2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
12.7;55.4;28.5;4.5;6.5;17.4;5.4;2.1;3.6;8.2;8.5
12.4;54.1;27.8;4.4;6.4;17;5.2;2;3.5;8;8.3
11.9;52.1;26.8;4.3;6.2;16.4;5;2;3.4;7.7;8
11.6;50.6;26;4.1;6;15.9;4.9;1.9;3.3;7.5;7.8
11.5;50.3;25.9;4.1;5.9;15.8;4.9;1.9;3.3;7.4;7.7
11.4;49.8;25.6;4.1;5.9;15.6;4.8;1.9;3.2;7.4;7.7
11.3;49.2;25.3;4;5.8;15.5;4.8;1.9;3.2;7.3;7.6
11.2;48.8;25.1;4;5.8;15.3;4.7;1.8;3.2;7.2;7.5
10.9;47.6;24.5;3.9;5.6;15;4.6;1.8;3.1;7;7.3
10.6;46.4;23.9;3.8;5.5;14.6;4.5;1.7;3;6.9;7.1
10.5;45.7;23.5;3.7;5.4;14.3;4.4;1.7;3;6.7;7
10.3;44.9;23.1;3.7;5.3;14.1;4.3;1.7;2.9;6.6;6.9
10.1;44.2;22.7;3.6;5.2;13.9;4.3;1.7;2.9;6.5;6.8
10.1;43.8;22.6;3.6;5.2;13.8;4.2;1.7;2.9;6.5;6.7
10;43.5;22.4;3.6;5.1;13.7;4.2;1.6;2.8;6.4;6.7
10;43.4;22.4;3.6;5.1;13.6;4.2;1.6;2.8;6.4;6.7
10;43.6;22.5;3.6;5.1;13.7;4.2;1.6;2.8;6.4;6.7
10;43.7;22.5;3.6;5.2;13.7;4.2;1.6;2.8;6.5;6.7
10;43.7;22.5;3.6;5.2;13.7;4.2;1.6;2.8;6.5;6.7
10.1;44;22.7;3.6;5.2;13.8;4.3;1.7;2.9;6.5;6.8
10.1;44.2;22.8;3.6;5.2;13.9;4.3;1.7;2.9;6.5;6.8
10.2;44.4;22.8;3.6;5.2;13.9;4.3;1.7;2.9;6.6;6.8
10.3;44.8;23.1;3.7;5.3;14.1;4.3;1.7;2.9;6.6;6.9
10.4;45.1;23.2;3.7;5.3;14.2;4.4;1.7;2.9;6.7;6.9
10.5;45.6;23.5;3.7;5.4;14.3;4.4;1.7;3;6.7;7
10.6;46.4;23.9;3.8;5.5;14.6;4.5;1.7;3;6.8;7.1
10.8;47.2;24.3;3.9;5.6;14.8;4.6;1.8;3.1;7;7.2
11.1;48.1;24.8;3.9;5.7;15.1;4.7;1.8;3.1;7.1;7.4
