1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
82.2;58.5;87.8;0;0
74.6;55.6;87.2;0;0
65.7;53.8;87.2;0;0
66.2;51.6;87.4;0;0
63.1;52.8;86.8;0;0
53.2;56.1;88.7;0;0
44.6;60.4;88;0;0
39.2;61.8;88.3;0;0
39.2;63.1;88.5;0;0
44.9;62;88.3;0;0
52.9;60.7;88.5;0;0
65.3;61;87.3;0;0
75.7;64.1;88.6;0;0
85;65.1;87.9;0.6;0.8
88.4;66.4;86.2;2.1;3.1
85.5;63.1;87.7;5.1;6.7
84.4;60.2;86.6;9.3;11
78.3;59.1;87.9;13.9;15.1
69.3;59.4;87.2;18.3;18.5
62.7;61.3;88.6;21.8;21.2
56.9;63.2;87.2;24.4;23.1
54.7;64.1;87.1;25.2;24
57.6;61.8;86.7;23.1;23
62.8;60.2;86.3;18.9;20.7
71.1;57;87.3;14.8;17.6
82.5;55.7;87.2;9.7;12.8
87.2;53.6;85.9;4.8;7.4
93.7;54.3;87.4;1.5;2.5
94.4;55.6;86.5;0;0.1
89.7;56.3;87.6;0;0
89.2;59.4;86.8;0.1;0.1
90.2;62.2;87.9;0;0
95.3;63.5;86.3;0;0
100.4;65.4;86.8;0;0
97;64.2;87.8;0;0
92.6;62.8;87.1;0;0
86.1;62.9;86.7;0;0
80.5;62.1;85.4;0;0
76.3;62.8;86.8;0;0
81;65.2;86.1;0;0
82.1;67.2;87.2;0;0
77.8;69;84.7;0;0
70.4;69.2;85.7;0;0
59.1;67;86;0;0
61.4;62.5;85.7;0;0
59.5;61.8;86.3;0;0
54.2;61.6;86.2;0;0
47.3;62.2;85.7;0;0
43.4;61.7;87.4;0;0
44.1;63.8;86.2;0;0
47.6;60.7;85.6;0;0
54.7;62;84.8;0;0
65.6;62.3;84.3;0;0
79.1;61.8;84.3;0;0
89.7;63;84.4;0.7;0.9
92.7;62.8;83.4;2.9;3.6
91;61.9;85.8;6.6;8.3
83.2;60.5;85.1;10.5;13.7
78.3;59.7;85.2;14;18.7
72;60.2;85.7;16.2;22.2
67;61.2;84.2;17.4;23.8
65.3;64.2;84.2;17.9;24.8
66.3;66.6;83.8;18.2;24.5
67.6;66.3;85.1;17.5;22.6
69.2;64.7;84.2;16.4;19.3
73;63.5;84.4;14.3;15.7
79.6;64.3;84.8;10.5;10.9
82.4;64;84.7;6.6;6.2
85.8;66.3;83.6;2.6;2.3
86.5;66.1;84.1;0.3;0.2
87.7;64.5;82.4;0;0
89.3;63.8;84.2;0.1;0.1
