1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
82;58.6;88.4;0;0
73.2;55.5;88.4;0;0
66.6;53.1;88.3;0;0
65.3;52.3;88.3;0;0
61.9;53.9;88.2;0;0
51.4;57.1;88.1;0;0
43.7;60.5;88.1;0;0
38.9;62.5;88;0;0
39.7;62.2;87.9;0;0
46.5;61.1;87.9;0;0
54.2;60.6;87.8;0;0
67;61.7;87.8;0;0
77.5;63.9;87.7;0.1;0.1
85.6;65.7;87.6;0.7;1.1
86.9;65.4;87.6;2.5;3.5
85.6;63.1;87.5;5.7;7.4
83;60.3;87.4;9.9;11.6
77.1;58.8;87.4;14.5;15.4
68.8;59.5;87.3;18.9;18.8
60.9;61.6;87.2;22.5;21.5
56.7;63.5;87.2;24.6;23.3
54.7;63.8;87.1;24.5;23.8
59.8;62.2;87.1;22.3;22.8
63.9;59.7;87;18.7;20.6
72.6;57.1;86.9;14;17
82.5;55;86.9;8.8;12.1
88.7;53.9;86.8;4.2;6.6
93.6;53.8;86.7;1.1;1.9
92.9;55.1;86.7;0;0
89.5;57.4;86.6;0;0
88.9;60.1;86.6;0;0.1
91.6;62.5;86.5;0;0
97.2;64;86.4;0;0
100.4;64.6;86.4;0;0
96.9;64.3;86.3;0;0
90.6;63.1;86.2;0;0
85.1;61.8;86.2;0;0
80.8;61.3;86.1;0;0
76.7;62.5;86;0;0
83.9;65.2;86;0;0
80.8;68;85.9;0;0
77.2;69.3;85.9;0;0
67.7;68.1;85.8;0;0
59.4;65.3;85.7;0;0
60.6;62.5;85.7;0;0
59.8;61.1;85.6;0;0
53;61.2;85.5;0;0
47.4;62;85.5;0;0
43.6;62.6;85.4;0;0
43.9;62.5;85.3;0;0
48.7;62.1;85.3;0;0
56.3;61.8;85.2;0;0
68.8;62.1;85.2;0;0
80.8;62.7;85.1;0;0
90.7;63.1;85;0.9;1.1
92.1;62.9;85;3.3;4.1
88.6;61.8;84.9;7.1;9.1
83.6;60.7;84.8;11;14.5
77.3;60.3;84.8;14.3;19.3
71.5;61.1;84.7;16.4;22.6
67.3;62.8;84.7;17.5;24.3
66.1;64.5;84.6;18;24.9
66.2;65.2;84.5;18;24.2
68.5;64.8;84.5;17.4;22.2
70;64;84.4;16.1;19.2
74.3;63.8;84.3;13.7;15.1
80.1;64.5;84.3;10.2;10.3
82.3;65.7;84.2;5.9;5.6
86.2;66.5;84.1;2.1;1.9
87.7;66.2;84.1;0.1;0.1
87.7;64.9;84;0;0
90.2;63.8;84;0;0.1
95.2;64;83.9;0;0
99.9;65.8;83.8;0;0
102.7;68.3;83.8;0;0
97.7;69.9;83.7;0;0
90.7;69.5;83.6;0;0
85.3;67.8;83.6;0;0
81.1;66.9;83.5;0;0
75.6;68.7;83.5;0;0
78.2;73.7;83.4;0;0
75.2;79.8;83.3;0;0
68.6;84;83.3;0;0
59.1;84.4;83.2;0;0
48.8;82.1;83.1;0;0
49.6;79.7;83.1;0;0
47;79.7;83;0;0
38;82.7;82.9;0;0
28.4;86.9;82.9;0;0
21.2;90.3;82.8;0;0
19.5;91.6;82.8;0;0
22.4;91.7;82.7;0;0
29.2;92.1;82.6;0;0
38.7;94.3;82.6;0;0
48.1;98.1;82.5;0;0
55;102.5;82.4;0.5;0.7
53.4;106.4;82.4;2.3;2.9
47;109.3;82.3;5.6;6.7
39.8;111;82.3;9.7;11.1
32.8;111.7;82.2;13.8;15.1
26.8;111.4;82.1;17.3;18.3
23.1;110.7;82.1;19.7;20.7
21.5;110.5;82;21;22.3
19.2;111.8;81.9;21.3;23.4
15.5;114.5;81.9;20.5;24
12.7;117;81.8;18.6;23.5
13.7;118.2;81.8;15.3;21.2
22.6;117.1;81.7;10.8;16.6
30.8;114.5;81.7;5.9;10.2
40.6;112;81.7;2;3.9
43.4;111.6;81.6;0.2;0.4
40;114;81.6;0;0
37.8;117.2;81.5;0;0.1
39.9;119.8;81.5;0;0
44.5;121.1;81.5;0;0
50.8;121.3;81.4;0;0
49;120.6;81.4;0;0
43.9;119;81.3;0;0
38.7;116.9;81.3;0;0
35.5;115.1;81.3;0;0
31.8;114.5;81.2;0;0
35.8;115.7;81.2;0;0
40.8;117.4;81.1;0;0
36.9;118.4;81.1;0;0
29.9;117.7;81.1;0;0
18.7;115.3;81;0;0
20.1;111.7;81;0;0
21.1;107.7;80.9;0;0
20;104.1;80.9;0;0
16.7;101.1;80.9;0;0
14.7;99;80.8;0;0
15.3;97.9;80.8;0;0
18;97.1;80.8;0;0
26.6;95.8;80.7;0;0
38.8;93.4;80.7;0;0
55.7;89.4;80.6;0;0
71.3;84.6;80.6;0.7;0.9
77.8;79.6;80.6;3;4.3
76.6;74.8;80.5;6.9;10.3
74.6;70.4;80.5;10.5;16.5
74.5;66;80.4;12.8;21.1
74.7;61.5;80.4;14.2;24.4
76.7;57.1;80.4;14.7;26.4
80.8;53.3;80.3;14.7;26.8
84.7;50.4;80.3;14.8;26.5
85.4;48.5;80.2;15.2;25.9
86.8;47.1;80.2;15.3;24.1
87.4;45.4;80.2;14.4;20.7
95.6;42.9;80.1;12.1;15.7
102.5;39.8;80.1;8.3;9.7
112.7;36.5;80;3.8;4
118.7;33.4;80;0.6;0.6
120.2;30.8;80;0;0
122.9;28.9;79.9;0.1;0.1
128.6;27.9;79.9;0;0
133.3;27.8;79.8;0;0
138.6;28;79.8;0;0
137.9;27.3;79.8;0;0
135;24.9;79.7;0;0
132.1;21.3;79.7;0;0
130.6;18.2;79.6;0;0
128.8;16.5;79.6;0;0
132.3;16.5;79.6;0;0
141.1;17.7;79.5;0;0
135.8;19;79.5;0;0
129;19.3;79.4;0;0
115.1;18.5;79.4;0;0
112;17.6;79.4;0;0
108.4;17.3;79.3;0;0
102.9;18.2;79.3;0;0
93.3;19.8;79.2;0;0
86.5;21.8;79.2;0;0
82.5;23.3;79.2;0;0
80.6;24.3;79.1;0;0
82.9;24.7;79.1;0;0
85.4;24.8;79;0;0
89.6;24.7;79;0;0
93.1;24.9;79;0.3;0.4
93.4;25.5;78.9;2.1;2.7
89.1;27;78.9;6.1;7.8
83;29.3;78.8;11;13.7
77.8;32.2;78.8;14.8;18.2
72.6;35.4;78.8;17;20.7
69.1;38.6;78.7;17.7;21.2
68.2;41.5;78.7;17.3;20.7
70.6;43.6;78.6;16.4;19.8
74.1;44.7;78.6;15.4;18.9
75.9;45.7;78.6;14.1;17.9
69.3;47.6;78.5;12.3;16
67.9;51.4;78.5;9.6;12.9
64.4;56.8;78.4;6.2;8.7
63.5;62.3;78.4;2.9;4.1
