2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
13.7;59.4;28.5;4.8;7.3;16.8;5.1;2.1;3.7;7.9;8.9
13.1;56.3;26.8;4.7;7;16.4;5;2;3.5;7.5;8.5
12.6;52.9;25.8;4.3;6.5;15.2;4.6;1.9;3.4;7.3;8.1
12.4;52;25.6;4.3;6.4;15.2;4.6;1.9;3.4;7.3;8.1
12;51.8;25.4;4.3;6.5;15.3;4.5;1.9;3.3;7.1;8
12;49.6;24.3;4.1;6.2;14.6;4.4;1.8;3.2;6.8;7.8
11.3;49.3;24.2;4;6.1;14.1;4.3;1.8;3.2;6.6;7.4
11.4;47.9;23.6;3.9;6;14.1;4.2;1.7;3.1;6.6;7.5
11;48.1;23.6;3.9;6;13.9;4.3;1.8;3.1;6.6;7.4
11.5;49.5;24.2;4.1;6.2;14.5;4.4;1.8;3.2;6.8;7.6
12.1;51.7;25.7;4.1;6.4;15;4.5;1.8;3.3;7;7.8
12.8;54.8;26.7;4.5;6.9;15.8;4.8;2;3.5;7.4;8.3
13.7;57.8;28.3;4.8;7.1;16.7;5.1;2.1;3.7;7.9;8.8
14.3;60.8;29.9;5;7.6;17.6;5.4;2.2;3.8;8.2;9.4
14.5;62.2;30.1;5.1;7.7;18;5.5;2.3;3.9;8.4;9.6
14.8;64.3;31.1;5.2;7.7;18.4;5.6;2.3;4;8.6;9.7
14.9;63.5;31.6;5.3;8.1;18.3;5.7;2.3;4.1;8.7;9.8
15.1;64.3;31.6;5.2;8;18.8;5.6;2.3;4.2;8.8;9.9
14.9;66.2;31.6;5.4;8;18.6;5.7;2.3;4.1;8.6;9.9
15.2;63.8;31.4;5.2;8;18.6;5.7;2.3;4.2;8.9;9.9
15.2;64.8;31.8;5.4;8;19;5.7;2.3;4.1;8.8;10
15.2;64.9;31.2;5.3;7.9;18.6;5.8;2.4;4.1;8.6;10
15.1;65.6;31.5;5.4;8;18.7;5.8;2.3;4.1;8.9;10
15.1;63.6;31.5;5.2;7.9;18.8;5.6;2.2;4;8.7;9.9
14.8;63.2;30.5;5.1;7.8;17.9;5.6;2.3;4;8.5;9.6
14.5;62.6;30.8;5.1;7.8;18;5.5;2.3;3.9;8.6;9.6
14.3;63.1;29.5;5;7.5;17.8;5.5;2.2;3.9;8.3;9.5
14.3;60.4;29.4;5;7.5;17.7;5.3;2.2;3.9;8.2;9.4
13.9;60.4;29.2;4.9;7.4;17;5.3;2.2;3.8;8.1;9.1
13.8;59.9;29.1;4.8;7.3;17;5.3;2.1;3.8;8;9.3
13.8;59.2;29.4;4.9;7.4;17.3;5.3;2.2;3.9;8.1;9.2
14.4;61.5;29.8;5;7.5;17.8;5.3;2.2;3.9;8.2;9.3
14.5;63;30.2;5;7.9;18.2;5.5;2.2;3.9;8.6;9.8
15;64.3;31.5;5.2;7.8;18.7;5.6;2.4;4;8.6;9.9
15;63.9;30.7;5.1;7.9;18.1;5.5;2.3;4;8.6;9.8
14.4;61.2;30.1;5;7.5;17.8;5.5;2.2;3.8;8.5;9.3
13.7;59.7;28.9;4.8;7.4;16.9;5.4;2.2;3.8;7.9;9.3
13.5;59.2;28.5;4.7;7.3;16.6;5.1;2.1;3.7;7.9;9
13.5;58;27.9;4.7;7.1;16.9;5.1;2.1;3.7;7.7;8.9
13.7;58.3;28.4;4.8;7.3;17;5.3;2.2;3.7;8;9.1
14.1;59.8;29.6;4.9;7.6;17.2;5.4;2.2;3.8;8.1;9.2
13.8;59.5;28.8;4.8;7.4;17.1;5.2;2.2;3.8;8.2;9.1
13.2;57.6;27.7;4.6;7;16.4;5.1;2.1;3.6;7.7;8.8
12.5;53;26;4.4;6.7;15.6;4.8;2;3.4;7.4;8.4
12.4;54;26.4;4.4;6.6;15.6;4.7;1.9;3.4;7.4;8.3
12.1;52.4;25.5;4.3;6.5;15.1;4.6;1.9;3.3;7.2;8.2
11.9;51.5;25;4.1;6.3;14.9;4.6;1.9;3.2;7;7.9
11.4;49.5;24.2;4.1;6.2;14.3;4.5;1.8;3.1;6.8;7.7
11.3;49.7;23.8;3.9;6.1;14.1;4.4;1.8;3;6.7;7.6
11.4;49.3;23.9;3.9;6.1;14.1;4.3;1.8;3.1;6.6;7.5
11.5;49.8;24.1;4;6.1;14.4;4.4;1.8;3.2;6.8;7.7
11.8;51.5;24.9;4.2;6.3;14.8;4.6;1.9;3.3;7;8
12.6;54.4;27.1;4.4;6.8;15.7;4.9;2;3.5;7.4;8.5
13.3;58.5;28.5;4.7;7.1;16.9;5.2;2.1;3.6;8;8.9
14.1;62.5;29.6;4.9;7.4;17.5;5.4;2.2;3.8;8.3;9.4
14.3;63.2;30.6;5.1;7.8;18.3;5.6;2.3;4;8.5;9.7
14.8;63.3;31.2;5.3;7.8;18.6;5.7;2.3;4;8.9;9.8
14.8;64;31.4;5.3;8;18.7;5.7;2.4;4.2;8.7;10.2
15;65.9;31.9;5.3;7.9;19;5.7;2.4;4.2;8.8;10.1
15.2;66.1;32;5.4;8;18.7;5.7;2.4;4.1;8.9;10
14.8;65.3;31.9;5.3;8;19;5.7;2.4;4.1;8.9;10.1
15.2;66.6;32.2;5.4;8;18.9;5.8;2.4;4.2;9;10.1
15.2;65.9;32.3;5.3;8.1;19.1;5.9;2.4;4.2;9;10.1
14.9;65.5;31.8;5.3;8.1;18.9;5.9;2.4;4.1;8.8;10.2
14.7;66.1;31.8;5.3;7.9;18.7;5.8;2.4;4.1;8.7;10
14.9;63.6;31.4;5.2;7.8;18.5;5.7;2.4;4;8.8;9.9
14.6;63.2;31.4;5.1;7.8;18.7;5.7;2.3;4;8.7;10.2
14.2;62.1;30.3;5;7.5;18.1;5.6;2.3;3.9;8.6;9.6
14.4;61.3;29.8;5;7.4;17.7;5.5;2.3;3.9;8.4;9.5
13.8;60.5;29.6;4.9;7.5;17.8;5.4;2.2;3.8;8.3;9.6
14;60.9;29.4;4.9;7.3;17.3;5.4;2.2;3.7;8.2;9.3
14.1;60.7;29.4;4.8;7.4;17.5;5.5;2.2;3.8;8.2;9.4
14.2;61.3;30;5.1;7.6;17.9;5.5;2.3;3.9;8.4;9.6
14.5;62.7;31.3;5.1;7.6;18.1;5.6;2.3;4;8.6;9.7
14.6;64.4;31.4;5.2;7.9;19;5.7;2.4;4.1;8.9;10
15;64.5;31.1;5.2;7.8;18.9;5.7;2.4;4;8.9;10
14.2;62.8;30.6;5;7.7;18.2;5.7;2.2;3.9;8.5;9.8
14.1;61;29.6;4.9;7.4;17.6;5.3;2.2;3.8;8.4;9.4
13.5;58.7;29.3;4.8;7.3;17.1;5.4;2.1;3.7;8;9.1
13.4;58;28.2;4.7;7.2;16.6;5.1;2.2;3.7;8;9.1
13.5;58.9;29.2;4.8;7.3;17.2;5.2;2.2;3.8;8.1;9.4
14;62.1;30.2;5;7.5;17.5;5.4;2.3;3.9;8.5;9.6
13.8;60.3;29.7;4.9;7.3;17.3;5.4;2.2;3.8;8.3;9.5
13.2;59.3;28.2;4.7;7.2;17.1;5.2;2.2;3.7;7.9;9.2
12.3;54.8;26.9;4.4;6.7;15.9;4.9;2;3.4;7.5;8.6
12.5;53.9;26.2;4.3;6.6;16;4.9;2;3.4;7.3;8.4
12.3;53.6;25.9;4.3;6.5;15.6;4.7;2;3.4;7.3;8.4
11.9;51.9;25.7;4.2;6.3;15.3;4.7;1.9;3.3;7;8.1
11.7;51.1;25;4;6.1;14.7;4.5;1.8;3.2;7;7.9
11.4;49.7;24.3;4;6;14.4;4.4;1.8;3.2;6.8;7.7
11.1;49.3;24.3;4;6;14.3;4.4;1.8;3.1;6.8;7.8
11.4;49.5;24.2;4;6.1;14.5;4.4;1.8;3.1;6.8;7.7
11.9;53.4;25.2;4.2;6.3;15.1;4.6;1.9;3.3;7.2;8
12.4;54.7;26.4;4.3;6.7;15.7;4.9;2;3.4;7.6;8.4
13.4;58.2;28.3;4.7;7;16.7;5.1;2.2;3.6;7.8;9.1
13.9;61.5;29.7;4.9;7.5;18;5.5;2.2;3.8;8.4;9.5
14.4;64.3;30.7;5.1;7.5;18.3;5.6;2.3;4;8.6;10
14.7;63.8;31.1;5.2;7.8;18.4;5.7;2.3;4;8.7;10.1
14.8;64.5;31.7;5.1;8;18.9;5.8;2.4;4;8.8;10
14.9;65.5;31.9;5.3;8;18.9;5.7;2.3;4.1;8.9;10.3
14.9;65.9;31.6;5.2;7.9;18.6;5.7;2.4;4.1;8.9;10.2
14.8;64.9;31.1;5.3;7.8;18.8;5.9;2.4;4.1;9;10.3
15.1;65.2;32.1;5.1;7.9;19.1;5.8;2.4;4.1;9.2;10.1
14.8;65.2;32.2;5.2;8.1;19;5.8;2.4;4.1;9.1;10.4
15;65.6;31.8;5.1;7.9;19;5.7;2.4;4.1;9;10.2
14.5;64.6;32.2;5.3;7.7;19;5.8;2.4;4.1;8.8;10.1
14.5;63.4;31.4;5.2;7.8;18.9;5.6;2.3;4;8.8;10.1
14.7;63.7;31.1;5.1;7.7;18.4;5.7;2.3;4;8.7;9.9
14.4;62.3;29.9;5.1;7.6;18.1;5.5;2.2;3.9;8.5;9.8
13.9;60.8;29.9;5;7.5;18.2;5.5;2.3;3.9;8.4;9.6
13.9;60.4;29.5;4.8;7.3;17.6;5.4;2.2;3.7;8.3;9.6
13.4;61.3;29.8;4.9;7.3;17.3;5.3;2.2;3.8;8.1;9.5
13.5;60.6;29;4.9;7.3;17.6;5.5;2.2;3.8;8.3;9.7
13.9;62.2;29.5;4.9;7.5;17.8;5.5;2.2;3.9;8.5;9.6
13.9;62.6;30.9;5;7.7;18;5.6;2.3;3.9;8.6;9.9
14.5;65.2;31.1;5.3;7.6;18.8;5.7;2.4;4.1;8.8;10.3
14.7;64.5;31;5.2;7.7;19;5.7;2.4;4.1;8.9;10.1
14.1;63.6;31;5.1;7.6;18.4;5.6;2.3;3.9;8.6;9.8
13.6;60.3;29.2;4.9;7.3;17.5;5.5;2.2;3.8;8.3;9.5
13.4;59.2;29;4.7;7.3;16.9;5.3;2.2;3.7;8.2;9.2
13.1;58.3;28.1;4.7;7.1;16.6;5.1;2.1;3.6;8;9
13.2;58.6;28.7;4.7;7.1;17;5.2;2.1;3.7;8.1;9.2
13.7;60.8;30.2;4.8;7.5;17.7;5.5;2.2;3.8;8.3;9.6
13.7;60.8;29.3;4.8;7.2;17.4;5.4;2.2;3.8;8.1;9.4
13.3;58.3;28.8;4.7;7;17;5.3;2.2;3.7;8;9.3
12.5;54.5;27;4.4;6.7;15.9;5;2;3.5;7.6;8.7
12.3;53.7;26.8;4.3;6.5;15.9;4.9;2;3.4;7.4;8.6
12.1;53.2;25.9;4.2;6.4;15.6;4.8;1.9;3.4;7.3;8.6
11.9;52.9;25.8;4.2;6.3;15.4;4.6;2;3.3;7.3;8.5
11.5;51.1;24.9;4.1;6.2;14.6;4.5;1.9;3.2;7;8
11.3;49.5;24.3;3.9;6;14.3;4.5;1.8;3.1;6.8;7.8
11.2;50.2;24;4;6;14.6;4.4;1.8;3.1;6.8;7.8
11.2;50.2;24.3;3.9;6;14.4;4.4;1.8;3.1;6.8;7.7
11.5;51.7;24.9;4.1;6.3;15.1;4.6;1.8;3.3;7.1;8.1
12.1;53.5;26.4;4.3;6.4;15.7;4.8;2;3.4;7.5;8.4
12.9;57.7;28.1;4.5;7;16.3;5.1;2.1;3.6;7.8;8.9
13.4;61.5;29.5;4.8;7.3;17.6;5.5;2.2;3.8;8.4;9.5
14;62.4;30.8;4.9;7.5;18.1;5.6;2.3;3.9;8.6;9.7
14.2;63.7;31.4;5.1;7.6;18.7;5.7;2.4;3.9;8.6;10.1
14.5;64.4;31.7;5.1;7.7;18.7;5.8;2.4;4;8.9;10.2
14.7;65.6;31.6;5.2;7.9;18.5;5.8;2.4;4;9;10.4
14.7;65.4;31.5;5.3;7.8;18.9;5.9;2.4;4.1;8.9;10.4
14.4;65.7;31.8;5.2;7.8;18.7;5.9;2.4;4.1;9;10.2
14.7;64.7;31.8;5.2;7.8;18.9;5.8;2.4;4.1;9.1;10.5
14.7;65.1;32.4;5.2;8;19.3;5.8;2.4;4.1;9.1;10.4
14.6;64.7;32.5;5.2;7.8;19;5.8;2.4;4.1;8.8;10.3
14.5;65;31.6;5.2;7.8;18.7;5.8;2.4;4.1;9;10.3
14.4;63.5;30.6;5.1;7.6;18.5;5.7;2.3;3.9;8.8;10
14.1;64.5;30.4;5.1;7.5;18.1;5.5;2.3;3.9;8.6;10.1
13.7;61.9;30;4.9;7.3;17.6;5.5;2.3;3.8;8.5;9.7
13.7;61.3;29.3;4.8;7.3;17.5;5.4;2.2;3.8;8.3;9.5
13.2;60.1;29.2;4.8;7.1;17.2;5.4;2.2;3.7;8.2;9.5
13.3;58.4;28.7;4.7;7;17.3;5.3;2.2;3.7;8;9.3
13.3;58.7;28.9;4.7;7.1;17;5.4;2.1;3.8;8.1;9.3
13.5;60.5;29.3;4.8;7.2;17.8;5.3;2.2;3.8;8.2;9.5
13.7;61;30.3;4.8;7.4;17.9;5.5;2.3;3.8;8.4;9.8
14.1;63.1;31;5.1;7.4;18.4;5.6;2.3;4;8.6;10.1
14.1;62.7;30.4;5;7.4;18.1;5.6;2.3;4;8.6;10
13.7;61.5;29.8;4.9;7.3;17.9;5.5;2.3;3.8;8.3;9.7
13.1;60.1;28.8;4.7;7.2;17.4;5.3;2.2;3.7;8.3;9.5
13.1;59.1;28.3;4.6;7;16.8;5.3;2.1;3.6;8;9.3
12.9;58.3;28.3;4.5;6.8;16.7;5.1;2.1;3.6;7.7;9.1
13;58.6;28.5;4.5;6.9;17.1;5.2;2.1;3.6;8.1;9.1
13.6;60.7;29.7;4.9;7.2;17.9;5.4;2.3;3.9;8.4;9.7
13.2;59.2;29.5;4.7;7.1;17.3;5.4;2.2;3.7;8.3;9.4
13;58.8;28.4;4.7;7;16.9;5.2;2.1;3.6;8.1;9.3
12.2;54.8;26.6;4.3;6.5;15.9;5;2;3.4;7.6;8.7
11.8;53.2;25.8;4.2;6.4;15.7;4.8;2;3.4;7.4;8.5
11.6;52.6;25.8;4.2;6.2;15.1;4.6;1.9;3.3;7.3;8.4
11.4;51;25.1;4.1;6.2;14.8;4.5;1.9;3.2;7.1;8
10.9;49.7;24.1;3.9;5.8;14;4.4;1.8;3.1;6.8;7.7
10.9;48.3;23.5;3.8;5.8;14.2;4.3;1.7;3;6.7;7.8
10.4;47.8;23.5;3.7;5.7;13.7;4.3;1.7;2.9;6.5;7.6
10.2;47;22.9;3.6;5.6;13.7;4.3;1.7;2.9;6.4;7.3
10.7;47.3;23.3;3.8;5.7;14.1;4.3;1.8;3;6.6;7.5
10.8;48;23.2;3.8;5.8;14;4.3;1.8;3;6.7;7.8
10.8;49.6;24;3.9;5.9;14;4.4;1.8;3;6.8;7.7
11.3;48.8;24.4;4;5.9;14.4;4.5;1.8;3.1;6.9;8
11.3;51.5;25.6;4;6.1;14.8;4.6;1.9;3.2;7.3;8.4
11.8;53;25.9;4.2;6.3;15.6;4.8;2;3.3;7.3;8.5
12.1;54.2;26.5;4.3;6.5;16;4.9;2;3.4;7.6;8.6
12.7;56.7;28;4.5;6.6;16.1;5.1;2.1;3.5;7.9;9.1
12.8;57.2;27.7;4.6;6.8;16.7;5.1;2.1;3.5;7.9;9.1
12.7;57.3;28;4.5;6.9;16.6;5.2;2.1;3.6;8;9.3
12.7;57.9;28.1;4.6;6.8;16.7;5.1;2.1;3.5;8;9.2
13.1;58.6;28.6;4.6;7.1;17.2;5.3;2.2;3.6;8;9.5
13.4;58.3;28.3;4.7;7;17.5;5.3;2.2;3.7;8.1;9.4
13.3;59.9;29.1;4.7;7.2;17.3;5.3;2.2;3.6;8.3;9.4
12.9;57.8;27.3;4.6;6.9;16.7;5.1;2.1;3.6;7.9;9.3
12.5;57;27.3;4.5;6.6;16.3;5;2.1;3.5;7.9;8.9
12.2;54.6;26.9;4.4;6.4;16.1;4.9;2;3.5;7.7;8.7
12;54.1;26.7;4.3;6.5;15.8;4.9;2;3.4;7.4;8.7
11.9;53.7;25.7;4.2;6.3;15.2;4.8;1.9;3.3;7.3;8.5
11.5;54.3;25.6;4.1;6.3;15.1;4.8;2;3.2;7.3;8.3
11.5;52.9;25.8;4.1;6.3;14.9;4.8;1.9;3.2;7.2;8.5
11.6;54.8;26.5;4.2;6.4;16;4.8;2;3.3;7.4;8.5
12.2;54.9;26.9;4.4;6.6;16.3;5;2.1;3.4;7.6;9
12.7;57.7;27.7;4.5;6.8;16.6;5.1;2.1;3.6;7.9;8.9
12.8;58.3;27.9;4.6;6.8;16.7;5.1;2.1;3.6;8.1;9.1
12.7;57;27.8;4.4;6.6;16.6;5.1;2.1;3.5;7.8;9.1
12.2;54.4;26.7;4.4;6.5;16;5;2.1;3.5;7.8;8.7
12;54.4;26.7;4.3;6.5;15.8;4.9;2;3.4;7.5;8.8
11.9;54.2;25.7;4.2;6.4;15.5;4.9;2;3.3;7.5;8.6
11.9;53.3;26.7;4.3;6.5;15.8;4.9;2;3.3;7.4;8.6
12.7;57.7;28.3;4.5;7.1;17.1;5.2;2.2;3.6;7.9;9.3
12.6;58.3;28.7;4.6;6.8;16.6;5.1;2.1;3.5;8;9.3
