2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18.2;84;43;7.1;10.1;25.7;8;3.2;5.5;11.8;13.5
17.9;80.1;40.6;6.6;9.5;24.4;7.6;3.1;5.3;11.4;12.9
17;76.5;38.6;6.4;9.2;23.3;7.2;2.9;5;10.8;12.1
16.9;76.1;38.2;6.3;9.1;22.8;7.3;2.9;4.9;10.7;12
16.7;73.8;38.4;6.2;8.9;22.8;7.1;2.9;4.9;10.7;12.1
15.8;72.6;36.4;6;8.8;21.9;6.9;2.8;4.7;10.1;11.6
15.4;70.5;34.9;5.8;8.4;21.4;6.7;2.7;4.7;10;11.4
15;69.5;35.1;5.8;8.2;21.1;6.7;2.6;4.5;9.7;11.1
15.2;69.3;35.1;5.8;8.3;20.6;6.6;2.7;4.6;9.7;11
15.5;71.2;36;5.9;8.6;21.7;6.7;2.7;4.6;9.9;11.4
16.1;74.2;36.9;6.1;8.8;22.1;6.9;2.8;4.8;10.3;11.7
16.8;77.5;39.6;6.5;9.3;23.4;7.4;2.9;5.1;10.8;12.3
18;81;41.1;6.7;9.7;25.2;7.8;3.1;5.4;11.4;12.9
18.7;87;43.1;7.2;10.4;25.9;8.3;3.2;5.7;12;13.7
19.5;88.2;44.4;7.3;10.6;26.8;8.4;3.4;5.9;12.3;13.8
19.6;90.7;44.9;7.5;11;26.9;8.5;3.3;5.9;12.9;14.2
19.7;89.3;45.4;7.5;11;27.2;8.5;3.5;5.9;13;14.7
19.8;91.1;45;7.6;11;27.8;8.7;3.5;6;12.9;14.6
19.7;90.7;46.4;7.7;11;28;8.8;3.5;6;13;14.4
19.7;91.1;46.4;7.6;10.9;27.5;8.7;3.5;6;12.8;14.8
20;92.4;46.9;7.7;11;27.8;8.7;3.5;6;13;14.7
20.2;91.6;46.4;7.6;11;27.8;8.8;3.5;6;13.2;14.7
20.1;91.6;46;7.8;11;27.7;8.6;3.5;6.1;12.9;14.5
19.9;91.1;45.5;7.4;10.9;27.2;8.8;3.4;5.9;12.7;14.4
19.3;88.6;45.1;7.5;10.8;26.9;8.5;3.4;5.8;12.5;14.3
19.5;87.4;44;7.3;10.4;26.7;8.5;3.3;5.8;12.3;14.2
19;85.3;42.5;7.1;10.5;25.8;8.3;3.2;5.6;12;13.7
18.3;85.7;42.4;7.1;10;25.7;8.1;3.2;5.5;12.1;13.6
18.3;82.5;41.8;6.9;10;25.4;8.1;3.2;5.5;11.7;13.2
17.8;83;41.4;7.1;10;25.2;7.9;3.2;5.5;11.5;13.5
18.1;83.3;42.7;6.9;10;25.2;8;3.1;5.4;11.6;13.6
18.5;84.9;43.4;7;10.4;25.7;8.1;3.2;5.6;12.1;13.7
18.9;85.7;43.1;7.2;10.5;26.5;8.2;3.3;5.7;12.3;13.8
19.2;87.1;44.6;7.1;10.7;26.7;8.5;3.4;5.8;12.5;14.2
19;86.4;44.4;7.2;10.4;26.3;8.3;3.3;5.8;12.2;13.8
18.4;85.4;42.9;7.1;10.3;25.6;8.3;3.3;5.6;12.1;13.4
18.2;82.8;42.1;6.7;10;25;8;3.1;5.6;11.5;13.3
17.6;82;41.6;6.6;9.8;24.6;7.8;3;5.4;11.5;13
17.6;79.9;40.5;6.6;9.5;24;7.6;3.1;5.3;11.5;13
17.9;82.6;42;7.1;10.1;25.1;7.9;3.2;5.5;11.8;13.4
18.4;83.5;41.7;7;10.2;25.6;8.1;3.2;5.7;11.8;13.6
18.2;84.3;42.2;7;10.1;25.5;8;3.1;5.6;11.8;13.4
17.4;81.7;40.6;6.6;9.7;24.2;7.7;3;5.3;11.2;12.9
16.2;76;38.8;6.2;8.9;22.7;7.3;2.9;5.1;10.6;12.1
16;75;37.6;6.2;9;22.3;7.1;2.8;4.9;10.6;12
15.8;73.2;37.2;6.2;8.8;21.9;7;2.8;4.8;10.3;11.7
15.4;69.5;35.8;5.9;8.6;21.2;6.7;2.7;4.6;10.2;11.3
14.8;69;34.6;5.8;8.3;21.1;6.5;2.6;4.6;9.6;10.8
14.8;66.8;33.5;5.6;8;20.2;6.3;2.4;4.4;9.3;10.6
14.4;66.8;33.4;5.4;8;19.9;6.4;2.5;4.4;9.4;10.6
14.4;65.7;33.5;5.5;7.9;20.2;6.3;2.5;4.4;9.4;10.7
14.7;67.9;33.9;5.5;8;20.4;6.5;2.6;4.4;9.5;10.5
14.9;68.1;34.1;5.7;8.2;20.8;6.7;2.6;4.6;9.6;11.3
15.4;70.6;34.5;5.7;8.4;20.8;6.6;2.6;4.6;9.8;11.1
15.6;71.7;36.1;6;8.5;21.8;6.9;2.7;4.6;10.2;11.6
15.9;72.5;37.1;5.9;8.9;22.1;7.1;2.7;4.8;10.2;11.7
16.4;77.6;38;6.2;9.1;22.7;7.2;2.8;5;10.7;12.1
16.9;76.1;39.2;6.5;9.4;23.7;7.6;2.9;5.2;11;12.4
17;80.2;39.8;6.6;9.7;24.2;7.7;3;5.2;11.2;12.6
17.3;79.1;40.9;6.6;9.6;24.5;7.7;3.1;5.3;11.3;12.8
17.6;80.7;41;6.7;9.9;24.4;7.8;3;5.4;11.5;12.9
17.5;81.1;41.3;6.8;9.7;24.2;7.6;3.1;5.4;11.6;13.3
17.5;81.9;41.7;6.9;10.1;25;7.8;3.1;5.5;11.8;13.2
18;84.1;42;6.9;10.1;25.4;8;3.2;5.4;11.9;13.1
17.7;82.9;41.2;6.8;10;24.9;8.1;3.1;5.5;11.4;13.4
17.3;80.4;40.5;6.5;9.6;24.2;7.7;3;5.3;11.4;12.8
17;78.6;39;6.5;9.4;23.9;7.6;3;5.3;11.3;12.6
16.2;77.2;39;6.4;9.1;23.3;7.2;2.9;5.1;10.7;12.5
16.1;74;38.9;6.2;9;22.9;7.2;2.8;5;10.7;12.3
15.7;75.1;38;6.1;8.8;22.5;7.2;2.9;4.8;10.4;12.1
15.9;73.9;36.6;6;8.8;22.5;7.1;2.8;4.9;10.4;11.9
16;75.3;37.7;6.2;8.9;22.4;7.1;2.8;4.8;10.7;12.2
16.8;76.5;38;6.3;9.2;23.3;7.3;2.9;5;10.9;12.4
17.4;77.7;38.8;6.6;9.5;23.5;7.5;3;5.2;11;12.7
17.3;81.1;40.5;6.6;9.7;24.1;7.7;3.1;5.4;11.3;13
17.3;79.6;40.6;6.7;9.5;24.4;7.7;3.1;5.3;11.4;13.2
17.1;79;40;6.5;9.4;23.8;7.5;3;5.3;10.8;12.8
16.7;77.2;38.9;6.3;9.3;23.6;7.4;2.9;5.2;10.8;12.5
16.7;77;38.6;6.3;9.3;22.8;7.4;2.9;5.1;10.8;12.2
16;75.5;38.3;6.2;9.2;22.5;7.2;2.9;5;10.7;12.1
16.9;78.4;39.2;6.4;9.3;23.5;7.5;3;5.2;11.1;12.8
17.5;82.7;41.4;6.8;9.9;24.4;7.9;3.1;5.4;11.6;13
17.3;81.9;39.8;6.6;9.7;24.5;7.6;3;5.3;11.2;13.1
17;78.4;40;6.4;9.5;23.5;7.4;3;5.2;10.9;12.7
15.7;73;37.1;6.1;8.8;22.2;6.9;2.8;4.8;10.3;11.8
15.6;72.8;37.2;6;8.6;21.4;7;2.7;4.8;10.3;11.6
15.4;70.9;34.8;5.8;8.4;21.4;6.8;2.6;4.7;10.1;11.5
14.4;69.7;34.6;5.6;8.2;20.7;6.5;2.6;4.5;9.7;11.1
14.3;66.9;33.6;5.5;7.9;20.2;6.5;2.5;4.4;9.2;10.6
13.8;64.7;32.3;5.3;7.7;19.4;6.3;2.4;4.2;9.1;10.5
13.6;62.8;31.5;5.2;7.6;18.9;6.1;2.4;4.1;8.9;10.2
13.6;62.6;31.5;5.2;7.5;19.2;6;2.4;4.2;8.9;10
13.6;63.2;32.1;5.2;7.6;18.8;6.1;2.3;4.2;9;10.4
13.5;62.2;32.2;5.2;7.6;19.4;6.1;2.4;4.2;8.9;10.4
13.6;64.1;32;5.3;7.5;19.4;6.1;2.4;4.3;9.1;10.3
13.9;65.5;32.4;5.3;7.6;19.2;6.2;2.4;4.3;9.1;10.4
14.1;66.4;33.4;5.4;8;19.6;6.4;2.5;4.4;9.3;10.6
14.6;67.5;34.8;5.6;8.1;20.4;6.4;2.5;4.5;9.5;10.8
14.6;70.3;35.1;5.8;8.3;21;6.7;2.6;4.6;9.8;11.3
15.7;71.9;36.4;6;8.6;21.9;6.9;2.7;4.7;10.2;11.6
15.8;73.4;37;6.1;8.8;22.5;7.1;2.8;4.8;10.4;12.3
16.2;74.6;37.9;6.2;8.9;22.7;7.1;2.8;4.9;10.5;12.3
16.5;75.9;38.4;6.3;8.9;22.7;7.3;2.9;5;10.7;12.3
16.3;77.2;38.9;6.3;9.3;23;7.3;2.9;5.1;11;12.6
17;79;39.1;6.6;9.4;23.5;7.4;3;5.2;10.9;12.6
16.5;78.5;39.2;6.4;9.3;23.4;7.6;2.9;5.1;11.2;12.5
15.7;73.6;37.3;6.2;8.9;22.5;7.1;2.8;5;10.5;11.9
15.5;73.7;36.1;6;8.6;22;6.9;2.7;4.8;10.4;11.8
15.2;70.8;35.9;5.8;8.6;21;6.7;2.6;4.7;10;11.3
15;70.4;34.9;5.7;8.4;21;6.7;2.7;4.6;9.7;11.2
14.8;67.7;34.5;5.7;8.1;20.4;6.6;2.5;4.5;9.7;11.1
14.6;68.7;34.2;5.6;8.1;20.3;6.6;2.6;4.5;9.6;10.9
14.6;68.6;34;5.6;8.1;20.8;6.5;2.6;4.6;9.5;11.3
15.1;70.5;36.1;5.8;8.5;21.2;6.8;2.7;4.8;10.1;11.4
16;73.9;37.3;6.1;8.9;22.6;7;2.8;4.9;10.4;11.9
16.5;77.1;38.9;6.3;9.3;23.3;7.4;2.9;5.1;10.9;12.5
16.7;79.9;39.7;6.3;9.4;23.1;7.5;2.9;5.1;11.1;12.7
16.6;79.8;39.7;6.5;9.2;23.4;7.4;2.9;5.2;11.1;12.7
16.1;78.2;38.3;6.2;9.2;22.7;7.5;2.9;5.1;10.8;12.5
16.3;76.9;38.2;6.3;9.2;23.3;7.3;2.9;5.1;10.8;12.2
16.3;74.9;37.1;6.2;9.1;22.6;7.1;2.8;5;10.7;12.2
16.5;76.8;39.6;6.3;9.3;23;7.3;2.9;5.1;10.9;12.4
17.2;81.3;39.6;6.6;9.4;24.2;7.8;3;5.3;11.5;13
17;79.9;40.8;6.6;9.6;23.8;7.5;3;5.2;11.3;12.9
16.5;76.9;38.6;6.5;9.4;23.3;7.5;2.9;5.1;11;12.5
15.9;74.5;36.8;6;8.6;22.4;7;2.7;4.9;10.2;12
15.4;73.3;36.2;5.8;8.7;21.8;7;2.7;4.8;10.3;11.6
15.1;72.6;35.8;5.7;8.4;21.5;6.8;2.7;4.7;10;11.6
14.9;70.1;35;5.7;8.4;21.2;6.7;2.6;4.7;9.7;11.1
14.3;67.6;34.1;5.6;8;20.3;6.4;2.5;4.5;9.4;10.8
14;66.7;33.4;5.4;7.8;19.7;6.3;2.5;4.3;9.3;10.6
13.6;65.7;32.9;5.3;7.8;19.9;6.4;2.5;4.3;9.3;10.6
14.2;65.7;33.7;5.4;7.9;20;6.3;2.5;4.5;9.4;10.8
14.5;69.7;35.1;5.8;8.3;20.9;6.6;2.6;4.6;9.7;11.3
15.5;72.6;36.1;6.1;8.7;22;7.1;2.7;4.9;10.3;11.8
16.6;78.8;38.6;6.4;9.1;23.4;7.5;2.9;5.2;11;12.8
17.2;82.5;41.8;6.7;9.7;25.1;7.9;3.1;5.5;11.6;13.3
18.3;85.3;43.3;6.9;10.2;25.7;8.1;3.2;5.7;11.9;13.9
18.5;87.8;44.2;7.1;10.5;26.2;8.4;3.2;5.8;12.1;14
18.7;89.7;44.8;7.3;10.5;26.8;8.5;3.4;5.9;12.5;14.6
19.3;91;45.7;7.3;10.7;27.1;8.8;3.4;6;12.5;14.4
19.4;91.7;45.6;7.4;10.9;26.9;8.7;3.4;6;12.8;14.8
18.9;91.8;45.9;7.3;10.9;27.1;8.7;3.5;6;12.8;14.6
19.4;90.4;46;7.5;10.9;27.5;8.7;3.4;6;12.8;14.8
19.4;93.5;46.9;7.7;11;27.1;8.6;3.5;6.2;12.8;15
19.4;91.5;46;7.5;11;27.8;8.9;3.4;6.1;12.8;14.6
19.7;93.3;45.6;7.5;11.2;27.2;8.4;3.4;6.1;13;14.7
19.4;91.2;45.1;7.3;10.8;27.3;8.5;3.4;5.9;12.8;14.6
18.8;90;45.1;7.3;10.5;27;8.5;3.4;6;12.4;14.4
18.6;88.7;44.1;7.1;10.4;26.6;8.4;3.3;5.8;12.1;14.2
18.5;87.3;42.9;7;10.1;25.3;8.3;3.2;5.7;12.3;13.9
18;85.6;41.8;7;10.3;25.6;8.1;3.1;5.7;12;13.9
18.2;84.7;43;6.9;9.9;25.5;8;3.1;5.5;12.1;13.8
18;84.8;42;6.8;10.1;25.2;8.1;3.2;5.6;12;13.5
18.3;85.9;44.1;6.9;10.1;26.1;8.2;3.2;5.7;11.9;13.8
18.8;88.3;45.1;7.3;10.6;26.3;8.4;3.3;5.8;12.4;14.6
19.6;90.9;45.4;7.4;10.8;27.7;8.7;3.4;6.1;12.9;14.9
19;92.4;46;7.4;10.9;27.3;8.7;3.4;6.1;12.9;15
19.2;90.2;43.9;7.3;10.8;26.7;8.5;3.3;6;12.5;14.5
18.3;85.9;43.7;6.9;10.3;26.1;8.3;3.2;5.7;12.1;13.9
17.5;85.4;41.9;6.8;9.9;25;8.2;3.1;5.6;11.8;13.4
17.3;82.7;41.5;6.6;9.8;24.7;7.8;3.1;5.3;11.7;13.2
17.6;84.1;41.5;6.7;9.9;25;7.9;3;5.4;11.5;13.5
18.5;88.3;43.4;7.2;10.3;26.5;8.3;3.2;5.8;12.2;14.1
18;85.3;42.7;6.9;10.3;25.4;8.2;3.2;5.5;12;13.8
17.4;82.8;41.7;6.7;9.9;25.6;8;3.1;5.5;11.6;13.6
16.3;79;38.9;6.4;9.5;23.5;7.5;2.9;5.3;11.1;12.7
16.4;77.9;38.1;6.2;9.2;22.4;7.3;2.8;5.1;10.7;12.3
16.2;76.1;37.2;6.1;8.9;22.5;7.2;2.8;5;10.6;12.1
15.8;77.3;37.4;6.1;8.8;22.5;7.1;2.8;5;10.5;12
15.2;73.2;36.6;5.9;8.5;21.8;6.9;2.7;4.7;10.1;11.8
14.7;71.6;35.7;5.7;8.3;21.1;6.7;2.6;4.7;9.9;11.4
14.6;69;34.7;5.7;8.3;20.9;6.7;2.6;4.7;9.8;11.4
15;71.5;35.6;5.7;8.2;20.8;6.7;2.6;4.7;9.9;11.4
15.4;72.5;36.6;5.9;8.9;21.8;7;2.7;4.8;10.2;11.8
16.1;76.4;37.9;6.2;9;22.6;7.2;2.8;5;10.7;12.5
17.3;82.4;41.1;6.6;9.6;24.8;7.8;3.1;5.5;11.5;13.1
18.2;87.6;43.5;7;10.4;25.9;8.2;3.2;5.8;12.2;13.9
19;89.5;44.9;7.3;10.6;26.9;8.5;3.4;6;12.8;14.4
