2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
20.3;79;40.9;6.4;10;26.7;8;3;5.3;11.9;12.9
19.8;77;39.9;6.3;9.8;26.1;7.8;2.9;5.2;11.6;12.5
19.1;74.2;38.4;6;9.4;25.1;7.5;2.8;5;11.2;12.1
18.5;72.1;37.4;5.9;9.1;24.4;7.3;2.8;4.8;10.8;11.7
18.5;71.8;37.2;5.9;9.1;24.3;7.3;2.8;4.8;10.8;11.7
18.3;71.3;36.9;5.8;9;24.1;7.2;2.7;4.8;10.7;11.6
18.2;70.7;36.6;5.8;9;23.9;7.2;2.7;4.7;10.6;11.5
18.1;70.4;36.4;5.7;8.9;23.8;7.1;2.7;4.7;10.6;11.4
17.7;69;35.8;5.6;8.7;23.3;7;2.6;4.6;10.4;11.2
17.3;67.5;35;5.5;8.6;22.8;6.8;2.6;4.5;10.1;11
17.1;66.7;34.6;5.4;8.5;22.6;6.8;2.6;4.5;10;10.8
16.9;65.9;34.1;5.4;8.4;22.3;6.7;2.5;4.4;9.9;10.7
16.8;65.3;33.8;5.3;8.3;22.1;6.6;2.5;4.4;9.8;10.6
16.8;65.3;33.8;5.3;8.3;22.1;6.6;2.5;4.4;9.8;10.6
16.8;65.4;33.9;5.3;8.3;22.1;6.6;2.5;4.4;9.8;10.6
16.9;66;34.2;5.4;8.4;22.3;6.7;2.5;4.4;9.9;10.7
17.3;67.5;34.9;5.5;8.5;22.8;6.8;2.6;4.5;10.1;10.9
17.6;68.7;35.6;5.6;8.7;23.2;7;2.6;4.6;10.3;11.1
18.1;70.4;36.5;5.7;8.9;23.8;7.1;2.7;4.7;10.6;11.4
18.7;73.1;37.9;5.9;9.3;24.7;7.4;2.8;4.9;11;11.8
19.4;75.5;39.1;6.1;9.6;25.5;7.6;2.9;5.1;11.3;12.2
20;77.8;40.3;6.3;9.9;26.3;7.9;3;5.2;11.7;12.6
20.6;80.3;41.6;6.5;10.2;27.1;8.1;3.1;5.4;12;13
21;81.9;42.4;6.7;10.4;27.6;8.3;3.1;5.5;12.3;13.3
21.2;82.9;42.9;6.7;10.5;28;8.4;3.2;5.6;12.4;13.4
21.4;83.7;43.3;6.8;10.6;28.2;8.5;3.2;5.6;12.5;13.5
21.6;84.3;43.6;6.9;10.7;28.5;8.5;3.2;5.6;12.6;13.6
21.8;85;44;6.9;10.8;28.7;8.6;3.2;5.7;12.7;13.7
21.9;85.7;44.3;7;10.8;28.9;8.7;3.3;5.7;12.8;13.8
22;86;44.5;7;10.9;29;8.7;3.3;5.8;12.9;13.9
22;86;44.5;7;10.9;29;8.7;3.3;5.8;12.9;13.9
22;86.1;44.6;7;10.9;29;8.7;3.3;5.8;12.9;13.9
22;86.1;44.6;7;10.9;29;8.7;3.3;5.8;12.9;13.9
22;86.1;44.6;7;10.9;29;8.7;3.3;5.8;12.9;13.9
22.1;86.3;44.7;7;10.9;29.1;8.7;3.3;5.8;12.9;13.9
22.2;86.6;44.8;7;10.9;29.2;8.8;3.3;5.8;13;14
22.1;86.6;44.8;7;10.9;29.2;8.8;3.3;5.8;13;14
22;86.1;44.5;7;10.9;29;8.7;3.3;5.8;12.9;13.9
22.1;86.3;44.6;7;10.9;29.1;8.7;3.3;5.8;12.9;13.9
22;86.2;44.6;7;10.9;29;8.7;3.3;5.8;12.9;13.9
21.7;84.8;43.9;6.9;10.7;28.6;8.6;3.2;5.7;12.7;13.7
21.4;83.9;43.4;6.8;10.6;28.3;8.5;3.2;5.6;12.6;13.5
21.3;83.4;43.2;6.8;10.5;28.1;8.4;3.2;5.6;12.5;13.4
21.3;83.2;43;6.7;10.5;28;8.4;3.2;5.6;12.5;13.4
21;82.1;42.5;6.7;10.4;27.7;8.3;3.1;5.5;12.3;13.2
20.7;80.9;41.9;6.6;10.2;27.2;8.2;3.1;5.4;12.1;13
20.5;80.3;41.6;6.5;10.1;27.1;8.1;3.1;5.4;12;12.9
20.3;79.6;41.2;6.5;10.1;26.8;8.1;3;5.3;11.9;12.8
20.2;78.9;40.8;6.4;10;26.6;8;3;5.3;11.8;12.7
20;78.3;40.5;6.4;9.9;26.4;7.9;3;5.2;11.7;12.6
19.9;78;40.4;6.3;9.9;26.3;7.9;3;5.2;11.7;12.5
19.9;78;40.4;6.3;9.9;26.3;7.9;3;5.2;11.7;12.5
20;78.5;40.6;6.4;9.9;26.4;7.9;3;5.3;11.7;12.6
20.2;79.3;41;6.4;10;26.7;8;3;5.3;11.9;12.7
20.5;80.3;41.5;6.5;10.1;27;8.1;3.1;5.4;12;12.9
20.7;81.1;42;6.6;10.2;27.3;8.2;3.1;5.4;12.1;13
21;82.4;42.6;6.7;10.4;27.7;8.3;3.1;5.5;12.3;13.2
21.2;83.3;43.1;6.7;10.5;28;8.4;3.2;5.6;12.4;13.4
