2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18;78;40.6;6;9;23.9;7.9;2.8;5.2;11.4;12.5
17.9;77.1;39.5;5.7;8.8;23;7.8;2.8;5.1;11.2;12.1
17.1;74.6;37.9;5.7;8.5;22.9;7.5;2.6;4.9;10.7;11.8
16.9;72.8;36.8;5.5;8.2;21.9;7.2;2.6;4.7;10.4;11.4
16.4;71.8;36.2;5.5;8.3;21.5;7.1;2.6;4.8;10.3;11.4
16.4;71.6;36.6;5.4;8;21;7.1;2.6;4.8;10.3;11.2
16.3;71.9;35.7;5.4;8;21.3;7;2.5;4.7;10.1;11.1
16.2;71.2;35.9;5.4;7.9;21.1;6.9;2.6;4.6;10.2;11
16;68.6;35.6;5.3;7.8;21.1;6.9;2.5;4.6;9.8;10.8
15.5;65.5;34.7;5.2;7.7;20.5;6.6;2.4;4.4;9.7;10.4
15.2;67.9;34;5.1;7.5;20.4;6.5;2.4;4.4;9.7;10.6
15.2;66.3;33.5;5;7.5;19.7;6.6;2.3;4.3;9.3;10.4
14.9;64.8;33.4;5;7.3;19.6;6.4;2.3;4.3;9.4;10.2
14.9;65.4;32.9;5;7.4;19.9;6.4;2.3;4.3;9.3;10.3
15;65.7;32.9;5;7.5;19.4;6.5;2.4;4.3;9.4;10.1
15.1;65.6;33.9;5.1;7.4;20.1;6.6;2.4;4.3;9.5;10.3
15.7;67.9;34.4;5.1;7.7;20.4;6.6;2.4;4.5;9.6;10.7
16;70.2;35;5.3;8;20.8;6.9;2.5;4.6;10;11.1
16.3;70.8;36;5.4;8;21;7.1;2.5;4.7;10.1;11.2
17;75;37.9;5.6;8.4;22.6;7.2;2.6;4.9;10.5;11.6
17.5;77.4;38.5;5.8;8.8;23.4;7.6;2.7;5;11.1;11.9
18.3;81.1;40.1;6.1;9.1;23.8;7.7;2.8;5.2;11.3;12.4
18.7;83.2;41.9;6.3;9.4;25.1;8.2;3;5.3;11.5;12.8
19.4;83.1;43.2;6.5;9.5;24.7;8.5;3;5.5;12.1;13.4
19.7;86.1;43.9;6.6;9.7;26.1;8.3;3.1;5.6;12;13.3
19.7;87;44.9;6.6;10;26.5;8.5;3.1;5.7;12.5;13.7
19.9;88.3;44.7;6.7;9.9;26.3;8.6;3.1;5.8;12.5;13.8
