2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
12.7;58;29;4.9;6.9;16.8;5.5;2.2;3.8;8.4;9.3
12.1;55;27.5;4.6;6.5;15.9;5.2;2.1;3.6;7.9;8.8
11.6;52.7;26.3;4.4;6.2;15.3;5;2;3.4;7.6;8.4
11.4;52.1;26.1;4.4;6.2;15.1;4.9;2;3.4;7.5;8.3
11.3;51.6;25.8;4.3;6.1;15;4.9;1.9;3.4;7.5;8.3
10.9;49.8;24.9;4.2;5.9;14.4;4.7;1.9;3.3;7.2;8
10.7;48.7;24.3;4.1;5.7;14.1;4.6;1.8;3.2;7;7.8
10.5;48;24;4;5.7;13.9;4.5;1.8;3.1;6.9;7.7
10.5;48.1;24;4;5.7;13.9;4.5;1.8;3.1;6.9;7.7
10.9;49.5;24.7;4.2;5.8;14.4;4.7;1.9;3.2;7.1;7.9
11.2;51.3;25.6;4.3;6;14.9;4.8;1.9;3.3;7.4;8.2
12;54.8;27.4;4.6;6.5;15.9;5.2;2.1;3.6;7.9;8.8
12.7;58.1;29;4.9;6.8;16.8;5.5;2.2;3.8;8.4;9.3
13.4;61;30.4;5.1;7.2;17.7;5.7;2.3;4;8.8;9.8
13.6;62.3;31.1;5.2;7.3;18.1;5.9;2.3;4.1;9;10
13.8;63.1;31.5;5.3;7.4;18.3;5.9;2.4;4.1;9.1;10.1
14;63.9;31.9;5.3;7.5;18.5;6;2.4;4.2;9.2;10.2
14;64.1;32;5.4;7.5;18.6;6;2.4;4.2;9.2;10.3
14;64.2;32;5.4;7.6;18.6;6;2.4;4.2;9.2;10.3
14.1;64.3;32.1;5.4;7.6;18.7;6;2.4;4.2;9.3;10.3
14.2;64.7;32.3;5.4;7.6;18.8;6.1;2.4;4.2;9.3;10.4
14.1;64.3;32.1;5.4;7.6;18.7;6.1;2.4;4.2;9.3;10.3
14.1;64.4;32.1;5.4;7.6;18.7;6.1;2.4;4.2;9.3;10.3
13.9;63.3;31.6;5.3;7.4;18.4;6;2.4;4.1;9.1;10.1
13.7;62.8;31.3;5.2;7.4;18.2;5.9;2.3;4.1;9;10.1
13.6;62.2;31;5.2;7.3;18.1;5.8;2.3;4;9;10
13.3;60.9;30.4;5.1;7.1;17.7;5.7;2.3;4;8.8;9.8
13.1;60.1;30;5;7.1;17.5;5.7;2.2;3.9;8.7;9.6
13;59.5;29.7;5;7;17.3;5.6;2.2;3.9;8.6;9.5
12.9;59.2;29.5;4.9;6.9;17.2;5.6;2.2;3.9;8.5;9.5
13.1;59.7;29.8;5;7;17.4;5.6;2.2;3.9;8.6;9.6
13.3;61;30.4;5.1;7.2;17.8;5.7;2.3;4;8.8;9.8
13.7;62.8;31.3;5.2;7.4;18.3;5.9;2.3;4.1;9;10.1
13.9;63.7;31.8;5.3;7.5;18.6;6;2.4;4.1;9.2;10.2
13.7;62.8;31.3;5.2;7.4;18.3;5.9;2.3;4.1;9;10.1
13.3;60.8;30.3;5.1;7.1;17.7;5.7;2.3;4;8.7;9.8
12.9;59.1;29.5;4.9;6.9;17.2;5.6;2.2;3.8;8.5;9.5
12.6;57.9;28.9;4.8;6.8;16.9;5.4;2.2;3.8;8.3;9.3
12.5;57.1;28.5;4.7;6.7;16.6;5.4;2.1;3.7;8.2;9.2
13;59.6;29.7;4.9;7;17.4;5.6;2.2;3.9;8.6;9.6
13;59.5;29.7;4.9;7;17.4;5.6;2.2;3.9;8.6;9.6
12.9;58.9;29.4;4.9;6.9;17.2;5.5;2.2;3.8;8.5;9.5
12.3;56.2;28;4.7;6.6;16.4;5.3;2.1;3.6;8.1;9
11.6;53.4;26.6;4.4;6.2;15.6;5;2;3.5;7.7;8.6
11.6;53;26.4;4.4;6.2;15.4;5;2;3.4;7.6;8.5
11.4;52.4;26.1;4.3;6.1;15.3;4.9;2;3.4;7.5;8.4
11;50.7;25.2;4.2;5.9;14.8;4.8;1.9;3.3;7.3;8.1
10.8;49.4;24.6;4.1;5.8;14.4;4.6;1.8;3.2;7.1;8
10.6;48.6;24.2;4;5.7;14.2;4.6;1.8;3.2;7;7.8
10.6;48.7;24.2;4;5.7;14.2;4.6;1.8;3.2;7;7.8
10.8;49.8;24.8;4.1;5.8;14.5;4.7;1.9;3.2;7.1;8
11.2;51.6;25.7;4.3;6;15.1;4.8;1.9;3.3;7.4;8.3
11.9;54.8;27.3;4.5;6.4;16;5.1;2;3.6;7.9;8.8
12.6;58;28.9;4.8;6.8;16.9;5.4;2.2;3.8;8.3;9.3
13.3;61.1;30.5;5;7.1;17.9;5.7;2.3;4;8.8;9.8
13.7;62.8;31.3;5.2;7.3;18.3;5.9;2.3;4.1;9;10.1
13.9;63.8;31.8;5.3;7.4;18.6;6;2.4;4.1;9.2;10.3
14.1;64.6;32.2;5.3;7.5;18.9;6.1;2.4;4.2;9.3;10.4
14.1;65;32.4;5.3;7.6;19;6.1;2.4;4.2;9.3;10.5
14.2;65.1;32.4;5.4;7.6;19;6.1;2.4;4.2;9.3;10.5
14.2;65.1;32.4;5.4;7.6;19;6.1;2.4;4.2;9.3;10.5
14.3;65.5;32.6;5.4;7.6;19.2;6.1;2.4;4.2;9.4;10.6
14.3;65.5;32.6;5.4;7.6;19.2;6.1;2.4;4.2;9.4;10.6
14.2;65.4;32.5;5.4;7.6;19.1;6.1;2.4;4.2;9.4;10.5
14;64.4;32.1;5.3;7.5;18.8;6;2.4;4.2;9.2;10.4
13.9;63.8;31.7;5.2;7.4;18.7;6;2.4;4.1;9.1;10.3
13.8;63.3;31.5;5.2;7.4;18.5;5.9;2.3;4.1;9.1;10.2
13.5;61.9;30.8;5.1;7.2;18.1;5.8;2.3;4;8.9;10
13.3;61.2;30.4;5;7.1;17.9;5.7;2.3;4;8.8;9.9
13.1;60.5;30.1;5;7;17.7;5.7;2.2;3.9;8.7;9.8
13.1;60.1;29.9;4.9;7;17.6;5.6;2.2;3.9;8.6;9.7
13.1;60.4;30.1;5;7;17.7;5.7;2.2;3.9;8.7;9.8
13.4;61.7;30.7;5.1;7.2;18.1;5.8;2.3;4;8.8;10
13.8;63.4;31.5;5.2;7.4;18.6;5.9;2.3;4.1;9.1;10.2
14.1;64.7;32.2;5.3;7.5;19;6.1;2.4;4.2;9.3;10.5
13.9;63.8;31.8;5.2;7.4;18.7;6;2.4;4.1;9.1;10.3
13.5;61.9;30.8;5.1;7.2;18.2;5.8;2.3;4;8.9;10
13.1;60.1;29.9;4.9;7;17.6;5.6;2.2;3.9;8.6;9.7
12.8;58.8;29.2;4.8;6.8;17.2;5.5;2.2;3.8;8.4;9.5
12.6;57.8;28.8;4.7;6.7;17;5.4;2.1;3.7;8.3;9.4
13;59.8;29.7;4.9;6.9;17.5;5.6;2.2;3.9;8.6;9.7
13.1;60.5;30.1;4.9;7;17.8;5.7;2.2;3.9;8.7;9.8
13;59.9;29.8;4.9;6.9;17.6;5.6;2.2;3.9;8.6;9.7
12.5;57.6;28.6;4.7;6.7;16.9;5.4;2.1;3.7;8.2;9.3
11.8;54.4;27;4.4;6.3;16;5.1;2;3.5;7.8;8.8
11.7;54;26.8;4.4;6.3;15.8;5;2;3.5;7.7;8.7
11.6;53.3;26.5;4.3;6.2;15.6;5;2;3.4;7.6;8.6
11.2;51.8;25.7;4.2;6;15.2;4.8;1.9;3.3;7.4;8.4
10.9;50.4;25;4.1;5.8;14.8;4.7;1.9;3.2;7.2;8.2
10.7;49.4;24.5;4;5.7;14.5;4.6;1.8;3.2;7.1;8
10.7;49.3;24.5;4;5.7;14.5;4.6;1.8;3.2;7;8
10.8;50;24.9;4.1;5.8;14.7;4.7;1.8;3.2;7.1;8.1
11.2;51.9;25.8;4.2;6;15.2;4.8;1.9;3.3;7.4;8.4
11.9;54.8;27.2;4.4;6.3;16.1;5.1;2;3.5;7.8;8.9
12.6;58.1;28.9;4.7;6.7;17.1;5.4;2.1;3.7;8.3;9.4
13.3;61.3;30.5;5;7.1;18;5.7;2.3;4;8.8;9.9
13.6;62.9;31.2;5.1;7.3;18.5;5.9;2.3;4.1;9;10.2
13.8;63.8;31.7;5.2;7.4;18.8;6;2.4;4.1;9.1;10.3
14;64.5;32.1;5.2;7.5;19;6;2.4;4.2;9.2;10.5
14.1;65;32.3;5.3;7.5;19.1;6.1;2.4;4.2;9.3;10.5
14.1;65.1;32.3;5.3;7.5;19.1;6.1;2.4;4.2;9.3;10.6
14.1;65.1;32.3;5.3;7.5;19.2;6.1;2.4;4.2;9.3;10.6
14.2;65.4;32.5;5.3;7.5;19.2;6.1;2.4;4.2;9.3;10.6
14.2;65.5;32.5;5.3;7.6;19.3;6.1;2.4;4.2;9.3;10.6
14.1;65.2;32.4;5.3;7.5;19.2;6.1;2.4;4.2;9.3;10.6
14;64.5;32;5.2;7.4;19;6;2.4;4.2;9.2;10.5
13.8;63.6;31.6;5.1;7.3;18.7;5.9;2.3;4.1;9.1;10.3
13.7;63.3;31.4;5.1;7.3;18.6;5.9;2.3;4.1;9;10.3
13.4;61.8;30.7;5;7.1;18.2;5.8;2.3;4;8.8;10
13.2;61.1;30.3;4.9;7;18;5.7;2.2;3.9;8.7;9.9
13;60.3;29.9;4.9;6.9;17.8;5.6;2.2;3.9;8.6;9.8
13;59.9;29.7;4.8;6.9;17.7;5.6;2.2;3.9;8.5;9.7
13;60.2;29.9;4.9;6.9;17.7;5.6;2.2;3.9;8.6;9.8
13.3;61.3;30.5;4.9;7.1;18.1;5.7;2.3;3.9;8.7;10
13.6;62.8;31.2;5.1;7.2;18.5;5.9;2.3;4;9;10.2
13.9;64.5;32;5.2;7.4;19;6;2.4;4.1;9.2;10.5
13.8;63.8;31.7;5.1;7.3;18.8;6;2.3;4.1;9.1;10.4
13.4;62.1;30.8;5;7.1;18.3;5.8;2.3;4;8.9;10.1
13;60.2;29.9;4.8;6.9;17.8;5.6;2.2;3.9;8.6;9.8
