2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
19.4;82.9;40.3;6.8;10.5;25.3;7.2;2.9;5.4;11.7;12.9
18.3;78.5;38.2;6.4;10;24;6.9;2.8;5.1;11.1;12.2
17.6;75.3;36.6;6.2;9.5;23;6.6;2.7;4.9;10.7;11.7
17.4;74.5;36.3;6.1;9.4;22.8;6.5;2.6;4.8;10.5;11.6
17.2;73.7;35.9;6;9.3;22.5;6.4;2.6;4.8;10.4;11.5
16.6;71.1;34.6;5.8;9;21.7;6.2;2.5;4.6;10.1;11.1
16.2;69.5;33.9;5.7;8.8;21.2;6.1;2.5;4.5;9.8;10.8
16;68.5;33.4;5.6;8.7;20.9;6;2.4;4.4;9.7;10.7
16;68.6;33.4;5.6;8.7;21;6;2.4;4.4;9.7;10.7
16.5;70.6;34.4;5.8;8.9;21.6;6.2;2.5;4.6;10;11
17.1;73.2;35.6;6;9.3;22.3;6.4;2.6;4.7;10.3;11.4
18.2;78;38;6.4;9.9;23.8;6.8;2.8;5;11;12.1
19.3;82.4;40.2;6.7;10.4;25.2;7.2;2.9;5.3;11.6;12.8
20.2;86.6;42.2;7.1;11;26.4;7.6;3.1;5.6;12.2;13.5
20.7;88.7;43.2;7.2;11.2;27.1;7.8;3.1;5.7;12.5;13.8
21.1;90.1;43.9;7.4;11.4;27.5;7.9;3.2;5.8;12.7;14
21.3;91.2;44.5;7.4;11.5;27.8;8;3.2;5.9;12.9;14.2
21.4;91.5;44.6;7.5;11.6;27.9;8;3.2;5.9;12.9;14.2
21.4;91.6;44.7;7.5;11.6;28;8;3.2;5.9;12.9;14.3
21.5;91.8;44.8;7.5;11.6;28;8;3.3;5.9;13;14.3
21.6;92.4;45.1;7.5;11.7;28.2;8.1;3.3;6;13;14.4
21.5;92;44.9;7.5;11.6;28.1;8.1;3.3;5.9;13;14.3
21.5;92;44.9;7.5;11.6;28.1;8.1;3.3;5.9;13;14.3
21.1;90.4;44.1;7.4;11.4;27.6;7.9;3.2;5.8;12.8;14
21;89.7;43.8;7.3;11.3;27.4;7.9;3.2;5.8;12.7;13.9
20.8;88.8;43.3;7.2;11.2;27.1;7.8;3.1;5.7;12.5;13.8
20.3;86.9;42.4;7.1;11;26.5;7.6;3.1;5.6;12.3;13.5
20.1;85.9;41.9;7;10.8;26.2;7.5;3;5.5;12.1;13.3
19.9;85;41.5;6.9;10.7;25.9;7.5;3;5.5;12;13.2
19.8;84.5;41.3;6.9;10.7;25.8;7.4;3;5.5;11.9;13.1
19.9;85.2;41.6;6.9;10.8;26;7.5;3;5.5;12;13.2
20.4;87;42.5;7.1;11;26.5;7.7;3.1;5.6;12.3;13.5
21;89.6;43.8;7.3;11.3;27.3;7.9;3.2;5.8;12.6;13.9
21.3;90.9;44.4;7.4;11.5;27.7;8;3.2;5.9;12.8;14.1
20.9;89.4;43.7;7.3;11.3;27.3;7.9;3.2;5.8;12.6;13.9
20.3;86.6;42.3;7;10.9;26.4;7.6;3.1;5.6;12.2;13.4
19.7;84.2;41.1;6.8;10.6;25.7;7.4;3;5.4;11.9;13.1
19.3;82.4;40.3;6.7;10.4;25.1;7.2;2.9;5.3;11.6;12.8
19;81.2;39.7;6.6;10.2;24.8;7.2;2.9;5.2;11.4;12.6
19.8;84.8;41.4;6.9;10.7;25.8;7.5;3;5.5;11.9;13.1
19.8;84.7;41.4;6.9;10.7;25.8;7.5;3;5.5;11.9;13.1
19.7;84;41.1;6.8;10.6;25.6;7.4;3;5.4;11.8;13
18.8;80.2;39.2;6.5;10.1;24.4;7.1;2.9;5.2;11.3;12.4
17.8;76.2;37.3;6.2;9.6;23.2;6.7;2.7;4.9;10.7;11.8
17.7;75.6;37;6.1;9.5;23;6.7;2.7;4.9;10.6;11.7
17.5;74.7;36.6;6.1;9.4;22.8;6.6;2.7;4.8;10.5;11.6
16.9;72.2;35.3;5.9;9.1;22;6.4;2.6;4.7;10.2;11.2
16.5;70.5;34.5;5.7;8.9;21.5;6.2;2.5;4.5;9.9;10.9
16.2;69.2;33.9;5.6;8.7;21.1;6.1;2.5;4.5;9.7;10.7
16.2;69.1;33.8;5.6;8.7;21.1;6.1;2.5;4.5;9.7;10.7
16.5;70.6;34.5;5.7;8.9;21.5;6.2;2.5;4.6;9.9;10.9
17.1;73.1;35.8;5.9;9.2;22.2;6.5;2.6;4.7;10.3;11.3
18.2;77.6;38;6.3;9.8;23.6;6.9;2.8;5;10.9;12
19.3;82.2;40.2;6.7;10.3;25;7.3;2.9;5.3;11.5;12.7
20.3;86.4;42.3;7;10.9;26.3;7.6;3.1;5.6;12.1;13.4
20.7;88.4;43.3;7.2;11.1;26.9;7.8;3.1;5.7;12.4;13.7
21;89.6;43.9;7.2;11.3;27.3;7.9;3.2;5.8;12.6;13.9
21.2;90.6;44.4;7.3;11.4;27.6;8;3.2;5.8;12.7;14
21.4;91.1;44.7;7.4;11.5;27.7;8.1;3.2;5.9;12.8;14.1
21.4;91.2;44.7;7.4;11.5;27.8;8.1;3.3;5.9;12.8;14.1
21.4;91.3;44.7;7.4;11.5;27.8;8.1;3.3;5.9;12.8;14.1
21.5;91.7;45;7.4;11.5;27.9;8.1;3.3;5.9;12.9;14.2
21.5;91.6;44.9;7.4;11.5;27.9;8.1;3.3;5.9;12.8;14.2
21.4;91.4;44.8;7.4;11.5;27.8;8.1;3.3;5.9;12.8;14.1
21.1;90.1;44.2;7.3;11.3;27.4;8;3.2;5.8;12.6;13.9
20.9;89.1;43.7;7.2;11.2;27.1;7.9;3.2;5.7;12.5;13.8
20.7;88.4;43.3;7.1;11.1;26.9;7.8;3.2;5.7;12.4;13.7
20.3;86.4;42.4;7;10.9;26.3;7.7;3.1;5.6;12.1;13.3
20;85.3;41.9;6.9;10.7;26;7.6;3;5.5;12;13.2
19.8;84.3;41.4;6.8;10.6;25.7;7.5;3;5.4;11.8;13
19.7;83.9;41.1;6.8;10.5;25.5;7.4;3;5.4;11.8;12.9
19.8;84.4;41.4;6.8;10.6;25.7;7.5;3;5.4;11.8;13
20.2;86.1;42.3;6.9;10.8;26.2;7.6;3.1;5.5;12.1;13.3
20.7;88.4;43.4;7.1;11.1;26.9;7.8;3.2;5.7;12.4;13.6
21.2;90.3;44.3;7.3;11.3;27.4;8;3.2;5.8;12.6;13.9
20.9;89.1;43.7;7.2;11.2;27.1;7.9;3.2;5.7;12.5;13.7
20.3;86.5;42.5;7;10.9;26.3;7.7;3.1;5.6;12.1;13.3
19.7;84;41.2;6.8;10.5;25.5;7.5;3;5.4;11.8;13
19.3;82.2;40.4;6.6;10.3;25;7.3;2.9;5.3;11.5;12.7
19;80.9;39.7;6.5;10.1;24.6;7.2;2.9;5.2;11.3;12.5
19.6;83.6;41.1;6.7;10.5;25.4;7.4;3;5.4;11.7;12.9
19.9;84.8;41.7;6.8;10.6;25.8;7.5;3;5.5;11.9;13.1
19.7;84;41.3;6.8;10.5;25.5;7.5;3;5.4;11.8;12.9
18.9;80.7;39.6;6.5;10.1;24.5;7.2;2.9;5.2;11.3;12.4
17.9;76.2;37.4;6.1;9.6;23.2;6.8;2.7;4.9;10.7;11.7
17.7;75.5;37.1;6.1;9.5;23;6.7;2.7;4.9;10.6;11.6
17.5;74.6;36.6;6;9.3;22.7;6.6;2.7;4.8;10.4;11.5
17;72.4;35.6;5.8;9.1;22;6.4;2.6;4.7;10.1;11.2
