1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
113.8;11.5;110.1;0;0
108.9;11.4;107.3;0;0
99.4;11.5;108.1;0;0
92.5;11.5;108.9;0;0
91.2;11.7;109.4;0;0
89.4;12;109.3;0;0
86.5;12.4;108.8;0;0
85.6;12.8;107.3;0;0
81.9;12.9;109.1;0;0
78;13.4;109.1;0;0
73.4;13.5;107.7;0;0
71.8;13.7;107.6;0;0
67;14;110.2;0;0
68.9;14.2;109.7;0;0
69.7;14.1;110.3;0;0
69.7;14.2;112.3;0;0
75.2;14.2;109.9;0;0
81.2;13.9;109;0;0
83;13.9;110.9;0;0
92.7;13.8;110.5;0;0
99.3;13.7;110.8;0;0
107.6;13.7;110.1;0;0
117.4;13.5;110.4;0.4;0.5
117.3;13.7;110.6;1.2;1.3
121.6;13.7;110.3;2.3;2.7
116.6;13.9;108.6;3.8;4.7
118.2;14.3;108.8;5.4;7.2
110.5;14.4;111.3;7;10.2
109.8;15.1;111.6;8;13.2
107;15.2;108.1;8.9;15.7
101.5;15.6;111.1;9.4;18.9
99;15.9;110.5;9.7;20.9
95.8;15.8;107.2;9.4;23.8
94.8;16.3;111.2;9.6;26.3
91.7;16;112.9;9.2;28.4
93.3;16.1;111.3;8.9;29.2
93.7;15.6;110.9;8.8;29.6
93.3;15.5;111.7;8.4;29.5
95.4;14.9;111.5;8.4;29.2
97;14.4;110.4;8.5;27.1
95.9;14.2;111.3;8.7;25
96.5;14.1;110.3;8.2;22.4
99.3;13.8;109.7;7.8;18.8
103;14.1;112;7.1;15.5
104.3;14.3;111.2;6.2;11.9
104.4;15.2;108.8;4.8;8.5
107.3;15.4;109.6;3.3;5.2
109.4;16;112;1.8;2.6
110.5;16.4;109.3;0.7;0.9
111;16.8;112.9;0.1;0.1
108.3;16.7;112;0;0
108;16.7;109.8;0;0
108.9;16.5;111;0.1;0.1
111;16.6;113.3;0;0
114;16.3;112.4;0;0
115.3;16.4;112.9;0;0
121.1;16.8;112.1;0;0
125;16.4;112.5;0;0
124.9;17.5;110.1;0;0
121.8;17.3;112.3;0;0
119.1;17.7;113.5;0;0
114.8;18.1;112;0;0
109.8;18.5;112.7;0;0
104.6;18.8;113.8;0;0
100.9;19.3;111.7;0;0
96.6;19.6;113.5;0;0
95.4;20.1;112.3;0;0
94.8;20;111.2;0;0
100.8;21.1;110.5;0;0
105.6;21.4;113.8;0;0
104.1;21.6;112.8;0;0
100.4;21.7;113;0;0
100.3;21.4;112.5;0;0
96;21.3;111.7;0;0
86.8;20.5;114.4;0;0
