2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18.4;86;42.5;6.6;10;26.7;7.9;3.1;5.3;11.8;12.6
17.5;81.6;40.3;6.3;9.5;25.4;7.5;2.9;5.1;11.2;12
16.8;78.2;38.7;6;9.1;24.3;7.2;2.8;4.8;10.7;11.5
16.6;77.4;38.2;5.9;9;24.1;7.1;2.8;4.8;10.6;11.3
16.4;76.5;37.8;5.9;8.9;23.8;7;2.7;4.7;10.5;11.2
15.8;73.7;36.5;5.7;8.6;23;6.8;2.6;4.6;10.1;10.8
15.5;72.1;35.7;5.5;8.4;22.5;6.6;2.6;4.5;9.9;10.6
15.2;70.9;35.1;5.4;8.2;22.1;6.5;2.5;4.4;9.7;10.4
15.2;71;35.1;5.4;8.2;22.1;6.5;2.5;4.4;9.7;10.4
15.6;72.9;36.1;5.6;8.5;22.7;6.7;2.6;4.5;10;10.7
16.2;75.3;37.3;5.8;8.8;23.5;6.9;2.7;4.7;10.3;11.1
17.2;80.1;39.7;6.1;9.3;24.9;7.4;2.9;5;11;11.8
18.1;84.5;41.8;6.5;9.8;26.3;7.8;3;5.2;11.6;12.4
19;88.5;43.8;6.8;10.3;27.6;8.1;3.2;5.5;12.1;13
19.4;90.3;44.8;6.9;10.5;28.2;8.3;3.2;5.6;12.4;13.3
19.7;91.5;45.4;7;10.6;28.5;8.4;3.3;5.7;12.6;13.5
19.9;92.8;46;7.1;10.8;28.9;8.6;3.3;5.7;12.7;13.7
20;93.2;46.2;7.1;10.8;29.1;8.6;3.3;5.8;12.8;13.7
20;93.2;46.3;7.1;10.8;29.1;8.6;3.3;5.8;12.8;13.7
20.1;93.3;46.3;7.1;10.8;29.1;8.6;3.3;5.8;12.8;13.8
20.2;93.7;46.5;7.2;10.9;29.2;8.6;3.3;5.8;12.9;13.8
20.1;93.2;46.3;7.1;10.8;29.1;8.6;3.3;5.8;12.8;13.8
20.1;93.4;46.4;7.1;10.9;29.2;8.6;3.3;5.8;12.8;13.8
19.7;91.4;45.4;7;10.6;28.5;8.4;3.3;5.7;12.6;13.5
19.4;90.2;44.8;6.9;10.5;28.2;8.3;3.2;5.6;12.4;13.3
19.2;89.1;44.3;6.8;10.4;27.8;8.2;3.2;5.5;12.2;13.2
18.8;87.1;43.3;6.7;10.1;27.2;8;3.1;5.4;12;12.9
18.5;85.8;42.7;6.6;10;26.8;7.9;3.1;5.3;11.8;12.7
18.2;84.6;42.1;6.5;9.8;26.4;7.8;3;5.2;11.6;12.5
18.1;84.1;41.9;6.4;9.8;26.3;7.8;3;5.2;11.6;12.5
18.3;85.1;42.4;6.5;9.9;26.6;7.9;3;5.3;11.7;12.6
18.7;86.8;43.2;6.6;10.1;27.2;8;3.1;5.4;11.9;12.9
19.2;88.8;44.2;6.8;10.3;27.8;8.2;3.2;5.5;12.2;13.2
19.4;89.7;44.7;6.9;10.4;28.1;8.3;3.2;5.6;12.3;13.3
19.1;88.6;44.1;6.8;10.3;27.7;8.2;3.2;5.5;12.2;13.1
18.6;86.1;42.9;6.6;10;27;8;3.1;5.3;11.8;12.8
18.2;84;41.9;6.4;9.8;26.3;7.8;3;5.2;11.6;12.5
17.8;82.5;41.2;6.3;9.6;25.8;7.6;3;5.1;11.3;12.2
17.7;81.7;40.8;6.2;9.5;25.6;7.5;2.9;5.1;11.2;12.1
18.5;85.6;42.7;6.5;10;26.8;7.9;3.1;5.3;11.8;12.7
18.5;85.7;42.8;6.5;10;26.9;7.9;3.1;5.3;11.8;12.7
18.3;84.8;42.3;6.5;9.9;26.6;7.8;3;5.3;11.7;12.6
17.4;80.6;40.3;6.2;9.4;25.3;7.5;2.9;5;11.1;12
16.5;76.3;38.1;5.8;8.9;23.9;7;2.7;4.7;10.5;11.3
16.3;75.3;37.6;5.7;8.8;23.6;7;2.7;4.7;10.4;11.2
16;74.1;37;5.7;8.6;23.2;6.8;2.7;4.6;10.2;11
15.4;71.3;35.6;5.4;8.3;22.4;6.6;2.6;4.4;9.8;10.6
15;69.2;34.6;5.3;8.1;21.7;6.4;2.5;4.3;9.5;10.3
14.6;67.5;33.8;5.1;7.9;21.2;6.2;2.4;4.2;9.3;10.1
