1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
73.1;51.6;99.8;0;0
67.6;53.2;102.2;0;0
59.5;51.9;98.5;0;0
51.7;53.8;101;0;0
49.6;52.1;101.1;0;0
49;55.5;98.8;0;0
46.4;54.3;100.2;0;0
44;54.7;100.5;0;0
43;53.5;99.2;0;0
38.6;52.4;99.6;0;0
37.4;52.9;97.5;0;0
36.7;51.3;99.5;0;0
36.5;49.9;99;0;0
38.6;47.5;100.9;0;0
41.3;44.7;99.8;0;0
44;43.1;97.2;0;0
50.6;40.5;99.5;0;0
57.1;39.6;98.2;0;0
60.7;39.1;98.2;0;0
69.4;38.5;98.2;0;0
75.3;40.2;98.1;0;0
81.9;42.2;100;0;0
87.1;42.9;98.2;0.3;0.6
88.5;43.4;99.3;1;1.8
87;44.5;99;2.2;3.8
88.3;44.1;98.8;3.9;6.6
83.8;44.4;98.8;6.2;9.6
83.2;42.1;99;8.7;13
79.8;41.2;97.8;11.2;16.1
76.3;40.4;99.6;13.4;18.9
74.7;38.7;97;15.4;21.1
72.5;37.1;99.6;16.8;22.7
70.3;37.3;97.4;18;24
69.8;36.7;99.4;19;25.1
69.4;37.2;98.9;19.5;25.7
68.9;38.1;98.6;19.7;26.4
69.5;37.8;97.1;19.1;26.6
68.2;38.2;98.5;18.6;26.7
67.9;38.5;97.9;18.1;27.2
69.1;39.4;97.5;16.6;26.7
68.1;39.2;98.4;15.5;25.6
69.4;39;99.1;14;24.2
72.8;38.9;97.6;11.8;21.8
77.9;38.8;97.3;9.4;19.4
82.9;37.9;97;7.4;15.9
88.3;36.7;96.6;5.2;11.9
91.6;35.3;96.5;3.3;7.8
97.8;34.6;96.3;1.6;4.1
100.2;33.4;97.5;0.6;1.5
100.6;32.9;98.1;0.1;0.2
101.7;32.5;96.5;0;0
100.8;30.9;95.5;0;0
101.8;30.8;96.2;0;0.1
106.2;30;97.9;0;0
108.1;29.7;95.7;0;0
111;29.1;97.1;0;0
116.3;28.2;95.2;0;0
121.1;27.3;94.7;0;0
125.6;27.1;96.2;0;0
124.6;26.8;96.6;0;0
118;26.4;95.9;0;0
113;27.1;94.7;0;0
108.1;27.9;96.2;0;0
105.4;29;94.8;0;0
97.6;29.8;96.8;0;0
99.1;30.6;95.4;0;0
94.7;31.4;96.2;0;0
93.6;31;96.5;0;0
100.2;30.6;96.5;0;0
108.6;29.8;96.4;0;0
107;28.4;96.7;0;0
106.4;27.8;97.3;0;0
105.8;27;92.5;0;0
102.1;26.3;94.4;0;0
93.9;26.3;95.8;0;0
87.6;25.9;95.1;0;0
85.9;26.3;94.8;0;0
85;26.5;95.1;0;0
83.6;27;93.8;0;0
80.9;27.2;94.2;0;0
78.6;28.1;94.6;0;0
71.5;29.2;93.8;0;0
70.8;29;93.3;0;0
66.5;29.8;94.8;0;0
64.7;30.2;94;0;0
63;30.9;94.8;0;0
61.9;32;95.7;0;0
63.4;32;94.8;0;0
67;32.5;95.8;0;0
73.1;32;92.1;0;0
75.9;31.4;93.2;0;0
85.4;31.3;94.7;0;0
93.7;29.7;94.6;0;0
102.9;28.5;92.3;0;0
109.7;27.7;95.6;0.4;0.5
114.9;26.2;94.3;1.2;1.6
112.4;25.6;92.4;2.5;3.4
114.2;25.1;92.1;4.5;5.9
110;25.2;92.7;6.9;8.7
106.6;25.1;92.6;9.3;11.4
101.5;24.7;94.1;12.1;13.8
100.8;25.4;92.3;14.4;15.1
96.7;25.9;93.1;16.9;17.1
92.4;26.7;93.6;18.6;17.6
92.3;26.3;91.9;19.8;18
90.1;26.8;92.6;20.3;17.6
90.3;27.5;93.6;21.2;17.9
