1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
70.9;13.8;129.5;0;0
60.5;13.9;129.4;0;0
52.4;13.7;129.4;0;0
50.6;13.3;129.4;0;0
48.9;13;129.4;0;0
41.9;12.7;129.4;0;0
37.7;12.7;129.4;0;0
34.5;13.2;129.3;0;0
34.8;14;129.3;0;0
40;15.1;129.3;0;0
46.8;16;129.3;0;0
60.2;16.4;129.3;0;0
72.5;16.4;129.3;0.1;0.1
81.1;16.1;129.2;0.9;1.8
79.5;15.9;129.2;3.5;6.8
72.5;15.8;129.2;7.8;13.9
66.1;15.9;129.2;12;19.6
60.6;16.3;129.2;15.4;23
57.1;16.8;129.1;17.8;24.2
55.9;17.4;129.1;19.4;24.1
57.3;17.8;129.1;20.3;23.3
58;17.7;129.1;20.5;22.2
61.7;17.2;129.1;19.8;20.7
61.7;16.7;129.1;18;18.8
65.7;16.5;129;15;15.8
71.4;16.9;129;10.6;11.5
75.6;17.8;129;5.6;6.4
80.2;18.8;129;1.6;2
80.2;19.8;129;0;0
78.2;20.6;129;0;0
79.6;21.1;128.9;0;0.1
84.6;21.2;128.9;0;0
92.1;21;128.9;0;0
96.5;20.7;128.9;0;0
93.1;20.6;128.9;0;0
85.3;20.9;128.8;0;0
78.1;21.4;128.8;0;0
72.5;21.7;128.8;0;0
69.9;21.4;128.8;0;0
80.7;20.6;128.8;0;0
81.5;19.7;128.8;0;0
79.6;19.3;128.7;0;0
68.8;19.6;128.7;0;0
57;20.5;128.7;0;0
54.2;21.5;128.7;0;0
51.2;22.5;128.7;0;0
43.8;23.1;128.7;0;0
38.7;23.6;128.6;0;0
34.9;24;128.6;0;0
34.6;24.6;128.6;0;0
38.2;25.3;128.6;0;0
44.4;26.2;128.6;0;0
56;27.4;128.5;0;0
67.5;28.7;128.5;0;0
76.1;29.8;128.5;0.9;1.4
76;30.3;128.5;3;4.6
72.1;30.2;128.5;6;9.2
67.8;30;128.5;8.7;13.9
62.7;30.2;128.4;10.8;18
56.7;31.4;128.4;12.2;21.4
51.8;33.1;128.4;13.1;24
49.8;34.5;128.4;13.5;25.5
49.4;34.6;128.4;13.5;25.3
52.9;33.4;128.4;12.9;23.3
55.3;31.8;128.3;11.9;20
59.6;30.8;128.3;10.1;15.7
65.5;30.9;128.3;7.5;10.6
67.1;31.9;128.3;4.3;5.7
69.7;33.2;128.3;1.5;1.8
69;34.4;128.2;0.1;0.1
67;35;128.2;0;0
68.1;35.4;128.2;0;0.1
72.9;35.5;128.2;0;0
79.1;35.5;128.2;0;0
84;35.7;128.2;0;0
80.1;36.5;128.1;0;0
71.3;38.1;128.1;0;0
62.1;40.2;128.1;0;0
55.4;41.9;128.1;0;0
51.5;42.2;128.1;0;0
60.3;40.8;128.1;0;0
65.4;38.6;128;0;0
65;36.3;128;0;0
57.3;34.8;128;0;0
45.5;34.2;128;0;0
43.4;34.6;128;0;0
39.1;36.3;127.9;0;0
30.6;39.1;127.9;0;0
22.4;41.9;127.9;0;0
17;43.6;127.9;0;0
17.2;43.4;127.9;0;0
21.7;42;127.9;0;0
30.4;40.7;127.8;0;0
41.9;40.5;127.8;0;0
53.7;41.4;127.8;0;0
62.9;42.9;127.8;0.8;0.9
63.7;44.2;127.8;3.1;3.4
59.2;44.7;127.8;7;7.8
53.4;44.4;127.7;11.3;12.9
47.5;43.8;127.7;14.7;17.6
43.2;42.9;127.7;16.9;20.9
41.5;41.8;127.7;17.9;22.9
42.8;40.5;127.7;18.1;23.7
46.1;39;127.6;17.6;23.3
49.3;37.4;127.6;16.5;21.6
52.7;36;127.6;14.6;18.6
57;35.3;127.6;12;14.6
63.5;35.6;127.6;8.7;9.9
65.3;36.4;127.6;5.1;5.3
68.4;37;127.5;1.9;1.8
69.1;36.9;127.5;0.2;0.2
68.7;35.9;127.5;0;0
70.5;34.8;127.5;0;0
75.6;34.4;127.5;0;0
80.7;35.1;127.5;0;0
85.7;36.5;127.4;0;0
81.4;38.1;127.4;0;0
73.4;39.2;127.4;0;0
65.8;39.4;127.4;0;0
61.2;38.8;127.4;0;0
58.3;37.5;127.3;0;0
65.1;35.6;127.3;0;0
73.3;33.6;127.3;0;0
71.7;32.1;127.3;0;0
65;31.4;127.3;0;0
51.7;31.4;127.3;0;0
49;31.9;127.2;0;0
45.4;32.6;127.2;0;0
40;33.3;127.2;0;0
33.2;34;127.2;0;0
28.6;34.5;127.2;0;0
27.3;35.1;127.2;0;0
28.9;35.3;127.1;0;0
36.2;35.2;127.1;0;0
46.8;34.5;127.1;0;0
61.3;33.4;127.1;0;0
73.8;32.2;127.1;0.4;0.6
77.8;31.5;127;1.7;3
74.8;31.4;127;3.8;7.6
69.3;31.6;127;6.3;13.3
63.3;31.7;127;8.8;18.7
57.6;31.2;127;11.2;22.8
54.2;30.2;127;13.2;25.4
53.5;29.1;126.9;14.8;26.4
54.4;28.2;126.9;15.9;26.2
53.8;27.9;126.9;16.4;24.8
55.6;27.8;126.9;16.1;22.1
57.1;27.8;126.9;14.5;18
64.5;27.6;126.9;11.4;12.8
69.1;27.3;126.8;7.1;7.3
75;27.1;126.8;3;2.8
76.9;27;126.8;0.4;0.4
75.7;27.3;126.8;0;0
75.8;27.7;126.8;0.1;0.1
79.5;28.1;126.7;0;0
84.5;28.5;126.7;0;0
91.3;28.8;126.7;0;0
89.3;29.1;126.7;0;0
82.9;29.4;126.7;0;0
75.2;29.8;126.7;0;0
69.8;30;126.6;0;0
65.3;30;126.6;0;0
68.4;29.6;126.6;0;0
78.2;29.1;126.6;0;0
74.9;28.7;126.6;0;0
69.2;28.6;126.6;0;0
55.3;28.8;126.5;0;0
51.8;29.1;126.5;0;0
48.7;29.1;126.5;0;0
45.5;28.7;126.5;0;0
39.1;28.2;126.5;0;0
35.4;27.9;126.4;0;0
34.1;28.1;126.4;0;0
34.7;28.5;126.4;0;0
41.3;28.9;126.4;0;0
49.7;28.7;126.4;0;0
63.5;28;126.4;0;0
75;27.3;126.3;0.5;0.7
78.2;27.3;126.3;2.4;3.3
72.3;28.5;126.3;6.1;8.3
64.3;30.4;126.3;10.1;13.7
58.3;32.1;126.3;13;17.9
53.3;32.3;126.3;14.9;21.1
51.4;30.9;126.2;16;23.4
52.3;29;126.2;16.3;24.6
54.2;27.6;126.2;16.2;25.1
52.5;27.3;126.2;16;25.6
52.7;27.8;126.2;15.4;25.1
49.8;28.6;126.2;13.8;22.8
54.5;29.3;126.1;11.1;18.4
58.5;29.7;126.1;7.5;12.3
65.5;29.7;126.1;3.5;5.7
69.5;29.4;126.1;0.7;1
69.3;28.9;126.1;0;0
70.2;28.2;126;0;0.1
74.9;27.6;126;0;0
79.6;27.3;126;0;0
85.5;27.1;126;0;0
85.1;26.8;126;0;0
81.1;26.3;126;0;0
75.3;25.5;125.9;0;0
71.6;24.5;125.9;0;0
68.7;23.6;125.9;0;0
71;22.8;125.9;0;0
82.8;22.4;125.9;0;0
79;22.2;125.9;0;0
74.1;22.3;125.8;0;0
59.6;22.7;125.8;0;0
54;22.8;125.8;0;0
50.7;22.5;125.8;0;0
48;21.4;125.8;0;0
41.1;20.1;125.7;0;0
37.3;19.1;125.7;0;0
34.7;18.9;125.7;0;0
33;19.3;125.7;0;0
35;19.7;125.7;0;0
37.2;19.7;125.6;0;0
42.4;18.7;125.6;0;0
47.2;17.3;125.6;0.2;0.2
51;15.9;125.5;1.4;1.5
51.2;14.9;125.5;4.5;5
48.9;14.4;125.4;8.7;10.2
46;14.3;125.4;12.6;15.7
40.8;14.8;125.4;15.4;20.4
36.4;15.7;125.3;16.8;23.7
33.9;16.6;125.3;17;25.7
36;16.8;125.2;16.3;26.5
41.2;15.9;125.2;14.8;26.4
48.2;14.2;125.1;12.7;25.1
47.1;12.6;125.1;10;22.2
51.7;11.6;125;7.1;17.6
55.9;11.2;125;4.3;11.8
60.4;11.2;124.9;2;5.8
62.6;11.4;124.9;0.5;1.4
62.3;11.6;124.9;0;0
62.3;11.7;124.8;0;0
66.8;11.7;124.8;0;0
72.3;11.7;124.7;0;0
78.9;11.5;124.7;0;0
81.2;11.3;124.6;0;0
78.7;11.2;124.6;0;0
73.7;11.2;124.5;0;0
70.4;11.2;124.5;0;0
67.7;11.2;124.4;0;0
69.8;11.1;124.4;0;0
83.5;10.9;124.3;0;0
82.2;10.6;124.3;0;0
79.1;10.3;124.2;0;0
67.6;9.9;124.2;0;0
