2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
19.9;83;40.6;6.8;10;25.8;7.6;3.2;5.4;11.9;12.5
19.1;77.1;39.3;6.5;9.6;24.1;7.4;3.1;5.2;11.6;12.1
18.3;74;37.6;6.2;9;23.4;7;2.9;5;11.1;11.3
17.8;72.8;36.9;6.1;9.2;23;7;2.8;4.8;10.8;11.2
17.6;73.1;37;5.9;9;22.8;7;2.9;4.9;10.7;11
17.1;71.4;35.8;5.7;8.6;21.9;6.6;2.7;4.7;10.4;10.9
16.9;68.9;34.1;5.8;8.4;21.4;6.4;2.7;4.6;10.1;10.6
16.6;67.3;33.5;5.6;8.4;21;6.4;2.6;4.4;10.1;10.3
16.6;69.2;34;5.5;8.1;20.9;6.2;2.6;4.5;9.9;10.6
16.9;68.6;34.4;5.6;8.4;22;6.4;2.7;4.7;10.1;10.5
17.2;72.3;36.3;5.8;8.7;22.5;6.7;2.8;4.7;10.4;10.8
18.4;76.3;38.8;6.3;9.2;23.4;7.1;2.9;5;11.1;11.5
19.4;79.1;40.7;6.7;9.8;25.2;7.7;3.1;5.4;11.8;11.9
20.1;86.2;42.4;6.9;10.2;27;7.8;3.3;5.7;12.5;12.9
21;86.6;44.1;7;10.5;27.1;8;3.3;5.7;12.7;13.2
20.9;88.6;43.9;7.2;10.7;27.9;8.3;3.4;5.8;12.9;13.2
21.7;87.4;44.7;7.4;11;27.7;8.4;3.5;5.9;12.8;13.6
21.7;89;45.6;7.4;10.8;27.8;8.3;3.5;6;13.1;13.3
21.8;90;44.7;7.3;11;27.6;8.4;3.5;5.9;13.4;13.4
21.6;90.2;45.2;7.5;10.8;27.6;8.6;3.5;5.9;13.2;13.5
21.7;87.7;45.5;7.4;10.8;28.1;8.4;3.5;6;13.1;13.7
21.8;90;45.1;7.3;10.9;27.8;8.3;3.5;5.9;13;13.6
21.6;89.8;44.9;7.3;11;27.9;8.4;3.5;5.9;13;13.6
21.2;90;44.5;7.2;10.8;27.7;8.3;3.4;5.9;13;13.3
21.1;88.5;44.3;7.2;10.7;26.9;8.2;3.4;5.9;12.9;13.3
21.2;86.7;43.6;7.1;10.5;26.4;8.3;3.3;5.8;12.7;13.2
20.5;87.1;42.8;6.9;10.3;26.3;7.9;3.3;5.7;12.4;12.7
20.2;83.8;41.5;6.9;10.1;26.4;7.8;3.3;5.6;12.4;12.8
20;83.2;41;6.7;10;25.8;7.7;3.2;5.5;12.1;12.6
19.9;82.7;41.6;6.7;9.9;25.3;7.7;3.2;5.4;12.1;12.4
20.3;82.6;42;6.9;10;25.6;7.8;3.2;5.5;12.2;12.7
20.8;84.3;42.6;6.9;10.3;26.3;8;3.3;5.6;12.5;12.8
20.8;86.2;43.4;7.2;10.5;27.1;8.1;3.3;5.7;12.4;13.1
21.3;89.2;44.3;7.3;10.8;27.5;8.1;3.4;6;12.8;13.5
21.1;88;44.2;7.2;10.4;27.2;8.3;3.5;5.7;12.8;13.1
20.5;83.2;43.4;7;10.4;26.4;8;3.3;5.8;12.6;12.9
20.3;82.3;41;6.7;9.9;25.7;7.8;3.2;5.5;12.1;12.5
19.4;81.1;40.2;6.6;9.9;24.8;7.6;3.2;5.3;11.8;12.5
19.1;80.2;40.5;6.6;9.4;24.8;7.6;3.1;5.3;11.7;12.1
20;81.5;41;6.8;10;25.7;7.6;3.1;5.4;12.2;12.2
20.1;82.9;42;6.9;10;25.9;7.8;3.3;5.5;12.4;12.6
20;83.6;41.4;6.7;9.9;25.5;7.6;3.2;5.5;12.3;12.7
19.5;79;39.6;6.6;9.6;24.1;7.4;3.1;5.2;11.5;11.8
18.2;74.5;37.5;6.2;9;23.6;7;2.9;5;11;11.3
17.9;73.1;37.7;6.1;9;23;7;2.9;4.9;10.9;11.4
17.7;73;36.6;6;8.9;22.6;6.9;2.8;4.9;10.7;11.3
17.2;71.3;35.7;5.9;8.5;22.3;6.6;2.7;4.6;10.5;10.9
16.4;70.3;35.1;5.8;8.3;21.4;6.5;2.7;4.6;10.2;10.5
16.6;68;34.3;5.5;8.3;21.2;6.4;2.6;4.5;10;10.4
16.4;67.8;34.2;5.6;8.2;21.3;6.5;2.6;4.5;9.8;10.2
16.8;68.5;34.5;5.6;8.3;21.4;6.4;2.7;4.6;10.1;10.4
17.4;70;36.5;5.8;8.5;22.5;6.6;2.8;4.6;10.6;10.9
18;75.7;37.8;6.2;9.2;23.4;7;2.9;5;11;11.3
19.4;79.9;39.9;6.6;9.5;24.8;7.5;3.1;5.2;11.7;12.3
20.4;84;42.2;6.9;10;25.8;7.9;3.3;5.6;12.3;12.7
21.1;87.6;42.6;7;10.5;27.2;8.1;3.4;5.6;12.7;13.1
21.2;85.9;44.8;7.1;10.6;26.9;8.3;3.4;5.8;12.9;13.1
