1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
44.3;91.2;94.7;0;0
32.7;91.2;94.7;0;0
23.7;91.2;94.7;0;0
21.9;90.9;94.7;0;0
20.7;90;94.7;0;0
14.8;88.4;94.7;0;0
13.1;85.8;94.7;0;0
13.7;82.1;94.7;0;0
18.4;77.5;94.6;0;0
28.4;72.5;94.6;0;0
39.8;68;94.6;0;0
56.8;64.5;94.6;0;0
71.4;62.1;94.6;0.1;0.1
81.3;60.9;94.6;1.2;1.2
80.4;61.1;94.6;4;4
73.9;62.3;94.6;8.1;8.5
66.2;63.7;94.6;12.2;13.5
58.4;64.4;94.6;15.6;18.3
52.9;63.9;94.6;18;22.2
50.9;61.9;94.6;19.4;25
53.3;58.8;94.6;20.2;26.5
55.2;54.8;94.6;20.4;27
61;50.5;94.5;20.1;26.2
64.1;46.6;94.5;18.7;23.9
71.7;43.9;94.5;15.9;19.6
81.2;42.5;94.5;11.3;13.5
88.6;41.8;94.5;6.1;7
95.7;41;94.5;1.8;2
98.5;39.5;94.5;0;0
99.5;37.4;94.5;0;0
104;35;94.5;0;0
111.3;32.7;94.5;0;0
120.4;30.6;94.5;0;0
125.6;29;94.5;0;0
122.8;27.9;94.5;0;0
116;27.5;94.5;0;0
109.4;27.4;94.5;0;0
104.5;27.5;94.4;0;0
101.6;27.5;94.4;0;0
111.8;27.1;94.4;0;0
113;26.2;94.4;0;0
112.4;24.8;94.4;0;0
103.7;23;94.4;0;0
94.4;21.3;94.4;0;0
93.6;20.3;94.4;0;0
90.9;20.6;94.4;0;0
82.8;21.9;94.4;0;0
76.6;23.4;94.4;0;0
72.4;24;94.4;0;0
73.2;23.3;94.4;0;0
78.6;21.7;94.4;0;0
87;20.1;94.3;0;0
100;19.1;94.3;0;0
112.2;18.9;94.3;0;0
121.1;19.2;94.3;1;1.4
119.6;20.2;94.3;3.5;5
112.1;21.7;94.3;7.1;10.9
104.9;23.3;94.3;10.3;16.7
98;24.5;94.3;12.6;21.6
92.3;24.9;94.3;14.3;25.4
89.1;24.7;94.3;15.3;27.9
88.9;24.3;94.3;15.9;29
87.7;24;94.3;16.5;29.2
87.9;24.2;94.3;17.1;28.5
85.8;24.4;94.3;16.8;26.1
88;24.3;94.2;15.2;21.7
95.7;23.9;94.2;11.9;15.5
101.7;23.4;94.2;7.3;8.6
109.1;23.3;94.2;2.7;2.9
110.2;23.9;94.2;0.2;0.2
107.7;25.3;94.2;0;0
107.9;27;94.2;0.1;0
111.2;28.6;94.2;0;0
115.1;29.7;94.2;0;0
118.1;30.4;94.2;0;0
115.1;30.9;94.2;0;0
108.2;31.4;94.2;0;0
101.6;32.2;94.2;0;0
96.4;33.3;94.2;0;0
92.2;34.7;94.1;0;0
98.6;36.5;94.1;0;0
100.4;38.3;94.1;0;0
96.3;39.9;94.1;0;0
85.6;40.8;94.1;0;0
72;41.2;94.1;0;0
69.2;41.4;94.1;0;0
65.2;41.9;94.1;0;0
57.6;42.7;94.1;0;0
50.4;43.8;94.1;0;0
44.6;44.9;94.1;0;0
41.8;45.9;94.1;0;0
41;46.8;94.1;0;0
43;47.4;94.1;0;0
46.2;47.6;94.1;0;0
