2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18.2;79.8;43.8;6.9;9.4;25.6;7.5;3.1;5.4;11.8;12.7
17.4;76.3;41.1;6.4;9.2;24.5;7.1;2.9;5.2;11.1;12.3
16.7;71.3;38.9;6.1;8.7;23.4;6.8;2.7;5;10.6;11.6
16.3;73;38.5;6.2;8.6;23.5;6.7;2.8;4.8;10.8;11.4
16.5;71.4;38.5;6;8.5;22.6;6.6;2.7;4.7;10.4;11.5
15.7;68.1;37.1;5.9;8.3;22.3;6.3;2.6;4.7;10;10.9
15.2;67.8;35.7;5.7;8.1;22;6.2;2.6;4.6;9.8;10.7
15;66.1;35.4;5.5;7.9;21.1;6.1;2.5;4.4;9.9;10.5
15;64.1;35.2;5.6;7.9;21.2;6.1;2.5;4.5;9.8;10.3
15.6;66.7;36.4;5.7;8.2;21.4;6.1;2.6;4.5;9.8;10.5
15.8;69.3;37.3;6;8.3;22.1;6.5;2.6;4.7;10.3;10.9
16.7;73.4;39;6.3;8.9;24.1;6.8;2.8;5.1;10.6;11.6
17.9;77.4;42.1;6.8;9.3;24.7;7.1;3;5.4;11.8;12.5
18.8;81.8;43.6;7.1;9.6;26.5;7.6;3.2;5.6;11.9;13.1
19.2;85.2;45.2;7.2;10.1;26.6;7.7;3.2;5.7;12.2;13.2
19.5;83.8;45.7;7.3;10.2;27.2;7.8;3.2;5.7;12.4;13.5
19.5;85.4;46.7;7.2;10.3;27.7;8;3.3;5.9;12.5;13.7
19.7;87.5;46.8;7.5;10.3;27.9;8.1;3.3;5.9;12.7;13.9
19.8;84.8;46.9;7.3;10.3;27.5;7.9;3.3;5.9;12.7;13.9
20;86.4;46.5;7.4;10.6;27.8;8.1;3.3;5.8;12.6;13.9
19.8;87.2;46.9;7.5;10.5;27.9;8.1;3.4;6;12.8;14.1
20;86;46.4;7.3;10.3;27.9;8.1;3.3;6;12.8;13.7
19.7;87.7;46.6;7.4;10.4;27.8;8;3.4;5.9;12.7;13.7
19.7;85.1;46.2;7.3;10.2;27.6;7.8;3.3;5.9;12.8;13.3
18.9;84.7;45.2;7.1;10.1;27.1;7.8;3.2;5.7;12.3;13.5
19.1;82.6;44.6;7;10;26.7;7.9;3.2;5.7;12.1;13.2
18.7;83.3;44.3;7;10;25.7;7.7;3.1;5.6;11.8;12.9
18.3;79.8;42;6.9;9.6;25.5;7.4;3.1;5.5;11.6;12.7
18.3;78.4;42.6;6.7;9.3;25.8;7.3;3.1;5.4;11.4;12.7
18;78.6;41.2;6.7;9.4;25;7.1;3;5.3;11.5;12.4
18.1;79;42.8;6.7;9.5;25.2;7.3;3;5.4;11.7;12.5
18.7;80.6;43.3;6.9;9.6;26;7.7;3.1;5.6;11.9;12.7
19;83.2;43.9;7.1;9.9;26.1;7.7;3.2;5.7;12.1;13.2
18.7;83.7;45.3;7.1;10.3;26.8;7.8;3.2;5.8;12;13.3
18.9;80.3;43.9;7;10;26.4;7.7;3.2;5.5;12.1;13.2
18.4;80;43.2;6.9;9.6;25.7;7.4;3.1;5.5;11.9;12.9
17.9;77;43;6.6;9.5;25.2;7.2;3;5.4;11.6;12.7
18.1;77.8;41.6;6.5;9.1;24.7;7.2;3;5.2;11.5;12.1
17.4;76.8;41.8;6.5;9.1;24;7.2;2.9;5.2;11.2;11.9
18;77.5;42.3;6.7;9.5;25.2;7.3;3;5.4;11.4;12.6
18.3;82.6;44.4;6.8;9.5;25.5;7.5;3.1;5.5;11.7;12.5
18.3;79.3;42.3;6.8;9.5;25.4;7.4;3.1;5.5;11.5;12.7
17.3;75.6;41.1;6.5;9.2;24.5;7;2.9;5.3;11.1;12.1
16.5;70.6;38.1;6.2;8.6;23.4;6.7;2.7;4.9;10.5;11.2
16;69.8;37.9;6;8.4;22.5;6.6;2.7;4.8;10.4;11.1
15.9;69.8;37.9;5.9;8.2;22.2;6.4;2.6;4.7;10.2;11
15.1;66.5;36.1;5.6;8.1;21.1;6.2;2.6;4.5;9.8;10.7
14.8;65.5;35.3;5.5;7.8;20.5;6;2.5;4.3;9.5;10.2
14.6;63.3;34.3;5.4;7.5;20.3;5.9;2.4;4.2;9.1;9.9
14.2;63.4;33.3;5.3;7.5;20;5.9;2.4;4.3;9.1;9.9
14.4;62.3;33.7;5.3;7.5;20.1;5.8;2.4;4.3;9.1;9.7
14.3;62.7;34.3;5.4;7.7;20.4;5.8;2.5;4.3;9.2;10.1
15;64.4;35.1;5.5;7.8;20.9;6;2.5;4.4;9.6;10.2
15;65;35.7;5.7;7.9;21.1;6.1;2.5;4.5;9.7;10.3
15.4;67.2;37.1;5.7;8.1;21.1;6.3;2.6;4.6;9.9;10.7
15.9;69.8;36.9;5.9;8.4;22.1;6.6;2.7;4.8;10.2;10.9
16.4;70.4;38;6.1;8.5;22.8;6.7;2.7;4.8;10.6;11.2
17.1;73.8;40.4;6.3;8.8;23.7;7;2.9;5;10.9;11.6
17.3;75;40.8;6.4;9.1;24;7.1;2.9;5.2;11.1;12.1
17.6;77;40.7;6.5;9.2;24.8;7.1;2.9;5.3;11.1;12
17.6;77.3;41.4;6.5;9.2;24.3;7.2;3;5.2;11.2;12.1
18;77.7;41.5;6.6;9.2;24.7;7.2;3;5.4;11.1;12.2
17.6;77.3;42.2;6.8;9.3;24.5;7.2;2.9;5.3;11.4;12.1
17.5;78.1;43.1;6.7;9.5;25.4;7.4;3.1;5.4;11.7;12.3
17.6;77.6;42.4;6.6;9.4;25.1;7.3;3;5.3;11.6;12.2
17.3;74.5;40.7;6.5;9.1;23.9;6.9;2.9;5.1;11;12.1
17.1;74.5;39.9;6.4;8.9;23.4;6.9;2.9;5.1;10.9;11.8
16.4;72;39.1;6.1;8.6;23.5;6.6;2.8;4.9;10.6;11.2
16.2;71.3;38.5;6;8.5;22.6;6.6;2.7;4.9;10.4;11.2
16;68.4;37.9;5.9;8.3;22.6;6.5;2.7;4.8;10.1;11
15.7;70;37.5;5.9;8.3;22.2;6.6;2.7;4.8;10.2;10.8
16.1;71;37.2;5.9;8.4;22.5;6.5;2.7;4.8;10.4;11
16.5;71.2;38.5;6.2;8.8;23.4;6.9;2.8;4.9;10.5;11.1
16.5;74.7;39.8;6.4;8.9;23.8;6.9;2.8;5;10.8;11.4
17.5;75.9;40.3;6.5;9.2;24.4;7.1;2.9;5.3;10.9;11.9
17.3;75.6;41.5;6.4;9.2;24;7;2.9;5.2;11.1;11.7
17.2;74.4;40.5;6.4;8.8;23.7;6.9;2.8;5.1;10.8;11.8
16.5;72.8;38.8;6.2;8.7;23.1;6.8;2.8;4.9;10.6;11.4
16.3;72.1;38.5;6.1;8.7;23;6.7;2.8;4.9;10.7;11.3
16.3;70.9;38.9;6.1;8.6;22.6;6.8;2.7;4.9;10.5;11.2
16.8;74.2;39.8;6.3;8.9;23.4;6.9;2.8;5;10.6;11.9
17.2;77.3;41.5;6.5;9.2;24.7;7.2;2.9;5.2;11.4;12.2
