1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
108.4;11.1;107.7;0;0
96.7;11.2;107.7;0;0
87.4;11.5;107.8;0;0
84.7;11.9;107.8;0;0
82;12.4;107.9;0;0
74.2;12.8;107.9;0;0
69.7;13;108;0;0
66.8;12.7;108;0;0
67.6;12.1;108.1;0;0
73.2;11.4;108.1;0;0
80.3;10.8;108.2;0;0
93;10.6;108.2;0;0
104.4;10.5;108.3;0.1;0.1
111.9;10.6;108.3;1.8;1.5
109.4;10.5;108.4;5.7;5.2
102.2;10.2;108.4;10.6;11
96.3;9.8;108.5;14.1;17.1
90.4;9.5;108.5;15.8;22.6
85.7;9.3;108.6;16.1;27.3
83.6;9.2;108.7;15.4;30.3
84.9;9.1;108.7;14.1;31.5
84.8;9.1;108.8;13.2;31.2
87.7;9;108.8;12.8;29.3
87.1;8.9;108.9;12.2;25.2
91.3;8.8;108.9;10.8;19.3
98;8.7;109;8.3;12.3
102.4;8.6;109;4.9;6
106.8;8.4;109.1;1.6;1.7
106.8;8.3;109.1;0.1;0.1
105.8;8.2;109.2;0;0
108.2;8.3;109.2;0;0
112.7;8.5;109.3;0;0
117.5;8.9;109.3;0;0
119.4;9.3;109.4;0;0
116.2;9.5;109.4;0;0
109.9;9.3;109.5;0;0
104.9;8.9;109.5;0;0
101.2;8.4;109.6;0;0
99.4;8.1;109.6;0;0
109.6;8.1;109.7;0;0
109.9;8.2;109.8;0;0
107.2;8.5;109.8;0;0
95.8;8.7;109.9;0;0
84;8.9;109.9;0;0
81.3;9.1;110;0;0
77.7;9.4;110;0;0
70;9.6;110.1;0;0
64.1;9.8;110.1;0;0
59.6;9.9;110.2;0;0
57.9;10.1;110.2;0;0
58.4;10.2;110.3;0;0
60.2;10.6;110.3;0;0
63.5;11.1;110.4;0;0
65.9;11.9;110.4;0;0
68.5;12.7;110.4;0.6;1
67.7;13.3;110.4;2.7;4.2
64.5;13.5;110.4;6.4;9.9
60.9;13.6;110.4;10.5;16.1
55.9;13.8;110.4;14.2;21.3
51.5;14.2;110.4;16.7;24.8
47.8;14.8;110.4;18.2;26.7
47.6;15.5;110.4;18.7;27.3
50.1;16.2;110.4;18.6;26.9
55.5;16.7;110.4;17.7;25.5
54;17.1;110.4;15.9;22.8
54.4;17.6;110.4;13.1;18.6
60;18.3;110.4;9.3;13.2
63.4;19;110.3;5.3;7.4
67.7;19.9;110.3;1.8;2.5
67.8;20.9;110.3;0.1;0.2
66;22;110.3;0;0
67.9;22.9;110.3;0;0
73;23.4;110.2;0;0
78.5;23.6;110.2;0;0
83.2;23.7;110.2;0;0
82.1;23.9;110.2;0;0
76.5;24.8;110.2;0;0
71.2;26.2;110.1;0;0
66.6;27.9;110.1;0;0
63.6;29.8;110.1;0;0
71.7;31.5;110.1;0;0
75.7;32.9;110.1;0;0
72.3;33.9;110;0;0
63.6;34.3;110;0;0
51.7;34.4;110;0;0
49.4;34.5;110;0;0
45.2;35;110;0;0
37.5;35.8;109.9;0;0
30.4;36.7;109.9;0;0
24.9;37.1;109.9;0;0
22.7;36.8;109.9;0;0
22.2;36.4;109.9;0;0
22.8;36.6;109.8;0;0
22.6;38.1;109.8;0;0
21;40.8;109.8;0;0
19.1;43.5;109.8;0.7;1
15.1;45.2;109.8;2.9;4.1
11.6;45;109.7;6.7;9.3
9.9;43.8;109.7;10.6;14.8
9;42.8;109.7;13.9;19.2
7.9;43;109.7;16.1;22.2
6.1;44.2;109.7;17.5;24.2
6;45.4;109.7;18.3;25.3
8.1;45.7;109.7;18.5;25.8
13.6;44.6;109.7;18.2;25.8
12.8;43.1;109.7;17.1;24.7
10;42.1;109.7;15;22.1
14.2;42.3;109.8;11.6;17.3
18;43.5;109.8;7.1;10.8
24.6;44.8;109.8;2.8;4.3
27.1;45.8;109.9;0.3;0.5
26.7;46;110;0;0
29.4;46.1;110;0;0
35.2;46.6;110.1;0;0
41.6;47.9;110.2;0;0
47.9;49.4;110.3;0;0
49.3;50.6;110.3;0;0
47.5;50.7;110.4;0;0
46.4;49.7;110.5;0;0
45.5;47.8;110.6;0;0
45.7;45.5;110.6;0;0
54.2;43.1;110.7;0;0
63.3;41.1;110.8;0;0
62.3;39.7;110.8;0;0
56.3;39.4;110.9;0;0
43.9;39.7;111;0;0
41.4;40.1;111.1;0;0
38.5;40;111.1;0;0
34.7;39.3;111.2;0;0
29.8;38.2;111.3;0;0
27;37.1;111.4;0;0
27.7;36.4;111.4;0;0
31;36;111.5;0;0
39.7;35.4;111.6;0;0.1
50.9;34.6;111.6;0;0
65.6;33.3;111.7;0;0
77.6;31.7;111.8;0.5;1.1
81;30;111.9;2.3;5.1
76.6;28.3;111.9;5.8;12.2
70.6;26.9;112;10.1;19.2
65.1;25.9;112.1;14.1;24.2
58.8;25.7;112.1;17.9;27.7
54.4;25.9;112.2;20.8;29.6
55;26.1;112.3;21.7;29
60;25.7;112.4;21;26.8
64.6;24.6;112.4;19.3;24
70.6;23.2;112.5;16.9;20.9
74.7;22.4;112.6;13.6;17
82.6;22.5;112.7;9.3;12
85.7;23.5;112.7;5;6.8
88.6;24.5;112.8;2;2.8
88.6;25.1;112.9;0.5;0.7
88.1;24.7;112.9;0;0
89.6;23.7;113;0;0
95.1;22.3;113.1;0;0
102.1;20.8;113.2;0;0
111;19.4;113.2;0;0
110.9;18.2;113.3;0;0
105.7;17.3;113.4;0;0
99;16.6;113.4;0;0
93.8;16.1;113.5;0;0
89.6;15.7;113.6;0;0
92.7;15.3;113.7;0;0
102.1;15.2;113.7;0;0
97.8;15.2;113.8;0;0
91.5;15.6;113.9;0;0
77.2;16.2;114;0;0
73.1;17;114;0;0
69.5;17.7;114.1;0;0
65.4;18.4;114.2;0;0
57.9;18.9;114.2;0;0
53.5;19.4;114.3;0;0
51.9;19.9;114.4;0;0
52.9;20.4;114.5;0;0
59.9;20.8;114.5;0;0
68.5;21;114.6;0;0
82.6;20.9;114.7;0;0
94.4;20.8;114.7;0.3;0.6
98.3;20.9;114.8;1.6;3.3
94.6;21.4;114.9;4;8.3
88.3;22.1;115;6.7;13.9
82.8;22.9;115;9.2;18.5
76.8;23.4;115.1;11.4;22
