1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
109.6;11.3;106.8;0;0
97.6;11.4;108.9;0;0
88.5;11.2;107.9;0;0
86.2;12;106.2;0;0
82.3;12.2;108.1;0;0
74;12.8;107.4;0;0
70.2;13;108;0;0
66.3;12.8;107.2;0;0
66.8;12.3;109.3;0;0
71.6;11.4;108.7;0;0
79;10.8;107.7;0;0
91;10.6;107.3;0;0
102.4;10.7;106.7;0;0
111;10.5;109;1.4;1.2
108.4;10.5;105.8;5;4.5
103.9;10.4;109.1;10;10
96.4;10;108.3;13.7;16.2
92.5;9.5;109.3;15.4;21.7
85.8;9.1;108.5;16.1;26.7
83.3;9.1;107.9;15.8;30.1
84.6;9;107.8;13.9;31.2
84.9;8.9;109.5;13.2;31.2
89;9;108.8;12.5;29.5
88.2;8.8;109.1;12.5;26.2
90.5;8.9;108.4;11;20
98;8.8;108.1;8.7;13.6
102.5;8.7;106.7;5.4;6.8
107.7;8.5;108.9;2;2.1
106;8.3;108.8;0.1;0.1
104.8;8.3;107.5;0;0
106;8.3;108.8;0;0
111.4;8.5;110.5;0;0
116.5;8.9;107.9;0;0
118.2;9.2;109.4;0;0
117.6;9.5;110.2;0;0
111;9.4;110.7;0;0
105.7;9.1;112.6;0;0
101.4;8.3;112.2;0;0
99.4;8.2;110.1;0;0
108.2;8.1;109.2;0;0
108.4;8.2;109.8;0;0
107.6;8.5;110.8;0;0
97.6;8.4;109.2;0;0
82.7;8.8;111.3;0;0
81.8;9;111.2;0;0
77.5;9.3;108.4;0;0
72.6;9.6;112.7;0;0
64.8;9.9;110.3;0;0
60.4;10;110;0;0
58.6;10;110;0;0
58;10.1;110.7;0;0
59.6;10.2;111.8;0;0
62.8;11;112.3;0;0
65.7;11.8;111.9;0;0
67.7;12.5;110.6;0.5;0.8
68.6;13.2;112;2.3;3.7
64.6;13.7;109.7;5.8;8.9
60.8;13.3;107.4;10;15.5
56.9;13.6;111.4;13.6;20.6
50;14;108.6;16.4;24.5
48.3;14.6;109.4;18.2;26.3
47.4;15.4;110.8;18.5;27.3
