2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18.4;85.7;43.3;6.4;10;26.8;8.1;3;5.3;11.7;12.5
17.9;83.4;42.2;6.3;9.8;26.1;7.9;2.9;5.1;11.4;12.2
17.3;80.3;40.6;6;9.4;25.1;7.6;2.8;4.9;11;11.8
16.8;78.1;39.5;5.9;9.1;24.4;7.4;2.7;4.8;10.7;11.4
16.7;77.8;39.3;5.8;9.1;24.3;7.3;2.7;4.8;10.6;11.4
16.6;77.2;39.1;5.8;9;24.2;7.3;2.7;4.8;10.6;11.3
16.5;76.6;38.7;5.8;9;24;7.2;2.7;4.7;10.5;11.2
16.4;76.2;38.5;5.7;8.9;23.8;7.2;2.7;4.7;10.4;11.2
16.1;74.8;37.8;5.6;8.7;23.4;7.1;2.6;4.6;10.2;11
15.7;73.2;37;5.5;8.6;22.9;6.9;2.6;4.5;10;10.7
15.5;72.3;36.5;5.4;8.5;22.6;6.8;2.5;4.4;9.9;10.6
15.3;71.4;36.1;5.4;8.4;22.3;6.7;2.5;4.4;9.8;10.5
15.2;70.9;35.8;5.3;8.3;22.1;6.7;2.5;4.4;9.7;10.4
15.2;70.9;35.8;5.3;8.3;22.1;6.7;2.5;4.4;9.7;10.4
15.2;71;35.9;5.3;8.3;22.2;6.7;2.5;4.4;9.7;10.4
15.4;71.7;36.2;5.4;8.4;22.4;6.8;2.5;4.4;9.8;10.5
15.8;73.5;37.1;5.5;8.6;22.9;6.9;2.6;4.5;10.1;10.8
16.1;74.9;37.8;5.6;8.8;23.4;7.1;2.6;4.6;10.3;11
16.5;76.8;38.8;5.8;9;24;7.3;2.7;4.7;10.5;11.2
17.2;79.9;40.3;6;9.3;24.9;7.5;2.8;4.9;10.9;11.7
17.8;82.6;41.7;6.2;9.7;25.8;7.8;2.9;5.1;11.3;12.1
18.3;85.2;43;6.4;10;26.6;8.1;3;5.2;11.7;12.5
18.9;88;44.4;6.6;10.3;27.5;8.3;3.1;5.4;12.1;12.9
19.3;89.9;45.4;6.8;10.5;28.1;8.5;3.2;5.5;12.3;13.2
19.6;91.2;46;6.9;10.7;28.4;8.6;3.2;5.6;12.5;13.3
19.8;92.2;46.5;6.9;10.8;28.8;8.7;3.2;5.7;12.6;13.5
20;93;46.9;7;10.9;29;8.8;3.3;5.7;12.7;13.6
20.1;93.7;47.3;7;11;29.2;8.9;3.3;5.8;12.8;13.7
20.3;94.3;47.6;7.1;11;29.4;8.9;3.3;5.8;12.9;13.8
20.3;94.6;47.7;7.1;11.1;29.5;8.9;3.3;5.8;13;13.8
20.4;94.7;47.8;7.1;11.1;29.5;9;3.3;5.8;13;13.9
20.4;94.8;47.8;7.1;11.1;29.5;9;3.3;5.8;13;13.9
20.4;94.8;47.8;7.1;11.1;29.5;9;3.3;5.8;13;13.9
20.4;94.9;47.9;7.1;11.1;29.6;9;3.3;5.8;13;13.9
20.4;95.1;47.9;7.1;11.1;29.6;9;3.3;5.8;13;13.9
20.5;95.6;48.2;7.2;11.2;29.8;9;3.4;5.9;13.1;14
20.6;95.7;48.2;7.2;11.2;29.8;9;3.4;5.9;13.1;14
20.4;95.1;47.9;7.1;11.1;29.6;9;3.3;5.8;13;13.9
20.5;95.1;47.9;7.1;11.1;29.6;9;3.3;5.8;13;13.9
20.4;94.9;47.9;7.1;11.1;29.6;9;3.3;5.8;13;13.9
20.2;93.8;47.3;7.1;11;29.2;8.9;3.3;5.8;12.9;13.7
20;93.1;46.9;7;10.9;29;8.8;3.3;5.7;12.8;13.6
20;92.8;46.8;7;10.9;28.9;8.8;3.3;5.7;12.7;13.6
19.9;92.6;46.7;7;10.8;28.8;8.8;3.3;5.7;12.7;13.5
19.7;91.5;46.1;6.9;10.7;28.5;8.7;3.2;5.6;12.5;13.4
19.4;90.3;45.5;6.8;10.6;28.1;8.5;3.2;5.6;12.4;13.2
19.3;89.7;45.2;6.7;10.5;27.9;8.5;3.2;5.5;12.3;13.1
19.2;89;44.8;6.7;10.4;27.7;8.4;3.1;5.5;12.2;13
19;88.4;44.5;6.6;10.3;27.5;8.4;3.1;5.4;12.1;12.9
18.9;87.9;44.3;6.6;10.3;27.3;8.3;3.1;5.4;12.1;12.8
18.8;87.6;44.1;6.6;10.2;27.2;8.3;3.1;5.4;12;12.8
18.8;87.5;44.1;6.6;10.2;27.2;8.3;3.1;5.4;12;12.8
18.9;87.8;44.2;6.6;10.3;27.3;8.3;3.1;5.4;12;12.8
19.1;88.7;44.7;6.7;10.4;27.6;8.4;3.1;5.5;12.2;13
19.3;89.8;45.2;6.8;10.5;27.9;8.5;3.2;5.5;12.3;13.1
