1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
95;18.8;122.1;0;0
87.9;19.7;122.2;0;0
78.5;20.6;122.2;0;0
71.3;21.4;122.2;0;0
69.8;22.1;122.2;0;0
67.9;22.5;122.3;0;0
66.1;22.5;122.3;0;0
65.5;22.1;122.3;0;0
62.3;21.3;122.4;0;0
58.6;20.4;122.4;0;0
57;19.6;122.4;0;0
55.2;19;122.5;0;0
53.9;18.6;122.5;0;0
53.9;18.6;122.5;0;0
53.9;18.9;122.6;0;0
55.5;19.3;122.6;0;0
59.9;19.6;122.6;0;0
63.5;19.9;122.6;0;0
68.8;19.9;122.7;0;0
77.7;19.5;122.7;0;0
85.7;19;122.7;0;0
93.2;18.4;122.8;0.1;0.1
100.3;18;122.8;0.6;0.6
103.9;17.8;122.8;1.5;1.5
104.2;17.9;122.9;2.9;3.1
102.1;18.4;122.9;4.9;5.3
98.4;19.3;122.9;7.2;8.1
93.9;20.3;122.9;9.5;11.1
89.3;21.4;123;11.7;14.2
84.2;22.4;123;13.7;17.1
79.5;23.1;123;15.4;19.7
75.9;23.3;123.1;16.6;21.9
73.2;23.2;123.1;17.6;23.8
71.5;22.8;123.1;18.3;25.4
70.8;22.2;123.2;18.7;26.6
71.4;21.6;123.2;19;27.6
71.6;21;123.2;19.1;28.4
70.2;20.5;123.2;18.9;28.7
71;20.1;123.3;18.5;28.7
72;19.8;123.3;17.8;28.2
71.1;19.7;123.3;16.8;27.1
72.3;19.6;123.4;15.4;25.3
75.7;19.7;123.4;13.6;22.8
80.3;20;123.4;11.4;19.6
83.3;20.3;123.5;9;15.7
86.4;20.6;123.5;6.4;11.4
91.1;20.9;123.5;4;7.2
94.9;20.9;123.5;2;3.6
97.1;20.8;123.6;0.6;1.1
97.9;20.3;123.6;0;0.1
97.5;19.7;123.6;0;0
97.9;19;123.7;0;0.1
99.3;18.4;123.7;0;0.1
102.3;17.9;123.7;0;0
105.7;17.6;123.8;0;0
108.8;17.6;123.8;0;0
113.4;17.7;123.8;0;0
116.8;18;123.8;0;0
116.1;18.4;123.9;0;0
113.4;18.8;123.9;0;0
109.4;19.2;123.9;0;0
104.3;19.5;124;0;0
99.7;19.6;124;0;0
95.9;19.7;124;0;0
93.1;19.5;124.1;0;0
90.3;19.2;124.1;0;0
88.7;18.8;124.1;0;0
89.8;18.1;124.1;0;0
97.4;17.4;124.2;0;0
103.3;16.7;124.2;0;0
100.8;16.1;124.2;0;0
100;15.6;124.3;0;0
98.6;15.2;124.3;0;0
92.8;15;124.3;0;0
84.4;15;124.4;0;0
78;15.1;124.4;0;0
77;15.2;124.4;0;0
75.1;15.5;124.4;0;0
73;15.8;124.5;0;0
71.6;16.2;124.5;0;0
67.1;16.6;124.5;0;0
62.1;17;124.6;0;0
59.2;17.4;124.6;0;0
56.3;17.9;124.6;0;0
54;18.4;124.6;0;0
53.3;18.8;124.5;0;0
53;19.3;124.5;0;0
54.5;19.6;124.5;0;0
58.9;19.9;124.5;0;0
62.7;19.9;124.5;0;0
68.2;19.6;124.4;0;0
77.4;19.1;124.4;0;0
85.7;18.6;124.3;0;0
93.2;18;124.3;0.1;0.1
100;17.6;124.2;0.7;0.7
102.7;17.5;124.2;1.8;1.9
101.8;17.8;124.1;3.6;3.8
98.6;18.4;124.1;5.9;6.2
94.1;19.4;124;8.5;9
89.6;20.5;124;10.9;11.7
85.8;21.6;123.9;12.9;14.2
82.2;22.3;123.9;14.5;16.4
79.4;22.5;123.8;15.7;18.2
77.9;22;123.8;16.3;19.7
77.6;21.1;123.7;16.6;20.8
78.1;19.9;123.6;16.6;21.6
