2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
13.6;57.2;28.2;4.7;6.9;17.6;5.5;2.2;3.6;7.9;9.8
12.9;54.2;26.7;4.4;6.5;16.7;5.2;2.1;3.4;7.5;9.3
12.4;52;25.6;4.3;6.2;16;5;2;3.3;7.2;8.9
12.3;51.4;25.3;4.2;6.2;15.9;5;1.9;3.2;7.2;8.8
12.1;50.9;25.1;4.2;6.1;15.7;4.9;1.9;3.2;7.1;8.7
11.7;49.1;24.2;4;5.9;15.2;4.7;1.9;3.1;6.8;8.4
11.4;48;23.7;3.9;5.8;14.8;4.6;1.8;3;6.7;8.2
11.3;47.3;23.3;3.9;5.7;14.6;4.6;1.8;3;6.6;8.1
11.3;47.4;23.4;3.9;5.7;14.6;4.6;1.8;3;6.6;8.1
11.6;48.8;24;4;5.8;15.1;4.7;1.8;3.1;6.8;8.3
12;50.6;24.9;4.1;6.1;15.6;4.9;1.9;3.2;7;8.6
12.8;53.9;26.6;4.4;6.5;16.6;5.2;2;3.4;7.5;9.2
13.5;57;28.1;4.7;6.8;17.6;5.5;2.1;3.6;7.9;9.7
14.2;59.9;29.5;4.9;7.2;18.5;5.8;2.3;3.8;8.3;10.2
14.6;61.4;30.2;5;7.3;18.9;5.9;2.3;3.9;8.5;10.4
14.8;62.3;30.7;5.1;7.5;19.2;6;2.3;3.9;8.7;10.6
15;63.1;31.1;5.2;7.6;19.5;6.1;2.4;4;8.8;10.7
15;63.4;31.2;5.2;7.6;19.6;6.1;2.4;4;8.8;10.8
15.1;63.5;31.3;5.2;7.6;19.6;6.1;2.4;4;8.8;10.8
15.1;63.6;31.3;5.2;7.6;19.6;6.1;2.4;4;8.8;10.8
15.2;64;31.5;5.2;7.7;19.8;6.2;2.4;4;8.9;10.9
15.1;63.8;31.4;5.2;7.6;19.7;6.1;2.4;4;8.9;10.8
15.1;63.8;31.4;5.2;7.6;19.7;6.1;2.4;4;8.9;10.8
14.8;62.7;30.9;5.1;7.5;19.3;6;2.3;3.9;8.7;10.6
14.7;62.2;30.6;5.1;7.4;19.2;6;2.3;3.9;8.7;10.5
14.6;61.6;30.3;5;7.4;19;5.9;2.3;3.9;8.6;10.4
14.3;60.3;29.7;4.9;7.2;18.6;5.8;2.3;3.8;8.4;10.2
14.1;59.6;29.4;4.9;7.1;18.4;5.7;2.2;3.7;8.3;10.1
13.9;59;29.1;4.8;7;18.2;5.7;2.2;3.7;8.2;10
13.9;58.7;28.9;4.8;7;18.1;5.6;2.2;3.7;8.2;9.9
14;59.2;29.1;4.8;7.1;18.3;5.7;2.2;3.7;8.2;10
14.3;60.4;29.8;4.9;7.2;18.7;5.8;2.3;3.8;8.4;10.2
14.7;62.2;30.7;5.1;7.4;19.2;6;2.3;3.9;8.7;10.5
14.9;63.1;31.1;5.1;7.5;19.5;6.1;2.4;4;8.8;10.7
14.7;62.1;30.6;5.1;7.4;19.2;6;2.3;3.9;8.7;10.5
14.2;60.2;29.7;4.9;7.2;18.6;5.8;2.2;3.8;8.4;10.2
13.8;58.5;28.8;4.8;7;18.1;5.6;2.2;3.7;8.2;9.9
13.5;57.3;28.2;4.7;6.8;17.7;5.5;2.1;3.6;8;9.7
13.3;56.5;27.8;4.6;6.7;17.4;5.4;2.1;3.5;7.9;9.5
13.9;59;29.1;4.8;7;18.2;5.7;2.2;3.7;8.2;9.9
13.9;58.9;29;4.8;7;18.2;5.7;2.2;3.7;8.2;9.9
13.8;58.4;28.8;4.7;7;18;5.6;2.2;3.7;8.1;9.8
13.1;55.8;27.5;4.5;6.6;17.2;5.4;2.1;3.5;7.8;9.4
12.5;53;26.1;4.3;6.3;16.4;5.1;2;3.3;7.4;8.9
12.4;52.6;25.9;4.3;6.3;16.2;5.1;2;3.3;7.3;8.9
12.2;52;25.6;4.2;6.2;16.1;5;1.9;3.3;7.3;8.8
11.8;50.3;24.8;4.1;6;15.5;4.8;1.9;3.2;7;8.5
11.5;49.1;24.2;4;5.8;15.2;4.7;1.8;3.1;6.8;8.3
11.3;48.2;23.8;3.9;5.7;14.9;4.6;1.8;3;6.7;8.1
11.3;48.2;23.7;3.9;5.7;14.9;4.6;1.8;3;6.7;8.1
11.6;49.2;24.2;4;5.8;15.2;4.7;1.8;3.1;6.9;8.3
12;50.9;25.1;4.1;6.1;15.7;4.9;1.9;3.2;7.1;8.6
12.7;54.1;26.7;4.4;6.4;16.7;5.2;2;3.4;7.6;9.1
13.4;57.3;28.2;4.6;6.8;17.7;5.5;2.1;3.6;8;9.6
14.1;60.3;29.7;4.9;7.2;18.6;5.8;2.2;3.8;8.4;10.1
14.5;61.7;30.4;5;7.3;19;5.9;2.3;3.9;8.6;10.3
14.7;62.5;30.8;5.1;7.4;19.3;6;2.3;3.9;8.7;10.5
14.8;63.3;31.2;5.1;7.5;19.5;6.1;2.3;4;8.8;10.6
14.9;63.6;31.4;5.1;7.6;19.6;6.1;2.4;4;8.9;10.7
14.9;63.7;31.4;5.2;7.6;19.7;6.1;2.4;4;8.9;10.7
14.9;63.8;31.4;5.2;7.6;19.7;6.1;2.4;4;8.9;10.7
15;64.1;31.6;5.2;7.6;19.8;6.1;2.4;4;8.9;10.7
15;64;31.5;5.2;7.6;19.7;6.1;2.4;4;8.9;10.7
15;63.9;31.5;5.2;7.6;19.7;6.1;2.4;4;8.9;10.7
14.7;63;31;5.1;7.5;19.4;6;2.3;4;8.8;10.5
14.6;62.3;30.7;5;7.4;19.2;6;2.3;3.9;8.7;10.4
14.5;61.8;30.5;5;7.3;19.1;5.9;2.3;3.9;8.6;10.3
14.1;60.4;29.8;4.9;7.2;18.7;5.8;2.2;3.8;8.4;10.1
13.9;59.7;29.4;4.8;7.1;18.4;5.7;2.2;3.7;8.3;10
13.8;59;29.1;4.8;7;18.2;5.6;2.2;3.7;8.2;9.9
13.7;58.7;28.9;4.7;6.9;18.1;5.6;2.2;3.7;8.2;9.8
13.8;59.1;29.1;4.8;7;18.2;5.7;2.2;3.7;8.3;9.9
14.1;60.3;29.7;4.9;7.1;18.6;5.8;2.2;3.8;8.4;10.1
14.4;61.9;30.5;5;7.3;19.1;5.9;2.3;3.9;8.6;10.3
14.7;63.2;31.2;5.1;7.5;19.5;6;2.3;4;8.8;10.5
14.5;62.4;30.8;5;7.4;19.3;6;2.3;3.9;8.7;10.4
14.1;60.6;29.9;4.9;7.2;18.7;5.8;2.2;3.8;8.5;10.1
13.7;58.8;29;4.7;7;18.2;5.6;2.2;3.7;8.2;9.8
13.4;57.6;28.4;4.6;6.8;17.8;5.5;2.1;3.6;8.1;9.6
13.2;56.7;28;4.6;6.7;17.5;5.4;2.1;3.6;7.9;9.4
13.7;58.6;28.9;4.7;6.9;18.1;5.6;2.1;3.7;8.2;9.8
13.8;59.5;29.3;4.8;7;18.4;5.7;2.2;3.7;8.3;9.9
13.7;58.9;29;4.7;7;18.2;5.6;2.2;3.7;8.2;9.8
13.2;56.6;27.9;4.6;6.7;17.5;5.4;2.1;3.6;7.9;9.4
12.4;53.4;26.4;4.3;6.3;16.5;5.1;2;3.4;7.5;8.9
12.3;53;26.1;4.3;6.3;16.4;5.1;1.9;3.3;7.4;8.8
12.2;52.3;25.8;4.2;6.2;16.2;5;1.9;3.3;7.3;8.7
11.8;50.8;25.1;4.1;6;15.7;4.9;1.9;3.2;7.1;8.4
11.5;49.5;24.4;4;5.8;15.3;4.7;1.8;3.1;6.9;8.2
11.3;48.5;23.9;3.9;5.7;15;4.6;1.8;3;6.8;8
11.3;48.4;23.9;3.9;5.7;15;4.6;1.8;3;6.8;8
11.4;49.1;24.2;3.9;5.8;15.2;4.7;1.8;3.1;6.9;8.2
11.8;50.9;25.1;4.1;6;15.7;4.9;1.9;3.2;7.1;8.4
12.5;53.7;26.5;4.3;6.3;16.6;5.1;2;3.4;7.5;8.9
13.2;56.8;28;4.6;6.7;17.5;5.4;2.1;3.6;8;9.4
13.9;59.8;29.5;4.8;7.1;18.5;5.7;2.2;3.8;8.4;9.9
14.3;61.4;30.3;4.9;7.2;19;5.9;2.2;3.9;8.6;10.2
14.5;62.4;30.8;5;7.4;19.3;6;2.3;3.9;8.7;10.3
14.7;63.2;31.2;5.1;7.5;19.5;6;2.3;4;8.9;10.5
14.8;63.7;31.4;5.1;7.5;19.7;6.1;2.3;4;8.9;10.5
14.8;63.8;31.5;5.1;7.5;19.7;6.1;2.3;4;8.9;10.6
14.8;63.8;31.5;5.1;7.5;19.7;6.1;2.3;4;8.9;10.6
14.8;64;31.6;5.1;7.5;19.8;6.1;2.3;4;9;10.6
14.8;64.1;31.6;5.1;7.5;19.8;6.1;2.3;4;9;10.6
14.8;63.9;31.5;5.1;7.5;19.7;6.1;2.3;4;9;10.6
14.6;63.1;31.1;5.1;7.4;19.5;6;2.3;4;8.8;10.4
14.3;62;30.6;5;7.3;19.1;5.9;2.2;3.9;8.7;10.2
14.2;61.5;30.3;4.9;7.2;19;5.9;2.2;3.9;8.6;10.2
13.9;60;29.6;4.8;7.1;18.5;5.7;2.2;3.8;8.4;9.9
13.7;59.2;29.2;4.7;7;18.3;5.6;2.1;3.7;8.3;9.8
13.5;58.2;28.7;4.7;6.9;18;5.6;2.1;3.7;8.2;9.6
13.4;57.8;28.5;4.6;6.8;17.8;5.5;2.1;3.6;8.1;9.5
13.4;58.1;28.7;4.7;6.8;18;5.5;2.1;3.7;8.1;9.6
13.7;59.3;29.3;4.7;7;18.3;5.7;2.1;3.7;8.3;9.8
14;60.5;29.9;4.8;7.1;18.7;5.8;2.2;3.8;8.5;10
14.2;61.7;30.5;4.9;7.3;19.1;5.9;2.2;3.9;8.6;10.2
14.1;61.2;30.2;4.9;7.2;18.9;5.8;2.2;3.8;8.6;10.1
13.8;59.7;29.5;4.8;7;18.5;5.7;2.2;3.8;8.4;9.8
13.4;58.2;28.7;4.6;6.8;18;5.5;2.1;3.7;8.2;9.6
13.2;57.1;28.2;4.6;6.7;17.6;5.4;2.1;3.6;8;9.4
13;56.3;27.8;4.5;6.6;17.4;5.4;2;3.5;7.9;9.2
13.3;57.7;28.5;4.6;6.8;17.8;5.5;2.1;3.6;8.1;9.5
13.7;59.5;29.4;4.8;7;18.4;5.7;2.1;3.7;8.3;9.8
13.5;58.7;29;4.7;6.9;18.1;5.6;2.1;3.7;8.2;9.6
13;56.6;27.9;4.5;6.6;17.5;5.4;2;3.6;7.9;9.3
12.2;53;26.2;4.2;6.2;16.4;5;1.9;3.3;7.4;8.7
12;52.2;25.8;4.2;6.1;16.1;5;1.9;3.3;7.3;8.6
11.8;51.3;25.3;4.1;6;15.8;4.9;1.8;3.2;7.2;8.4
11.5;49.9;24.6;4;5.8;15.4;4.7;1.8;3.1;7;8.2
11.1;48.1;23.7;3.8;5.6;14.9;4.6;1.7;3;6.7;7.9
10.8;46.8;23.1;3.7;5.5;14.5;4.5;1.7;2.9;6.6;7.7
10.7;46.3;22.9;3.7;5.4;14.3;4.4;1.7;2.9;6.5;7.6
10.6;46.2;22.8;3.7;5.4;14.3;4.4;1.7;2.9;6.5;7.6
10.8;46.9;23.2;3.7;5.5;14.5;4.5;1.7;2.9;6.6;7.7
11;47.6;23.5;3.8;5.6;14.7;4.5;1.7;3;6.7;7.8
11.2;48.6;24;3.9;5.7;15;4.6;1.7;3.1;6.8;8
11.4;49.8;24.6;4;5.8;15.4;4.7;1.8;3.1;7;8.1
11.7;51;25.2;4.1;6;15.8;4.9;1.8;3.2;7.2;8.3
