1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
130;28;71.1;0;0
117.6;28.2;71.3;0;0
108.1;28.5;71.4;0;0
105.8;28.6;71.6;0;0
103.9;28.3;71.8;0;0
97.1;27.6;71.9;0;0
93.1;27.1;72.1;0;0
90;27.3;72.3;0;0
89.3;28.2;72.4;0;0
93;29.7;72.6;0;0
98.3;31.4;72.7;0;0
110.1;32.8;72.9;0;0
121;33.9;73.1;0.1;0.1
129.1;35.2;73.2;1.1;1
128.5;36.7;73.4;3.7;3.2
122.8;38.7;73.6;7.5;6.9
115.1;40.7;73.7;11.6;11.5
105.9;42.3;73.9;15.1;16.4
98.1;43.4;74.1;17.5;20.8
92.3;44.3;74.2;19;24.4
89.5;45.6;74.4;19.6;26.8
85.5;47.9;74.6;19.4;27.8
84.1;51;74.7;18.3;26.9
81.4;54;74.9;16.2;24.2
85.1;55.8;75.1;13;19.7
92.5;55.8;75.2;9;13.7
98.8;54.8;75.4;4.8;7.2
105.1;53.9;75.5;1.4;2.1
105.9;54;75.7;0;0
103.4;55.2;75.9;0;0
103.5;56.8;76;0;0.1
106.8;58.5;76.2;0;0
112.3;60;76.4;0;0
114.4;61.3;76.5;0;0
108.8;62.7;76.7;0;0
99.4;64.3;76.9;0;0
90.9;65.8;77;0;0
84.8;66.8;77.2;0;0
81.5;66.9;77.4;0;0
92;66;77.5;0;0
93.1;64.6;77.7;0;0
92.2;63.3;77.9;0;0
82.4;62.5;78;0;0
71.4;62.2;78.2;0;0
69.3;62.5;78.4;0;0
66.1;63.3;78.5;0;0
58.2;64;78.7;0;0
53.6;63.6;78.8;0;0
52.4;61;79;0;0
57.1;56.1;79.2;0;0
66.7;50.4;79.3;0;0
78.3;45.5;79.5;0;0
93.8;42.6;79.7;0;0
107.4;41.4;79.8;0;0
117.4;41.5;80;0.8;0.9
117.4;42.2;80.2;3.1;3.3
111.8;42.9;80.3;7.2;7.2
105.2;42.9;80.5;12.2;11.7
99.1;41.3;80.7;16.9;15.9
95.4;37.8;80.8;20.7;19.4
94.8;33.5;81;23.3;21.8
97.1;29.6;81.2;24.6;23.1
98.2;27.2;81.3;24.9;23.6
100.2;26.1;81.5;24;23
101.1;25.5;81.6;21.8;21.1
106.4;24.5;81.8;18;17.7
116.7;22.7;82;12.6;12.6
124.4;20.7;82.1;6.7;6.9
132.3;19;82.3;2.1;2.3
134.5;18.1;82.5;0.1;0.1
133.6;17.7;82.6;0;0
135.3;17.4;82.8;0;0.1
140.7;16.7;83;0;0
148.3;15.4;83.1;0;0
154.7;13.9;83.3;0;0
152.4;12.7;83.5;0;0
145.7;12.2;83.6;0;0
138.6;12.2;83.8;0;0
133.4;12.3;84;0;0
129.5;12.3;84.1;0;0
137.3;12;84.3;0;0
140.9;11.6;84.4;0;0
138.8;11.3;84.6;0;0
129.6;11.2;84.8;0;0
116.7;11.3;84.9;0;0
114.5;11.5;85.1;0;0
111.2;11.9;85.3;0;0
104.7;12.3;85.4;0;0
98.8;12.6;85.6;0;0
94.5;12.9;85.8;0;0
94;13;85.9;0;0
96.5;13;86.1;0;0
103.4;13.1;86.3;0;0
114.1;13.3;86.4;0;0
126;13.6;86.6;0;0
135.8;14.1;86.8;0.8;0.9
136.7;14.6;86.9;3.1;3.3
132.2;15;87.1;6.5;7.5
127.5;15.5;87.3;9.4;12.1
122.6;16.2;87.4;11.2;16.3
116.9;17.2;87.6;12.1;20.2
112.3;18.4;87.7;12.3;23.3
110.2;19.8;87.9;12;25.1
108.4;21.2;88.1;11.7;25.7
106.7;22.4;88.2;11.6;25.4
104.5;23.6;88.4;11.2;23.4
103.6;24.7;88.6;10.1;19.6
108;25.7;88.7;8.1;14.2
109.4;26.8;88.9;5.2;8.3
113.2;27.8;89.1;2.2;3.1
112.8;29.1;89.2;0.3;0.3
109.9;30.5;89.4;0;0
109.6;32.1;89.6;0;0.1
112.7;33.6;89.7;0;0
115.7;35.2;89.9;0;0
118.6;36.8;90.1;0;0
114.6;38.6;90.2;0;0
106.6;40.6;90.4;0;0
98;42.8;90.5;0;0
91.3;45;90.7;0;0
86.1;46.8;90.9;0;0
90.5;48;91;0;0
96.7;48.7;91.2;0;0
93;48.9;91.4;0;0
84.6;48.9;91.5;0;0
70.2;48.9;91.7;0;0
66.3;49.5;91.9;0;0
60.6;51.2;92;0;0
51.9;54.1;92.2;0;0
41.1;57.7;92.4;0;0
32.5;61.2;92.5;0;0
27.6;63.9;92.7;0;0
24.9;65.8;92.9;0;0
26.2;67.1;93;0;0
28;68.2;93.2;0;0
30.9;68.8;93.4;0;0
34.9;68.3;93.6;0.4;0.8
37.2;65.8;93.7;1.8;4.2
38.3;61.3;93.9;4.6;11.1
39.5;56.5;94.1;7.6;18.5
40.1;53;94.3;10.1;24.1
38.1;52.6;94.5;12;27
34.6;54.6;94.6;13.4;27.6
33;56.9;94.7;14.5;26.7
35.7;57.2;94.9;15.7;25.2
42.4;54.2;95;16.9;23.3
47.3;49.5;95.2;17.4;20.9
47.6;45.2;95.3;16.6;17.6
54;42.7;95.4;13.8;13.3
58;42;95.6;9.3;8.3
64.2;42.5;95.7;4.2;3.6
66;43.4;95.8;0.7;0.6
64.6;44.3;95.9;0;0
65.5;44.8;96.1;0;0
71.2;44.3;96.2;0;0
78.2;42.7;96.3;0;0
86.5;40.6;96.5;0;0
88.9;38.6;96.6;0;0
86;37.4;96.7;0;0
81.4;37.1;96.8;0;0
78.3;37;97;0;0
76.6;36.3;97.1;0;0
83.7;34.6;97.2;0;0
97.5;32.3;97.4;0;0
96.8;29.9;97.5;0;0
92.8;27.8;97.6;0;0
81;26.3;97.7;0;0
78.1;25.4;97.9;0;0
74.4;25;98;0;0
69.2;25;98.1;0;0
60.9;25.3;98.2;0;0
55.5;25.2;98.3;0;0
52.9;24.5;98.4;0;0
52.3;23.3;98.5;0;0
54.6;22;98.6;0;0
56.4;20.7;98.7;0;0
58.8;19.7;98.7;0;0
60.6;18.9;98.8;0.4;0.5
59.7;18.1;98.9;2.3;2.9
56.5;17.2;99;6.3;7.9
53.4;16.4;99;10.7;13.8
52.5;15.8;99.1;13.9;18.7
52.7;15.4;99.2;15.6;21.8
54.1;15.4;99.3;16;23.3
56.9;15.5;99.3;15.7;23.5
61.1;15.5;99.4;15.2;22.8
66.7;15.3;99.5;14.8;21.6
69.4;14.8;99.6;14.3;19.7
63.6;14.3;99.6;13.4;17
65.3;13.7;99.7;11.3;13.2
67.8;13.1;99.8;8;8.5
73.5;12.7;99.8;4;3.9
76.4;12.7;99.9;0.8;0.8
76.4;12.9;100;0;0
77.4;13.3;100.1;0;0
83.1;13.5;100.1;0;0
91;13;100.2;0;0
100.8;12.2;100.3;0;0
105.6;11.4;100.4;0;0
105.7;10.9;100.4;0;0
103.1;10.9;100.5;0;0
100.4;11.1;100.6;0;0
97.3;11.3;100.6;0;0
99.7;11.4;100.7;0;0
111.6;11.3;100.8;0;0
108.3;11.2;100.9;0;0
105;11;100.9;0;0
92.6;10.9;101;0;0
88.2;10.7;101.1;0;0
85.3;10.7;101.1;0;0
82.5;10.6;101.2;0;0
74.9;10.6;101.3;0;0
70.8;10.7;101.4;0;0
69.3;10.9;101.4;0;0
70.8;11;101.5;0;0
78.7;11.1;101.6;0;0
87.5;11;101.6;0;0
102.6;10.6;101.7;0;0
114.7;10.3;101.8;0.4;0.3
120.3;10.2;101.8;2.7;2
116.7;10.6;101.9;7.7;5.5
109.7;11.2;101.9;13.4;10.2
103.7;11.9;102;17.7;14.7
97.3;12;102.1;20.8;19
92.4;11.5;102.1;22.9;22.8
91.2;10.9;102.2;23.4;25.1
94.2;10.5;102.2;22.5;25.6
94.3;10.8;102.3;21.2;25.2
97.3;11.5;102.3;19.5;24.1
96.3;12.3;102.4;17.2;21.8
102.5;12.7;102.4;13.4;17.5
109.3;12.6;102.4;8.5;11.3
116.1;12.2;102.5;4;5.5
119.9;12;102.5;1.1;1.6
119.9;12.1;102.5;0.1;0.2
119.3;12.5;102.6;0;0
121.8;13.2;102.6;0;0
126.1;14.3;102.6;0;0
133.3;15.5;102.6;0;0
133.4;16.5;102.7;0;0
127.9;17.1;102.7;0;0
120;16.9;102.7;0;0
114.1;16.6;102.8;0;0
108.9;16.5;102.8;0;0
107.6;17.1;102.8;0;0
118.4;18.4;102.8;0;0
112.9;20.1;102.9;0;0
108.2;21.4;102.9;0;0
94.2;22.2;102.9;0;0
86.9;22.4;102.9;0;0
84.4;22.3;103;0;0
82.4;22.1;103;0;0
74.7;22;103;0;0
70.5;22.2;103.1;0;0
67.5;22.7;103.1;0;0
67.2;23.8;103.1;0;0
72.8;24.9;103.1;0;0
79.4;25.7;103;0;0
93.9;26.1;103;0;0
106.5;26.2;102.9;0.1;0.3
113.9;26.6;102.8;0.9;2.4
111.2;27.9;102.7;2.6;7.1
103.9;30.1;102.6;5.2;13.1
96.3;32.4;102.5;8.4;18.2
87.9;34.2;102.4;11.8;22.1
81.1;34.9;102.3;15.3;24.9
77.9;34.8;102.2;18.1;26
78.7;34.6;102.1;19.6;25.8
77.1;34.7;102;20;24.9
79;35.4;101.9;19.4;23.5
76.8;36.4;101.9;17.8;21.5
80.2;37.7;101.8;14.9;18.1
85.2;39;101.7;10.5;13
90.6;40;101.6;5.6;7
95.9;40.5;101.5;1.6;2
97.4;40.3;101.4;0.1;0.1
97.3;39.8;101.3;0;0
100.1;39.8;101.2;0;0
104.1;41;101.1;0;0
109.7;43.4;101;0;0
109.5;45.8;100.9;0;0
103.8;47.1;100.8;0;0
96.9;46.1;100.7;0;0
92.6;43.9;100.7;0;0
89.9;41.6;100.6;0;0
89.1;40.4;100.5;0;0
100.7;40.4;100.4;0;0
97.2;41.4;100.3;0;0
93;43.1;100.2;0;0
78.6;45.3;100.1;0;0
67.1;47.5;100;0;0
63.3;49.3;99.9;0;0
60.2;50.3;99.8;0;0
52.7;50.3;99.7;0;0
49.2;49.4;99.6;0;0
47.9;48;99.5;0;0
50.2;46.2;99.4;0;0
57.2;44.8;99.4;0;0
65;44.4;99.3;0;0
77.8;45.5;99.2;0;0
88.4;47.5;99.1;0.1;0.1
96.2;49.2;99;1;1.6
96.3;49.4;98.9;3.4;5
93.2;47.9;98.8;7.3;9.8
90.1;45.5;98.7;11.6;14.4
86.2;42.9;98.6;15.4;18.1
83.4;40.8;98.5;18.3;20.5
82.2;39.4;98.4;20.2;21.7
83.4;38.9;98.3;20.9;22.1
83.1;39.4;98.2;20.4;21.6
85.1;40.6;98.2;18.6;20.1
85.3;41.6;98.1;15.7;17.5
91.3;41.3;98;11.7;13.8
99.7;39.5;97.9;7.4;9.2
105.5;36.8;97.8;3.5;4.7
111.1;34;97.7;1;1.4
113.1;32;97.6;0;0
113.4;30.5;97.5;0;0
116.4;29.6;97.4;0;0
122.4;29;97.3;0;0
130.2;28.5;97.2;0;0
134.4;28.1;97.1;0;0
130.8;27.6;97;0;0
123.6;27;97;0;0
117.4;26.3;96.9;0;0
113.1;25.5;96.8;0;0
110.8;24.8;96.7;0;0
121.6;24.1;96.6;0;0
122.3;23.4;96.5;0;0
120.9;22.8;96.4;0;0
110.8;22.1;96.3;0;0
100.1;21.6;96.2;0;0
98.9;21.1;96.1;0;0
97;20.7;96;0;0
90.2;20.5;95.9;0;0
85.6;20.2;95.8;0;0
82.4;19.7;95.7;0;0
83;19.1;95.7;0;0
88;18.3;95.6;0;0
96.1;17.4;95.5;0;0
110.2;16.5;95.4;0;0
124.2;15.6;95.3;0;0
135.7;14.8;95.2;0.6;1
137.8;14.2;95.1;2.1;3.7
134.5;13.6;95;4.8;8.3
129.7;13;94.9;8.3;13.5
123.5;12.2;94.8;11.9;18.4
117.6;11.1;94.7;15.3;22.3
114.1;10;94.6;17.7;24.8
114.4;9.2;94.5;18.9;25.5
114.4;8.9;94.5;19;25.3
115.9;9.1;94.4;18.3;24.2
115.6;9.5;94.3;16.5;22
118.6;9.9;94.2;13.7;18.6
124.8;10;94.1;10;14.1
128.8;9.9;94;5.9;8.7
135.1;9.7;93.9;2.2;3.5
137.4;9.4;93.8;0.3;0.5
137.2;9.2;93.7;0;0
139.2;9;93.6;0;0
144.1;9.1;93.5;0;0
150.5;9.3;93.4;0;0
155.6;9.6;93.3;0;0
152.3;9.6;93.2;0;0
145.3;9.4;93.2;0;0
138.7;8.9;93.1;0;0
134;8.7;93;0;0
130;8.9;92.9;0;0
137;9.8;92.8;0;0
139.3;11;92.7;0;0
136;12;92.6;0;0
126.5;12.3;92.5;0;0
114;11.9;92.4;0;0
112.9;11.2;92.3;0;0
110.8;10.6;92.2;0;0
105.1;10.3;92.1;0;0
99.9;10.1;92;0;0
96;10;92;0;0
95.9;10;91.9;0;0
98.7;10.1;91.8;0;0
105.7;10.5;91.7;0;0
116.2;11.3;91.6;0;0
127.9;12.5;91.5;0;0
136.9;13.6;91.4;0.9;1.4
136.1;14.4;91.3;3.4;5.5
129.6;14.4;91.2;7.6;11.6
124.1;14;91.1;11.7;17
120.2;13.6;91;14.8;20.4
117.4;13.6;90.9;16.5;21.7
116.3;14.1;90.8;17.1;21.8
117;15;90.8;16.9;21.3
117.5;16.3;90.7;16;20.6
117.7;17.8;90.6;14.5;20
115.8;19.3;90.5;12.5;19
114;20.6;90.4;10.1;17.3
117.3;21.5;90.3;7.2;14.2
118.2;22;90.2;4.2;9.6
122.6;22.2;90.1;1.7;4.3
123.6;22.4;90;0.3;0.8
122.5;22.8;89.9;0;0
123.2;23.7;89.8;0;0
126.4;25.4;89.7;0;0
128.6;28.1;89.6;0;0
130.1;31.5;89.5;0;0
125;34.6;89.5;0;0
117.5;36.2;89.4;0;0
111.2;36.3;89.3;0;0
107.3;35.7;89.2;0;0
104.4;35.3;89.1;0;0
109.8;36;89;0;0
115.4;37.6;88.9;0;0
109.4;40.4;88.8;0;0
97.2;44.2;88.7;0;0
78.5;48.4;88.6;0;0
72.1;51.7;88.5;0;0
67.4;52.6;88.4;0;0
63.3;50.9;88.3;0;0
58.1;48.9;88.3;0;0
53.3;48.8;88.2;0;0
47.7;52.5;88.1;0;0
40.8;58.8;88;0;0
37.3;65.3;87.9;0;0
37;68.7;87.8;0;0
41.4;68.3;87.7;0;0
46.9;66.3;87.6;0.7;0.8
48;65.2;87.4;3.1;3.5
43.8;66.8;87.3;7.4;8.4
37.5;70.3;87.2;11.9;13.9
31.5;74;87.1;15.3;18.4
26.4;76.4;87;17.4;21.7
23.4;77.2;87;18.3;23.7
23.4;77.5;86.9;18.4;24.5
26;78.1;86.8;18;24.5
29.2;79.8;86.8;17.2;23.7
27.8;82.3;86.7;16.1;22.2
20.9;85.2;86.6;14.4;19.9
21.3;87.9;86.6;11.8;16.2
22;90;86.5;8.1;11.1
28.5;90.5;86.4;3.8;5.2
33.8;88.8;86.4;0.7;1
37.8;84.9;86.3;0;0
43.2;81;86.3;0;0
50.6;79.2;86.2;0;0
54.3;81.2;86.2;0;0
56.2;85.8;86.1;0;0
52.1;90.5;86.1;0;0
45.6;93;86;0;0
41;92.8;85.9;0;0
39.4;91.2;85.9;0;0
38.6;89.7;85.8;0;0
44.5;89.6;85.8;0;0
55.5;90.4;85.7;0;0
51.2;91.7;85.7;0;0
44.2;92.8;85.6;0;0
30.2;93.3;85.5;0;0
26.7;93.1;85.5;0;0
23.6;92.2;85.4;0;0
20.1;90.6;85.4;0;0
13.9;88.7;85.3;0;0
10;87.2;85.3;0;0
7.3;86.6;85.3;0;0
5.6;86.6;85.3;0;0
6.6;86.6;85.3;0;0
7.9;85.9;85.3;0;0
11;84.4;85.3;0;0
13.9;82.8;85.3;0.2;0.4
14.4;82.2;85.3;1.3;2.2
11.6;83.2;85.3;3.8;6.5
7.6;84.9;85.2;7;12.1
5.1;86.2;85.2;9.8;17.3
5;85.6;85.2;11.6;21.1
7.4;82.8;85.2;12.8;23.5
11.5;78.8;85.3;13.8;25.3
17.5;74.5;85.3;14.6;26
