1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
128.3;27.6;70.6;0;0
120.1;28;72.1;0;0
109.3;28.4;72.5;0;0
107.8;28.7;72.9;0;0
106;27.9;70.4;0;0
99.7;27.7;72.5;0;0
92.9;27;71.1;0;0
89.9;26.6;72;0;0
90.3;27.6;72.1;0;0
93.1;29.4;71.9;0;0
98.2;30.6;73.1;0;0
107.3;32.2;72.8;0;0
120.8;34.5;73.2;0;0
129.1;35.2;74.5;0.9;0.8
128.1;36.5;74.2;3.2;2.8
121.6;38.1;74.2;6.9;6.2
118.1;40.8;73.7;11;10.8
106.2;41.6;74.3;14.4;15.5
100.1;42.7;74.4;17.1;20
92.3;44.4;74.1;18.6;23.6
88.9;45.9;74.3;19.5;26.4
87.2;47.6;75;19.3;27.7
84.2;49.7;74.6;18.1;27.4
81.8;53.3;75.6;16.5;24.3
82.9;55.5;75.4;13.4;20.5
90.9;56.6;76.4;9.5;14.3
97.3;55;76.2;5.4;8.2
106.1;54.3;75.7;1.9;2.7
105.4;54.4;77;0.1;0.2
104.5;55.5;75.3;0;0
102.8;56.2;76.2;0;0.1
107.1;59.5;76.7;0;0
110.3;59.1;75.5;0;0
114.2;60.7;77.3;0;0
111.6;62.7;76.4;0;0
101.5;63.1;76.4;0;0
92.2;65.8;78.1;0;0
85.3;67;77.8;0;0
82;67;77.5;0;0
89.6;66;77;0;0
93.4;64.9;77.9;0;0
93.4;63.6;78.2;0;0
84.3;63.7;77.9;0;0
72.1;62.3;77.1;0;0
68.5;62.4;78.3;0;0
66.7;63.5;79.1;0;0
59.5;63.9;79.6;0;0
54;63.1;79.5;0;0
52.7;61.6;79.2;0;0
56.3;57.1;78.5;0;0
64.7;51.5;79.8;0;0
76.8;46;79.9;0;0
92.6;42;80.4;0;0
106.1;41.3;79.1;0;0
115.5;41.3;80.4;0.6;0.7
117.2;41.5;81;2.7;2.8
112.2;42.9;79.6;6.7;6.5
106.6;42.9;79.4;11.5;11.1
99.3;42.6;79.4;16.3;15.5
95.6;38.3;81.1;19.8;18.8
95.6;33.9;82;23.2;21.4
96.9;30.1;81.1;24.8;23.1
97.5;27.7;80.3;24.7;23.9
