2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
17.7;77.5;40.6;6.3;9.2;24.8;7.4;2.9;5.3;11.6;13.1
17.3;75.6;39.7;6.2;9;24.2;7.3;2.8;5.1;11.3;12.8
16.7;72.9;38.2;6;8.6;23.3;7;2.7;5;10.9;12.4
16.2;70.8;37.1;5.8;8.4;22.7;6.8;2.6;4.8;10.6;12
16.1;70.4;36.9;5.8;8.3;22.5;6.8;2.6;4.8;10.5;11.9
15.9;69.8;36.6;5.7;8.3;22.3;6.7;2.6;4.7;10.4;11.8
15.8;68.9;36.1;5.6;8.2;22.1;6.6;2.5;4.7;10.3;11.7
15.6;68.3;35.8;5.6;8.1;21.9;6.5;2.5;4.6;10.2;11.6
15.2;66.7;34.9;5.4;7.9;21.3;6.4;2.5;4.5;10;11.3
14.8;65;34;5.3;7.7;20.8;6.2;2.4;4.4;9.7;11
14.6;63.9;33.5;5.2;7.6;20.5;6.1;2.3;4.3;9.6;10.8
14.4;62.9;32.9;5.1;7.4;20.1;6;2.3;4.3;9.4;10.6
14.1;61.9;32.4;5.1;7.3;19.8;5.9;2.3;4.2;9.3;10.5
14;61.4;32.2;5;7.3;19.7;5.9;2.3;4.2;9.2;10.4
13.9;61;31.9;5;7.2;19.5;5.8;2.2;4.1;9.1;10.3
13.9;60.9;31.9;5;7.2;19.5;5.8;2.2;4.1;9.1;10.3
14;61.1;32;5;7.2;19.6;5.9;2.2;4.1;9.1;10.3
14;61.2;32;5;7.2;19.6;5.9;2.2;4.2;9.1;10.4
14;61.4;32.1;5;7.2;19.6;5.9;2.3;4.2;9.2;10.4
14.1;61.8;32.3;5;7.3;19.7;5.9;2.3;4.2;9.2;10.4
14.2;62;32.4;5.1;7.3;19.8;5.9;2.3;4.2;9.3;10.5
14.2;62.2;32.5;5.1;7.3;19.9;6;2.3;4.2;9.3;10.5
14.3;62.8;32.9;5.1;7.4;20.1;6;2.3;4.3;9.4;10.6
14.5;63.4;33.1;5.2;7.5;20.2;6.1;2.3;4.3;9.5;10.7
14.6;64;33.5;5.2;7.6;20.5;6.1;2.3;4.3;9.6;10.8
14.9;65.1;34;5.3;7.7;20.8;6.2;2.4;4.4;9.7;11
15.1;66.3;34.6;5.4;7.8;21.2;6.3;2.4;4.5;9.9;11.2
15.4;67.6;35.3;5.5;8;21.6;6.5;2.5;4.6;10.1;11.4
15.8;69;36.1;5.6;8.1;22.1;6.6;2.5;4.7;10.3;11.7
16;70.2;36.7;5.7;8.3;22.4;6.7;2.6;4.8;10.5;11.8
16.2;71.2;37.2;5.8;8.4;22.7;6.8;2.6;4.8;10.6;12
16.4;72.1;37.7;5.9;8.5;23;6.9;2.6;4.9;10.7;12.2
16.6;72.7;38;5.9;8.6;23.2;6.9;2.7;4.9;10.8;12.3
16.7;73.2;38.2;6;8.6;23.4;7;2.7;5;10.9;12.3
16.8;73.8;38.5;6;8.7;23.6;7;2.7;5;11;12.4
17;74.4;38.9;6.1;8.8;23.8;7.1;2.7;5;11.1;12.5
17.1;75.1;39.2;6.1;8.8;24;7.2;2.8;5.1;11.2;12.7
17.3;75.8;39.6;6.2;8.9;24.2;7.2;2.8;5.1;11.3;12.8
17.5;76.8;40.1;6.2;9;24.5;7.3;2.8;5.2;11.4;12.9
17.5;76.6;40;6.2;9;24.5;7.3;2.8;5.2;11.4;12.9
17;74.6;39;6.1;8.8;23.8;7.1;2.7;5.1;11.1;12.6
16.6;72.8;38;5.9;8.6;23.2;6.9;2.7;4.9;10.8;12.3
16.3;71.6;37.4;5.8;8.4;22.8;6.8;2.6;4.8;10.7;12.1
16.2;71;37;5.8;8.4;22.6;6.8;2.6;4.8;10.6;11.9
15.9;69.8;36.4;5.7;8.2;22.3;6.6;2.6;4.7;10.4;11.7
15.6;68.6;35.8;5.6;8.1;21.9;6.5;2.5;4.6;10.2;11.5
15.5;68.1;35.5;5.5;8;21.7;6.5;2.5;4.6;10.1;11.5
15.4;67.4;35.2;5.5;7.9;21.5;6.4;2.5;4.6;10;11.3
15.2;66.8;34.8;5.4;7.9;21.3;6.4;2.4;4.5;9.9;11.2
15.1;66.5;34.7;5.4;7.8;21.2;6.3;2.4;4.5;9.9;11.2
15.1;66.3;34.6;5.4;7.8;21.1;6.3;2.4;4.5;9.9;11.1
15.2;66.5;34.7;5.4;7.8;21.2;6.3;2.4;4.5;9.9;11.2
15.3;67.4;35.1;5.5;7.9;21.5;6.4;2.5;4.6;10;11.3
15.6;68.6;35.7;5.6;8.1;21.9;6.5;2.5;4.6;10.2;11.5
16;70;36.5;5.7;8.2;22.3;6.7;2.6;4.7;10.4;11.8
16.3;71.6;37.3;5.8;8.4;22.8;6.8;2.6;4.8;10.6;12
16.7;73.5;38.3;6;8.6;23.4;7;2.7;5;10.9;12.3
17.1;75.1;39.1;6.1;8.8;23.9;7.1;2.7;5.1;11.2;12.6
17.3;76;39.6;6.2;8.9;24.2;7.2;2.8;5.1;11.3;12.8
17.4;76.4;39.8;6.2;9;24.3;7.3;2.8;5.2;11.4;12.8
17.4;76.2;39.7;6.2;9;24.3;7.2;2.8;5.2;11.3;12.8
17.2;75.6;39.4;6.1;8.9;24.1;7.2;2.8;5.1;11.2;12.7
17.1;75.2;39.2;6.1;8.8;23.9;7.1;2.8;5.1;11.2;12.6
17;74.8;38.9;6.1;8.8;23.8;7.1;2.7;5.1;11.1;12.5
16.9;74.2;38.6;6;8.7;23.6;7;2.7;5;11;12.4
16.8;73.6;38.3;6;8.6;23.4;7;2.7;5;10.9;12.3
16.7;73.4;38.2;6;8.6;23.3;7;2.7;5;10.9;12.3
16.8;73.9;38.4;6;8.7;23.5;7;2.7;5;11;12.4
17.4;76.5;39.8;6.2;9;24.3;7.3;2.8;5.2;11.4;12.8
17.9;78.5;40.8;6.4;9.2;25;7.4;2.9;5.3;11.7;13.2
17.7;77.6;40.4;6.3;9.1;24.7;7.4;2.8;5.2;11.5;13
17.6;77.4;40.2;6.3;9.1;24.6;7.3;2.8;5.2;11.5;13
17.5;76.9;40;6.2;9;24.5;7.3;2.8;5.2;11.4;12.9
17.1;75.1;39.1;6.1;8.8;23.9;7.1;2.7;5.1;11.2;12.6
16.5;72.5;37.7;5.9;8.5;23.1;6.9;2.6;4.9;10.8;12.1
16;70.5;36.6;5.7;8.3;22.4;6.7;2.6;4.8;10.5;11.8
16;70.2;36.5;5.7;8.2;22.3;6.7;2.6;4.7;10.4;11.8
15.8;69.7;36.2;5.7;8.2;22.2;6.6;2.5;4.7;10.3;11.7
15.7;69.1;35.9;5.6;8.1;22;6.5;2.5;4.7;10.2;11.6
15.6;68.8;35.7;5.6;8.1;21.9;6.5;2.5;4.6;10.2;11.5
15.3;67.4;35;5.5;7.9;21.4;6.4;2.5;4.5;10;11.3
15;65.9;34.2;5.3;7.7;20.9;6.2;2.4;4.4;9.8;11
14.8;65.1;33.8;5.3;7.6;20.7;6.2;2.4;4.4;9.6;10.9
14.6;64.2;33.4;5.2;7.5;20.4;6.1;2.3;4.3;9.5;10.7
14.5;63.7;33.1;5.2;7.5;20.3;6;2.3;4.3;9.4;10.6
14.5;63.9;33.2;5.2;7.5;20.3;6;2.3;4.3;9.5;10.7
14.6;64.1;33.3;5.2;7.5;20.4;6.1;2.3;4.3;9.5;10.7
14.8;65;33.8;5.3;7.6;20.7;6.2;2.4;4.4;9.6;10.9
15.2;66.9;34.7;5.4;7.8;21.2;6.3;2.4;4.5;9.9;11.2
15.5;68.4;35.5;5.5;8;21.7;6.5;2.5;4.6;10.1;11.4
16;70.3;36.5;5.7;8.2;22.3;6.7;2.6;4.7;10.4;11.7
16.7;73.4;38.1;5.9;8.6;23.3;6.9;2.7;4.9;10.9;12.3
17.3;76.2;39.5;6.2;8.9;24.2;7.2;2.8;5.1;11.3;12.7
17.9;78.7;40.8;6.4;9.2;25;7.4;2.9;5.3;11.6;13.1
18.4;81.2;42.1;6.6;9.5;25.8;7.7;3;5.5;12;13.5
18.8;83;43;6.7;9.7;26.3;7.8;3;5.6;12.3;13.8
19.1;84.2;43.7;6.8;9.8;26.7;8;3.1;5.7;12.5;14
19.3;85.2;44.2;6.9;10;27;8;3.1;5.7;12.6;14.2
19.5;86.1;44.6;7;10.1;27.3;8.1;3.1;5.8;12.7;14.3
19.7;86.9;45;7;10.2;27.6;8.2;3.2;5.8;12.9;14.5
19.9;87.6;45.4;7.1;10.2;27.8;8.3;3.2;5.9;13;14.6
20;88.1;45.7;7.1;10.3;27.9;8.3;3.2;5.9;13;14.7
20;88.3;45.8;7.1;10.3;28;8.3;3.2;5.9;13.1;14.7
20.1;88.4;45.8;7.1;10.3;28.1;8.3;3.2;6;13.1;14.7
20.1;88.6;45.9;7.2;10.3;28.1;8.4;3.2;6;13.1;14.7
20.1;88.8;46;7.2;10.4;28.2;8.4;3.2;6;13.1;14.8
20.2;89;46.1;7.2;10.4;28.2;8.4;3.2;6;13.2;14.8
20.3;89.5;46.4;7.2;10.5;28.4;8.4;3.3;6;13.2;14.9
20.4;89.7;46.5;7.3;10.5;28.5;8.5;3.3;6;13.3;14.9
20.3;89.3;46.3;7.2;10.4;28.3;8.4;3.3;6;13.2;14.9
20.3;89.6;46.4;7.2;10.5;28.4;8.4;3.3;6;13.2;14.9
20.3;89.6;46.4;7.2;10.5;28.4;8.4;3.3;6;13.2;14.9
20.1;88.6;45.9;7.2;10.3;28.1;8.3;3.2;6;13.1;14.7
19.9;87.9;45.5;7.1;10.3;27.9;8.3;3.2;5.9;13;14.6
19.9;87.6;45.3;7.1;10.2;27.8;8.3;3.2;5.9;12.9;14.6
19.8;87.3;45.2;7.1;10.2;27.7;8.2;3.2;5.9;12.9;14.5
19.6;86.3;44.7;7;10.1;27.3;8.1;3.1;5.8;12.7;14.3
19.3;85.1;44.1;6.9;9.9;27;8;3.1;5.7;12.6;14.1
19.2;84.6;43.8;6.8;9.9;26.8;8;3.1;5.7;12.5;14.1
19;84;43.5;6.8;9.8;26.6;7.9;3.1;5.6;12.4;14
18.9;83.4;43.1;6.7;9.7;26.4;7.8;3;5.6;12.3;13.8
18.8;82.9;42.9;6.7;9.7;26.3;7.8;3;5.6;12.2;13.8
18.7;82.6;42.7;6.7;9.6;26.2;7.8;3;5.5;12.2;13.7
18.7;82.5;42.7;6.7;9.6;26.1;7.8;3;5.5;12.2;13.7
18.8;82.9;42.8;6.7;9.7;26.2;7.8;3;5.6;12.2;13.7
19;83.7;43.3;6.8;9.8;26.5;7.9;3;5.6;12.4;13.9
19.2;84.8;43.8;6.8;9.9;26.9;8;3.1;5.7;12.5;14.1
19.5;86;44.4;6.9;10;27.2;8.1;3.1;5.8;12.7;14.3
19.9;87.7;45.3;7.1;10.2;27.8;8.2;3.2;5.9;12.9;14.5
20.2;89.1;46.1;7.2;10.4;28.2;8.4;3.2;6;13.1;14.8
20.2;89.1;46.1;7.2;10.4;28.2;8.4;3.2;6;13.1;14.8
20;88.5;45.7;7.1;10.3;28;8.3;3.2;5.9;13.1;14.7
19.8;87.3;45.1;7;10.2;27.6;8.2;3.2;5.9;12.9;14.5
19.4;85.7;44.2;6.9;10;27.1;8;3.1;5.8;12.6;14.2
19.1;84.1;43.5;6.8;9.8;26.6;7.9;3.1;5.6;12.4;13.9
18.8;82.9;42.8;6.7;9.6;26.2;7.8;3;5.6;12.2;13.7
18.5;81.8;42.2;6.6;9.5;25.9;7.7;3;5.5;12.1;13.5
18.3;80.7;41.7;6.5;9.4;25.5;7.6;2.9;5.4;11.9;13.4
18.1;80;41.3;6.4;9.3;25.3;7.5;2.9;5.4;11.8;13.2
18.2;80.2;41.4;6.5;9.3;25.4;7.5;2.9;5.4;11.8;13.3
18.7;82.8;42.7;6.7;9.6;26.2;7.8;3;5.6;12.2;13.7
19.2;84.7;43.7;6.8;9.9;26.8;7.9;3.1;5.7;12.5;14
18.9;83.6;43.1;6.7;9.7;26.4;7.8;3;5.6;12.3;13.8
18.8;83.1;42.9;6.7;9.7;26.3;7.8;3;5.6;12.2;13.7
18.7;82.4;42.5;6.6;9.6;26.1;7.7;3;5.5;12.1;13.6
18.2;80.3;41.4;6.5;9.3;25.4;7.5;2.9;5.4;11.8;13.3
17.5;77.4;39.9;6.2;9;24.5;7.3;2.8;5.2;11.4;12.8
17;75.2;38.8;6;8.7;23.8;7;2.7;5;11.1;12.4
16.9;74.9;38.6;6;8.7;23.7;7;2.7;5;11;12.4
16.8;74.4;38.3;6;8.6;23.5;7;2.7;5;10.9;12.3
16.7;73.8;38;5.9;8.6;23.3;6.9;2.7;4.9;10.9;12.2
16.6;73.5;37.9;5.9;8.5;23.2;6.9;2.7;4.9;10.8;12.1
16.3;72.1;37.2;5.8;8.4;22.8;6.8;2.6;4.8;10.6;11.9
16;70.5;36.3;5.7;8.2;22.3;6.6;2.6;4.7;10.4;11.6
15.8;69.7;35.9;5.6;8.1;22;6.5;2.5;4.7;10.3;11.5
15.6;68.9;35.5;5.5;8;21.8;6.4;2.5;4.6;10.1;11.4
