2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
12.9;54.4;28.2;4.1;6.7;16.8;5.4;2.1;3.6;8.1;8.8
12.6;51.6;26.1;4;6.4;15.8;5.1;2;3.5;7.7;8.3
11.8;49.1;25.1;3.8;6;15;4.9;1.9;3.3;7.4;8
11.8;48.7;24.4;3.7;6;14.7;4.8;1.9;3.3;7.2;7.9
11.5;47.7;24.3;3.6;5.9;14.5;4.7;1.9;3.2;7.3;7.6
10.8;45.3;23.3;3.6;5.6;13.9;4.5;1.8;3;7;7.3
10.7;43.7;22.5;3.4;5.4;13.8;4.4;1.7;3;6.6;7.1
10.4;42.9;22;3.3;5.2;13.4;4.3;1.7;2.9;6.5;6.9
10.1;42.3;21.3;3.3;5.2;13.2;4.3;1.7;2.9;6.3;6.9
10.2;42.5;21.8;3.3;5.2;12.9;4.3;1.7;2.8;6.5;6.6
10.1;43.1;21.9;3.2;5.3;13.2;4.2;1.7;2.9;6.4;6.8
10.3;42.5;21.6;3.3;5.4;13.2;4.2;1.7;2.9;6.5;6.9
10.3;42.9;22.3;3.4;5.4;13.1;4.3;1.7;2.9;6.6;6.8
10.5;43.8;22.1;3.4;5.3;13.6;4.3;1.7;3;6.6;6.8
10.7;45;22.9;3.4;5.5;13.7;4.4;1.8;3;6.7;7.1
11.2;45.2;23.5;3.5;5.7;14.1;4.6;1.8;3.1;6.8;7.4
11.4;47.6;24.3;3.7;6;14.8;4.7;1.8;3.2;7.1;7.6
11.8;48.4;25;3.8;6.1;14.9;4.8;1.9;3.3;7.3;7.7
12.2;49.6;25.6;3.9;6.3;15.1;5;1.9;3.3;7.6;8
12.2;50.8;25.9;3.9;6.2;15.4;5;2;3.4;7.6;8.2
12.4;52.8;26.6;3.9;6.4;15.8;5;2;3.4;7.8;8.1
12.4;51.4;27.1;4.1;6.5;15.8;5.1;2.1;3.5;7.9;8.3
12.9;53;27.2;4.1;6.6;16.3;5.4;2.1;3.6;8;8.5
12.4;51.7;26.1;4;6.4;15.7;5.1;2;3.5;7.7;8.2
12;49.2;25.8;3.8;6;15.2;5;1.9;3.3;7.5;8
11.6;49;25.4;3.8;6;14.6;4.9;1.9;3.3;7.4;7.8
11.5;47.4;23.8;3.6;6;14.7;4.7;1.8;3.2;7.1;7.5
11.1;46.8;23.9;3.5;5.8;14.3;4.6;1.8;3.1;7.1;7.5
10.9;46.8;23.8;3.6;5.7;13.7;4.6;1.8;3.1;7;7.4
10.9;45.3;23.7;3.6;5.5;14.3;4.5;1.8;3.1;6.9;7.4
11.4;46.5;23.9;3.6;5.7;14.2;4.7;1.8;3.2;7.1;7.3
11.4;48.3;24.7;3.7;5.8;14.5;4.8;1.9;3.3;7.3;7.8
12.4;50.4;25.6;3.9;6.2;15.2;5;1.9;3.4;7.6;8.1
12.7;52.4;27;4;6.5;16.1;5.2;2.1;3.5;7.8;8.3
12.7;52.8;27.2;4;6.4;15.8;5.3;2;3.6;8;8.5
12.6;53;26.7;4.1;6.4;15.7;5.2;2;3.5;7.8;8.4
12.3;52.1;26.4;4;6.4;15.8;5.1;2;3.5;7.8;8.3
12.2;50.6;26;4;6.3;15.5;5;2;3.5;7.7;8
12.2;51;25.7;3.9;6.1;15.3;5.1;2;3.4;7.6;8.1
12.7;52.2;27.2;4;6.5;16.5;5.2;2.1;3.6;7.9;8.4
13;54.1;27.5;4.1;6.7;16.2;5.4;2.1;3.5;8.1;8.6
12.8;52.6;27;4.1;6.5;16.3;5.3;2.1;3.7;7.9;8.5
12.5;51.5;26.2;4;6.3;15.5;5.1;2;3.6;7.8;8.1
11.7;48.3;25.1;3.7;6;14.9;4.9;1.9;3.2;7.3;7.8
11.7;46.9;24.6;3.7;5.9;14.7;4.8;1.9;3.3;7.3;7.7
11.3;47.2;23.9;3.7;5.8;14.5;4.7;1.9;3.3;7.2;7.6
11.1;46.6;23.6;3.5;5.7;14;4.6;1.8;3.2;6.9;7.3
10.7;44.6;23.2;3.5;5.5;13.8;4.5;1.7;3;6.8;7.2
10.5;43.8;22.3;3.4;5.4;13.5;4.3;1.7;2.9;6.6;7.1
10.4;43.7;22.4;3.4;5.5;13.6;4.4;1.7;2.9;6.6;7.1
11;44.7;23.3;3.5;5.6;13.6;4.5;1.7;3.1;6.8;7.1
11.5;46.4;24.1;3.7;5.8;14.3;4.7;1.8;3.2;7.1;7.5
12.1;50.6;25.5;3.9;6.1;15.2;5;1.9;3.4;7.7;8
12.8;53;27.8;4.1;6.6;16.2;5.3;2.1;3.6;8.2;8.4
13.4;56.1;29.2;4.4;6.9;17.1;5.6;2.2;3.8;8.5;8.9
13.9;57.7;30.4;4.4;7.1;17.5;5.7;2.3;3.9;9;9.1
14.3;59.6;30;4.5;7.3;17.9;5.9;2.3;4.1;8.8;9.4
14.6;60;30.4;4.6;7.4;18.1;6.1;2.4;4;9;9.6
14.5;60.7;31;4.6;7.6;18.5;5.9;2.4;4.1;9.1;9.7
14.6;61.2;31;4.6;7.6;18.4;6.1;2.4;4.1;9.3;9.8
14.7;62.2;31.1;4.7;7.4;18.4;6.2;2.4;4.1;9.2;9.6
14.6;62.3;31.5;4.7;7.5;18.3;6;2.4;4.2;9.2;9.9
15;62.5;31.9;4.7;7.6;19;6.2;2.4;4.1;9.3;9.7
15.1;62.9;31.6;4.6;7.6;19;6.2;2.4;4.2;9.4;9.9
14.5;61.6;30.7;4.7;7.6;18.7;6.1;2.4;4.1;9.1;9.8
14.4;59.6;31.1;4.6;7.6;18.3;6.1;2.4;4.1;9.2;9.5
14.2;59.8;30.4;4.7;7.3;18.1;6;2.4;4;9.2;9.4
14.2;58.8;30;4.5;7.2;18;5.8;2.3;3.9;8.8;9.4
13.7;57;29.8;4.4;7.1;17.6;5.7;2.2;3.9;8.7;9.2
13.6;56.9;28.9;4.5;7.1;17.1;5.7;2.2;3.9;8.7;9.1
13.6;57.5;29;4.3;7.1;17.3;5.7;2.2;3.8;8.5;8.9
13.5;58;29;4.3;7.1;17.2;5.8;2.2;3.8;8.6;8.9
13.7;58;30.2;4.5;7.2;17.8;5.7;2.2;3.9;8.8;9.1
14.1;59.2;30.4;4.6;7.4;17.9;5.9;2.3;4;9.1;9.4
14.6;61.6;31.6;4.7;7.6;18.6;6.2;2.4;4.1;9.2;9.8
14.4;61;30.8;4.7;7.6;18.3;6;2.4;4.1;9.1;9.6
14.2;59.3;30.5;4.5;7.5;17.7;5.9;2.3;3.9;9.1;9.4
13.4;56.1;29;4.3;7.1;16.9;5.8;2.2;3.9;8.6;9
13.4;55.8;28.5;4.3;6.9;16.9;5.6;2.1;3.8;8.6;9
13.2;55.3;28.4;4.3;6.8;16.6;5.3;2.1;3.7;8.1;8.7
13.4;56.2;29.9;4.3;7;16.9;5.6;2.2;3.8;8.4;8.9
