2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
12.6;57.9;30.2;4.7;6.9;19.2;5.2;2.1;3.4;7.8;9.8
11.9;54.9;28.6;4.4;6.5;18.3;4.9;2;3.3;7.4;9.3
11.4;52.6;27.4;4.2;6.2;17.5;4.7;1.9;3.1;7.1;8.9
11.3;52.1;27.1;4.2;6.2;17.3;4.6;1.9;3.1;7;8.8
11.2;51.5;26.8;4.2;6.1;17.1;4.6;1.9;3.1;7;8.7
10.8;49.7;25.9;4;5.9;16.5;4.4;1.8;2.9;6.7;8.4
10.6;48.6;25.3;3.9;5.8;16.2;4.3;1.7;2.9;6.6;8.2
10.4;47.8;24.9;3.9;5.7;15.9;4.3;1.7;2.8;6.5;8.1
10.5;47.9;25;3.9;5.7;15.9;4.3;1.7;2.8;6.5;8.1
10.8;49.4;25.7;4;5.9;16.4;4.4;1.8;2.9;6.7;8.3
11.2;51.1;26.6;4.1;6.1;17;4.6;1.8;3;6.9;8.6
11.9;54.6;28.5;4.4;6.5;18.2;4.9;2;3.2;7.4;9.2
12.6;57.8;30.1;4.7;6.9;19.2;5.2;2.1;3.4;7.8;9.8
13.3;60.7;31.6;4.9;7.2;20.2;5.4;2.2;3.6;8.2;10.3
13.6;62;32.3;5;7.4;20.6;5.6;2.2;3.7;8.4;10.5
13.7;62.8;32.7;5.1;7.5;20.9;5.6;2.3;3.7;8.5;10.6
13.9;63.5;33.1;5.1;7.5;21.1;5.7;2.3;3.8;8.6;10.7
14;63.8;33.2;5.2;7.6;21.2;5.7;2.3;3.8;8.7;10.8
14;63.8;33.3;5.2;7.6;21.2;5.7;2.3;3.8;8.7;10.8
14;63.8;33.3;5.2;7.6;21.2;5.7;2.3;3.8;8.7;10.8
14.1;64.2;33.5;5.2;7.6;21.4;5.8;2.3;3.8;8.7;10.9
14;63.9;33.3;5.2;7.6;21.3;5.8;2.3;3.8;8.7;10.8
14;63.9;33.4;5.2;7.6;21.3;5.8;2.3;3.8;8.7;10.8
13.8;62.8;32.8;5.1;7.5;20.9;5.7;2.3;3.8;8.6;10.6
13.7;62.2;32.5;5;7.4;20.7;5.6;2.2;3.7;8.5;10.5
13.5;61.7;32.2;5;7.3;20.5;5.6;2.2;3.7;8.4;10.4
13.3;60.3;31.5;4.9;7.2;20.1;5.5;2.2;3.6;8.2;10.2
13.1;59.6;31.1;4.8;7.1;19.8;5.4;2.1;3.6;8.1;10.1
13;58.9;30.8;4.8;7;19.6;5.3;2.1;3.5;8;10
12.9;58.6;30.6;4.8;7;19.5;5.3;2.1;3.5;8;9.9
13;59.1;30.9;4.8;7;19.7;5.4;2.1;3.5;8.1;10
13.3;60.4;31.5;4.9;7.2;20.1;5.5;2.2;3.6;8.2;10.2
13.7;62.1;32.4;5;7.4;20.7;5.6;2.2;3.7;8.5;10.5
13.9;63;32.9;5.1;7.5;21;5.7;2.3;3.8;8.6;10.7
13.7;62.1;32.4;5;7.4;20.7;5.6;2.2;3.7;8.5;10.5
13.3;60.1;31.4;4.9;7.2;20;5.5;2.2;3.6;8.2;10.2
12.9;58.4;30.5;4.7;7;19.5;5.3;2.1;3.5;8;9.9
12.6;57.2;29.9;4.6;6.8;19;5.2;2.1;3.4;7.8;9.7
12.4;56.4;29.5;4.6;6.7;18.8;5.1;2;3.4;7.7;9.5
13;58.8;30.7;4.8;7;19.6;5.3;2.1;3.5;8.1;10
13;58.8;30.7;4.8;7;19.6;5.3;2.1;3.5;8;9.9
12.8;58.2;30.4;4.7;6.9;19.4;5.3;2.1;3.5;8;9.8
12.2;55.4;29;4.5;6.6;18.5;5;2;3.3;7.6;9.4
11.6;52.6;27.5;4.3;6.3;17.5;4.8;1.9;3.2;7.2;8.9
11.5;52.2;27.3;4.2;6.2;17.4;4.8;1.9;3.1;7.2;8.8
11.4;51.6;27;4.2;6.2;17.2;4.7;1.9;3.1;7.1;8.7
11;49.9;26.1;4.1;6;16.6;4.6;1.8;3;6.8;8.4
10.8;48.7;25.5;4;5.8;16.2;4.4;1.8;2.9;6.7;8.2
