2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18.2;83.9;42.7;6.6;9.9;27.3;7.4;3;4.9;11.2;13.9
17.1;79.7;41.5;6.3;9.4;26.5;7.1;2.8;4.7;10.6;13.5
16.6;76.6;38.8;6;8.9;25.2;6.7;2.7;4.5;10.1;12.9
16.3;73.4;38.4;6;8.9;24.5;6.6;2.6;4.4;10.1;12.4
16;72.8;38;6;8.6;24.7;6.5;2.6;4.4;10;12.3
15.5;71.7;37.4;5.8;8.5;24.3;6.3;2.6;4.2;9.6;12.2
15.3;69.5;36;5.7;8.2;23.3;6.2;2.5;4.1;9.6;12
15;68.2;35.3;5.6;8;23.1;6;2.5;4.1;9.1;11.8
14.9;69.5;35.3;5.6;8.2;22.5;6.2;2.5;4.1;9.2;11.7
15.3;69;37.1;5.6;8.2;23.2;6.3;2.5;4.1;9.5;11.9
15.9;73;38.2;5.8;8.6;24.2;6.4;2.6;4.3;9.9;12.3
16.9;77.8;40.4;6.4;9.2;26.2;7;2.8;4.6;10.5;13
18.2;81.4;42.2;6.7;9.6;27.2;7.4;2.9;4.9;11.2;13.8
18.6;85.6;44.5;6.9;10.2;29.1;7.7;3.1;5.1;11.5;14.5
19.3;88.8;45.9;7.3;10.5;29.4;8;3.1;5.3;12;15.1
19.6;89.8;46.8;7.3;10.9;30.3;8;3.2;5.4;12.3;14.9
20;89.8;47;7.4;10.6;30;8.2;3.2;5.5;12.4;15.3
19.7;92.2;47.2;7.4;10.9;30.1;8.2;3.3;5.5;12.6;15.4
20;91;47.4;7.2;10.8;30.4;8.3;3.3;5.4;12.6;15.2
19.8;92;46.5;7.4;10.9;30.3;8.2;3.3;5.5;12.4;15.5
20.2;92;46.9;7.4;10.9;30.7;8.2;3.3;5.6;12.3;15.3
20;91.9;47.7;7.4;10.8;30.7;8.2;3.3;5.5;12.3;15.1
20.2;92.3;46.7;7.3;11;30.1;8.2;3.2;5.4;12.6;15.6
