2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
13.5;56.3;28.6;4.6;6.5;17.4;5.5;2.2;3.7;8.1;9.6
13;54;27.7;4.4;6.3;16.8;5.1;2;3.5;7.9;9.1
12.2;51.6;26;4.1;6;16;5;2;3.4;7.4;8.6
12.3;51.9;25.3;4.1;6;15.7;4.8;1.9;3.3;7.2;8.5
12;49.1;25.7;4;5.9;15.7;4.8;1.9;3.3;7.1;8.5
11.6;48.4;25;3.9;5.6;15.4;4.6;1.9;3.2;7;8.3
11.4;47.4;23.8;3.9;5.5;14.9;4.5;1.8;3;6.7;8
11.1;46.2;23.7;3.9;5.4;14.7;4.5;1.8;3.1;6.8;7.9
11.1;46.7;23.4;3.9;5.5;14.4;4.5;1.8;3.1;6.7;8
11.3;47.3;23.7;3.9;5.6;14.8;4.6;1.8;3.1;6.9;8
11.6;49.4;25;4.1;5.8;15.6;4.8;1.9;3.2;7.1;8.2
12.6;52.7;26.6;4.3;6.1;16.5;5;2;3.4;7.5;8.7
13.1;54.9;28.2;4.5;6.5;17.2;5.4;2.2;3.6;8.1;9.4
13.9;58.8;30;4.8;6.9;18.3;5.6;2.2;3.8;8.5;10
14.5;59.6;30.4;4.9;6.9;18.5;5.7;2.3;3.9;8.7;10.1
14.7;60.9;31;5.1;7.1;18.9;5.8;2.3;4;8.8;10.3
14.7;61.9;31.2;5;7.3;19.6;5.9;2.4;4.1;9;10.5
15.1;62.4;31.7;5;7.4;19.8;6;2.4;4;8.9;10.6
15;61.8;31.1;5.1;7.4;19.4;6;2.4;4;9;10.4
14.9;61.7;32;5.1;7.3;19.4;5.9;2.3;4;8.8;10.5
15;62.3;32;5.2;7.2;19.5;6.1;2.4;4;9;10.4
14.9;61.4;31.7;5.1;7.2;19.3;6;2.4;4;9;10.7
15.1;63.4;31.6;5.1;7.2;19.3;6.1;2.4;4.1;8.9;10.6
15;62.5;31.3;5;7.3;19.2;6.1;2.4;4;8.8;10.4
14.6;61;31.3;5;7.1;19;5.9;2.3;4;8.8;10.2
14.4;59;30.6;4.9;7;18.9;5.9;2.3;3.9;8.8;10.3
14.2;59.1;29.7;4.8;7;18.7;5.7;2.3;3.9;8.7;10
13.8;57.5;29.7;4.8;6.9;18.3;5.7;2.2;3.8;8.5;9.9
13.9;56.9;29.8;4.7;6.8;17.8;5.6;2.2;3.8;8.3;9.7
13.7;56.5;29;4.7;6.7;18.1;5.5;2.1;3.8;8.3;9.7
