2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
19.5;81;41;6.6;9.4;25.2;7.9;3;5.2;11.8;13.6
18.3;76;38.7;6.2;9;24.2;7.3;2.9;5;11.4;13
17.5;73.7;37.4;5.9;8.4;22.8;7.1;2.8;4.7;10.6;12.2
17.4;72.1;37.3;6;8.3;22.5;7;2.7;4.8;10.4;12.3
17;71;36.5;5.8;8.6;22.7;6.9;2.8;4.6;10.3;12.1
16.2;69.5;35.3;5.6;8.1;21.5;6.7;2.6;4.4;10.1;11.7
16.2;69.1;35;5.6;7.9;21.4;6.5;2.6;4.4;9.8;11.6
15.8;66.2;33.5;5.4;7.7;20.5;6.4;2.6;4.3;9.6;11.2
15.8;66.9;33.3;5.4;7.7;20.8;6.4;2.6;4.4;9.6;11.3
16.2;66.3;33.9;5.5;7.8;21.7;6.5;2.7;4.4;9.7;11.6
17.1;70.6;35.2;5.7;8.3;22.2;6.8;2.7;4.6;10.1;12.1
17.8;75.5;37.8;6.1;8.7;23.3;7.4;2.9;4.9;10.9;12.5
19.2;77.8;40.4;6.6;9.2;24.9;7.7;3.1;5.2;11.3;13.3
19.9;83.5;41.9;6.9;9.7;26.3;8.1;3.1;5.5;12.1;14.2
20.5;84.4;43.6;7.1;10;27.1;8.2;3.3;5.6;12.4;14.6
21;87.1;44.2;7;10.2;27.2;8.4;3.4;5.6;12.5;14.6
21.3;88.1;44.3;7.2;10.3;27.4;8.6;3.3;5.6;12.6;15
21.4;87.4;45.1;7.3;10.5;27.6;8.5;3.4;5.8;12.9;15
21.3;88.6;45.7;7.3;10.2;27.2;8.5;3.4;5.8;12.9;14.9
21.4;88.6;44.7;7.3;10.3;27.9;8.6;3.4;5.7;13;14.9
21.2;90.4;45.4;7.2;10.7;27.5;8.6;3.4;5.9;12.8;15.3
21.4;89.9;44.7;7.3;10.5;28.2;8.7;3.4;5.8;12.9;15.3
21.6;88.2;45.7;7.3;10.5;27;8.7;3.4;5.8;12.9;15.3
21.1;86.9;44.7;7.2;10.5;27.9;8.5;3.4;5.6;12.6;14.9
20.9;86.2;43.9;7.2;10.3;27;8.5;3.3;5.6;12.8;15
20.8;86.4;43.4;7;10.1;26.3;8.5;3.3;5.6;12.6;14.8
20.2;84.6;42.2;6.9;9.7;26.1;8.3;3.2;5.5;12.1;14.5
19.7;83.8;43.4;6.9;9.9;26.1;8.1;3.2;5.4;12;13.8
19.9;83.1;42.2;6.8;9.5;25.5;7.9;3.2;5.4;11.8;14
19.6;81.3;41.8;6.7;9.6;25.4;8;3.1;5.3;11.9;14
19.7;83.1;42.4;6.6;9.7;25.8;7.9;3.2;5.4;11.9;14
20.2;83.2;42.7;6.9;10;26.4;8.1;3.2;5.5;12.1;14.5
20.5;87.1;43.7;7;10;26.8;8.4;3.2;5.6;12.4;14.6
21.3;87.8;44.6;7.2;10.4;27.3;8.6;3.3;5.7;12.7;14.9
21.1;88.2;44;7.1;10.2;27.7;8.5;3.3;5.6;12.6;14.9
20.2;83.1;42.9;7;9.9;26.1;8.2;3.2;5.6;12.1;14.3
19.6;81.1;40.8;6.7;9.8;25.4;7.9;3.1;5.3;11.8;14.1
19;80.3;40.9;6.5;9.3;24.9;7.9;3.1;5.2;11.5;13.6
18.6;77.7;39.1;6.5;9.3;24.7;7.7;3.1;5.1;11.4;13.2
19.5;81;41.1;6.6;9.7;24.9;7.9;3.1;5.2;11.5;13.9
19.6;82.4;41.9;6.7;9.7;25.4;8;3.2;5.2;11.9;14.1
19.4;82.2;42;6.7;9.7;25.6;8.1;3.1;5.3;11.6;13.7
18.8;77.6;39.8;6.4;9.5;24.7;7.6;3;5.1;11.1;13.5
18;73.9;36.9;6.1;8.9;22.6;7.2;2.8;4.9;10.7;12.7
17.7;72.8;37.5;6;8.6;23;7.2;2.8;4.8;10.6;12.4
17.7;73.2;36.7;6;8.5;22.5;7;2.8;4.7;10.4;12.4
16.4;69.6;35.6;5.8;8.2;22.1;6.9;2.7;4.5;10.3;11.9
16.6;68.1;35.3;5.6;8.1;21.6;6.7;2.7;4.4;9.8;11.7
15.9;66.8;33.1;5.4;7.8;20.9;6.6;2.6;4.3;9.6;11.6
16.3;67.5;33.8;5.5;7.9;21;6.6;2.6;4.4;9.8;11.4
16.3;68.2;35.1;5.6;8;21.1;6.6;2.6;4.4;9.7;11.6
16.7;70.8;35.9;5.8;8.4;21.7;6.9;2.7;4.5;10.1;12.2
17.7;74.1;38.7;6.2;8.9;23.1;7.3;2.9;4.8;10.9;12.7
19;79.3;39.9;6.3;9.2;23.9;7.8;3.1;5.1;11.5;13.6
19.7;83.9;42;6.9;9.8;25.8;8.1;3.2;5.4;12.4;14.3
20.4;85.4;42.8;7;10.1;26.5;8.3;3.3;5.5;12.5;14.4
20.7;86.5;43.8;7.1;10.3;26.6;8.4;3.4;5.5;12.4;14.8
20.8;88.3;45.2;7.1;10.4;27.2;8.7;3.4;5.7;12.7;14.9
21.1;89;44.8;7.3;10.5;27.3;8.6;3.4;5.7;13;15.3
21.2;88.3;45.7;7.4;10.5;27.3;8.6;3.4;5.6;12.9;15.3
21.6;88.6;45;7.3;10.6;27;8.7;3.4;5.7;12.7;14.9
20.9;88.3;44.8;7.4;10.4;27.8;8.8;3.4;5.7;12.8;15.1
21.7;89.8;45.4;7.3;10.7;27.4;8.9;3.4;5.6;12.9;15.1
