2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
19.3;86.9;42.9;6.7;9.8;25.3;7.9;2.9;5.4;11.9;13
18.5;85;40.6;6.5;9.5;25;7.6;2.9;5.4;11.4;12.8
18;81.9;40.2;6.3;9.2;24;7.3;2.8;5.1;11.2;12.5
17.5;79.1;38.7;6.1;8.8;22.7;7.2;2.7;5;10.9;12.2
17.4;79.3;38;6.1;8.8;23.1;7;2.7;4.9;10.9;11.8
17.5;78;38.8;6.1;9;22.9;6.9;2.6;4.9;10.6;11.8
17.3;78.5;37.9;5.8;8.7;22.4;7;2.7;4.8;10.7;11.7
17;77.8;37.6;5.9;8.6;22.2;6.8;2.7;4.9;10.3;11.8
17;76.2;37.1;5.8;8.6;22.2;6.7;2.5;4.7;10.3;11.2
16.6;74.4;36.3;5.6;8.4;21.4;6.5;2.5;4.5;10.2;11.1
16.1;74.1;36;5.5;8.3;21.2;6.5;2.5;4.6;10.1;11.2
16;73.2;34.6;5.6;8.1;21.1;6.4;2.5;4.5;9.9;10.8
16.1;72.5;35;5.6;7.9;21.1;6.6;2.4;4.4;9.9;11
16.1;71.4;35.2;5.6;8.1;20.9;6.4;2.5;4.4;9.7;10.9
16.1;72.7;34.3;5.4;8.3;21;6.3;2.5;4.5;9.8;10.7
16.1;72.1;34.8;5.5;8.1;20.7;6.4;2.5;4.5;9.9;10.8
16.4;73.6;35.5;5.6;8.1;21.5;6.7;2.5;4.6;10.1;11.2
16.8;75.8;37.1;5.9;8.5;21.7;6.8;2.6;4.7;10.4;11.3
17.2;78;37.3;6;8.7;21.8;6.9;2.7;4.8;10.6;11.6
18;79.5;39.4;6;9;23.1;7.2;2.7;5;10.9;12.2
18.4;83.2;40;6.3;9.2;23.8;7.3;2.8;5.1;11.5;12.5
19.1;86.4;41.9;6.5;9.5;25;7.6;2.9;5.3;11.7;13
19.7;88.2;42.8;6.8;10.2;25.5;7.8;3;5.5;12.2;13.6
20.4;91.4;43.9;7.1;10.1;26.2;8.2;3.1;5.6;12.6;13.9
20.3;90.2;45.4;7.1;10.4;26.9;8.3;3.2;5.8;12.7;13.7
20.6;93.7;44.6;7.1;10.4;26.9;8.3;3.2;5.7;12.6;14.1
20.3;94;46;7.2;10.5;27.1;8.4;3.2;5.8;12.8;14.4
21.2;93;46.3;7.1;10.6;27.7;8.4;3.3;5.8;12.8;14.3
21.4;95.2;46.2;7.3;10.7;27.4;8.4;3.2;5.9;13.1;14.6
21;96.3;45.9;7.3;10.8;27.3;8.6;3.2;6;13;14.5
21.2;97.8;46.2;7.3;10.8;27.4;8.6;3.2;6;13.4;14.5
20.9;97.9;46.7;7.4;10.6;27.9;8.6;3.3;5.8;12.8;14.8
21.3;95.6;46.7;7.4;10.7;28.2;8.6;3.2;5.9;13.1;14.8
21.1;95.6;46.7;7.3;10.7;27.8;8.6;3.3;6;13.2;14.4
21;95.3;46.2;7.3;10.9;28.1;8.6;3.3;6;13.6;14.8
21.3;94.6;46.9;7.3;10.7;28.3;8.7;3.2;6;13.6;14.5
21.3;95.7;47.1;7.4;10.9;28.2;8.5;3.3;6.1;13.2;14.4
21.3;96.5;46.9;7.4;10.6;27.9;8.6;3.3;5.9;13.4;14.8
20.9;93.9;46.3;7.4;10.8;28.4;8.6;3.3;6;13.2;14.8
21.2;93.4;47.6;7.3;10.9;28;8.8;3.3;6;13.2;14.4
21.1;92.9;45.9;7.3;10.7;27.5;8.4;3.2;5.9;13.1;14.6
20.6;93.8;45.5;7.2;10.5;27.4;8.5;3.2;6;12.8;14.4
20.9;91.8;45.6;7.3;10.5;27.1;8.4;3.2;5.8;12.8;14.2
20.9;94;46.5;7.3;10.5;27.3;8.4;3.2;5.8;12.8;14.2
20.1;92.6;45.1;7.1;10.4;26.9;8.4;3.2;5.7;12.8;14.1
20.3;92.1;44.1;7.1;10.3;26.9;8.1;3.1;5.7;12.6;13.9
20.4;91;44.5;7;10.2;26.3;8.2;3.1;5.6;12.5;14
20;92;44;7;10.2;26;8;3.1;5.7;12.4;13.5
19.8;89.5;43.6;6.9;10;26.1;8;3.1;5.6;12.2;13.6
19.7;87.6;43.4;6.7;10.3;25.9;8;3;5.5;12.1;13.6
19.5;88.7;43.4;6.8;10;25.3;7.9;2.9;5.6;12.4;13.4
19.6;87.8;43;6.9;10.1;25.3;7.9;3;5.5;12.2;13.6
19.5;88.5;42.6;6.7;9.9;24.9;7.8;3;5.5;12.1;13.3
19.7;89.1;44.1;6.9;9.9;26;7.9;3.1;5.5;12.2;13.8
20.3;91.4;44;6.8;10.1;26.4;8;3.1;5.6;12.6;13.8
20.3;91.2;44.5;7.1;10.2;26.5;8.2;3.1;5.7;12.7;14.3
20.6;92.7;44.6;7.3;10.5;27.4;8.3;3.2;5.8;12.9;14
20.8;94.3;46.4;7.4;10.7;27.3;8.5;3.2;5.9;13;14.2
21.2;94.4;45.2;7.2;10.7;27.2;8.4;3.3;5.9;13;14.3
20.8;94.6;45.1;7.2;10.5;27.4;8.4;3.2;5.9;12.9;14.2
20.8;91.8;44.7;7.2;10.5;26.5;8.3;3.2;5.9;13;14.2
20.3;91.9;44.8;7.1;10.4;26.6;8.2;3.2;5.6;12.7;14
19.7;88.4;44;6.8;10.2;25.9;8;3.1;5.6;12.4;13.7
19.5;89.1;43.2;6.8;10.1;25.8;7.9;3.1;5.5;12.2;13.7
19.2;87.8;42.2;6.7;9.9;25.4;7.8;2.9;5.4;12;13.3
19.1;83.5;41.6;6.5;9.4;25.5;7.6;2.9;5.4;11.8;13.3
18.9;84.1;41.5;6.5;9.6;25.1;7.7;3;5.4;11.7;13
18.7;83.8;42.2;6.4;9.8;24.8;7.6;2.9;5.4;11.8;13.1
19.3;86.8;41.6;6.6;9.8;25.1;7.8;3;5.3;11.9;13.6
20.6;89.7;43.4;6.9;10;26;8.2;3;5.6;12.3;13.5
20;88.7;43;6.8;10;25.7;8;3.1;5.6;12.4;13.7
19.5;88.2;42.4;6.7;9.9;25.4;7.8;3.1;5.5;12.2;13.6
19.2;87.6;42.1;6.8;9.9;25.4;7.9;3;5.5;11.8;13.2
19.2;85.5;41.9;6.6;9.8;25.1;7.7;3;5.2;11.8;13.2
18.6;83.7;40.5;6.4;9.4;24;7.4;2.8;5.2;11.4;12.7
17.9;80.5;39.6;6.1;9.1;22.6;7.3;2.8;5;11;12.3
17.8;78.1;39.3;6.2;8.9;23.7;7.1;2.7;5.1;10.8;12.3
17.5;78.9;38.6;6.1;8.9;23.2;7.2;2.7;4.8;11.1;12
17.5;76.8;38.2;5.9;8.6;22.8;7;2.7;4.9;11.1;12
17.3;78.5;37.8;6;8.8;23.1;6.9;2.7;4.9;10.7;12.1
17.2;77.1;36.9;6;8.5;22.4;6.9;2.7;4.7;10.5;11.6
16.9;75.3;36.1;5.8;8.3;22;6.8;2.6;4.6;10.3;11.5
