2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18.3;78.7;41.8;5.8;9;23.8;7.2;2.9;5;10.8;12.2
17.9;76.9;40.8;5.7;8.7;23.2;7.1;2.8;4.9;10.5;11.9
17.2;74.1;39.4;5.5;8.4;22.4;6.8;2.7;4.7;10.2;11.5
16.7;72;38.3;5.3;8.2;21.8;6.6;2.7;4.6;9.9;11.2
16.7;71.8;38.1;5.3;8.2;21.7;6.6;2.7;4.5;9.9;11.1
16.6;71.2;37.8;5.3;8.1;21.5;6.6;2.6;4.5;9.8;11
16.4;70.6;37.5;5.2;8;21.3;6.5;2.6;4.5;9.7;10.9
16.3;70.2;37.3;5.2;8;21.2;6.5;2.6;4.4;9.6;10.9
16;68.8;36.6;5.1;7.8;20.8;6.3;2.6;4.4;9.5;10.7
15.6;67.2;35.7;5;7.7;20.3;6.2;2.5;4.3;9.2;10.4
15.5;66.4;35.3;4.9;7.6;20.1;6.1;2.5;4.2;9.1;10.3
15.3;65.6;34.8;4.9;7.5;19.8;6;2.4;4.1;9;10.2
15.1;65;34.5;4.8;7.4;19.7;6;2.4;4.1;8.9;10.1
15.2;65.1;34.6;4.8;7.4;19.7;6;2.4;4.1;9;10.1
15.2;65.4;34.8;4.9;7.5;19.8;6;2.4;4.1;9;10.2
15.4;66.3;35.2;4.9;7.6;20.1;6.1;2.5;4.2;9.1;10.3
15.9;68.2;36.2;5.1;7.8;20.6;6.3;2.5;4.3;9.4;10.6
16.2;69.7;37;5.2;7.9;21.1;6.4;2.6;4.4;9.6;10.8
16.7;71.7;38.1;5.3;8.2;21.7;6.6;2.7;4.5;9.9;11.1
17.4;74.8;39.8;5.6;8.5;22.7;6.9;2.8;4.7;10.3;11.6
18.1;77.6;41.2;5.8;8.9;23.5;7.2;2.9;4.9;10.7;12.1
18.7;80.1;42.6;6;9.1;24.3;7.4;3;5.1;11;12.5
19.3;82.7;43.9;6.1;9.4;25.1;7.6;3.1;5.2;11.4;12.9
19.7;84.5;44.9;6.3;9.6;25.6;7.8;3.1;5.4;11.6;13.1
20;85.7;45.5;6.4;9.8;26;7.9;3.2;5.4;11.8;13.3
20.2;86.7;46.1;6.4;9.9;26.3;8;3.2;5.5;11.9;13.5
20.4;87.5;46.5;6.5;10;26.6;8.1;3.3;5.6;12.1;13.6
20.6;88.3;47;6.6;10.1;26.8;8.2;3.3;5.6;12.2;13.7
20.8;89.1;47.4;6.6;10.2;27;8.2;3.3;5.7;12.3;13.9
20.9;89.5;47.6;6.7;10.2;27.2;8.3;3.3;5.7;12.3;13.9
21;89.7;47.7;6.7;10.3;27.2;8.3;3.3;5.7;12.4;14
21;89.8;47.8;6.7;10.3;27.3;8.3;3.3;5.7;12.4;14
21;90;47.8;6.7;10.3;27.3;8.3;3.3;5.7;12.4;14
21.1;90.1;47.9;6.7;10.3;27.4;8.3;3.4;5.7;12.4;14
21.1;90.4;48.1;6.7;10.3;27.5;8.4;3.4;5.7;12.5;14.1
21.2;90.9;48.3;6.8;10.4;27.6;8.4;3.4;5.8;12.5;14.2
21.3;91.1;48.4;6.8;10.4;27.7;8.4;3.4;5.8;12.6;14.2
21.2;90.6;48.2;6.8;10.4;27.5;8.4;3.4;5.8;12.5;14.1
21.3;90.9;48.3;6.8;10.4;27.6;8.4;3.4;5.8;12.5;14.2
21.3;90.9;48.4;6.8;10.4;27.6;8.4;3.4;5.8;12.5;14.2
21;89.8;47.8;6.7;10.3;27.3;8.3;3.3;5.7;12.4;14
20.8;89.1;47.4;6.6;10.2;27.1;8.3;3.3;5.7;12.3;13.9
20.8;88.8;47.2;6.6;10.2;27;8.2;3.3;5.6;12.3;13.9
20.7;88.5;47.1;6.6;10.1;26.9;8.2;3.3;5.6;12.2;13.8
20.5;87.4;46.5;6.5;10;26.6;8.1;3.3;5.6;12.1;13.7
20.2;86.2;45.9;6.4;9.9;26.2;8;3.2;5.5;11.9;13.5
20.1;85.7;45.6;6.4;9.8;26.1;8;3.2;5.5;11.8;13.4
19.9;85;45.2;6.3;9.7;25.9;7.9;3.2;5.4;11.7;13.3
19.8;84.4;44.9;6.3;9.7;25.7;7.8;3.1;5.4;11.7;13.2
19.7;83.9;44.6;6.3;9.6;25.5;7.8;3.1;5.3;11.6;13.1
19.6;83.5;44.4;6.2;9.6;25.4;7.8;3.1;5.3;11.5;13.1
19.6;83.5;44.4;6.2;9.6;25.4;7.8;3.1;5.3;11.5;13.1
19.6;83.8;44.6;6.3;9.6;25.5;7.8;3.1;5.3;11.6;13.1
19.8;84.6;45;6.3;9.7;25.8;7.9;3.2;5.4;11.7;13.2
20.1;85.7;45.6;6.4;9.8;26.1;8;3.2;5.5;11.9;13.4
20.4;86.9;46.2;6.5;10;26.5;8.1;3.2;5.5;12;13.6
20.8;88.7;47.2;6.6;10.2;27;8.2;3.3;5.7;12.3;13.9
21.1;90;47.9;6.7;10.3;27.5;8.4;3.4;5.7;12.5;14.1
21.1;90;47.9;6.7;10.3;27.5;8.4;3.4;5.7;12.5;14.1
21;89.4;47.6;6.7;10.2;27.3;8.3;3.3;5.7;12.4;14
20.7;88.1;46.9;6.6;10.1;26.9;8.2;3.3;5.6;12.2;13.8
20.3;86.5;46;6.5;9.9;26.4;8.1;3.2;5.5;12;13.5
19.9;84.9;45.2;6.4;9.7;25.9;7.9;3.2;5.4;11.8;13.3
19.6;83.6;44.5;6.3;9.6;25.5;7.8;3.1;5.3;11.6;13.1
19.4;82.5;43.9;6.2;9.5;25.2;7.7;3.1;5.3;11.4;12.9
19.1;81.4;43.3;6.1;9.3;24.8;7.6;3;5.2;11.3;12.8
19;80.7;42.9;6;9.3;24.6;7.5;3;5.2;11.2;12.7
19;80.9;43.1;6.1;9.3;24.7;7.5;3;5.2;11.2;12.7
19.6;83.4;44.4;6.2;9.6;25.5;7.8;3.1;5.3;11.6;13.1
20.1;85.3;45.4;6.4;9.8;26.1;8;3.2;5.5;11.8;13.4
19.8;84.2;44.8;6.3;9.7;25.7;7.9;3.1;5.4;11.7;13.2
19.7;83.7;44.6;6.3;9.6;25.6;7.8;3.1;5.4;11.6;13.1
19.5;83;44.2;6.2;9.5;25.4;7.8;3.1;5.3;11.5;13
19;80.9;43.1;6.1;9.3;24.7;7.6;3;5.2;11.2;12.7
18.3;77.9;41.5;5.8;9;23.8;7.3;2.9;5;10.8;12.2
17.8;75.7;40.3;5.7;8.7;23.1;7.1;2.8;4.8;10.5;11.9
17.7;75.4;40.1;5.6;8.7;23;7;2.8;4.8;10.5;11.8
17.6;74.8;39.8;5.6;8.6;22.9;7;2.8;4.8;10.4;11.8
17.5;74.2;39.5;5.6;8.5;22.7;6.9;2.8;4.8;10.3;11.7
17.4;73.9;39.3;5.5;8.5;22.6;6.9;2.8;4.7;10.3;11.6
17.1;72.5;38.6;5.4;8.3;22.2;6.8;2.7;4.6;10.1;11.4
16.7;70.9;37.7;5.3;8.2;21.7;6.6;2.7;4.5;9.8;11.1
16.5;70.1;37.3;5.3;8.1;21.4;6.6;2.6;4.5;9.7;11
16.3;69.2;36.9;5.2;8;21.2;6.5;2.6;4.4;9.6;10.9
16.2;68.6;36.5;5.1;7.9;21;6.4;2.6;4.4;9.5;10.8
16.2;68.6;36.5;5.1;7.9;21;6.4;2.6;4.4;9.5;10.8
16.2;68.7;36.6;5.2;7.9;21;6.4;2.6;4.4;9.5;10.8
16.4;69.5;37;5.2;8;21.3;6.5;2.6;4.5;9.7;10.9
16.8;71.2;37.9;5.3;8.2;21.8;6.7;2.7;4.6;9.9;11.2
17.1;72.6;38.7;5.4;8.4;22.2;6.8;2.7;4.7;10.1;11.4
17.6;74.4;39.6;5.6;8.6;22.8;7;2.8;4.8;10.3;11.7
18.3;77.5;41.3;5.8;8.9;23.8;7.3;2.9;5;10.8;12.2
19;80.3;42.8;6;9.2;24.6;7.5;3;5.2;11.2;12.7
19.6;82.9;44.2;6.2;9.5;25.4;7.8;3.1;5.3;11.5;13.1
20.2;85.6;45.6;6.4;9.9;26.2;8;3.2;5.5;11.9;13.5
20.6;87.3;46.5;6.6;10.1;26.8;8.2;3.3;5.6;12.1;13.8
20.9;88.4;47.1;6.6;10.2;27.1;8.3;3.3;5.7;12.3;13.9
21.1;89.3;47.6;6.7;10.3;27.4;8.4;3.3;5.7;12.4;14.1
21.2;89.9;47.9;6.8;10.4;27.6;8.4;3.4;5.8;12.5;14.2
21.4;90.5;48.2;6.8;10.4;27.8;8.5;3.4;5.8;12.6;14.3
21.5;91.1;48.6;6.9;10.5;28;8.6;3.4;5.9;12.7;14.4
21.6;91.4;48.7;6.9;10.5;28;8.6;3.4;5.9;12.7;14.4
21.6;91.4;48.7;6.9;10.5;28.1;8.6;3.4;5.9;12.7;14.4
21.6;91.4;48.7;6.9;10.5;28.1;8.6;3.4;5.9;12.7;14.4
21.6;91.4;48.7;6.9;10.5;28.1;8.6;3.4;5.9;12.7;14.4
21.6;91.5;48.8;6.9;10.6;28.1;8.6;3.4;5.9;12.7;14.5
21.7;91.7;48.9;6.9;10.6;28.2;8.6;3.4;5.9;12.8;14.5
21.8;92.1;49.1;6.9;10.6;28.3;8.7;3.5;5.9;12.8;14.6
21.8;92.1;49.1;6.9;10.6;28.3;8.7;3.5;5.9;12.8;14.6
21.6;91.5;48.8;6.9;10.6;28.1;8.6;3.4;5.9;12.7;14.5
21.7;91.6;48.8;6.9;10.6;28.1;8.6;3.4;5.9;12.8;14.5
21.7;91.5;48.8;6.9;10.6;28.1;8.6;3.4;5.9;12.8;14.5
21.4;90.4;48.2;6.8;10.4;27.8;8.5;3.4;5.8;12.6;14.3
21.2;89.6;47.8;6.7;10.3;27.5;8.4;3.4;5.8;12.5;14.2
21.1;89.3;47.6;6.7;10.3;27.5;8.4;3.4;5.8;12.5;14.1
21.1;89.1;47.5;6.7;10.3;27.4;8.4;3.4;5.7;12.4;14.1
20.9;88.1;46.9;6.6;10.2;27.1;8.3;3.3;5.7;12.3;13.9
20.6;86.9;46.3;6.5;10;26.7;8.2;3.3;5.6;12.1;13.8
20.5;86.3;46;6.5;10;26.6;8.1;3.2;5.6;12;13.7
20.3;85.6;45.7;6.5;9.9;26.4;8.1;3.2;5.5;12;13.6
20.1;85;45.3;6.4;9.8;26.2;8;3.2;5.5;11.9;13.5
20;84.5;45.1;6.4;9.8;26;8;3.2;5.5;11.8;13.4
20;84.2;44.9;6.4;9.7;25.9;7.9;3.2;5.4;11.8;13.3
20;84.1;44.9;6.3;9.7;25.9;7.9;3.2;5.4;11.7;13.3
20;84.5;45.1;6.4;9.8;26;8;3.2;5.5;11.8;13.4
20.2;85.3;45.5;6.4;9.9;26.3;8;3.2;5.5;11.9;13.5
20.5;86.4;46.1;6.5;10;26.6;8.1;3.3;5.6;12.1;13.7
20.7;87.4;46.6;6.6;10.1;26.9;8.2;3.3;5.6;12.2;13.9
21.2;89.1;47.5;6.7;10.3;27.5;8.4;3.4;5.8;12.5;14.1
21.5;90.4;48.2;6.8;10.5;27.9;8.5;3.4;5.8;12.6;14.3
21.4;90.3;48.2;6.8;10.5;27.8;8.5;3.4;5.8;12.6;14.3
21.3;89.6;47.8;6.8;10.4;27.6;8.5;3.4;5.8;12.5;14.2
21;88.4;47.1;6.7;10.2;27.2;8.3;3.3;5.7;12.4;14
20.6;86.7;46.2;6.6;10;26.7;8.2;3.3;5.6;12.1;13.8
20.2;85.1;45.4;6.4;9.9;26.3;8;3.2;5.5;11.9;13.5
19.9;83.8;44.7;6.3;9.7;25.9;7.9;3.2;5.4;11.7;13.3
19.7;82.8;44.2;6.3;9.6;25.5;7.8;3.1;5.4;11.6;13.2
19.4;81.8;43.6;6.2;9.5;25.2;7.7;3.1;5.3;11.4;13
19.3;81;43.2;6.1;9.4;25;7.7;3.1;5.2;11.3;12.9
19.3;81.2;43.3;6.1;9.4;25.1;7.7;3.1;5.3;11.4;12.9
19.9;83.6;44.6;6.3;9.7;25.8;7.9;3.2;5.4;11.7;13.3
20.3;85.5;45.6;6.5;9.9;26.4;8.1;3.2;5.5;12;13.6
20.1;84.3;45;6.4;9.8;26;8;3.2;5.5;11.8;13.4
19.9;83.8;44.7;6.3;9.7;25.9;7.9;3.2;5.4;11.7;13.3
19.8;83.1;44.4;6.3;9.6;25.7;7.9;3.1;5.4;11.6;13.2
19.3;81;43.2;6.1;9.4;25;7.7;3.1;5.2;11.3;12.9
18.6;78;41.6;5.9;9;24.1;7.4;2.9;5.1;10.9;12.4
18;75.8;40.4;5.7;8.8;23.4;7.2;2.9;4.9;10.6;12.1
18;75.5;40.3;5.7;8.7;23.3;7.1;2.8;4.9;10.6;12
17.8;74.9;40;5.7;8.7;23.2;7.1;2.8;4.9;10.5;11.9
17.7;74.3;39.7;5.6;8.6;23;7;2.8;4.8;10.4;11.8
17.6;73.9;39.5;5.6;8.6;22.9;7;2.8;4.8;10.4;11.8
17.3;72.5;38.7;5.5;8.4;22.4;6.9;2.7;4.7;10.2;11.6
16.9;70.9;37.9;5.4;8.2;21.9;6.7;2.7;4.6;9.9;11.3
16.7;70.1;37.4;5.3;8.1;21.7;6.6;2.6;4.5;9.8;11.2
16.5;69.2;37;5.2;8;21.4;6.6;2.6;4.5;9.7;11
