2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
19.3;83.9;41.1;7;9.7;25.9;7.8;3.1;5.1;11.8;12.4
18.4;79.6;39;6.6;9.2;24.6;7.4;2.9;4.8;11.2;11.8
17.6;76.3;37.4;6.3;8.8;23.6;7.1;2.8;4.6;10.7;11.3
17.4;75.5;37;6.3;8.7;23.3;7.1;2.8;4.6;10.6;11.2
17.2;74.6;36.6;6.2;8.6;23.1;7;2.7;4.5;10.5;11.1
16.6;71.9;35.3;6;8.3;22.2;6.7;2.6;4.4;10.1;10.7
16.2;70.4;34.5;5.8;8.1;21.7;6.6;2.6;4.3;9.9;10.4
16;69.2;34;5.7;8;21.4;6.5;2.5;4.2;9.7;10.3
16;69.3;34;5.7;8;21.4;6.5;2.5;4.2;9.7;10.3
16.4;71.1;34.9;5.9;8.2;22;6.7;2.6;4.3;10;10.6
17;73.5;36.1;6.1;8.5;22.7;6.9;2.7;4.5;10.3;10.9
18;78.2;38.4;6.5;9;24.1;7.3;2.9;4.8;11;11.6
19;82.5;40.5;6.8;9.5;25.5;7.7;3;5;11.6;12.2
20;86.4;42.4;7.2;10;26.7;8.1;3.2;5.3;12.1;12.8
20.4;88.2;43.3;7.3;10.2;27.2;8.3;3.2;5.4;12.4;13.1
20.7;89.4;43.9;7.4;10.4;27.6;8.4;3.3;5.4;12.6;13.3
20.9;90.7;44.5;7.5;10.5;28;8.5;3.3;5.5;12.7;13.5
21;91;44.7;7.5;10.5;28.1;8.5;3.3;5.5;12.8;13.5
21;91.1;44.7;7.5;10.6;28.1;8.5;3.3;5.5;12.8;13.5
21.1;91.1;44.8;7.6;10.6;28.2;8.5;3.3;5.5;12.8;13.6
21.2;91.6;45;7.6;10.6;28.3;8.6;3.3;5.6;12.9;13.6
21;91.1;44.8;7.5;10.6;28.1;8.5;3.3;5.5;12.8;13.6
21.1;91.3;44.9;7.6;10.6;28.2;8.6;3.3;5.6;12.8;13.6
20.6;89.3;43.9;7.4;10.4;27.6;8.4;3.3;5.4;12.5;13.3
20.4;88.2;43.3;7.3;10.2;27.2;8.3;3.2;5.4;12.4;13.1
20.1;87.1;42.8;7.2;10.1;26.9;8.2;3.2;5.3;12.2;13
19.7;85.1;41.8;7.1;9.9;26.3;8;3.1;5.2;11.9;12.7
19.4;83.9;41.2;6.9;9.7;25.9;7.9;3.1;5.1;11.8;12.5
19.1;82.7;40.7;6.9;9.6;25.6;7.7;3;5;11.6;12.3
19;82.3;40.5;6.8;9.6;25.4;7.7;3;5;11.5;12.3
19.2;83.2;40.9;6.9;9.7;25.7;7.8;3;5.1;11.7;12.4
19.6;85;41.8;7;9.9;26.2;8;3.1;5.2;11.9;12.7
20.1;86.9;42.7;7.2;10.1;26.8;8.1;3.2;5.3;12.2;13
20.3;87.8;43.2;7.3;10.2;27.1;8.2;3.2;5.3;12.3;13.1
20.1;86.7;42.6;7.2;10.1;26.8;8.1;3.2;5.3;12.2;12.9
19.5;84.3;41.4;7;9.8;26;7.9;3.1;5.1;11.8;12.6
19;82.3;40.5;6.8;9.6;25.4;7.7;3;5;11.5;12.3
18.7;80.8;39.7;6.7;9.4;24.9;7.6;2.9;4.9;11.3;12.1
18.5;80;39.3;6.6;9.3;24.7;7.5;2.9;4.9;11.2;11.9
19.4;83.8;41.2;6.9;9.8;25.9;7.9;3.1;5.1;11.7;12.5
19.4;84;41.3;6.9;9.8;25.9;7.9;3.1;5.1;11.8;12.5
19.2;83.1;40.8;6.9;9.7;25.7;7.8;3;5.1;11.6;12.4
18.3;79;38.9;6.5;9.2;24.4;7.4;2.9;4.8;11.1;11.8
17.3;74.7;36.8;6.2;8.7;23.1;7;2.7;4.6;10.5;11.2
17.1;73.8;36.3;6.1;8.6;22.8;6.9;2.7;4.5;10.3;11
16.8;72.6;35.7;6;8.5;22.4;6.8;2.7;4.4;10.2;10.9
16.2;69.8;34.4;5.8;8.1;21.6;6.5;2.5;4.3;9.8;10.4
15.7;67.8;33.4;5.6;7.9;20.9;6.4;2.5;4.1;9.5;10.1
15.3;66.2;32.6;5.5;7.7;20.4;6.2;2.4;4;9.3;9.9
15.2;65.6;32.3;5.4;7.7;20.3;6.2;2.4;4;9.2;9.8
15.3;65.9;32.4;5.5;7.7;20.3;6.2;2.4;4;9.2;9.9
15.4;66.7;32.8;5.5;7.8;20.6;6.3;2.4;4.1;9.3;10
15.8;68.1;33.5;5.6;7.9;21;6.4;2.5;4.2;9.5;10.2
16.1;69.3;34.1;5.7;8.1;21.4;6.5;2.5;4.2;9.7;10.4
16.5;71.2;35;5.9;8.3;22;6.7;2.6;4.3;10;10.7
16.9;73;35.9;6;8.5;22.5;6.8;2.7;4.5;10.2;10.9
17.5;75.4;37.1;6.2;8.8;23.3;7.1;2.8;4.6;10.6;11.3
18;77.9;38.3;6.4;9.1;24;7.3;2.8;4.8;10.9;11.7
18.4;79.4;39.1;6.6;9.3;24.5;7.4;2.9;4.8;11.1;11.9
18.6;80.1;39.4;6.6;9.4;24.7;7.5;2.9;4.9;11.2;12
18.6;80.2;39.5;6.6;9.4;24.8;7.5;2.9;4.9;11.2;12
18.7;80.8;39.8;6.7;9.4;25;7.6;3;4.9;11.3;12.1
18.9;81.8;40.3;6.8;9.6;25.3;7.7;3;5;11.4;12.3
19.3;83.1;40.9;6.9;9.7;25.7;7.8;3;5.1;11.6;12.5
18.8;81.1;39.9;6.7;9.5;25;7.6;3;4.9;11.3;12.2
18.3;78.8;38.8;6.5;9.2;24.3;7.4;2.9;4.8;11;11.8
18;77.7;38.3;6.4;9.1;24;7.3;2.8;4.7;10.9;11.7
17.5;75.6;37.2;6.3;8.8;23.3;7.1;2.8;4.6;10.6;11.3
17.3;74.5;36.7;6.2;8.7;23;7;2.7;4.5;10.4;11.2
