2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
19.4;78.7;42.4;6.6;10;25.9;7.4;3.2;5.4;11.6;13.6
18.1;75;40.6;6.3;9.7;24.7;7;3;5.2;11;12.5
17.2;70.2;37.5;6;9.1;23.8;6.7;2.9;4.8;10.5;11.9
17.2;72;37.8;5.9;9.2;23.6;6.7;2.9;4.8;10.4;12.2
17;70.7;37.5;5.9;9;23.2;6.5;2.8;4.8;10.1;11.9
16.6;67.3;36.6;5.7;8.7;22.2;6.4;2.7;4.6;9.9;11.6
16.2;67.1;35.5;5.4;8.2;21.7;6.2;2.7;4.5;9.8;11.3
15.7;65.6;35.1;5.5;8.3;21.4;6.2;2.6;4.4;9.4;11
15.8;66.3;35.1;5.4;8.3;21.5;6.2;2.6;4.4;9.6;11
16.1;66.7;36.2;5.5;8.5;22.1;6.4;2.6;4.5;9.8;11.4
16.8;70.1;36.8;5.8;8.9;22.9;6.6;2.7;4.7;10.1;11.9
18;72.7;39.6;6.2;9.4;24.6;6.9;2.9;4.9;10.9;12.4
18.8;77.6;42.1;6.5;10;25.1;7.5;3.2;5.3;11.4;13.1
19.6;81.5;44.7;6.8;10.3;26.7;7.8;3.2;5.6;12.1;13.9
20.3;82.8;45;7;10.8;27.8;7.9;3.3;5.8;12.5;14.2
20.8;85.7;46;7.2;11;27.9;8;3.5;5.8;12.7;14.8
21.3;85.9;47.2;7.3;10.9;28.3;8.2;3.4;5.9;12.9;14.8
21.4;85.1;46.3;7.4;11.1;29.3;8.2;3.6;5.9;12.8;14.7
21.2;85.7;46.6;7.2;11.2;28.6;8.2;3.5;6;12.9;15.1
21.6;87.4;46.6;7.3;11.3;28.6;8.1;3.5;6;12.8;14.9
20.9;87.5;47.1;7.3;11;29.1;8.3;3.5;6;12.8;15.1
21.3;87.2;46.8;7.3;11.1;29;8.2;3.5;5.9;12.7;14.8
21.1;86.1;47.1;7.4;11.1;28.9;8.3;3.5;6;12.8;14.8
21.1;85.1;46.3;7.2;11;28;8.2;3.4;5.8;12.8;14.7
20.4;85;46;7.2;10.8;29.4;8.1;3.5;5.8;12.6;14.8
20.8;84.4;45.2;7;11;27.6;7.9;3.4;5.8;12.5;14.3
20.2;81.8;43.7;6.9;10.2;27.5;8;3.3;5.6;12.1;13.9
19.6;81.5;44.2;7;10.3;27.7;7.8;3.3;5.6;11.8;14.1
19.7;80.5;43.6;6.8;10.4;26.3;7.8;3.3;5.5;12.1;14
19.6;79;43;6.6;10.3;26.5;7.6;3.3;5.5;11.9;13.9
19.2;81.3;44;6.7;10.3;26.7;7.7;3.3;5.5;12;14
19.8;84;44.7;6.9;10.6;26.9;7.8;3.3;5.6;12.2;13.9
20.5;83.5;45.8;7.2;10.5;27.7;8;3.4;5.9;12.5;14.6
20.8;86.8;46.5;7.3;11.2;28.8;8.2;3.5;5.9;12.8;14.6
20.7;85.2;45.4;7.2;10.9;28.4;8.1;3.4;5.9;12.5;14.2
20.1;81.4;44.1;7;10.5;27.3;7.9;3.3;5.8;12.2;13.8
19.5;80;42.6;6.8;10.3;26.9;7.6;3.2;5.5;11.7;13.6
19.2;77.5;42.1;6.6;10;26.1;7.5;3.1;5.4;11.8;13.5
19;76;41.5;6.5;9.9;26;7.3;3.1;5.2;11.3;13.4
19.6;81.1;42.8;6.8;10.1;26.5;7.6;3.2;5.4;11.8;13.9
19.8;81.3;43.6;6.8;10.5;27;7.6;3.2;5.5;12.1;13.7
19.4;79.7;42.8;6.8;10.1;26.6;7.5;3.2;5.5;11.8;13.6
18.4;77.4;41.4;6.4;9.7;25.5;7.4;3;5.4;11.4;12.9
17.8;72.7;38.8;6.1;9.4;24.1;6.9;2.9;5;10.6;12.4
17.7;70.8;38.9;5.9;9;23.9;6.9;2.9;4.9;10.4;12.3
17.4;70.7;38.6;6.1;9.2;23.8;6.8;2.8;4.8;10.6;12.5
17;68.5;37.2;5.6;8.8;22.7;6.7;2.8;4.8;10.3;12
16.4;66.9;35.7;5.7;8.6;22.2;6.4;2.7;4.6;10.1;11.5
16.1;66;35.7;5.6;8.4;21.9;6.3;2.7;4.5;9.5;11.4
16;65.1;35.2;5.6;8.4;22;6.1;2.6;4.6;9.7;11.2
16.1;67.2;36;5.6;8.4;22.3;6.4;2.7;4.5;9.9;11.3
16.7;68.8;37.3;5.9;8.8;23;6.6;2.8;4.8;10.2;12
17.8;73;39.2;6.3;9.2;24.5;6.9;2.9;5;10.8;12.4
19;76.7;41.3;6.5;9.9;25.4;7.3;3.1;5.3;11.5;13.3
19.6;81.1;44.2;7;10.5;27.1;7.8;3.2;5.7;12;14.1
20.5;83.8;44.7;7;10.8;27.6;7.9;3.3;5.7;12.5;14.1
21.1;85.3;46.3;7.1;11;28.3;8.2;3.4;5.9;12.9;14.6
20.8;85.8;46.5;7.3;10.9;28.6;8.2;3.5;5.9;12.8;14.9
21.2;85.4;47.2;7.4;10.9;28.9;8.1;3.5;5.9;12.6;14.8
21.1;86.4;46.2;7.4;10.8;28.3;8.3;3.5;5.9;12.7;14.7
21.3;85.7;45.7;7.2;11.2;29.2;8.3;3.5;5.9;12.9;15
21.1;85.4;47.9;7.3;11.2;28.8;8.2;3.5;6.1;13.1;15.1
20.9;86.3;47.3;7.3;11.1;28.9;8.4;3.5;6.1;13;15.1
20.6;85.6;47.3;7.3;11.1;28.2;8.5;3.5;6;13.1;15.2
20.8;86.2;45.8;7.1;11;28.3;8.3;3.4;6;12.7;14.7
20.6;86.4;45.5;7.2;10.7;28;8.2;3.4;5.8;12.7;14.4
20.6;84.1;45.7;7.2;10.6;28.7;8.1;3.4;5.9;12.3;14.5
20.1;80.1;44.3;7.1;10.5;27.1;8;3.3;5.8;12.2;14.1
19.4;80.2;43.5;6.8;10.3;27;7.8;3.2;5.7;12;14.2
19.2;79.4;43.7;6.9;10.2;26.5;7.7;3.3;5.6;12;13.7
19.5;78.3;42.7;6.8;10.1;26.8;7.7;3.2;5.5;11.9;13.6
19.5;78.8;42.4;6.8;10.4;26.1;7.7;3.3;5.6;11.8;13.8
20;80.4;43.7;6.9;10.6;26.9;7.9;3.3;5.5;12.3;13.7
20.2;83.1;45;7.1;10.6;28.2;8;3.3;5.8;12.5;14.4
20.8;84.9;46.4;7.3;10.9;28.8;8.2;3.5;5.8;12.7;14.7
21;84.2;45.7;7.3;10.8;28.1;8.1;3.5;5.8;12.6;14.7
20;82.2;44.2;6.9;10.7;27.9;8;3.3;5.7;12.5;14.2
19.8;79.3;43.7;6.8;10.2;26.2;7.7;3.2;5.6;11.9;13.8
18.7;78.1;41.5;6.6;10;26.2;7.5;3.2;5.4;11.6;13.3
18.6;75.4;41.7;6.5;9.9;25.5;7.4;3.1;5.3;11.6;13.2
18.8;76.5;41.5;6.8;10;25.7;7.6;3.2;5.4;11.8;13.6
19.8;80.5;42.9;6.9;10.1;26.9;7.7;3.3;5.6;12.1;13.9
19.9;78.6;43;6.8;10.2;26.8;7.8;3.2;5.6;12.1;13.6
18.7;76.7;41.6;6.7;9.9;25.9;7.4;3.1;5.4;11.7;13.3
17.5;72.6;39.4;6.2;9.4;24.1;7;2.9;5.1;10.6;12.4
17.7;70.5;39.2;6;9;23.8;6.9;2.9;5.1;10.8;12.5
17.2;70.3;38.2;6.1;9;23.7;6.7;2.9;4.9;10.6;12.2
16.8;69.7;37.3;5.9;8.8;23.5;6.7;2.8;4.8;10.3;11.7
16.3;65.8;36.4;5.7;8.6;22.6;6.5;2.7;4.6;10;11.6
16.2;64.2;35.3;5.6;8.4;22;6.3;2.6;4.6;9.9;11.6
15.9;63.8;35.8;5.7;8.2;21.8;6.3;2.6;4.5;9.6;11.2
16;66.4;35.7;5.5;8.5;22.1;6.4;2.7;4.7;10;11.4
16.7;67.2;36.9;5.8;8.7;23.1;6.6;2.7;4.8;10.5;11.7
17.4;71.2;38.7;6.1;9.2;24;7;2.9;5.1;10.8;12.6
18.6;75.7;40.9;6.5;9.8;25.5;7.5;3.1;5.3;11.5;13.1
19.4;80.4;43.1;6.9;10.1;26.9;7.9;3.3;5.6;11.9;14.3
20.3;82.6;44.4;7;10.6;27.1;8;3.4;5.7;12.6;14.2
20.9;82.2;45.1;7.1;10.7;27.9;8.1;3.4;5.9;12.7;14.6
20.5;84.1;45.9;7.2;10.9;28.2;8.1;3.5;6;12.7;14.8
21.1;84.4;45.8;7.3;11.1;28.6;8.5;3.5;6;12.9;14.6
20.5;84.3;46.8;7.5;10.9;28.4;8.2;3.5;6.1;13.1;15
21.4;85.3;46.9;7.4;11;28.9;8.3;3.6;6.1;13.2;14.8
21.2;85.2;46.3;7.4;11.1;28.6;8.2;3.5;6;13.1;14.8
21.4;85.8;46.2;7.3;11;28.5;8.3;3.5;6;12.9;15.1
21.3;86.6;46.1;7.4;11;28.7;8.5;3.5;6;13.1;14.7
21;84.1;45.8;7.3;10.7;28.5;8.3;3.4;6.1;13;14.6
20.1;83.5;45.9;7.2;10.7;27.8;8.1;3.4;5.9;12.4;14.6
20.4;83.2;44.9;7.1;10.6;27.3;8.1;3.4;5.8;12.4;14.3
20;81.4;43.9;7;10.5;27.2;7.8;3.2;5.6;12.1;13.8
19.4;79.4;43.3;6.8;10.3;27.1;7.8;3.2;5.6;11.9;14.2
19.1;77.7;43.2;6.8;10.2;25.7;7.6;3.2;5.5;11.9;13.8
19.1;77.8;42.1;6.7;9.9;25.4;7.5;3.2;5.5;11.8;13.2
19.2;77.5;42.6;6.7;10;26.1;7.5;3.2;5.4;11.9;13.4
19.6;78.3;43.3;6.8;10.1;26.4;7.9;3.2;5.5;12.2;13.6
20;80.3;44.4;6.9;10.4;27.6;8;3.3;5.7;12.3;14.2
20.3;81.1;44.4;7.1;10.5;27.4;8;3.4;5.8;12.5;14.4
20.2;81.7;44.9;7;10.6;28;8.1;3.4;5.8;12.4;14.3
19.6;79.7;43.1;7;10.2;27.3;7.9;3.2;5.7;12.1;13.9
19.3;77.8;41.8;6.7;10;26.3;7.7;3.2;5.5;11.7;13.4
18.8;75.7;41.4;6.6;9.9;25.8;7.5;3.1;5.4;11.8;13.5
18.7;75.3;41.4;6.6;9.7;25.4;7.4;3;5.2;11.5;13
18.8;76.3;41.1;6.6;9.7;25.9;7.4;3.2;5.3;11.5;13.6
19.6;79.2;43.7;6.8;10.3;26.7;7.8;3.3;5.6;12.2;14
19.5;78.3;42.6;6.7;10.1;26.3;7.7;3.2;5.5;11.8;13.5
18.7;76.1;40.9;6.6;9.9;25.4;7.4;3.1;5.4;11.5;13.5
17.9;71.1;39.4;6;9;23.6;7;2.9;5.1;11;12.4
17.3;68.9;38;6;8.9;23.5;6.9;2.8;4.9;10.7;12.2
16.9;69.1;37.7;5.9;8.9;23.5;6.7;2.8;4.9;10.3;11.9
16.2;67.6;36.3;5.8;8.7;22.4;6.6;2.7;4.7;10.3;11.7
16.1;64.9;35.2;5.6;8.2;21.8;6.2;2.6;4.6;9.7;11.3
15.7;62.5;33.7;5.4;8.1;21;6.1;2.6;4.4;9.5;11
15.4;62.4;33.4;5.4;7.9;20.6;6;2.5;4.3;9.5;10.8
14.9;60.9;33.6;5.3;7.7;20.5;6.1;2.5;4.4;9.4;10.6
15.4;61.6;33.2;5.4;8.1;21.2;6.2;2.6;4.4;9.5;11.1
15.8;62.4;34.9;5.5;8.2;21.1;6.4;2.6;4.4;9.6;11.1
16.2;64.7;34.6;5.6;8.3;21.9;6.3;2.6;4.6;9.9;11.3
16;65.8;35.5;5.7;8.4;22.5;6.4;2.7;4.8;10;11.5
16.9;67.2;36.4;5.9;8.8;22.6;6.6;2.7;4.8;10.3;12
17.2;69.4;38.4;6.1;9;23.7;6.9;2.9;5;10.5;12.2
17.9;72.8;39.3;6.3;9.3;24.2;7;3;5.1;11.1;12.7
18.3;73.4;40.3;6.5;9.4;24.8;7.3;3;5.4;11.5;12.8
18.1;74.4;41.2;6.4;9.7;25.5;7.3;3;5.3;11.6;13.3
18.6;74.5;40.8;6.6;9.7;25.7;7.4;3.1;5.4;11.6;13.5
18.5;75.4;41.5;6.5;9.7;25.7;7.6;3.1;5.4;11.6;13
18.5;76.3;42.1;6.6;9.8;25.7;7.5;3.2;5.4;11.6;13.3
19.4;77.1;41.3;6.7;9.9;26.4;7.6;3.2;5.5;11.7;13.4
18.9;77.3;42.3;6.7;9.9;26.4;7.7;3.2;5.5;11.9;13.3
