1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
119.6;36.2;72.9;0;0
108.8;36.2;71;0;0
100.5;34.9;72.8;0;0
99.4;34.7;73.4;0;0
96.5;34.5;71.5;0;0
86.9;36.1;71.9;0;0
82.2;37.6;73.6;0;0
77.9;37.5;72;0;0
79.4;35.8;73.2;0;0
86.1;33.5;71.7;0;0
93.3;32.4;72.9;0;0
104.6;32.5;73.1;0;0
116.7;34.3;72.6;0;0
126.4;35.9;72.5;1;1.3
122;39.2;73.1;3.3;4.2
116.3;40.3;74.8;6.5;8.7
112.2;41.7;73.2;9.6;13.2
108.4;41.7;73.1;12.3;16.4
104;39.5;74;14.1;18.6
105;38.4;75;15.2;19.4
105.6;38.9;73.8;16.4;19.6
101.8;40.2;74.5;17.3;19.7
98.6;43.9;75.7;17.3;19.3
89.5;49.4;74.3;17.1;18.1
88.6;54;72.4;14.9;15.7
91.5;56.5;75.4;11.5;12
95.9;55.8;74.2;7;7
102.2;54.8;73.3;2.5;2.5
105.6;53.2;74.2;0.2;0.2
102.2;54.2;73.9;0;0
104.2;53.9;75.5;0.1;0.1
109.1;55;74.5;0;0
114.8;55;74.3;0;0
121.8;55.5;75.3;0;0
116.4;56.4;75.9;0;0
107.1;57.5;73.8;0;0
97.6;59.9;74.6;0;0
91.3;62.3;75;0;0
85.1;63.4;75.1;0;0
94;64.1;75.2;0;0
94.7;63.4;73.5;0;0
91.5;63.7;76.8;0;0
83.1;65.7;76.2;0;0
68.6;66.7;75.5;0;0
65.5;66.1;75.8;0;0
64.2;65.9;75.5;0;0
62.2;62.7;76.2;0;0
59.8;59.9;76.7;0;0
57;58.4;76.9;0;0
55.9;58.5;75.3;0;0
57;60.7;76.6;0;0
60.6;61.8;76.3;0;0
71.5;64.1;75.8;0;0
84.7;62.7;76.4;0;0
98.7;62;76.1;0.6;0.9
97.7;60.7;75.9;2.6;3.8
94.4;61.2;78;6;9
87.3;60.6;77;10.4;14.4
79.7;60;76.2;14.8;19.4
74.8;61;78;18.1;22.8
70.7;60.8;78;20.2;24.8
69.4;58.6;77.3;21.6;25.5
71.3;59.1;76.6;21.4;26.1
70.5;58.6;76.6;20.8;24.9
71.4;57.9;76.7;19.2;23.5
72;58.5;78.3;15.9;20.9
80.5;59;77.9;11.5;15.9
86.6;58.7;76.6;6.6;9.5
93.6;59.2;78.3;2.4;3.6
95.2;58.3;79.1;0.2;0.3
94.6;57.8;79.3;0;0
96;56;77.7;0.1;0.1
104.2;55.6;78.7;0;0
111.9;52;77.9;0;0
119.5;49.3;77.5;0;0
118.3;49.1;78.2;0;0
109.6;51;78.4;0;0
98.3;55.8;79.6;0;0
89.8;59.3;78.8;0;0
85.1;60.7;79.5;0;0
89.3;59.4;80.2;0;0
99.8;56;79.3;0;0
98.5;51.5;79.6;0;0
93.2;51.6;78.8;0;0
79.6;52.2;79.8;0;0
75.9;52.9;79;0;0
72.1;54.7;78.9;0;0
67.4;55.5;80.2;0;0
61.4;54.2;79.4;0;0
56;56;79.8;0;0
51.4;59.3;80.5;0;0
50.4;63.2;79.3;0;0
53.2;66.6;77.9;0;0
62.4;67.1;79.9;0;0
76.3;65.2;79.2;0;0
90.3;62.1;80.7;0.6;0.8
96.2;60.5;79.3;2.4;3.3
88.2;62.4;79.6;6;7.7
79.8;64.9;83.2;10.3;12.1
71.8;68.9;80.8;14.4;15.4
64.2;71.5;82.3;17.9;17.9
58.2;71.2;80.6;20.6;19.1
57.2;71.1;79.8;22.6;19.7
57;69.1;82.9;22.5;20.3
54.1;71.7;79.9;23.2;20.7
52.7;74;80.3;21.2;20.5
48.8;76.8;80;17.6;18.6
52.9;80.6;80.7;12.9;14.8
53.7;83.2;81.6;7.7;9.8
61;81.8;81.9;3.1;4.3
66.3;80.9;81.3;0.4;0.6
69.2;76.1;80.6;0;0
75.3;70.8;80.9;0;0.1
81.7;69.3;81.5;0;0
82;72.1;80.8;0;0
84.3;77.6;82.5;0;0
75.3;83.2;82.1;0;0
64.3;89;81.2;0;0
55.7;90.9;82.6;0;0
49.5;91.9;83.6;0;0
46.5;91.4;82.5;0;0
50.9;90.3;81.1;0;0
61.1;89.3;83;0;0
56.8;89.9;81.8;0;0
51.5;90.2;82.8;0;0
37.8;89.2;82.8;0;0
33.3;88.4;82.5;0;0
31.7;87.6;82.4;0;0
28.3;84;84;0;0
23.2;82.7;80.6;0;0
19.1;79.9;82.3;0;0
15.5;83.6;83.8;0;0
11.7;86.2;84.7;0;0
12.1;88.2;82.6;0;0
14.7;88.9;83.2;0;0
21.9;83.7;84.4;0;0
29.4;81.1;83.9;0.3;0.3
35.3;76.1;84.1;2;1.9
34.9;73.6;84.9;5.8;6.1
32;73;84.8;10.2;11.8
26.8;74.6;83.5;13.8;18.2
20.7;76;84.7;16.3;23.6
15.9;77.2;85;17.6;27.3
14.1;75.2;83.4;18.1;30
16.2;75.8;83.6;18.5;30.1
20.5;73;84.8;19.1;28.9
25.1;71.8;83.3;19.3;27
24.1;70.3;84;18;23.1
30.5;69.1;84.3;14.9;17.5
37.1;66.1;83.2;10.3;10.9
45.9;66.9;85;5;4.8
50.9;66.2;87;1;0.9
52.4;64.9;84.8;0;0
53.4;63.8;84.7;0;0
58.6;62.9;85.3;0;0
62.6;65;85.2;0;0
67.2;65.6;84.7;0;0
68;64.6;86.5;0;0
64.8;64.3;85.7;0;0
64;63.3;85.3;0;0
63.8;59.3;86.3;0;0
64.3;56.8;86.5;0;0
67.1;55.7;86.4;0;0
79.9;58.6;86.3;0;0
74;60.3;85.4;0;0
69.5;60.6;88.4;0;0
56.1;62;86.8;0;0
50;61.1;87;0;0
47.7;61.2;87;0;0
43.1;60.5;85.3;0;0
34.9;59.9;87;0;0
30;59.2;85.4;0;0
26.4;59.8;86.8;0;0
26.5;56.9;88.3;0;0
28.3;56.3;87;0;0
28.4;56.9;86.8;0;0
29.9;55.8;87.1;0;0
29.8;58.3;86.5;0.2;0.3
28;59.8;87.4;1.6;1.9
24.4;61.2;86.1;4.9;5.6
20;62.3;86;9.3;10.3
17.8;63.1;86.7;13.5;14.3
16.6;63.9;85.9;16.8;17.6
15.9;62.5;86.2;18.7;19.8
16.9;62.4;87.5;19.4;20.1
19;64.8;85.5;19.4;20
21.9;66.6;85.9;18.6;19.6
23.7;68.1;86.3;17.5;18.6
16.1;71.1;86.8;15;16.2
16.8;72.8;87.1;11.8;12.9
20.7;72.2;85.5;7.8;8.6
26.6;70.1;86.1;3.8;4.3
30.3;68.4;86.3;0.9;1
30.6;68.8;85.2;0;0
31;69.1;84.4;0;0
34.6;70.9;86;0;0
41.9;70.5;85.6;0;0
51.5;70.8;86.5;0;0
57.3;68.5;87.3;0;0
57.5;68.7;86.3;0;0
56.3;68.8;85.4;0;0
53.1;68;87.2;0;0
47;71.8;85.4;0;0
46.7;74.8;85.5;0;0
55.9;75.6;85.1;0;0
51.4;78;85.6;0;0
50.6;78.9;84.7;0;0
41.8;75.2;85.2;0;0
38.8;70.6;85.9;0;0
37.9;69.4;86;0;0
36;69.7;85.1;0;0
26.3;72.2;84.5;0;0
20.4;74.3;86.1;0;0
17;74.2;84.6;0;0
19.5;75.9;85.1;0;0
29.1;73.3;86.3;0;0
39.7;69.6;82.9;0;0
57.5;67.7;84.7;0;0
70;66.3;84.6;0.3;0.4
77.2;63.7;85.5;2.1;3.4
74.1;62.2;83.5;6;10.1
66.7;60.8;84.2;10.3;17.9
63.8;60.5;85.1;13.3;22.3
60.3;59.6;84.1;15.1;25.2
59.3;60.2;85.3;16.3;25.2
61.4;61.4;83.4;17;24.2
67.3;61.6;83.3;16.5;21.1
73.9;59.2;84;15.8;17.3
81.6;55.1;83.7;15.3;14.2
83.2;52.9;83.8;14.2;11.5
88.4;52.4;82.6;12.1;8.6
91.7;53.1;84.2;8.2;5.4
91.6;55.6;83.5;4.3;2.7
92.8;55.5;82;1.4;0.9
96.9;50.8;82.5;0.2;0.1
100.5;46.7;83.9;0;0
107.8;42.8;81.9;0;0
113.1;41.7;83;0;0
116.9;42.5;80.1;0;0
119.8;45;82.1;0;0
115.2;45.4;82.3;0;0
108.9;43.3;82.1;0;0
105.7;40.1;81.2;0;0
103.8;38.1;81;0;0
102.2;36.7;81.1;0;0
115.3;38;80;0;0
108.4;39.6;82.1;0;0
105.6;40.5;79.8;0;0
96.2;40.4;81.8;0;0
87.3;39.4;80.5;0;0
86.6;37.2;80.1;0;0
87.1;35.3;80.8;0;0
81.4;34.2;81.1;0;0
79.4;32.7;79.8;0;0
76.4;31.7;80.2;0;0
80.2;30.9;80.2;0;0
84;31;79.5;0;0
91.1;31.1;80;0;0
104.3;32.4;80.3;0;0
115.5;33.3;81.1;0.1;0.2
123.3;34.9;79.9;1;1.7
124.4;34.3;78.8;3.4;5.1
116.4;33.6;81.3;7.2;9.5
115.3;31.1;79.2;11.4;13.3
112.2;29.7;80.2;15.5;15.9
107.4;29.6;79.5;19.5;18.4
101.6;29;79.8;22.6;19.8
104.4;29.2;78.3;22.8;20
101.9;30.9;77.9;21.7;19.3
103.3;32.8;78.6;19.8;19.1
102.8;33.3;78;17.2;17.7
107.5;33.2;78.1;13.4;15.2
114.1;32.3;78.5;9.1;11.3
120.9;30.3;77.1;4.9;6.6
125.8;29;76.5;1.5;2.2
127.7;29.4;77.9;0.1;0.2
128.2;29.4;77.4;0;0
126.3;30.4;75.5;0;0
129.3;31.5;76.2;0;0
138.6;32.3;77.1;0;0
140;33.2;77.7;0;0
135.6;33.5;75.5;0;0
131.5;32;75.9;0;0
125.8;29.9;77.2;0;0
120.5;29.2;75.8;0;0
120.4;29.4;75.5;0;0
128.8;30.7;76.3;0;0
123.9;32.8;77;0;0
121.2;35.7;75.9;0;0
108.9;37.2;74.7;0;0
93.9;39.7;76.2;0;0
93.7;41.2;75.9;0;0
90.4;41;75.3;0;0
84.6;39.7;75.8;0;0
79.8;38.1;73.7;0;0
78.7;37;76.3;0;0
81.3;36.9;74.7;0;0
83;36.5;74.4;0;0
90.5;36.8;74.7;0;0
103.3;37.5;73.9;0;0
116.1;38.6;73.2;0;0
125.1;38.3;73.2;0.7;0.9
127;39.3;74.5;2.6;3.1
122.9;41.2;73.8;5.3;6.8
118;42.3;74.6;8.5;10.5
112;42.9;73.2;11.3;14
111.1;41.4;73.2;13.4;16.4
108.2;40.6;73.5;15.4;17.8
111.4;40.1;72.7;16.2;18.5
110.7;40.2;73.1;16.3;18.8
107.3;42.5;71.2;16;18.2
104.5;44.5;72.7;14.6;16.8
106.6;46.7;72.3;12.4;13.7
110;47.4;71.9;8.8;9.9
111.2;48.7;72.4;4.9;5.5
116;48.8;72.5;1.7;2
116;48.1;71.7;0.1;0.1
117.1;48;71.8;0;0
118.7;47.5;71.9;0;0
124.6;47.5;72.1;0;0
127.6;49.1;72.1;0;0
130.9;50;71.6;0;0
125.7;52.3;71.5;0;0
116.2;55.1;72.1;0;0
108.6;56.6;71.2;0;0
103.8;57;70.2;0;0
97.9;57;70.6;0;0
106.5;57.3;71.4;0;0
108.5;55.9;70;0;0
108.8;56.7;71;0;0
98.1;57.8;71.3;0;0
82.8;60.7;71.2;0;0
79.9;63.3;70.2;0;0
74.9;63.4;71.3;0;0
67.4;64.7;68.8;0;0
60.9;66.3;70.1;0;0
56.7;67.4;69.6;0;0
53.4;70.5;70.2;0;0
54.2;72.4;68.7;0;0
58.9;74.2;69.9;0;0
72.2;74.7;69.2;0;0
85.4;72.9;68.3;0;0
98.5;72.7;68.3;0.3;0.6
101;75.1;68.5;1.4;2.6
94.2;79.3;67.7;3.8;6.1
83.4;81.9;68.6;7.3;10.4
75;85.5;68.4;11.9;14.6
69.5;83;68.1;16.3;18.4
68;77.4;68.7;20.2;20.7
71.3;72.2;69;22.1;22.1
73;72.3;67.8;22.2;22.3
70.6;74.1;67;21.5;21.8
65.6;78.1;68.1;19.2;20.1
65.2;84.1;67.1;15.8;18.3
70.2;82.4;67.1;11.6;14
76.2;82.5;67.3;6.7;9.3
85;79.5;66.7;2.7;4.1
89.3;76.7;67;0.5;0.7
89.8;78.1;66.8;0;0
89.2;78.8;66.3;0;0
94.4;78.2;66.2;0;0
100.5;79.3;65.1;0;0
108.6;76.7;67.4;0;0
107.6;74.9;66;0;0
101.1;77.1;67.3;0;0
90.7;79.7;64.1;0;0
83.5;82.1;65.3;0;0
79.6;83.7;64.5;0;0
86.5;79.6;66;0;0
96.8;76.4;66;0;0
96.9;73;64.8;0;0
90;71;65.3;0;0
80.4;69.5;65.2;0;0
79.1;67.1;65.5;0;0
76.3;67.9;64.7;0;0
71.9;67.2;65.6;0;0
68.1;64.6;65.2;0;0
64.2;64.8;64;0;0
65.7;64.7;64.2;0;0
68.3;62.1;64.8;0;0
77.6;60.1;65.2;0;0.1
87.7;59.5;63.8;0;0
107.2;54.9;63.6;0;0
121.4;52.1;63.3;0.6;1.3
120.2;49.7;63.5;2.6;6
117.5;48.3;63.4;6.1;14.4
110.1;46.7;63.1;9.8;22.1
103.2;46.9;62.9;12.8;27.8
100.5;45.9;61.9;14.4;30.9
98.9;45.7;62.7;15.2;31.2
102.6;43.9;61.8;15.9;29.6
106.7;42;63;16;27.2
109.2;39.8;62.9;15.5;24
117.4;37.6;63.1;14.9;20.5
118.5;36.4;61.8;13.5;15.8
124.5;35.2;62.2;11;11.6
126.8;35.4;61.7;7.6;6.9
131.8;34.4;61.8;3.6;3.1
135.7;32.4;61.5;0.8;0.7
139.7;29.6;61.2;0;0
143.4;27.1;61.4;0;0
147.8;25.4;60.8;0;0
152.8;25.7;61.9;0;0
157.3;25.5;61.3;0;0
154.2;27;62;0;0
150.8;26.7;61.2;0;0
144.9;26.1;61.1;0;0
142.1;25.4;59.5;0;0
140;23.7;60.4;0;0
142.9;23.9;59.8;0;0
151.7;24;58.7;0;0
149.8;24.1;60;0;0
140.8;24.1;59.5;0;0
127.6;23.4;59.4;0;0
124.6;23.7;59.9;0;0
120;23.4;58.9;0;0
114.3;23.7;59.6;0;0
106.2;25;58.7;0;0
102.3;26.1;58.1;0;0
97.3;27.2;58.4;0;0
99;27.8;59.1;0;0
98.2;29;58.4;0;0
100.2;29.9;58.2;0;0
102.1;31.1;57.8;0;0
106.7;32.6;58.3;0.3;0.6
103.5;33.1;57.5;1.9;3.1
100.5;32.6;57;4.8;8.3
103.7;32.2;57;8.2;13.8
100;32.7;58;11.3;18.8
97;33.9;57.5;13.5;22.4
90.8;36.3;58.3;14.5;24.3
88;39.9;57.2;15.2;25
87.4;42.8;58.2;14.5;25
90.9;44;57.1;13.8;24.2
94.9;45;56.5;11.9;22.2
91.1;44.8;56.9;9.8;19.8
91.8;47.2;56.5;7.7;16.5
89.6;50.3;55.8;5.1;11.4
90.6;53.8;56.1;2.5;5.5
92.7;57.2;56.9;0.6;1.2
90.5;59.2;55.8;0;0
89;58.8;56.6;0;0
95;60.8;55.5;0;0
94.9;66.2;55.1;0;0
96.6;71;55.3;0;0
94.1;74.8;54;0;0
84.8;78.9;55.1;0;0
81.8;78.8;55.8;0;0
79.1;79.2;54.9;0;0
76.1;77.1;53.6;0;0
78.7;80.2;54.9;0;0
88.7;84.1;54.6;0;0
80.9;87.2;53.5;0;0
74.9;91.2;53.8;0;0
59;93.4;52.8;0;0
52.5;95.4;53.4;0;0
47.8;96.9;53.7;0;0
42;97.1;52.1;0;0
32;101.6;51.9;0;0
25;101.9;53.6;0;0
18.7;102.7;52.3;0;0
13.8;106.4;53.3;0;0
12.9;107.7;52.9;0;0
13.3;107.9;52.4;0;0
16.6;106;52.8;0;0
20.9;104;52.1;0.1;0.3
24.2;99.9;53;1.1;2.7
21.9;97.8;52.7;3.5;8.7
17.4;97.8;52.4;7.5;16.1
13.1;97.3;53.7;11.7;22.5
8.5;98.8;52.5;15.5;26.2
5.2;103;52.8;18.6;27.2
2.9;107.6;53.1;20.8;27.9
4;106;52.2;21.5;27.7
11.1;105.6;52.6;20.8;24.9
19.2;105;53;18.6;22.2
17.5;101.5;52.4;15.6;19.8
21.3;101;52.6;12.2;16.1
27.1;98.4;52.5;7.8;11.1
34.3;96.7;53.5;3.6;5.8
38.9;94.3;53.1;0.9;1.7
40.3;92.1;53;0.1;0.1
43.5;91.3;53.5;0;0
49.7;92;53.9;0;0
57.9;90.3;54;0;0
69.1;91;53.9;0;0
73.3;89.5;53.4;0;0
74.3;87.4;54;0;0
71.3;88.6;53.8;0;0
71;85.9;54.5;0;0
68.8;85.8;54.8;0;0
70.6;82.7;55.3;0;0
84.5;81.3;55.3;0;0
85.2;78.8;55.5;0;0
82.3;79.6;55.3;0;0
73.6;76.9;56.1;0;0
68.1;76.3;55.5;0;0
65.1;74.1;55.4;0;0
63.5;73.8;56.4;0;0
56.1;75.2;55.6;0;0
53.1;72.1;55.7;0;0
53.1;69.8;56;0;0
57;67.5;55.7;0;0
68;65.3;57;0;0
78.4;60.4;57;0;0
96.1;56.2;56.4;0;0
113;52.1;57.2;0.2;0.3
121.9;50.4;57.8;1.3;1.9
124.8;49.3;58;3.9;5.5
120.3;47.7;57.8;7.7;9.9
117.9;46.8;58.7;11.5;13.5
113.9;46;57.5;14.1;15.2
112.5;45.1;59.7;16.6;16.1
112.5;44.6;59.1;18.1;16.8
112;41.8;60.1;19.6;17.8
112.6;40.7;60.6;19.1;19
117.5;38.4;60.7;18.5;20.2
115.3;37.1;60.5;16.5;20
117.1;35.3;60.5;13.5;18.2
120.7;35.1;61;10.5;15.4
128.9;34.4;61.4;6.2;9.8
132.7;33.9;60.4;2;3.3
139;31.8;61.4;0.1;0.2
138.6;31;61.4;0;0
143.3;28.8;63;0;0
148.9;28.8;62.2;0;0
156.2;28.6;62.5;0;0
159.9;28.6;62.4;0;0
156;29.7;63;0;0
145.6;29.7;63.5;0;0
140;29;64.1;0;0
132.6;29;63.3;0;0
132.7;27.9;64.7;0;0
145.5;27.2;64.5;0;0
143.7;27.6;64.6;0;0
142.2;26.2;64.3;0;0
127.9;26.1;64.4;0;0
119.2;25.4;64.2;0;0
117.3;25.9;65.5;0;0
112.7;27.2;65.6;0;0
104.7;28.2;66.3;0;0
98.5;29.9;66.3;0;0
95;30.6;67.1;0;0
94.4;30.9;68.4;0;0
99.8;30.7;67.6;0;0
104.8;31.4;68.9;0;0
117.4;32.6;67.9;0;0
127.3;34.7;67.1;0.1;0.1
137.1;36.3;68.2;0.9;1.4
136.6;37.1;67.8;3.1;4.8
132;36.3;68.6;6.2;9.8
127.9;34.7;68.6;8.9;13.7
125.3;34.7;69.4;10.9;16.5
119.1;36.1;70;12.4;18.3
115.8;38.8;69.6;13.7;19.1
111.7;42.3;70.6;14.7;19.8
107.1;43.6;70.2;15.7;20.3
106.8;45.6;69.2;15.3;19.9
105.4;45.9;71.2;14.2;18.2
108.1;44.2;70.8;11.9;15.3
109.5;44.8;70.9;9.3;12
111.5;44.5;71.1;6;7.6
117.4;44.1;71.1;2.5;3.2
120.7;43.5;72;0.5;0.6
117.9;44.2;72;0;0
121.7;45;72.8;0;0
124.4;47.4;72.4;0;0
126.2;51.8;73.1;0;0
124.5;55.3;72.9;0;0
115.5;58.3;74.5;0;0
109.6;57.2;74.5;0;0
106.6;55.2;75.2;0;0
101.2;53.5;75.2;0;0
98.3;52.7;74.5;0;0
105.8;56.3;75.3;0;0
102.2;58.6;75.1;0;0
94.5;62.5;76;0;0
82.4;64.8;76.8;0;0
70.3;66;75.4;0;0
68.8;65.3;78.1;0;0
71.3;60.8;77.4;0;0
67.6;56.2;78.3;0;0
66.8;51.8;77.1;0;0
68.4;48;76.3;0;0
67.2;47.8;78;0;0
71.1;49.8;78.7;0;0
77.3;50.7;77.9;0;0
90;48.8;78.3;0;0
106.6;46.5;78.6;0;0
120.9;43.1;79.3;1.1;1.1
122.6;41.1;78.6;3.7;4.1
118.8;39.8;78.5;7.6;8.7
114.2;40.7;78.9;11.3;13.7
110.5;39.8;79.5;14;17.3
102.3;39.4;79.8;16;19.9
102.9;38.8;79.6;17.3;20.9
103.8;36.4;81.2;17.9;22.7
104;34.2;78.3;18.6;23.2
107.2;30.5;80.2;18.6;23.2
108.5;27.9;79.6;17.5;22.3
110.4;25.7;81.6;16;20.6
117.7;24.9;81.5;13;16.7
119.1;25.7;80.9;8.6;11.2
128.8;25.9;81.7;3.9;5
130;27.9;82.2;0.9;1.1
126.9;29.1;83.2;0;0
128.2;29.4;82;0;0
134.1;28.3;83.3;0;0
144;25;83.6;0;0
152.8;22;82.3;0;0
151.2;19.7;83.5;0;0
143.9;19.2;84.5;0;0
135.6;20.2;83.4;0;0
130.7;21.5;82.2;0;0
125.6;21.4;82.9;0;0
132.9;20.9;85.5;0;0
134.6;20.2;84.5;0;0
135;19.6;84.4;0;0
124.6;19.7;85.1;0;0
111.9;21.1;85.2;0;0
108;22.3;84.9;0;0
103.3;22.2;85.2;0;0
98.1;22.1;84.1;0;0
92.2;20.8;85.7;0;0
90.7;20.5;84.3;0;0
89.4;20.1;86.8;0;0
91.6;20.2;85.6;0;0
97.4;21.1;86.7;0;0
105.8;22.9;85.3;0;0
116.9;25.3;86.8;0;0
125.1;27;87.4;1;1.1
126.1;27.1;89.1;3.7;4.3
119.9;26.5;88.8;7.8;9.7
115.9;26.1;89.9;11.5;15.5
108;25.7;86.2;13.9;20.4
101.8;27.8;89.2;15.9;23.6
93.5;31.5;88.4;17.3;26.1
90;35.9;89.1;18.3;26.5
89.2;38.1;90.8;18;24.8
92.4;37.7;88.2;18.1;22
94.7;35.6;87.9;17.2;19
97;33.5;88;15.9;15.3
101.7;34.2;90;13.6;11.1
102.5;36.1;91;9.6;7.1
106.7;38.9;91.3;4.6;3.2
104.5;42.8;88.7;1;0.7
99.6;45.3;90.8;0;0
99.9;49.2;91.2;0;0
101.7;49.9;90;0;0
105;49.8;90.4;0;0
117.5;48.4;90;0;0
111.6;48.5;91;0;0
103.4;49.8;93.6;0;0
95.3;52.2;92;0;0
87.2;54.9;92.7;0;0
81.4;55.7;94.1;0;0
85.9;56.5;93.9;0;0
94.4;55.2;92.2;0;0
90.4;55.3;92.2;0;0
79.8;57.7;93.3;0;0
61.7;61.8;94;0;0
55.7;66;93.2;0;0
50.6;66.9;94.7;0;0
45.9;67.1;93;0;0
41.6;65.1;94.5;0;0
39.1;62.3;94.3;0;0
