2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
13.5;57;28.7;4.7;7.1;18.8;5.5;2.2;3.7;8.1;9.6
13.2;55.4;27.9;4.5;6.9;18.3;5.4;2.1;3.6;7.8;9.4
12.6;53.3;26.8;4.4;6.6;17.6;5.2;2;3.5;7.5;9
12.3;51.6;26;4.2;6.4;17;5;2;3.4;7.3;8.7
12.2;51.3;25.8;4.2;6.4;16.9;5;1.9;3.4;7.3;8.7
12.1;50.8;25.6;4.2;6.3;16.8;4.9;1.9;3.3;7.2;8.6
11.9;50.3;25.3;4.1;6.2;16.6;4.9;1.9;3.3;7.1;8.5
11.8;49.9;25.1;4.1;6.2;16.5;4.9;1.9;3.3;7.1;8.4
11.6;48.8;24.6;4;6.1;16.1;4.7;1.8;3.2;6.9;8.2
11.3;47.6;23.9;3.9;5.9;15.7;4.6;1.8;3.1;6.7;8
11.1;46.8;23.6;3.8;5.8;15.5;4.6;1.8;3.1;6.6;7.9
11;46.1;23.2;3.8;5.7;15.2;4.5;1.7;3;6.5;7.8
10.8;45.6;22.9;3.7;5.7;15;4.4;1.7;3;6.5;7.7
10.8;45.3;22.8;3.7;5.6;15;4.4;1.7;3;6.4;7.7
10.7;45.1;22.7;3.7;5.6;14.9;4.4;1.7;3;6.4;7.6
10.7;45.1;22.7;3.7;5.6;14.9;4.4;1.7;3;6.4;7.6
10.8;45.6;23;3.7;5.7;15.1;4.4;1.7;3;6.5;7.7
10.9;45.9;23.1;3.8;5.7;15.1;4.5;1.7;3;6.5;7.8
11;46.2;23.3;3.8;5.8;15.3;4.5;1.7;3;6.6;7.8
11.1;46.9;23.6;3.9;5.8;15.5;4.6;1.8;3.1;6.7;7.9
11.3;47.4;23.9;3.9;5.9;15.6;4.6;1.8;3.1;6.7;8
11.4;47.9;24.1;3.9;6;15.8;4.7;1.8;3.2;6.8;8.1
11.6;48.6;24.5;4;6.1;16.1;4.7;1.8;3.2;6.9;8.2
11.7;49.3;24.8;4.1;6.1;16.3;4.8;1.9;3.3;7;8.3
11.9;50;25.2;4.1;6.2;16.5;4.9;1.9;3.3;7.1;8.5
12.1;50.9;25.7;4.2;6.3;16.8;5;1.9;3.4;7.2;8.6
12.3;51.9;26.1;4.3;6.5;17.1;5.1;2;3.4;7.4;8.8
12.6;52.8;26.6;4.3;6.6;17.5;5.1;2;3.5;7.5;8.9
12.8;53.8;27.1;4.4;6.7;17.8;5.2;2;3.6;7.6;9.1
12.9;54.4;27.4;4.5;6.8;18;5.3;2.1;3.6;7.7;9.2
13;54.8;27.6;4.5;6.8;18.1;5.3;2.1;3.6;7.8;9.3
13.1;55.1;27.8;4.5;6.9;18.2;5.4;2.1;3.6;7.8;9.3
13.1;55.1;27.8;4.5;6.9;18.2;5.4;2.1;3.6;7.8;9.3
13.1;55.2;27.8;4.5;6.9;18.2;5.4;2.1;3.6;7.8;9.3
13.2;55.4;27.9;4.6;6.9;18.3;5.4;2.1;3.7;7.9;9.4
13.2;55.7;28.1;4.6;7;18.4;5.4;2.1;3.7;7.9;9.4
13.3;56.1;28.3;4.6;7;18.5;5.5;2.1;3.7;8;9.5
13.4;56.4;28.5;4.6;7;18.7;5.5;2.1;3.7;8;9.5
13.6;57;28.8;4.7;7.1;18.9;5.6;2.2;3.8;8.1;9.6
13.6;57;28.8;4.7;7.1;18.9;5.6;2.2;3.8;8.1;9.6
13.3;55.7;28.1;4.6;7;18.4;5.4;2.1;3.7;7.9;9.4
13;54.7;27.6;4.5;6.8;18.1;5.3;2.1;3.6;7.8;9.3
12.9;54.1;27.3;4.5;6.8;17.9;5.3;2;3.6;7.7;9.2
12.8;53.7;27.1;4.4;6.7;17.8;5.2;2;3.6;7.7;9.1
12.6;52.9;26.7;4.4;6.6;17.5;5.2;2;3.5;7.5;9
12.4;52.1;26.3;4.3;6.5;17.2;5.1;2;3.5;7.4;8.8
12.3;51.7;26.1;4.3;6.5;17.1;5;2;3.4;7.4;8.8
12.2;51.2;25.8;4.2;6.4;16.9;5;1.9;3.4;7.3;8.7
12.1;50.7;25.6;4.2;6.3;16.8;4.9;1.9;3.4;7.2;8.6
12;50.4;25.4;4.2;6.3;16.7;4.9;1.9;3.3;7.2;8.5
11.9;50.2;25.3;4.1;6.3;16.6;4.9;1.9;3.3;7.2;8.5
11.9;50.2;25.4;4.1;6.3;16.6;4.9;1.9;3.3;7.2;8.5
12.1;50.7;25.6;4.2;6.3;16.8;5;1.9;3.4;7.2;8.6
12.2;51.4;26;4.2;6.4;17;5;1.9;3.4;7.3;8.7
12.4;52.2;26.4;4.3;6.5;17.3;5.1;2;3.5;7.5;8.8
12.6;53;26.8;4.4;6.6;17.5;5.2;2;3.5;7.6;9
12.8;53.9;27.3;4.5;6.7;17.9;5.3;2;3.6;7.7;9.1
