2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
19.4;83.6;42.2;6.5;9.6;26.8;8.3;3;5.5;12.2;12.8
18.4;79.3;40;6.2;9.2;25.4;7.9;2.9;5.3;11.6;12.2
17.7;76;38.4;5.9;8.8;24.4;7.5;2.7;5;11.1;11.7
17.5;75.2;38;5.9;8.7;24.1;7.5;2.7;5;11;11.6
17.3;74.4;37.6;5.8;8.6;23.9;7.4;2.7;4.9;10.8;11.4
16.7;71.7;36.2;5.6;8.3;23;7.1;2.6;4.8;10.4;11
16.3;70.1;35.4;5.5;8.1;22.5;6.9;2.5;4.7;10.2;10.8
16.1;69;34.8;5.4;8;22.1;6.8;2.5;4.6;10.1;10.6
16.1;69.1;34.9;5.4;8;22.2;6.8;2.5;4.6;10.1;10.6
16.5;70.9;35.8;5.5;8.2;22.8;7;2.6;4.7;10.3;10.9
17.1;73.3;37;5.7;8.5;23.5;7.2;2.6;4.9;10.7;11.3
18.1;77.9;39.3;6.1;9;25;7.7;2.8;5.2;11.3;12
19.1;82.2;41.5;6.4;9.5;26.4;8.1;3;5.5;12;12.6
20;86.1;43.5;6.7;9.9;27.7;8.5;3.1;5.7;12.5;13.3
20.5;87.9;44.4;6.9;10.2;28.3;8.7;3.2;5.8;12.8;13.5
20.7;89.1;45;7;10.3;28.6;8.8;3.2;5.9;13;13.7
21;90.4;45.6;7.1;10.4;29.1;8.9;3.3;6;13.2;13.9
21.1;90.7;45.8;7.1;10.5;29.2;8.9;3.3;6;13.2;14
21.1;90.8;45.9;7.1;10.5;29.2;9;3.3;6;13.2;14
21.2;90.8;45.9;7.1;10.5;29.2;9;3.3;6;13.2;14
21.3;91.3;46.1;7.1;10.5;29.4;9;3.3;6.1;13.3;14.1
21.1;90.8;45.9;7.1;10.5;29.2;8.9;3.3;6;13.2;14
21.2;91;46;7.1;10.5;29.3;9;3.3;6;13.3;14
20.7;89;45;7;10.3;28.7;8.8;3.2;5.9;13;13.7
20.5;87.9;44.4;6.9;10.2;28.3;8.6;3.2;5.8;12.8;13.6
20.2;86.8;43.9;6.8;10;28;8.5;3.1;5.8;12.6;13.4
19.8;84.8;42.9;6.6;9.8;27.3;8.3;3.1;5.6;12.4;13.1
19.5;83.6;42.3;6.5;9.7;27;8.2;3;5.6;12.2;12.9
19.2;82.4;41.7;6.5;9.5;26.6;8.1;3;5.5;12;12.7
19.1;82;41.5;6.4;9.5;26.5;8.1;3;5.4;12;12.7
19.3;82.9;41.9;6.5;9.6;26.8;8.1;3;5.5;12.1;12.8
19.7;84.7;42.8;6.6;9.8;27.3;8.3;3.1;5.6;12.3;13.1
20.2;86.6;43.8;6.8;10;27.9;8.5;3.1;5.8;12.6;13.4
20.4;87.5;44.2;6.9;10.1;28.2;8.6;3.2;5.8;12.7;13.5
20.1;86.4;43.7;6.8;10;27.9;8.5;3.1;5.7;12.6;13.4
19.6;84;42.5;6.6;9.7;27.1;8.2;3;5.6;12.2;13
19.1;82;41.5;6.4;9.5;26.5;8;3;5.4;11.9;12.7
18.8;80.5;40.7;6.3;9.3;26;7.9;2.9;5.3;11.7;12.5
18.6;79.7;40.3;6.3;9.2;25.8;7.8;2.9;5.3;11.6;12.3
19.5;83.5;42.2;6.6;9.7;27;8.2;3;5.5;12.2;12.9
19.5;83.7;42.3;6.6;9.7;27;8.2;3;5.6;12.2;13
19.3;82.8;41.8;6.5;9.6;26.8;8.1;3;5.5;12.1;12.8
18.4;78.7;39.8;6.2;9.1;25.4;7.7;2.8;5.2;11.5;12.2
17.4;74.5;37.7;5.8;8.6;24.1;7.3;2.7;4.9;10.8;11.5
17.2;73.5;37.2;5.8;8.5;23.8;7.2;2.6;4.9;10.7;11.4
16.9;72.4;36.6;5.7;8.4;23.4;7.1;2.6;4.8;10.5;11.2
16.2;69.6;35.2;5.5;8.1;22.5;6.8;2.5;4.6;10.1;10.8
15.8;67.6;34.2;5.3;7.8;21.9;6.6;2.4;4.5;9.8;10.5
15.4;66;33.4;5.2;7.6;21.4;6.4;2.4;4.4;9.6;10.2
15.3;65.4;33.1;5.1;7.6;21.2;6.4;2.4;4.3;9.5;10.1
15.3;65.6;33.2;5.2;7.6;21.3;6.4;2.4;4.4;9.6;10.2
15.5;66.5;33.6;5.2;7.7;21.5;6.5;2.4;4.4;9.7;10.3
15.8;67.9;34.3;5.3;7.9;22;6.6;2.4;4.5;9.9;10.5
16.1;69.1;34.9;5.4;8;22.4;6.7;2.5;4.6;10.1;10.7
16.6;70.9;35.9;5.6;8.2;23;6.9;2.6;4.7;10.3;11
17;72.7;36.8;5.7;8.4;23.6;7.1;2.6;4.8;10.6;11.3
17.5;75.1;38;5.9;8.7;24.3;7.3;2.7;5;10.9;11.7
18.1;77.6;39.3;6.1;9;25.2;7.6;2.8;5.2;11.3;12.1
18.5;79.1;40;6.2;9.2;25.6;7.7;2.8;5.3;11.5;12.3
18.6;79.8;40.4;6.3;9.2;25.9;7.8;2.9;5.3;11.6;12.4
18.7;79.9;40.5;6.3;9.3;25.9;7.8;2.9;5.3;11.6;12.4
18.8;80.6;40.8;6.3;9.3;26.1;7.8;2.9;5.4;11.7;12.5
19;81.5;41.2;6.4;9.4;26.4;7.9;2.9;5.4;11.9;12.7
19.4;82.8;41.9;6.5;9.6;26.9;8.1;3;5.5;12.1;12.9
18.9;80.8;40.9;6.4;9.4;26.2;7.9;2.9;5.4;11.8;12.6
18.4;78.5;39.7;6.2;9.1;25.5;7.6;2.8;5.2;11.4;12.2
18.1;77.4;39.2;6.1;9;25.1;7.5;2.8;5.1;11.3;12
17.6;75.3;38.1;5.9;8.7;24.5;7.3;2.7;5;11;11.7
17.3;74.2;37.5;5.9;8.6;24.1;7.2;2.7;4.9;10.8;11.5
17.1;73.1;37;5.8;8.5;23.8;7.1;2.6;4.9;10.6;11.4
17;72.7;36.8;5.7;8.4;23.6;7.1;2.6;4.8;10.6;11.3
17.2;73.7;37.3;5.8;8.5;24;7.2;2.7;4.9;10.7;11.5
17.7;75.7;38.3;6;8.8;24.6;7.4;2.7;5;11;11.8
18.2;77.8;39.4;6.1;9;25.3;7.6;2.8;5.2;11.3;12.1
18.6;79.6;40.3;6.3;9.2;25.9;7.7;2.9;5.3;11.6;12.4
18.5;79.3;40.1;6.3;9.2;25.8;7.7;2.9;5.3;11.5;12.4
18.1;77.5;39.2;6.1;9;25.2;7.5;2.8;5.2;11.3;12.1
17.8;76.1;38.5;6;8.8;24.8;7.4;2.7;5.1;11.1;11.9
17.5;75;38;5.9;8.7;24.4;7.3;2.7;5;10.9;11.7
17.4;74.6;37.8;5.9;8.7;24.3;7.2;2.7;5;10.9;11.6
18.3;78.2;39.6;6.2;9.1;25.5;7.6;2.8;5.2;11.4;12.2
18.7;80.1;40.6;6.3;9.3;26.1;7.8;2.9;5.3;11.7;12.5
18.5;79.2;40.1;6.3;9.2;25.8;7.7;2.9;5.3;11.5;12.4
17.8;76.2;38.6;6;8.8;24.8;7.4;2.7;5.1;11.1;11.9
16.8;71.9;36.4;5.7;8.3;23.4;7;2.6;4.8;10.5;11.2
16.6;71;36;5.6;8.2;23.1;6.9;2.6;4.7;10.3;11.1
16.3;69.6;35.3;5.5;8.1;22.7;6.7;2.5;4.6;10.1;10.9
15.7;67.1;34;5.3;7.8;21.9;6.5;2.4;4.5;9.8;10.5
15.2;64.8;32.8;5.1;7.5;21.1;6.3;2.3;4.3;9.4;10.1
