2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
19.5;85.2;42.3;6.4;9.8;27;8.3;3;5.6;12.3;12.8
18.7;81.1;39.7;6.1;9.1;25.7;7.9;2.9;5.4;11.9;12.5
17.7;75.8;38.8;5.9;8.7;24.2;7.5;2.7;5.1;10.9;11.7
17.9;75.3;37.8;5.8;8.7;24.2;7.6;2.8;5.1;11;11.8
17.3;75;37.1;5.9;8.6;24;7.3;2.7;5;10.9;11.4
16.8;72.1;36.4;5.7;8.3;23.1;7.2;2.5;4.8;10.4;10.9
16.3;69.8;35.7;5.5;8.1;22.7;6.9;2.6;4.7;10.4;10.9
15.7;68.4;35.1;5.4;8;22.1;6.8;2.5;4.6;10;10.6
16.1;69.7;34.4;5.4;8;22.2;6.9;2.5;4.6;10.2;10.6
16.5;70.7;35.4;5.4;8.1;23.1;7;2.5;4.7;10;10.7
17.3;73.4;36.7;5.8;8.5;23.6;7.1;2.7;4.8;10.6;11
17.9;77.2;38.7;6;9;24.7;7.6;2.9;5.1;11.2;11.8
19.2;80.6;41.6;6.2;9.5;26.5;8;3;5.5;11.9;12.4
19.9;85.7;42.8;6.7;10;27.3;8.5;3;5.7;12.5;13.1
20.3;87;44.5;6.8;10.2;28.1;8.5;3.2;5.9;12.6;13.6
20.5;89;44.7;7;10.2;28.1;8.7;3.3;5.9;13.1;13.7
21.3;89.9;46;6.9;10.5;29;9.1;3.3;6.1;13.2;13.7
20.8;90.9;45.7;7.1;10.5;28.8;9.3;3.3;6.2;13.2;13.8
21;89.9;46.2;7.1;10.5;29.1;9;3.3;6.1;13.3;14
21.2;90.2;46.4;7.1;10.5;29;8.9;3.2;6.1;13;14
21.3;90.8;46.2;7.1;10.5;29.3;8.8;3.3;6.1;13.4;13.9
20.9;90.7;45.4;7.1;10.6;29.2;8.8;3.3;6.1;13.2;13.9
21.3;91.4;45.2;7.3;10.6;29.2;9;3.3;6.1;13.2;13.9
20.6;89.7;45.1;6.9;10.2;28.3;8.8;3.2;5.9;12.9;13.8
20.6;88.8;44.5;6.8;10.1;28.6;8.7;3.2;5.8;13;13.3
19.9;84.9;43.5;6.8;10.1;28.4;8.7;3.2;5.8;12.8;13.3
19.8;85;43.3;6.8;9.8;27.1;8.3;3.1;5.6;12.3;13
19.2;82.7;42.7;6.5;9.7;26.9;8.3;3.1;5.7;12.3;12.8
19.5;82.2;41.4;6.5;9.5;26.1;8.1;2.9;5.5;12;12.7
19.2;82.5;41.2;6.4;9.5;26.3;8.1;3;5.5;12.1;12.6
19.2;83.2;42.1;6.4;9.6;26.9;8;3;5.5;12.2;12.8
19.7;84.1;42.7;6.4;9.9;27.9;8.3;3;5.6;12.2;13
20.2;84.6;42.6;6.8;9.9;28.4;8.4;3.1;5.8;12.4;13.3
20.6;88.1;44;6.9;10.2;28;8.6;3.1;5.9;12.7;13.4
20.2;84.6;43.3;6.7;10;28.3;8.5;3.1;5.7;12.7;13.4
20.1;85.4;43;6.5;9.6;27.4;8.3;3.1;5.7;12.3;12.9
19.1;82.6;41.4;6.4;9.4;26.5;7.9;3;5.4;12.2;13
18.5;80.5;40.5;6.3;9.4;26;7.9;2.9;5.3;11.9;12.4
18.4;77.7;39.7;6.3;9.3;26;7.8;2.9;5.2;11.7;12.3
18.9;83.8;41.7;6.5;9.6;26.7;8;3;5.5;12;12.8
19.7;83.3;42.8;6.4;9.6;27.7;8.1;3;5.6;12.1;12.9
19.2;81;42.4;6.5;9.7;27;7.9;3;5.7;11.8;12.9
18.6;79.6;40.3;6.2;9.1;25.5;7.7;2.9;5.3;11.6;12.5
17.3;74.4;38.4;5.9;8.6;24.3;7.2;2.7;5;10.9;11.8
16.9;74;37.9;5.8;8.5;24.1;7.2;2.6;4.9;10.9;11.6
17;72.2;37.4;5.7;8.4;23.4;7.1;2.6;4.8;10.5;11.2
16.3;70.8;35.5;5.6;8.2;22.7;6.9;2.5;4.6;10;10.9
15.9;68.2;34;5.3;7.8;21.8;6.6;2.5;4.5;9.9;10.3
15.5;64.9;33.6;5.2;7.7;21.6;6.5;2.4;4.4;9.8;10.4
15.1;64.5;33;5.1;7.6;21;6.3;2.3;4.4;9.6;10.2
15.4;65.4;33;5.2;7.5;21.1;6.3;2.4;4.3;9.6;10.1
15.5;66.4;33.1;5.2;7.7;21.6;6.5;2.4;4.4;9.6;10.4
15.8;67.7;34.5;5.3;7.9;22;6.5;2.5;4.5;9.8;10.4
16.3;69.7;35.2;5.4;7.9;22.1;6.7;2.5;4.6;10;10.6
16.3;68.8;35.3;5.5;8.2;22.6;6.9;2.6;4.7;10.4;10.9
