1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
50.3;70.7;107;0;0
48.2;66.7;107.6;0;0
42.9;65.1;107.7;0;0
37.9;62.8;107.6;0;0
39.6;59.9;109.3;0;0
39.2;58.7;108.7;0;0
38.2;58.3;106.7;0;0
38.4;58.3;106.3;0;0
34.9;57.9;106;0;0
29.5;59.3;107.3;0;0
25.6;59.4;105.9;0;0
23.2;60.2;106.8;0;0
21.5;61;107;0;0
22;59.2;105.9;0;0
23.8;58.2;105.4;0;0
26.6;56.8;106.9;0;0
33;54.5;105.6;0;0
39.3;53;105.5;0;0
44.4;51.8;105.9;0;0
53.9;49.5;106.1;0;0
64.1;48;104.7;0;0
71.1;47.3;106.1;0;0
80.2;46.6;104.8;0.5;0.5
82.3;44.4;105.2;1.3;1.5
85.4;43.8;105.4;2.8;2.9
84.8;42.7;104.5;5;4.9
84;41;105.6;7.3;7.3
82.2;39.7;105.2;10.1;9.8
81.5;38.6;104.3;12.7;12.1
78.5;37.2;104.7;14.8;14.4
76.6;34.8;104.1;16.5;16.2
76;34;104.6;18.2;17.9
74.5;33.4;105.4;19.2;18.8
73.6;32.6;105.1;20.4;20.1
74.7;31.4;103.5;20.4;20.9
75.3;31.2;106.3;20.6;21.4
76;30.3;106;20.4;21.8
74.9;30.1;104.5;20.7;22.3
74.3;29.7;104.9;20.8;22.4
75.6;29.5;105.1;20;22.3
75.5;29.4;104.5;19.3;21.3
75.3;28.8;104.7;18.3;19.9
78.5;27.9;104.3;16.4;18
82.9;27;104.5;13.9;15.9
89.1;25.8;103.9;11.5;12.8
93.2;24.9;104.5;8.6;9.3
96.9;24.2;104.3;5.6;6.2
102.9;22.8;104;2.9;3.3
108.9;21.8;104.5;1.1;1.1
107.4;21;102.8;0.1;0.1
108.1;20.2;103.7;0;0
106.5;19.8;101.8;0;0
109.7;19.2;106.1;0.1;0.1
110;18.5;103.1;0;0
113.6;18.5;103.6;0;0
116.7;18.2;103.8;0;0
123.4;17.6;104.2;0;0
126.3;17.6;104.3;0;0
127.5;16.9;103.6;0;0
128.6;16.8;100.6;0;0
122.4;16.7;103.7;0;0
120.6;15.9;102.3;0;0
117.2;15.7;103.2;0;0
114.1;15.6;102.5;0;0
109.5;15;102.9;0;0
105.8;15;101.9;0;0
105.2;15;102.4;0;0
104.9;14.9;103.3;0;0
109.3;15.1;104.1;0;0
117.4;15.4;104;0;0
113.5;15.4;103.6;0;0
112.1;15.8;103;0;0
110.6;15.6;102;0;0
107.2;15.9;101.8;0;0
100.6;15.7;101.1;0;0
91.9;15.4;101.8;0;0
91;15.7;103;0;0
89.4;15.8;100.9;0;0
86.6;15.9;100.7;0;0
85.4;16.3;102.6;0;0
82.4;16.5;101.3;0;0
77.9;16.9;100.6;0;0
73.7;17.2;103.1;0;0
71.7;17.8;101.5;0;0
69.3;17.8;103.7;0;0
69.7;18;102.1;0;0
69.9;17.5;101.8;0;0
70.4;17.3;101.8;0;0
75.4;17.3;100.9;0;0
80.5;17.5;100.8;0;0
81.9;17.7;101.4;0;0
90.6;18.4;99.2;0;0
96.3;19.4;100.4;0;0
104.3;21;100.7;0;0
106.4;22.3;100.4;0.3;0.4
109.2;24;100.4;0.9;1.1
111.1;24.9;99;1.8;2.3
109.2;25.8;101.8;3.4;4
106.5;25.3;101.6;5.3;6
106;24.8;100.2;7.5;8.4
102.4;24.1;101.1;9.7;10.9
99.4;24.4;102.2;12;13.6
94.1;24;101.2;14.2;15.8
88.4;24.9;101.3;16.4;18.4
84.5;26.1;101.8;18;20.2
80.5;28.2;100.2;19.2;22.1
76.3;29;100;20.4;23.3
74.6;31;98.5;20.9;24.4
70.8;32.7;101;21.5;24.8
69.4;34.3;99.6;21.8;25.1
67.1;34.4;100;21.4;25
69.8;34.4;100.3;21;23.9
69;34.3;99.2;19.8;23
70.2;35.4;99.7;18.4;21.2
71.8;35.2;99.9;16.5;19.3
75.7;36.4;101.3;13.7;15.9
81.5;37.5;100;10.8;12.7
82.6;38;99.5;8;9.1
85.1;40.2;100.3;5;5.9
87;41.2;99.8;2.6;3
88.2;41.9;98.6;0.8;1
89.3;42.7;99.3;0.1;0.1
87.4;42.4;99.8;0;0
86;43.3;99.2;0;0
85.8;43.2;100.1;0;0.1
87.6;45.1;100;0;0
89;45.8;99.7;0;0
91.5;47.6;99.5;0;0
92.3;50.2;97.2;0;0
93;53.9;99.8;0;0
