2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
19.2;83.4;40;6.5;9.8;24.6;7.6;3.1;5.2;11.8;13.1
19;81.6;38.9;6.2;9.4;23.8;7.4;3;5.1;11.4;12.8
18;80.3;37.1;6.2;9.1;22.6;7.2;2.9;5.1;11.3;12.2
17.9;75.9;36.7;5.9;8.9;22.5;6.9;2.7;4.8;10.8;12.1
17.7;75.1;36;5.8;8.7;21.3;7;2.8;4.7;10.7;11.9
17.5;74.7;36.1;5.8;8.7;22.5;6.8;2.8;4.7;10.7;11.6
17.5;73.7;35.8;5.9;8.7;21.3;6.9;2.7;4.7;10.6;11.5
17.1;73.7;35.6;5.8;8.6;21.6;6.9;2.7;4.7;10.6;11.5
17.1;71.8;35.6;5.7;8.5;20.9;6.7;2.7;4.7;10.5;11.4
16.6;71.2;34.2;5.5;8.3;20.6;6.6;2.6;4.4;10.2;11
16.7;70.7;33.8;5.4;8.3;20.4;6.4;2.6;4.4;10.1;10.9
16.6;68.3;33.4;5.3;8;20.3;6.4;2.5;4.4;9.8;10.8
16;68.7;33;5.4;7.9;19.7;6.3;2.5;4.3;9.8;10.8
16;67.1;32.9;5.3;8;20;6.4;2.5;4.3;9.8;10.7
16;68.9;33.5;5.4;8;19.7;6.3;2.5;4.3;9.6;10.8
16.2;68.9;32.9;5.4;8;20.4;6.3;2.5;4.4;9.9;10.6
16;69.8;34.4;5.5;8.2;20.8;6.5;2.6;4.5;10.2;11
16.8;71.6;34.8;5.7;8.3;20.9;6.6;2.7;4.6;10.2;11.3
17.4;72.3;35.6;5.9;8.4;21.6;6.7;2.7;4.7;10.6;11.5
18.1;76.7;36.5;6;8.9;22.2;7;2.8;4.8;10.8;12
18.7;79.8;38;6.2;9.2;23.3;7.4;2.9;5;11.2;12.3
18.9;80.7;38.8;6.3;9.7;23.7;7.6;3;5.2;11.6;12.8
19.1;84.9;40.5;6.6;9.7;24.4;7.9;3.1;5.3;12.3;13.4
20.3;85.7;41.4;6.6;10;25.7;8;3.2;5.4;12.2;13.5
20.6;87.3;42.3;6.7;10.3;25.6;8.1;3.2;5.6;12.6;13.9
20.4;86.9;42.2;6.9;10.3;25.8;8.2;3.3;5.6;12.7;13.8
21;89.5;43.4;7;10.5;26.5;8.3;3.3;5.7;12.7;14.4
20.7;90.7;42.8;7;10.5;25.9;8.3;3.3;5.8;13.1;14.1
21.4;90.8;43.8;7.1;10.6;26.5;8.4;3.4;5.8;12.9;14.1
21.4;91.5;44.2;7.2;10.7;26.4;8.4;3.4;5.7;13.1;14.4
21.4;89.9;43.9;7.2;10.7;26.9;8.3;3.4;5.7;13.2;14.2
21.5;90.9;44.7;7.2;10.6;26.7;8.4;3.4;5.8;13.1;14.6
21.1;92.4;43.6;7.1;10.7;26.6;8.4;3.3;5.9;13;14.5
21.4;91.2;44.5;7;10.9;26.3;8.5;3.4;5.8;13;14.4
21.2;92.4;44;7;10.8;26.7;8.5;3.4;5.8;13.2;14.4
21.1;91.3;44.6;7.3;10.7;26.4;8.5;3.4;5.8;13;14.2
21.7;91.6;44;7.2;10.8;26.8;8.5;3.3;5.9;13.1;14.6
21.3;91.3;44.8;7.2;10.7;26.7;8.5;3.4;5.8;13;14.3
21.4;90.7;44.6;7.1;10.6;26.3;8.5;3.4;5.7;13.2;14.5
21.3;91;44.2;7.3;10.7;27.2;8.4;3.3;5.8;13.1;14.4
21.3;89.7;43.6;7.2;10.5;26.1;8.4;3.3;5.8;12.8;14.1
21.1;89.1;43.4;6.9;10.3;26.2;8.3;3.3;5.8;13.1;14.2
21;89.5;42.8;6.9;10.6;26.1;8.1;3.3;5.7;12.9;14
20.8;87.9;43;7;10.4;26.6;8.4;3.3;5.7;12.8;13.8
20.5;88.7;42.1;6.8;10.4;25.8;8.3;3.3;5.6;12.8;13.8
20.2;87.3;42.4;6.9;10.3;25.3;8.1;3.2;5.6;12.5;13.6
20.4;86.7;41.4;6.8;10;25.1;8;3.2;5.4;12.2;13.6
20.2;83.4;41.1;6.5;10;25.7;7.9;3.2;5.5;12.4;13.5
19.9;85.1;40.8;6.8;10;25.2;7.9;3.2;5.4;12.1;13.4
19.8;85.2;40.5;6.6;9.9;25.2;7.8;3.1;5.3;12;13.3
20;83.7;40.6;6.6;9.8;25;7.7;3.1;5.4;12;13.3
19.8;82.2;41.5;6.6;9.8;25;7.8;3;5.4;11.9;13.3
19.9;83.3;41.8;6.6;9.9;24.7;7.8;3.1;5.4;12;13.1
19.8;83.4;40.9;6.7;9.8;24.8;7.8;3.1;5.4;12.4;13.4
20.4;86.3;41.4;6.8;10.1;25;8.1;3.2;5.4;12.3;13.4
20.4;86.3;41.7;6.8;10.2;25.4;8;3.2;5.5;12.6;13.8
20.8;87.7;43.1;7;10.3;25.8;8.3;3.3;5.6;12.9;14
21;90.6;43.2;7.1;10.6;26.5;8.3;3.3;5.7;13.2;14.1
21.2;90.6;43.5;7.1;10.5;26.3;8.4;3.3;5.8;12.8;14.2
20.8;89.3;43.6;7.1;10.5;26.1;8.3;3.3;5.7;12.7;14
20.9;88.9;42.7;7;10.4;26.1;8.3;3.3;5.6;12.8;14
20.1;85.5;41.9;6.9;10.1;25.4;8.1;3.2;5.5;12.6;13.6
20;86.1;42;6.7;10;25.1;7.9;3.2;5.4;12.2;13.3
19.5;82.3;40.6;6.7;10;24.1;7.9;3.1;5.3;12;13.3
19.3;82.6;41.2;6.6;9.7;24.4;7.7;3;5.2;12.1;12.9
19.1;80.1;39.2;6.3;9.5;23.9;7.6;3;5.2;11.9;12.8
18.7;80.1;38.5;6.4;9.5;24.1;7.5;3.1;5.2;11.7;12.8
18.9;80.2;39.3;6.4;9.4;23.6;7.5;3;5;11.4;12.4
19.4;83.4;40.2;6.6;9.6;24.4;7.5;3;5.3;12;12.7
19.9;86.1;41.1;6.7;9.9;25;8;3.2;5.4;12.1;13.4
19.7;84.4;40.5;6.6;9.8;24.6;7.8;3.2;5.4;11.9;13.2
19.9;83.1;40.7;6.5;9.7;24.5;7.7;3.1;5.3;11.9;13.1
19.3;83.4;40.8;6.5;9.8;24.4;7.7;3.1;5.3;12.1;13.2
19.1;82.4;39;6.4;9.6;24;7.5;3.1;5.3;11.8;12.8
18.3;79.2;38.8;6.3;9.2;23.3;7.4;2.9;5;11.5;12.6
17.9;74;37.1;6.1;9;22;7;2.8;4.9;10.9;11.9
17.8;76.5;36.1;5.8;8.9;22.2;7.1;2.8;4.8;10.9;11.8
17.2;74;36;5.9;8.8;21.9;7;2.8;4.8;10.8;11.6
17.4;73.7;36.4;5.8;8.9;22.2;6.8;2.8;4.7;10.7;11.6
17.1;73.7;36;5.8;8.8;21.9;7;2.8;4.8;10.6;11.7
16.8;73.3;35.2;5.7;8.5;21.2;6.9;2.7;4.6;10.5;11.5
16.9;70.6;35.1;5.7;8.4;21.3;6.6;2.7;4.6;10.2;11.2
16.4;70.4;34.2;5.5;8.2;20.7;6.7;2.6;4.6;10;11.1
16.4;70.3;34.1;5.5;8.1;20.1;6.6;2.6;4.4;10.2;10.9
15.9;68.2;33.5;5.4;8;20.3;6.4;2.5;4.5;9.9;10.8
16;67.6;33.3;5.4;8.1;20.1;6.4;2.6;4.3;9.9;10.7
16;67.6;33.5;5.4;8;20;6.4;2.5;4.3;10;10.7
16.1;68.9;33.5;5.5;8.2;20.3;6.4;2.5;4.3;10;10.9
16.4;70;34.3;5.6;8.4;20.6;6.5;2.6;4.5;10.1;11.1
16.5;72.4;35.3;5.7;8.4;21.1;6.7;2.7;4.6;10.5;11.4
17.3;72.7;36.3;5.9;8.7;21.8;6.8;2.7;4.7;10.7;11.5
17.8;75.9;37.3;6;8.8;22.4;7.1;2.8;4.8;11;11.9
18.5;78.3;38.6;6.3;9.1;23.2;7.4;2.9;5;11.3;12.5
19.2;81;39.6;6.4;9.6;24.1;7.8;3;5.3;11.8;12.7
19.5;84.1;40.3;6.7;9.8;24.8;7.8;3.1;5.4;12;13.3
20.1;85;41.7;6.7;10.1;25.1;8.1;3.1;5.5;12.6;13.5
19.9;86.3;42.1;6.8;10.2;25.7;8.1;3.2;5.5;12.5;13.7
20.6;88;42.3;6.9;10.2;25.7;8.4;3.2;5.6;12.8;13.8
20.7;87.8;43.3;7;10.6;25.9;8.2;3.3;5.6;12.9;13.9
21.1;87.4;43.4;6.9;10.7;26.3;8.4;3.3;5.8;12.8;13.8
20.5;90.2;44;7;10.6;26.3;8.5;3.4;5.7;12.7;14.2
20.8;90;45;7.2;10.7;26.7;8.5;3.4;5.9;12.9;14.5
20.8;89.6;43.9;7.1;10.5;26.3;8.4;3.3;5.7;13.2;14.1
20.8;89.9;43.9;7.1;10.6;26.6;8.5;3.4;5.8;13.2;14.2
21.2;89.6;44.4;7.2;10.5;26.4;8.6;3.4;5.7;12.8;14.3
21.1;89.2;43.5;7.1;10.6;26.8;8.4;3.4;5.8;13.2;14
21;90.1;44.6;7.2;10.9;26.3;8.4;3.3;5.8;13.1;14.2
20.9;91.2;44.7;7.2;10.7;26.9;8.6;3.4;5.7;13.2;14.1
21.3;91.1;44.1;7.2;10.7;26.9;8.6;3.4;5.7;13.3;14.5
21.1;90.9;44.8;7.2;10.6;26.8;8.5;3.4;5.9;13;14.4
21.4;90.9;43.9;7.1;10.5;26.7;8.4;3.3;5.6;13;14.5
21;90.7;44.8;7.1;10.6;26.8;8.4;3.4;5.7;13.2;13.8
21.1;88.2;44.1;7.1;10.7;26.2;8.4;3.3;5.7;12.9;14.2
20.7;88.4;43.3;7;10.5;26.4;8.3;3.3;5.7;12.9;13.8
20.6;87.8;42.9;6.9;10.4;25.9;8.2;3.2;5.7;12.9;14
20.7;88.8;43.5;6.9;10.2;26;8.2;3.2;5.6;12.9;13.8
20.3;87.6;42.3;7;10.3;25.9;8.3;3.2;5.6;12.7;13.6
20.1;84.3;41.3;6.7;10;25.5;8;3.2;5.5;12.5;13.5
19.8;84.6;41.4;6.8;10.1;25.2;8;3.1;5.5;12.1;13.4
19.8;86.2;41.9;6.7;10;24.9;7.9;3.2;5.4;12.3;13
20;83.1;41.4;6.6;9.7;24.7;7.9;3.1;5.4;11.9;13.3
19.4;82.3;41.1;6.6;9.7;24.5;7.9;3.1;5.3;12.3;13
19.8;82.7;40.5;6.6;9.9;24.4;7.7;3.1;5.4;12.2;13
19.4;82.5;40.4;6.7;9.6;24.6;7.7;3.1;5.2;12;13.3
19.6;83;41.4;6.7;9.7;24.9;7.8;3.1;5.3;11.8;13.3
19.4;83.4;40.6;6.7;9.7;25;7.9;3.1;5.4;12.1;13.2
19.9;84.8;41.3;6.6;10;25.5;7.9;3.2;5.4;12.5;13.3
20.1;85.9;41.9;6.7;10;25.6;8.1;3.3;5.4;12.4;13.5
20.4;86.8;42.6;7;10.3;25.7;8.2;3.3;5.6;12.7;14
21.1;89.8;43.5;7.1;10.4;26.2;8.5;3.3;5.6;13;14.2
20.8;89.1;43.3;7;10.5;26.1;8.5;3.2;5.7;13;14.3
21;88.2;44;7.1;10.5;25.8;8.3;3.3;5.7;12.7;14.1
20.7;86.7;43.4;7;10.3;25.6;8.2;3.3;5.6;12.5;14
19.9;86.3;42;6.8;10;25.5;8.2;3.3;5.5;12.3;13.6
19.9;83.7;41.9;6.6;9.9;24.6;7.9;3.1;5.4;12.4;13
19.2;81.5;40.5;6.6;9.8;25;7.8;3.1;5.3;12.2;13.2
19.3;80.7;39.6;6.4;9.7;24.1;7.7;3.1;5.1;12;12.7
18.8;81.4;39.2;6.3;9.5;24;7.6;3;5.1;11.5;12.9
18.6;79.6;38.9;6.3;9.6;24;7.4;3;5;11.6;12.7
18.8;80;38.9;6.4;9.6;23.4;7.5;2.9;5;11.4;12.6
19.6;81.4;40.3;6.5;9.7;23.9;7.7;3;5.2;11.8;12.8
19.4;83.2;41.2;6.7;10;25.2;7.9;3.1;5.3;12.1;13.1
19.7;84.3;40.4;6.6;9.8;24.9;7.7;3.1;5.4;12.1;13.3
19.8;83.7;39.6;6.6;9.5;25;7.8;3.1;5.3;12;13
19.3;81;40.6;6.5;9.8;24.6;7.6;3.1;5.3;12;13.2
19.1;81.1;39.7;6.5;9.4;24.2;7.6;3;5.2;11.8;12.6
18.6;77.4;38.1;6.2;9.2;23.4;7.4;2.9;4.9;11.4;12.3
17.3;75.4;36.9;5.9;9;22.3;7.1;2.8;4.8;11;11.8
17.5;73.7;36.6;5.9;8.6;22.6;7;2.8;4.8;10.9;11.9
17.5;74.6;36.1;5.9;8.7;21.8;7.1;2.8;4.8;10.8;11.6
17.2;73;36.7;5.8;8.7;21.4;7.1;2.8;4.6;10.7;11.6
16.8;72.3;35.4;5.8;8.6;22;6.9;2.7;4.7;10.6;11.7
17;72.6;35.3;5.6;8.4;21.5;6.9;2.7;4.6;10.5;11.4
16.5;70.7;34.3;5.6;8.3;20.9;6.8;2.6;4.5;10.2;10.9
16.4;69.7;34.2;5.5;8.3;20.8;6.5;2.6;4.5;10.2;11
16.5;68;33.4;5.5;8.2;20.1;6.5;2.6;4.4;10;10.8
16.1;68.7;33.7;5.4;7.9;20;6.5;2.5;4.4;9.8;10.5
15.7;68.9;33.5;5.4;8;20.4;6.3;2.5;4.3;9.9;10.6
16.2;67.6;33.8;5.5;8.1;19.8;6.4;2.5;4.3;9.8;10.9
16.1;67.9;33.6;5.4;8.3;20.2;6.5;2.6;4.4;9.9;10.6
16.5;69.2;34.7;5.6;8.1;20.4;6.5;2.6;4.5;10.4;11.2
16.3;71.6;34.7;5.7;8.6;21.4;6.6;2.6;4.5;10.4;11.4
16.8;72.4;36.2;5.8;8.6;20.8;6.8;2.7;4.8;10.5;11.1
17.7;75;36.9;6.1;8.9;22.2;7.1;2.8;4.8;10.9;12
17.8;77.7;38.3;6.2;8.9;23.1;7.5;2.9;5;11.4;12.3
18.5;80;38.9;6.4;9.4;23.8;7.5;3;5.1;11.8;12.7
19;82.1;40.5;6.7;9.7;24.5;7.7;3.1;5.2;12.3;13
19.7;83.9;41.3;6.8;10;25.6;7.9;3.2;5.5;12.3;13.3
20.2;83.9;41.9;6.8;10.1;25.7;8.2;3.2;5.5;12.3;13.5
20.1;86;42.2;7.1;10.2;25.8;8.3;3.3;5.6;12.4;13.6
20.4;85.8;43.1;7.1;10.2;26;8.2;3.3;5.6;12.7;13.6
20.4;86.9;43.5;7;10.3;26.3;8.3;3.3;5.7;12.6;13.8
21.1;88.6;43;7.1;10.5;26.8;8.3;3.3;5.7;13.1;13.9
20.8;88.4;43.7;7.1;10.5;26.5;8.4;3.3;5.7;12.7;14.3
20.9;88.5;43.8;7;10.7;26.4;8.6;3.3;5.8;12.9;14.1
20.8;89;43.3;7.1;10.6;26.8;8.5;3.3;5.7;12.9;14.2
20.7;89.3;43;7.1;10.7;26.4;8.5;3.4;5.7;13.1;14.1
