2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18.7;81.1;43.1;6.7;9.9;26.2;8;3;5.4;11.9;12.1
17.8;76.9;41.5;6.3;9.2;24.9;7.6;2.9;5.1;11.4;11.8
16.7;73.4;39.5;6.1;8.9;23.4;7.3;2.7;4.8;10.8;11.1
16.8;73.3;38.9;6;8.8;23.4;7.2;2.7;4.8;10.5;10.9
16.6;72.2;38.6;6;8.9;23.2;7.1;2.6;4.7;10.5;10.8
16;69.6;37.8;5.6;8.5;22.7;6.9;2.6;4.6;10.1;10.5
15.5;68.4;36.6;5.7;8.3;21.8;6.6;2.5;4.5;10;10.2
15.3;67.6;35.6;5.4;8.1;21.4;6.6;2.5;4.4;9.7;10
15.3;66.9;35.4;5.5;8.2;22;6.6;2.5;4.5;9.7;10
15.6;68.1;36.1;5.6;8.4;22.1;6.7;2.5;4.6;10;10.4
16.2;71.3;37.4;5.8;8.7;22.8;7.1;2.6;4.7;10.2;10.5
17.7;74.9;40.4;6.2;9.2;24.5;7.4;2.8;5.1;10.9;11.5
18.5;81;42.5;6.5;9.5;26.2;7.9;3;5.3;11.7;12.1
19.4;84;45.2;7.1;10.2;27.3;8.3;3.1;5.7;12.4;12.7
19.9;87.6;45.7;7.2;10.4;27.4;8.7;3.2;5.8;12.7;13.2
20.3;87.8;46.6;7.2;10.4;28.4;8.6;3.2;5.9;12.7;13.5
20.2;88.2;47.1;7.2;10.8;28.8;8.7;3.3;6;13;13.3
20.6;89.1;47.9;7.4;10.9;28.5;8.8;3.3;6;12.9;13.1
20.7;90.5;47.4;7.3;10.8;29;8.8;3.3;6;13;13.6
20.7;90.2;47.6;7.4;10.8;28.5;8.8;3.2;5.9;13.1;13.6
20.6;90.3;47.3;7.4;10.9;29.1;9;3.3;5.9;13;13.7
20.5;91.1;47.7;7.4;10.9;28.6;8.8;3.4;5.9;13.2;13.7
20.7;89.6;47.7;7.4;10.9;29.2;8.8;3.3;6;13.2;13.5
20.2;85.7;47.2;7.4;10.6;28.4;8.6;3.3;5.8;12.8;13.3
20.1;87.9;46.2;7.1;10.5;28.1;8.7;3.2;5.8;12.8;13.4
20;87.3;46.3;7;10.6;28.1;8.7;3.2;5.7;12.5;13.1
19.8;85;45.8;7;10.2;27.4;8.5;3.1;5.7;12.3;12.8
19.3;84.5;44.8;6.9;10.1;27.2;8.3;3.1;5.6;12.3;12.6
19.2;84;43.5;6.8;10;26.8;8.2;3.1;5.5;12.3;12.5
18.7;83;44.4;6.8;10.1;26.8;8.2;3.1;5.6;12;12.3
19.1;85.4;43.7;6.9;9.8;26.7;8.2;3;5.5;12;12.5
19.1;86.5;45;6.8;10.1;27.6;8.3;3.1;5.6;12.4;12.7
19.7;87;46.5;7.1;10.4;27.9;8.7;3.2;5.9;12.6;13.1
20.4;91.4;47.5;7.2;10.7;28.3;8.7;3.3;5.9;13;13.3
20.2;88.9;47.2;7.2;10.7;28.1;8.6;3.1;5.8;12.7;13.6
19.6;86.6;45.6;6.9;10.3;27.1;8.5;3.2;5.7;12.5;12.6
18.9;82.7;44.2;6.7;10;26.5;8;3;5.5;12.1;12.6
18.3;80.7;44.4;6.5;9.8;26.1;8;3;5.3;11.6;12.2
18.4;81.3;41.9;6.4;9.5;25.3;7.9;2.9;5.3;11.6;12
19;83;44.4;6.8;9.9;26.3;8.1;3;5.5;11.9;12.5
19.4;83.8;43.8;6.8;10;26.3;8.3;3;5.5;12.1;12.6
19.1;84.3;44.2;6.7;9.7;26.6;8.2;3;5.5;11.8;12.4
18.1;79.2;41.4;6.5;9.4;24.9;7.8;2.9;5.2;11.5;12.2
17.2;75.9;39.5;6;9.1;24;7.4;2.8;5;10.9;11.3
17.2;75.1;39.3;6.1;8.8;23.9;7.3;2.7;4.9;10.7;11.2
17;72.9;38.7;5.9;8.7;23.9;7.2;2.7;4.9;10.7;11.1
16.3;72.5;37.3;5.9;8.5;22.9;6.9;2.6;4.6;10.4;10.7
16.1;68.6;36.6;5.8;8.3;22.4;6.9;2.5;4.6;9.9;10.4
15.5;67.8;36;5.5;8.2;21.6;6.6;2.5;4.6;9.9;10.3
15.7;68.9;35.5;5.5;8.1;21.7;6.7;2.5;4.6;10;10.2
15.9;69.1;36.4;5.6;8.4;22.1;6.7;2.5;4.5;10;10.4
16.7;73.3;39.1;5.9;8.5;22.9;7;2.6;4.8;10.4;10.9
17.3;77;39.9;6.2;9.1;24;7.5;2.8;5.1;10.8;11.5
18.5;82.2;42.3;6.7;9.6;25.5;7.9;2.9;5.4;11.7;12.3
19.7;85.1;45.4;6.9;10.1;27.3;8.4;3;5.7;12.3;12.9
20;87.2;46.3;7.1;10.5;28.1;8.6;3.2;5.9;12.6;13.2
20.6;90.8;47.5;7.3;10.4;28.1;8.6;3.3;6;13;13.3
21.1;89.3;47.4;7.4;10.8;28.5;8.8;3.3;5.9;13.1;13.7
20.7;91.2;48;7.4;10.9;28.9;8.8;3.3;5.9;13.1;13.8
21;91.7;47.5;7.4;10.8;28.7;8.9;3.3;6;13.3;13.8
