1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
99.6;21.9;114;0;0
89.4;21.7;114.9;0;0
78.6;21.5;113.5;0;0
74.6;22.7;113.7;0;0
72.2;22.7;113.9;0;0
64.4;22.6;114.5;0;0
59.2;22.9;113.9;0;0
57;21.8;114.6;0;0
56.6;20.9;115.9;0;0
62.2;20.4;113.8;0;0
69.8;20.5;114;0;0
79.9;20.4;115.2;0;0
91.4;20.6;114.8;0;0
102.3;20.5;114.9;1.3;0.9
100.2;20.7;115.3;4.5;3
97.8;20.4;117.9;8.8;6.5
94.4;19.7;119.8;11.2;10.3
91.4;19.4;116.7;12.7;14
87.7;20;118.4;12.5;17.6
84.4;20.3;117.9;11.8;20.7
82.3;20.3;116.2;10.7;23.2
82.4;19.7;117.8;10.3;24
84.6;18.7;117.6;11.2;23.2
81.2;17.3;117;11.6;21.5
83.2;16.1;117.9;11.2;18.2
87;16.1;118.1;9.5;13.1
90.8;17;119.9;6.3;7.4
93.5;17.6;120.8;2.5;2.5
93.7;17.9;117.9;0.2;0.2
92.9;17.4;119.5;0;0
96.3;17.4;118.5;0.1;0.1
101.6;16.1;119.2;0;0
108.2;15.2;119.4;0;0
112.9;14.2;118.4;0;0
112;13.6;121.3;0;0
103.1;12.7;119.1;0;0
98.7;12.3;120.2;0;0
93.2;12.4;120;0;0
90.2;12.3;119.6;0;0
97.4;12.7;120.4;0;0
102.5;13;119.4;0;0
99;13.2;121.4;0;0
89.1;13;121.4;0;0
75;13.2;121.5;0;0
72.8;13.4;122.4;0;0
66.8;14.1;121.7;0;0
60;15.6;122;0;0
52.3;16.4;120.7;0;0
45.9;17.3;122.4;0;0
44.5;16.8;122.1;0;0
45;16.7;123.8;0;0
47.8;16.1;122.6;0;0
51.6;15.6;123;0;0
55.1;15.3;123.6;0;0
57.6;15.2;123.6;0.4;0.6
59.4;16.1;124;2.2;3
56.2;16.8;122.6;5.6;7.8
51.4;17.8;122.6;10.1;14.2
44.9;18.6;123.3;14.1;20.9
38.7;18.1;124.4;17.3;26
