1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
99.6;21.9;114;0;0
95;21.1;112.9;0;0
86.6;21.5;113.6;0;0
78.2;21.7;112.7;0;0
77.5;21.9;113.7;0;0
74.1;22.3;114.6;0;0
73.7;22.2;116.6;0;0
72.2;22.7;113.9;0;0
68.9;22.5;114;0;0
64.1;23.2;114.6;0;0
61.4;22.7;113.9;0;0
58.9;22.3;113.8;0;0
56.4;22.3;113.6;0;0
56.4;21.9;114.4;0;0
56.6;20.9;115.9;0;0
57.6;20.8;113.1;0;0
62.4;21.1;113.7;0;0
67.7;20.6;113.8;0;0
71.8;20.5;113.3;0;0
77.8;20.3;112.4;0;0
85.5;20.3;115.6;0;0
91.4;20.6;114.8;0;0
98.1;20.6;116.2;0.6;0.4
102.1;20.7;115.1;1.6;1.1
103.1;20.9;118.2;3.4;2.3
102.9;20.7;116.1;5.7;3.9
97.5;20.1;114.1;8;5.9
95.6;19.9;114.6;9.9;8.1
94.4;19.7;119.8;11.2;10.3
91.9;19.3;116;12.3;12.2
90.5;19.7;115.5;12.7;14.7
87.7;19.7;116.7;12.9;16.6
86.5;19.8;117;12.3;18.9
84.1;20.3;118.2;11.7;20.6
84.8;20.6;116.6;11.2;21.8
82.3;20.3;116.2;10.7;23.2
84.8;20.1;116.2;10.3;23.4
83.3;19.6;117.5;10.3;23.9
82.9;19.4;118.6;10.8;23.9
84.3;18.7;116.6;11.2;23.7
82.8;17.7;117;11.5;22.7
80.8;16.7;118.1;11.5;20.5
83.2;16.1;117.9;11.2;18.2
86.1;16.3;116;10.8;15.5
87.5;16.3;115.1;9.3;12.3
87.6;16.5;118.8;7.4;9.2
90.9;16.9;116.3;5.3;5.9
93.8;17.3;116;3;3.1
95;17.7;119.1;1.2;1.2
93.7;17.9;117.9;0.2;0.2
94.7;17.7;119.8;0;0
94.7;18.1;118.2;0;0
94.7;17.5;117.7;0.1;0.1
98.2;16.7;118.4;0;0
102;16.6;117.2;0;0
101.9;15.9;119.7;0;0
108.2;15.2;119.4;0;0
113;14.6;119.2;0;0
111.5;14;118.5;0;0
111.9;13.4;119.4;0;0
107.8;13.2;118.4;0;0
105.9;12.6;117.6;0;0
101.5;12.6;121.2;0;0
98.7;12.3;120.2;0;0
95.8;12.1;121.2;0;0
94.1;12.6;119.9;0;0
90.6;12.3;119.7;0;0
91.8;12.6;119;0;0
97.2;12.7;119.8;0;0
102.9;13;121.8;0;0
102.5;13;119.4;0;0
98.8;13.1;120.8;0;0
97.6;13.1;120.1;0;0
91.5;13.2;120.5;0;0
83.8;13.5;122.3;0;0
75.7;13;122.1;0;0
73.1;13.3;122.7;0;0
72.8;13.4;122.4;0;0
69.3;13.8;121.1;0;0
66.3;14.3;120.2;0;0
62.3;14.6;120.4;0;0
56.8;15.6;121.1;0;0
52.2;16.4;121;0;0
49;16.7;121.6;0;0
45.9;17.3;122.4;0;0
45;17;122.7;0;0
44.5;16.9;123.4;0;0
44.1;16.9;123.4;0;0
45.8;16;120.4;0;0
48;15.7;121.8;0;0
48.5;15.6;123.2;0;0
51.6;15.6;123;0;0
54.3;15.1;123.6;0;0
55.1;15.5;122;0;0
58.3;15.1;122.5;0.2;0.3
58.9;15.4;122.2;0.8;1
58.5;15.7;124.3;1.8;2.4
58.4;16.3;123.7;3.4;4.8
56.2;16.8;122.6;5.6;7.8
53.7;17;124.3;8.1;11.4
50.4;18;122.8;10.7;15.3
47;18;123.4;13;19
43;18.6;124.3;15.2;22.2
39.9;18;124.2;17;25.2
37;17.9;123.5;18.3;28.3
34.7;17.5;124.9;19;29.6
33.7;17.1;125.8;19.5;30.8
34.1;17.1;127.1;19.8;31
35.4;16.9;124.4;19.5;31.8
36.7;17.6;126.6;18.7;30.9
40;19.2;125.6;17.7;30.6
42.6;20;123.8;16.8;28.9
40.4;21.5;126.5;15.1;26.4
38.3;22.8;127.2;13.2;24
39.8;23.9;123.9;11.3;20.6
42.8;24.1;124.8;9;16.7
47.6;24.6;121.5;7;13
49.7;24.9;126.8;5;9.2
53.5;24.3;125.3;3.1;5.6
55.2;23.3;125.7;1.7;2.9
57.8;22.8;126.1;0.6;1.1
56.9;22.2;125.2;0.1;0.2
57.7;21.4;127.7;0;0
58;21;126.1;0;0
58.9;21;124.6;0;0
62.8;20.8;125.7;0;0
64.2;21.2;128.5;0;0
67.9;21.6;126.8;0;0
69.3;22.5;129.4;0;0
71;24.2;127.6;0;0
71.1;25.3;128.4;0;0
71.2;25.7;126.7;0;0
68.7;26.6;126;0;0
64.7;27;127.8;0;0
62.6;26.1;126.5;0;0
61.2;26.8;126.1;0;0
59.1;26.4;126.6;0;0
57.2;25.8;125.8;0;0
55.7;26.3;125.7;0;0
57;26.7;126.9;0;0
61.2;27.7;127;0;0
70.1;29.1;127.3;0;0
67.2;31;124.9;0;0
64.4;31.1;127.5;0;0
61.5;32.4;129.3;0;0
57.1;32.6;128.1;0;0
49.7;32.8;129.9;0;0
41.8;33;127.5;0;0
41.2;32.8;127.9;0;0
39.2;32;125.3;0;0
38.1;30.7;128.7;0;0
36.7;31.1;130.6;0;0
33.6;30.5;126.7;0;0
28.8;29;129.7;0;0
25.9;28.9;129.2;0;0
23.1;28.2;128.5;0;0
20.5;28;128.4;0;0
18.7;28.2;129;0;0
17.1;28.3;129;0;0
15.9;28.1;127.8;0;0
16.4;28.5;128.9;0;0
16.6;28.8;128.6;0;0
17.1;28.4;131.6;0;0
18.4;28;129.6;0;0
18.9;26.9;131;0;0
20.4;27.4;129.7;0;0
20.8;26.7;130.9;0.4;0.4
21;26.8;128.4;1.1;1
20.6;26.4;131.3;2.4;2.3
19.6;26.4;130.2;4.3;4.2
18.4;25.6;129.8;6.6;6.2
17.3;26.7;132.7;8.9;8.5
17.2;26.1;132.6;11.1;10.5
16;27;131.3;12.9;12.8
14.8;27.9;131.5;14.6;14.5
13.7;28.1;131.1;16.1;16.3
12.9;29.4;130.8;17;16.8
11.7;29.9;129.4;18;17.7
11.3;30.4;131.1;18.4;19
11.5;31.3;132.2;18.7;19.3
12.2;31.7;131.4;19;19.4
14;31;134;19.5;19.7
16.9;31;132.1;19.6;19
19;30.9;131.7;19.2;18.7
15.8;30.5;129.1;18.3;18.1
13;30;132.5;17.6;17
12.8;29.1;129.1;15.7;15.5
15.4;28.3;131.2;14.2;13.4
18;27.8;132.9;11.7;10.9
20.2;27.4;130;8.7;8.4
24.2;26.9;132.4;5.9;5.6
27.5;26.6;132.8;3.3;3.1
28.7;27.6;132.5;1.2;1.2
29.1;27.7;130.9;0.2;0.2
28.4;28.9;130.3;0;0
27.6;29.8;133.2;0;0
28.5;30.6;132.9;0;0
30.7;31.6;132.2;0;0
34.4;31.9;133.6;0;0
38.2;32.1;130.4;0;0
43.5;32.2;132.7;0;0
49.1;31.9;128.1;0;0
52.3;31.2;131.8;0;0
54;30.8;133.7;0;0
54.3;30;130.2;0;0
53.9;30.1;132.5;0;0
52.3;29.8;130.8;0;0
50.9;29.6;132.9;0;0
49;29.8;132.2;0;0
47.6;30.2;132.7;0;0
47.3;29.6;131.8;0;0
48;29;131.8;0;0
53.4;28.7;129.5;0;0
61.5;28;131.3;0;0
61.6;27.7;129.4;0;0
61.8;26.9;131.9;0;0
62.1;27;132;0;0
57.2;26.9;132.2;0;0
48.5;27.3;130.2;0;0
42.3;27.5;130.8;0;0
39.4;27.6;128;0;0
37.5;28.9;131.8;0;0
36.2;28.8;131.5;0;0
35.4;29;133.1;0;0
32.5;28.5;132.2;0;0
27.4;29.1;130.6;0;0
25.1;28.5;129.6;0;0
23;29.1;133.1;0;0
21.4;28.3;132.3;0;0
21.2;28.5;131;0;0
22.7;28.1;131.8;0;0
24.4;27.8;131.4;0;0
30.3;27.7;131.6;0;0
34.5;27.1;129.3;0;0.1
39.9;26.6;133.7;0;0
49.5;26.2;130;0;0
58.6;25.5;129;0;0
65.4;24.8;130.3;0;0
72.4;24.3;130.4;0.4;0.9
77.4;23.4;128.9;1.1;2.5
75.8;23.2;129.3;2.5;5.4
73.6;22.8;131.1;4.6;9.5
68;23.5;128.7;7.4;14
64.9;23.4;130.3;10.3;17.6
59.9;23.6;128.2;12.9;20.3
57.9;23.7;129.2;15.7;22.8
53.1;23.6;129.4;18.2;24.7
52;23.5;127.8;21;25.7
49;22.6;128;22.4;26.4
48.7;22.5;129.8;23.7;26.3
50.1;22.1;131.9;24;25.9
52.3;22.2;130.2;24.3;24.5
54.1;21.7;130.3;23.7;23.4
54.8;22.1;127.3;22.7;23
58.7;22.3;130.8;21.7;22
60.5;22.8;129.6;20.2;20.9
61.3;22.8;128.1;19.1;19.9
62.2;23.7;128.4;16.7;18.2
66.1;23.4;128.4;14;16
69.3;23;130.8;11.7;13.7
75.1;22.9;128.4;8.8;10.6
76.5;22;129.4;5.9;7.6
81.7;21.8;129.1;3.6;4.9
83.8;21.4;130.9;2;2.7
81.8;21.3;129.8;0.9;1.2
83.8;22.1;127.6;0.3;0.4
82.1;22.8;128.9;0.1;0.1
81.5;23.8;126.3;0;0
80.7;24.7;128;0;0
81;25.4;127.4;0;0
85.8;25.7;126.4;0;0
87.3;25.9;128.1;0;0
92.1;25;129;0;0
99.5;24.1;128.7;0;0
102.5;23.6;126.6;0;0
101.8;22.2;129.6;0;0
97.9;22.2;126.9;0;0
93.9;21.2;126.9;0;0
90.7;20.5;127.8;0;0
88.2;20.5;126.2;0;0
85;20.7;125.6;0;0
82.6;20.1;127.9;0;0
78;20.5;126.6;0;0
77.9;20.6;125.3;0;0
83.7;21;128.8;0;0
91.7;20.6;127.3;0;0
88.6;20.4;126.8;0;0
86.8;20.5;127.8;0;0
87.4;20.3;127.4;0;0
84;19.9;124;0;0
74.2;19.4;126.6;0;0
68.8;19.1;126.5;0;0
66.1;18.6;125.4;0;0
65.7;18.1;129.3;0;0
63.8;18.5;126.3;0;0
62.9;18.4;126.4;0;0
60;19;125.4;0;0
54;19.2;128.2;0;0
51.2;19.8;128;0;0
48.4;20.5;126.6;0;0
46.7;20.7;125.4;0;0
45.6;20.7;125.6;0;0
45.7;20.8;125.4;0;0
48.5;20.7;126.3;0;0
53;20.5;125.3;0;0
56.1;20.3;126.2;0;0
63.5;19.7;125.9;0;0
70.2;19.6;126.2;0;0
78.2;20;124.5;0;0
85.9;20;127.3;0;0
93.2;19.9;124.7;0.4;0.6
98.3;19.5;125.3;1;1.7
98.5;19.1;124;2.1;3.5
97;18.7;124.1;3.5;6.3
95.3;18.1;123.5;5.2;9.8
91.2;17.5;125.7;7;13.4
90.3;16.7;124.2;8.7;16.4
87;16.2;124.9;10.3;19.5
83.6;15.8;124.7;12;21.8
78.8;15.3;124;13.8;24.7
76.1;15.6;125.4;15.5;26.5
73.4;15.5;123.3;16.7;28.1
73.3;15.6;124.6;17.7;28.7
71.9;15.7;124.4;17.9;28.2
74.3;15.8;122.6;18.2;27.6
72.5;16.4;124.5;17.9;27.1
75.2;15.8;122.8;17.2;25.5
77.8;16.2;124.6;16.7;24.5
78.6;16.2;121.3;15.7;22.8
77.8;16.3;124.1;14.3;21.4
81.4;16.1;124.4;13;18.8
85.8;15.8;124.2;10.9;16
88.2;15.7;124.9;8.9;12.8
92.1;15.6;121.8;6.6;9.5
95.6;15.3;123.2;4.2;6.2
99.1;15.1;123.8;2.3;3.4
99.2;15.6;122.1;0.9;1.3
98.4;16.3;123.8;0.2;0.3
98.8;16.3;121;0;0
96.8;17;123.6;0;0
97.5;18.2;122;0;0
97.3;18.6;121.5;0;0
100.4;19;122.2;0;0
104.5;19.6;123.6;0;0
109.6;19.2;119.9;0;0
112.7;19.1;122.9;0;0
114.4;18.7;122.2;0;0
112.3;18.9;118.9;0;0
110.4;18.4;123.6;0;0
106;18;123.9;0;0
101.1;17.8;121;0;0
97.6;17.7;118.9;0;0
93.9;18;121.2;0;0
90.9;18;122.9;0;0
89.6;18.3;119.3;0;0
87.5;18.4;123.2;0;0
91.8;18.5;119.6;0;0
100.3;19.1;120.5;0;0
99.7;19.1;121.4;0;0
96;19.5;120.1;0;0
94.4;19.9;121.3;0;0
89.3;20.8;120;0;0
82.2;20.9;122.3;0;0
72.7;21.3;120.9;0;0
69.6;21.8;121.3;0;0
69.5;21.2;119.7;0;0
68.3;21.4;121.8;0;0
69.9;20.1;119.8;0;0
67.6;19.4;118.5;0;0
62.4;18.8;121.7;0;0
60.3;18.1;120.5;0;0
57.4;17.9;122.4;0;0
57.3;18;120.5;0;0
54.2;18.6;120.1;0;0
54.6;19.6;120.7;0;0
54.9;21.6;120.7;0;0
58;22.9;119.6;0;0
59.8;24.5;120.9;0;0
63.4;25.8;119.2;0;0
71.8;26.5;119.3;0;0
79.3;26.2;118;0;0
87;25.6;121.5;0;0
95.3;24.9;119.5;0.4;0.2
99.6;23.9;121.4;1.1;0.7
103.1;24;118.5;2.3;1.5
100.7;23.2;118.9;4.1;3
100.6;23.3;120.3;6;5.1
97.7;23.7;116.9;7.9;8
95.7;24.1;118.5;9.7;11.6
89.5;24.9;121.5;11.2;15.5
83.1;25.1;118;12.5;19.5
78.5;26.6;117.7;13.2;23.3
73.5;27.3;118.4;14.1;26.8
69.6;28.1;119;14.4;30.2
66.1;28.8;119.7;14.6;31.7
65.9;30;117;14.8;33.5
64.7;30.2;119.3;14.9;34
62;30;118.6;15.1;34
63.6;31;118.8;15;33.2
66;30;117;15;31.6
66.1;30.4;118.9;14.5;28.8
68.2;29.9;117.6;13.6;25
73;29.5;118;12.4;21.1
78.9;30.9;116.8;10.7;17
82.7;31.4;119.7;8.7;12.5
84.9;32;118.4;6.2;8.4
87.1;32.2;120.3;3.9;5
89.4;33.2;116.5;2.1;2.4
89;34.3;115.1;0.8;0.9
88.7;34.4;118.1;0.1;0.1
88.4;35;116.3;0;0
87.7;35.3;117.9;0;0
88.5;35.3;115.2;0;0
90.4;35.2;117;0;0
93.5;35.7;117.3;0;0
95.3;35.6;115.7;0;0
101.8;35.1;115.4;0;0
106.7;35.8;116.4;0;0
107.4;35.6;115.8;0;0
104.7;36.7;116.8;0;0
98.4;36.6;117.9;0;0
97;36.7;119.9;0;0
91.5;36.3;117.2;0;0
87.4;37;117;0;0
84.4;36.8;117.8;0;0
81.7;36.7;116.1;0;0
79.4;35.7;115.3;0;0
79.9;35.6;115.5;0;0
86.5;35;114.7;0;0
95.3;34.3;113.9;0;0
92.3;33.4;116.2;0;0
90.3;32.5;116.3;0;0
92.7;32.6;117.1;0;0
87.1;32.1;114.2;0;0
77.9;32.2;114.1;0;0
70.8;31.9;114.6;0;0
69.1;31.8;116.6;0;0
67.6;32;115.5;0;0
67.6;32.3;115.7;0;0
65.2;32.4;117;0;0
