2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18.3;82.8;41.9;6.6;10;26.6;8.4;3.1;5.4;12;13.1
17.3;78.6;39.7;6.3;9.5;25.3;8;3;5.2;11.4;12.4
16.6;75.3;38.1;6;9.1;24.2;7.6;2.9;4.9;10.9;11.9
16.5;74.5;37.7;6;9;24;7.6;2.8;4.9;10.8;11.8
16.3;73.7;37.2;5.9;8.9;23.7;7.5;2.8;4.8;10.7;11.7
15.7;71;35.9;5.7;8.6;22.8;7.2;2.7;4.7;10.3;11.2
15.3;69.5;35.1;5.6;8.4;22.4;7.1;2.6;4.6;10.1;11
15.1;68.4;34.5;5.5;8.3;22;6.9;2.6;4.5;9.9;10.8
15.1;68.4;34.6;5.5;8.3;22;6.9;2.6;4.5;9.9;10.8
15.5;70.2;35.5;5.6;8.5;22.6;7.1;2.7;4.6;10.2;11.1
16;72.6;36.7;5.8;8.8;23.4;7.4;2.8;4.8;10.5;11.5
17.1;77.2;39;6.2;9.3;24.8;7.8;2.9;5.1;11.2;12.2
18;81.4;41.1;6.5;9.8;26.2;8.3;3.1;5.3;11.8;12.9
18.9;85.3;43.1;6.8;10.3;27.5;8.7;3.2;5.6;12.4;13.5
19.3;87.1;44;7;10.5;28;8.8;3.3;5.7;12.6;13.8
19.5;88.3;44.6;7.1;10.7;28.4;9;3.4;5.8;12.8;14
19.8;89.5;45.2;7.2;10.8;28.8;9.1;3.4;5.9;13;14.2
19.9;89.9;45.4;7.2;10.9;28.9;9.1;3.4;5.9;13.1;14.2
19.9;89.9;45.4;7.2;10.9;29;9.1;3.4;5.9;13.1;14.2
19.9;90;45.4;7.2;10.9;29;9.1;3.4;5.9;13.1;14.2
20;90.4;45.6;7.2;10.9;29.1;9.2;3.4;5.9;13.1;14.3
19.9;89.9;45.4;7.2;10.9;29;9.1;3.4;5.9;13.1;14.2
19.9;90.2;45.5;7.2;10.9;29;9.2;3.4;5.9;13.1;14.3
19.5;88.2;44.5;7.1;10.7;28.4;9;3.4;5.8;12.8;14
19.3;87;43.9;7;10.5;28;8.8;3.3;5.7;12.7;13.8
19;86;43.4;6.9;10.4;27.7;8.7;3.3;5.7;12.5;13.6
18.6;84;42.4;6.7;10.2;27.1;8.5;3.2;5.5;12.2;13.3
18.3;82.8;41.8;6.6;10;26.7;8.4;3.2;5.4;12.1;13.1
18.1;81.6;41.2;6.5;9.9;26.3;8.3;3.1;5.4;11.9;12.9
18;81.2;41;6.5;9.8;26.2;8.3;3.1;5.3;11.8;12.8
18.2;82.1;41.4;6.6;9.9;26.5;8.4;3.1;5.4;12;13
