1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
117.1;15.7;102;0;0
105.7;16.1;99.9;0;0
95.3;16.8;103.1;0;0
90.4;17.7;100.8;0;0
86.3;18.9;100.1;0;0
80.2;20;101.3;0;0
74;21.2;100.8;0;0
68.7;21.9;100;0;0
68.9;22;101.1;0;0
73;22.6;101;0;0
79.4;22.6;99.9;0;0
90.1;22.9;99.8;0;0
104.9;22.6;101;0;0
112.1;23.3;101.4;1.2;1.7
107.7;24;98.1;4;6.3
98.9;26.2;102.8;8.1;13
92.5;27.9;99.4;11.6;19.4
82.1;30.3;100;13.3;24.1
76.8;31.9;100.9;14.6;28.2
75.1;32.6;100.6;14.7;30.1
74.9;33.7;101.2;14.2;30.4
75.1;33.5;101.7;13.7;30.1
77;33.7;101.8;13.3;29.1
74.9;34.6;101.1;12.6;26.7
76.5;35.8;101.5;11.1;22.2
79.6;38.2;99.3;8.4;16
80.5;42.1;101.6;5.2;9
82.3;45.4;100.4;1.9;3.1
81.9;47.8;100.9;0.1;0.2
76.9;50.1;98.8;0;0
77.9;50.9;100.3;0;0.1
83.2;52;101.9;0;0
87.2;52.1;100.4;0;0
90.4;54.3;99.8;0;0
86.3;55.4;99;0;0
78.4;55.3;101.5;0;0
72.4;56.5;100.7;0;0
66.9;57;99;0;0
64.7;57.6;100.8;0;0
74.8;55.4;100.7;0;0
79.8;53.9;100.3;0;0
78.1;52.6;101.7;0;0
66.5;53.5;100.8;0;0
50.6;55.8;99.7;0;0
44.3;58.5;101.5;0;0
38.1;65;100.9;0;0
27.3;67.1;100.7;0;0
19.2;68.6;101;0;0
13.2;71.9;100.5;0;0
11.4;69.9;100.1;0;0
12.1;69.3;101.4;0;0
15.2;69.6;100.3;0;0
18.2;70.3;99.7;0;0
19.9;70;99.3;0;0
22.2;72.6;100;0.6;0.7
21;74.2;99.1;2.8;3.6
17.7;74.5;101.5;7.4;9.2
14.3;71.7;99.4;13;15.9
10.3;70.9;99.7;18.4;21.5
7.1;66.7;100.9;22.5;25.2
5.3;64.3;102.3;24.7;27.3
7;61.8;100;25.7;27.3
11.2;63.2;101.7;26;26.5
17.8;63.1;101.3;24.7;24.5
18.9;64.3;102.3;21.5;20.8
19.5;63.3;99.4;17.5;16.3
26.4;66.2;101.1;12.2;11.4
30.9;65.3;101;6.8;6.4
36.7;64.7;101.1;2.5;2.4
38.5;63.5;100.4;0.3;0.3
38.4;64.5;99.2;0;0
42;62.2;99.1;0;0
49;60.8;100.6;0;0
56.8;57.8;102;0;0
65.2;53.2;102.1;0;0
67.3;51.6;103.3;0;0
61.7;51.8;100.3;0;0
55.9;53.8;101.3;0;0
50.8;56.7;99.7;0;0
47.5;57.3;102.4;0;0
58.6;54.8;100.1;0;0
71.4;50.3;101.5;0;0
71.1;47.9;102.7;0;0
64.5;46.7;100.7;0;0
52.8;45.7;102.2;0;0
49.5;46;103.4;0;0
45.6;46.8;102.4;0;0
40.9;45.1;102.8;0;0
35.1;43.7;102.8;0;0
31.4;42.3;103.3;0;0
28.4;41.9;100.9;0;0
27.3;41.4;101.6;0;0
28.8;41.5;102.5;0;0
30.6;40.3;101.9;0;0
34.2;38.1;102.9;0;0
36.4;35.7;103.8;0.6;0.6
36.3;33.9;102.6;3;3
35.1;31.7;103.1;7.5;7.8
32.4;30.3;102.3;12;13.7
31.7;28.6;103.5;15.6;19
30.1;28;103.4;17.7;23.2
29.4;27.8;103.1;18.4;26.2
30.1;28;103.1;19.3;27.1
33.7;27.3;103.2;18.7;27.7
40.4;25.9;104;18.5;26.4
43.9;24.7;103.8;17.5;25.2
40.1;23;104.1;15.5;21.6
43.6;22.6;104.4;12.8;16.7
49;22.5;105;8.2;10.2
56.1;23.3;104.4;3.6;4.3
59.6;23.4;104.9;0.6;0.6
59.6;22.8;105.2;0;0
61.6;22.5;104.2;0;0
71.3;21;104.7;0;0
77.2;20;105.4;0;0
88.1;19.3;105.1;0;0
90.6;18.5;105.6;0;0
91.4;18.5;104.6;0;0
87.5;19.5;107;0;0
82.9;20.5;105.5;0;0
81.4;21.3;106;0;0
85.2;21;106;0;0
94.5;20.4;105.7;0;0
92.2;19.6;105.3;0;0
86.9;18.7;104.1;0;0
76;18.6;106.4;0;0
71.6;18.6;106.2;0;0
68.7;18.6;104.7;0;0
66.5;18;107.9;0;0
59.8;17.6;107;0;0
55.5;18;108.5;0;0
54;18.7;107.2;0;0
54.1;20.7;104.1;0;0
61.4;21.7;108.5;0;0
69.9;22.9;105.7;0;0
84.1;22.8;107.4;0;0
95.4;22.4;106.9;0.5;0.5
99.3;21.7;107.1;2.4;2.8
96.3;21;105.6;6.5;7.7
91.3;20.5;106.3;11;13.6
84.5;20.5;105.4;14.7;19.9
76.5;20.9;106.1;18.2;24.9
68;21.8;106.1;21.1;29.5
66.4;22.9;108.4;21.7;31.4
67.4;23.6;107.4;20.5;30.5
69.7;24.6;108.3;19.3;29.9
73.6;24.3;104.7;16.9;27.5
74.1;25;106.8;14.4;24.6
82;25.4;107.7;10;18.1
86.9;26.3;107.9;5.7;11.2
93.7;27.5;107.4;2.4;5
94.8;28.7;108.2;0.6;1.3
94.4;29.9;108.4;0.1;0.1
91.6;30;107.2;0;0
96.3;30.5;107.6;0;0
104.1;29.1;108;0;0
110.6;28;108.4;0;0
112.2;27.7;107.3;0;0
107.5;28.1;109.4;0;0
96.6;29.8;108.4;0;0
86.9;32.2;108;0;0
82.8;33.8;107.8;0;0
83.7;33.2;107.5;0;0
96.1;31.5;108.1;0;0
92.8;30.3;108.9;0;0
87.2;30.6;106.7;0;0
72.4;31.7;108.1;0;0
66.5;33.5;110.9;0;0
62.6;34.2;108.3;0;0
59.7;33.4;108.5;0;0
54.1;31.9;107.6;0;0
51.8;29.4;109.3;0;0
50.4;29.4;109.6;0;0
51.5;31.4;109.1;0;0
55.4;32.2;110.1;0;0
63.7;32.6;109.6;0;0
80.5;31.4;110;0;0
95.1;29.2;109.8;0.2;0.4
102.4;26.8;107.9;1.2;2.1
102;26.9;110.6;3.4;5.8
96;26.7;109.3;6.8;10.4
89.6;28.4;110;10.4;14.5
80.9;30.1;108.6;14.5;18.4
74.4;30.5;110.3;17.8;21.2
69.8;30.5;110;20;23.3
67.9;31.1;110.6;21.2;23.5
66.9;31.3;111.3;21.3;23.1
70.4;31.5;110.4;20.4;22.1
68;30.7;109.3;17.8;20.7
75.3;30.5;109.9;14.5;16.6
82.1;29.3;111;10;11.7
88.8;28.6;111.9;4.8;6
96.1;27.3;110.1;1.2;1.5
95.7;27.1;111.6;0;0
98.4;26.8;110.6;0;0
98.3;26.8;111;0;0
103.5;26.5;112.3;0;0
113;26.3;112.6;0;0
113.8;26.3;112.2;0;0
107.2;26.7;109.6;0;0
98.5;28.2;110.5;0;0
91.3;28.7;112.7;0;0
85.7;29.6;113.6;0;0
86.1;28.8;114;0;0
100.6;27.4;110.8;0;0
94.8;25.5;112.3;0;0
92.3;24.5;110.6;0;0
79.8;24.8;110.8;0;0
73.2;25.5;112.6;0;0
69;27.1;111.5;0;0
64.4;27.9;114.3;0;0
56.2;28.9;110.7;0;0
51.4;30.5;110.4;0;0
46.7;32;113.9;0;0
46.4;32.5;111.6;0;0
51.4;33.5;112.7;0;0
59.4;34.4;111.7;0;0
73.9;34.1;113.1;0;0
88.2;33.6;111.8;0.2;0.2
92.6;32.3;112.5;1.7;1.7
91.3;33.6;114.3;5.3;5.5
83.1;36;113.4;10.2;10.9
72.2;36.7;112.9;15.1;16.9
62.2;39.6;112.3;18.5;21.8
56.1;40.1;112.2;21.3;25.8
53.9;39.4;112.5;21.8;27.3
54.7;39.3;112.8;22.1;29.5
55.1;38.2;112;21.9;29.6
58.2;36.9;112.4;19.8;28.4
58.6;37.7;113.8;17.3;24.4
64.1;39.1;112.4;13.6;20
68.7;42.2;114;9.1;13.2
70.4;45.8;114.5;4.5;6.4
72.5;49.2;111.5;1.2;1.7
73.1;50.5;113.6;0;0
72.4;48.6;113.4;0;0
76.1;47.9;114.5;0;0
82.8;47.2;116.2;0;0
88.6;48.7;114.6;0;0
88;50.5;115.4;0;0
82.9;51.3;112.6;0;0
74.8;52.3;113.5;0;0
68.6;51.6;114.3;0;0
64.3;51.5;113.8;0;0
61.7;50.5;114.8;0;0
72.3;51.4;114.5;0;0
70.3;50.3;112.9;0;0
68;50;115;0;0
57.5;49.6;115.8;0;0
49.6;48.3;114.6;0;0
47.7;46.3;113.2;0;0
49;45.1;115.6;0;0
40.9;44.3;116.3;0;0
37.7;42.5;115.6;0;0
35.1;43.3;114.3;0;0
34.3;43;114.6;0;0
39;43.6;116.7;0;0
46.9;42.5;116.4;0;0
61.3;40.4;116.1;0;0
75.7;39.1;114.3;0.1;0.1
86.8;37.4;116.5;0.8;1.3
87.7;36.3;116.2;2.8;4.6
80.4;37;116.6;6;10.4
72.4;37.8;115.6;9.8;16.1
63.6;38.4;118.1;13.4;21.3
57.6;37.7;115.3;16.3;25.8
56;36;116.5;18.4;28
59.2;33.4;114.9;19;27.8
59.1;33;115.9;18.9;26.4
65.2;32.4;114.1;17.6;23
63.9;33.1;115.1;16;19.8
70;32.9;116.9;13.6;14.9
76.3;33.5;117.9;9.8;10.1
79.4;32.9;117.1;5.6;5.5
86;31.5;116.4;2;1.9
88.1;29.5;114.4;0.2;0.2
90.9;26.3;118.3;0;0
94.2;24.5;118.2;0;0
102.1;23.4;119.6;0;0
106.6;24.2;117.7;0;0
109.3;25.6;117.5;0;0
105.2;26.1;117.7;0;0
97.8;24.7;117.3;0;0
93.1;23;117.7;0;0
90.2;21.7;117.8;0;0
88.2;20.7;118.7;0;0
96.9;20.4;116.4;0;0
96.8;21.4;116.7;0;0
93.7;22.5;117.1;0;0
82.9;22.9;117.7;0;0
68.6;24;116.8;0;0
67.9;23.8;117.4;0;0
65.3;24.6;118.4;0;0
59;24.4;118.6;0;0
53.8;23.8;120;0;0
50.3;22.9;116.3;0;0
51.6;22.4;117.1;0;0
55.7;21.8;120.5;0;0
63.5;21.4;119.4;0;0
75.5;21.9;119.8;0;0
85.9;21.7;120.1;0;0
93.5;21.7;121.1;1.3;1.5
95.4;22.1;119.7;4.3;4.9
89;21.6;118.9;8.9;10.3
83.3;21.2;119.9;12.4;15
79.6;21.2;118;14.8;18.5
76.1;22.2;120.4;15.6;21.2
73.4;23.3;120.7;15.1;22.1
72.6;24.3;119.9;15;23.1
72.8;25.3;119.4;14.1;22.5
73.2;25.8;119.9;14;21.4
71.7;25.2;120.2;13.8;20.3
70.6;24.9;120.7;12.6;17.9
73.6;25.1;118.6;10.2;13.6
77.4;24.6;118.6;6.8;8.8
83.4;25.8;119;2.9;3.6
81.7;26.5;120.6;0.5;0.6
78.5;29.4;120.2;0;0
78.6;32.2;119.8;0;0
