2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18.4;83.7;42.2;6.7;10;26.8;8.4;3.1;5.6;12;13
17.4;80.4;40.6;6.3;9.5;25.6;8.2;3;5.2;11.4;12.5
16.4;75.9;38.1;6;9;24.1;7.7;2.8;4.9;10.9;11.9
16.5;74.3;38;6;9;24.3;7.5;2.8;4.9;10.8;11.8
16.2;75;37.6;5.9;9;23.7;7.5;2.8;4.9;10.6;11.6
15.7;71;36.6;5.7;8.6;23.1;7.2;2.7;4.7;10.3;11.4
15.5;69.1;35.2;5.6;8.3;22.1;7.1;2.7;4.6;10.2;11.1
15.1;68.6;34.5;5.4;8.2;21.8;6.9;2.6;4.5;9.8;10.9
15.3;67.5;35.3;5.4;8.3;22.1;6.9;2.6;4.4;9.9;10.8
15.3;68.7;35.1;5.6;8.3;22.8;7.1;2.6;4.6;10;11.2
16.2;73.1;36.5;5.7;8.7;23;7.3;2.7;4.8;10.3;11.5
17;78.4;39.1;6.1;9.3;24.6;7.6;2.9;5.1;11.3;12.1
17.8;80.8;41.1;6.5;9.9;26.1;8.2;3.1;5.4;11.8;12.8
18.9;85.3;42.2;6.8;10.3;27.3;8.7;3.3;5.6;12.3;13.3
19;86.9;43.9;7;10.5;28.1;8.9;3.2;5.8;12.8;13.5
19.4;88.9;44.5;7;10.7;28.1;9;3.3;5.8;12.7;14.2
19.8;90.6;45;7.1;10.6;28.9;9.3;3.5;6;13;14.2
19.9;91.1;45.4;7.2;10.7;28.6;9.1;3.4;5.9;13.1;14.1
20.1;89.9;44.8;7.4;10.9;28.4;9.3;3.4;5.8;13.2;14.1
20.1;90;45.5;7.2;10.9;29;9.1;3.4;6;13.1;14.4
19.7;90.4;45.2;7.2;11.1;28.9;9.2;3.5;5.9;13.4;14.3
19.6;90.8;45.6;7.2;10.9;29.2;9.2;3.5;5.9;12.9;14.1
19.9;91.2;45.8;7.2;11;29.1;9.1;3.4;5.9;13;14.4
19.7;87.8;45.3;7.1;10.6;28.7;9;3.4;5.9;12.9;14.1
19;87.3;43.8;7;10.6;27.7;8.9;3.3;5.6;12.5;13.8
18.9;86.2;43.9;6.9;10.4;27.7;8.9;3.3;5.7;12.6;13.7
18.6;83.4;42.6;6.8;10.4;27.3;8.5;3.2;5.5;12.2;13.1
18.6;82.7;41.5;6.7;10.1;26.9;8.5;3.1;5.5;12.2;13.2
18.1;81.6;41.2;6.6;9.8;26.3;8.2;3.2;5.4;11.8;13
17.7;81.6;41.1;6.4;9.7;26.2;8.2;3.1;5.3;12;12.9
18.3;82.4;41.5;6.6;10;26.4;8.4;3.1;5.3;11.6;13
18.7;83.8;41.3;6.7;10.3;27;8.4;3.2;5.5;12;13.1
19.2;85.8;43.4;6.8;10.2;27.4;8.7;3.2;5.7;12.3;13.7
19.1;87.7;42.7;6.9;10.5;28.3;8.9;3.2;5.7;12.7;13.5
19.3;85;43;6.8;10.4;27.7;8.7;3.3;5.6;12.4;13.3
18.5;83;41.9;6.7;10.1;26.7;8.6;3.2;5.5;12.1;13.2
18.1;80.8;40.9;6.3;9.8;26;8.3;3;5.4;11.9;12.8
17.7;79.9;41.1;6.4;9.5;26.2;8.1;3.1;5.2;11.7;12.5
17.4;80.1;39.6;6.3;9.4;25.6;8;3;5.2;11.4;12.6
18.1;82.1;40.6;6.5;10.1;26.4;8.6;3.2;5.4;12.1;13.1
18.5;82.5;42.1;6.6;10.1;26.6;8.4;3.1;5.4;12.2;13.3
18;82.1;42;6.4;10;26.2;8.3;3.2;5.4;12;12.9
17.6;78.5;39.5;6.4;9.6;25.4;8.1;3;5.2;11.7;12.5
16.5;74.2;37.3;6;9;24.3;7.6;2.8;4.9;10.9;11.8
16.3;72.5;36.6;5.9;8.8;23.9;7.3;2.8;4.8;10.6;11.5
15.9;71.8;36.4;5.7;8.8;23.4;7.4;2.8;4.7;10.5;11.3
15.5;69;35.3;5.5;8.5;22.3;7.1;2.6;4.6;10.1;10.7
14.5;66.1;33.7;5.4;8.1;21.8;6.9;2.6;4.5;9.8;10.5
14.9;65.7;32.9;5.2;8;21.2;6.7;2.5;4.4;9.5;10.1
14.5;63.7;32.7;5.2;7.9;21;6.6;2.5;4.2;9.6;10.2
14.6;64.8;32.7;5.2;7.7;20.8;6.6;2.5;4.3;9.5;10.4
14.7;66.3;33.2;5.2;7.9;21.4;6.6;2.5;4.3;9.5;10.3
14.7;66.4;34.3;5.4;8.2;21.5;6.8;2.6;4.4;9.9;10.7
15.3;68.7;35.3;5.6;8.4;21.9;6.9;2.6;4.5;10.2;10.9
15.6;70.1;35.4;5.6;8.6;22.5;7;2.7;4.6;10.1;10.9
15.9;71.7;36.7;5.8;8.9;23.4;7.5;2.7;4.7;10.7;11.3
16.8;73.2;37.2;5.9;8.9;23.7;7.6;2.8;4.9;10.7;11.4
17.1;75.2;38.4;6;9.4;24.6;7.7;2.9;5.1;11.2;11.9
17.4;78.4;39.7;6.3;9.4;25;8.1;3;5.1;11.6;12.5
17.4;78.3;39.6;6.4;9.6;25.2;8.1;3.1;5.2;11.5;12.4
17.5;79.4;39.2;6.2;9.4;25.2;8;3;5.2;11.5;12.4
17.7;80.6;39.5;6.4;9.6;25.5;8.2;3;5.3;11.6;12.4
18;81.9;40.6;6.5;9.6;26.2;8.2;3.1;5.4;11.9;12.7
18.4;81.6;41.5;6.6;10;26.2;8.4;3.1;5.5;11.7;12.8
17.6;79.5;40.1;6.5;9.7;25.9;8.3;3.1;5.2;11.9;12.7
17.3;77.7;38.3;6.2;9.5;25.1;8.1;3;5.1;11.4;12.4
17.1;76.6;38.2;6.2;9.2;24.7;8;2.9;5.1;11.1;12.2
16.6;73.9;37.6;6;9;24.1;7.7;2.9;5;10.8;11.6
16.7;73.3;36.6;5.8;9;24.1;7.5;2.8;4.9;10.8;11.6
16.1;72.3;35.6;5.9;8.7;23.6;7.5;2.7;4.7;10.7;11.4
16;72.2;36.1;5.9;8.6;23;7.3;2.8;4.7;10.5;11.4
16.2;73.1;36.2;5.8;8.9;23.9;7.5;2.8;4.8;10.8;11.4
16.7;75;37.9;6;9.1;24;7.7;2.9;4.9;11;11.8
17.2;76.7;38.2;6.2;9.3;24.8;7.8;3;5.1;11.3;12
17.6;77.7;39.6;6.2;9.7;25.5;8.1;3.1;5.1;11.5;12.3
17.8;78.4;40.2;6.4;9.5;25.5;8;3;5.2;11.7;12.4
17.1;76.8;38.5;6.2;9.3;25.3;7.7;3;5.1;11.2;12.2
16.9;75.6;37.7;6;9.1;24.5;7.6;2.9;5;11.2;11.8
16.6;75;38;5.9;9.1;24;7.6;2.9;4.9;11.1;11.7
16.5;73.2;37.2;6;8.9;23.8;7.5;2.8;4.8;10.7;11.6
17.1;75.5;38.2;6.1;9.3;24.6;7.8;2.9;5.1;11.4;12.1
18;78.4;40;6.5;9.6;25.6;8.2;3;5.3;11.7;12.6
17.4;79.1;39.4;6.3;9.5;25.2;8;3;5.2;11.5;12.3
16.8;76.2;38.5;6;9;24.6;7.8;2.9;5.1;11.3;12
16.1;70.5;35.8;5.6;8.7;23.1;7.3;2.7;4.7;10.5;11.2
15.5;70.8;35.4;5.6;8.7;22.9;7.2;2.7;4.6;10.4;11.2
15.5;68.3;34.3;5.5;8.4;22.3;7;2.6;4.6;10.2;10.9
14.8;67.4;33.9;5.4;8.2;21.6;6.9;2.6;4.4;9.8;10.7
14.3;63.6;32.3;5.2;7.9;20.8;6.7;2.5;4.3;9.5;10.2
14.1;64;31.2;5.1;7.6;20.3;6.3;2.4;4.2;9.2;9.9
13.7;61.1;31.1;5;7.5;20.2;6.3;2.4;4;9.1;9.8
13.6;61.2;31.3;4.9;7.4;19.8;6.3;2.4;4;9;9.8
13.8;61.6;30.3;4.9;7.6;20.3;6.3;2.4;4;9.1;9.7
13.7;61.2;31.2;4.9;7.4;19.8;6.4;2.4;4.1;9;9.7
13.8;61.2;31.2;5;7.6;20.6;6.4;2.4;4.1;9.2;9.8
14.1;61.7;32.1;5.1;7.6;20.3;6.6;2.4;4.2;9.3;9.8
14.5;64.3;32.2;5.1;7.9;20.5;6.5;2.5;4.2;9.4;10
14.6;66.3;32.6;5.3;8.1;21.5;6.7;2.5;4.4;9.7;10.3
15.2;68;34.6;5.5;8.2;22.2;7;2.6;4.5;10.3;10.5
15.6;71.4;34.9;5.6;8.5;23.1;7.1;2.7;4.6;10.4;11
16;72.3;36.2;5.8;8.6;23.6;7.3;2.7;4.7;10.6;11.7
16.4;73.6;36.7;5.8;8.9;23.5;7.5;2.8;4.9;10.8;11.4
16.5;73.6;37.2;5.9;8.9;23.8;7.7;2.9;4.8;10.8;11.7
16.8;76.3;37.9;6;9.2;24.7;7.6;2.8;5;11.3;12.1
17.2;76.8;38.8;6.1;9.3;24.6;7.9;3;5.1;11.5;12.1
17;76.3;38.1;6.2;9.2;24.9;7.6;2.9;5;11.4;11.9
16.3;73;36.8;5.8;8.9;23.9;7.3;2.8;4.8;10.7;11.6
15.8;70;35.2;5.8;8.4;23;7.3;2.7;4.7;10.7;11
15.3;68.9;34;5.6;8.3;22.3;7;2.6;4.6;10;10.8
15;68.6;34.2;5.5;8.2;21.9;7.1;2.6;4.4;9.9;10.6
15;66.6;32.7;5.3;8.1;21.6;6.8;2.5;4.4;9.8;10.5
14.5;65.9;33.1;5.3;7.9;21.6;6.8;2.5;4.4;9.7;10.7
14.7;66.2;33.8;5.3;8.1;21.7;6.9;2.5;4.5;9.8;10.6
15.4;68.5;34;5.5;8.3;22.5;7;2.7;4.5;10.3;10.8
16.1;71.8;36.7;5.7;8.6;23.1;7.4;2.7;4.9;10.8;11.3
16.7;74.3;37.8;6;8.9;24.3;7.7;2.9;5;10.9;11.8
17;75.5;38.2;6;9.3;24.9;7.9;2.9;5;11.1;12.2
16.7;74.6;38.2;6;9.2;24.5;7.7;2.9;5;11.3;12
16.9;74.3;37.5;6;9.1;24.6;7.8;2.9;4.9;11;11.8
16.6;74;36.6;6;9.1;23.7;7.5;2.9;5;10.9;11.7
16.3;73.2;36.7;5.9;8.9;23.6;7.4;2.8;4.9;10.6;11.5
16.8;74.7;37.9;6;9.2;24.4;7.7;2.9;5;11;11.7
17.6;78.7;39.6;6.3;9.7;25.6;8;3;5.2;11.7;12.4
17.2;75.7;38.8;6.2;9.2;24.6;7.8;2.9;5.1;11.3;12.1
16.9;75.1;37.8;6.1;9.3;24.2;7.7;2.9;5;11.2;11.7
16;71;35.3;5.6;8.6;23.1;7.2;2.8;4.8;10.8;11.2
15.4;70.6;34.9;5.7;8.5;23.1;7.2;2.6;4.6;10.1;10.9
15.5;68.6;34.4;5.5;8.3;22.9;7;2.6;4.6;10.4;10.7
14.9;67.2;34.1;5.4;8.1;21.6;6.8;2.6;4.5;10;10.6
14.7;64.1;33.1;5.3;8.1;21.2;6.7;2.5;4.3;9.5;10.3
14.2;63.3;31.5;5.1;7.6;20.5;6.5;2.4;4.2;9.4;10
14.2;63.5;32.4;5.1;7.7;20.6;6.4;2.4;4.2;9.4;9.9
14.5;64.1;31.6;5.1;7.8;20.7;6.6;2.5;4.3;9.5;10.2
14.9;66.8;33.1;5.4;8.2;22.1;6.8;2.6;4.5;10.1;10.7
15.9;69.8;35.3;5.6;8.6;23.1;7.3;2.7;4.8;10.5;11
16.9;75.6;38.1;6.1;9.2;24.5;7.8;3;5;11.2;11.9
17.9;79.8;40.4;6.5;9.6;26;8.2;3.1;5.3;11.7;12.4
18.4;82.1;41.3;6.6;10.1;26.8;8.6;3.2;5.4;12.2;12.9
19;84.8;41.7;6.9;10.3;27.9;8.6;3.3;5.5;12.8;13.4
19.5;86.4;43.1;7;10.5;27.9;8.8;3.3;5.8;12.9;13.5
19.5;86.7;43.7;7;10.6;28.6;8.9;3.3;5.8;12.8;13.8
19.4;87.7;43.4;7.1;10.7;28.5;9;3.4;5.7;12.8;13.9
19.6;87.3;44.1;7;10.6;28.4;8.9;3.4;5.9;13.1;13.8
20;88.6;44.3;7.2;10.6;28.7;8.9;3.4;5.9;13;13.7
19.3;90;44.3;7.1;10.9;29.4;9.2;3.4;5.9;13.1;13.8
20;89.5;42.8;7.1;10.8;28.9;9;3.4;5.9;13;14.1
19.9;87.8;44.3;7.1;10.6;28.6;8.9;3.5;6;13.1;14
19.7;87.7;44;7;10.6;28.9;8.8;3.3;5.8;12.9;13.8
19.4;86.7;43.3;6.9;10.7;27.7;8.9;3.3;5.9;12.8;13.4
19;84;42.2;6.7;10.4;28;8.6;3.3;5.7;12.5;13.4
18.9;82.3;41.7;6.7;10.1;27.4;8.7;3.2;5.6;12.5;13.1
18.2;81.8;41.2;6.6;9.9;26.9;8.6;3.1;5.5;12.5;12.9
18;80.4;41.5;6.6;9.9;26.1;8.3;3.2;5.5;12.2;12.7
18.4;80.3;40.5;6.5;10;26.5;8.4;3.2;5.4;12.1;12.6
19;82.7;42;6.6;10.1;26.9;8.5;3.2;5.6;12.3;12.9
18.9;85.6;42.7;6.8;10.3;27.4;8.7;3.3;5.7;12.7;13.3
19.5;86.7;44.1;7.1;10.8;28.6;8.9;3.4;5.7;13.3;13.9
19.8;87.5;43.8;6.9;10.7;28.8;9;3.4;5.8;12.9;14.1
19.1;85.5;43.5;6.9;10.4;28.3;8.9;3.3;5.7;12.8;13.4
18.6;83.3;41.1;6.7;10.2;26.9;8.4;3.2;5.6;12.3;13.1
18.1;81.3;40.4;6.5;9.9;26.7;8.1;3.1;5.4;11.9;12.8
17.7;79.6;39.9;6.3;9.6;25.9;8.2;3;5.3;11.9;12.5
17.9;78.9;39.7;6.4;9.5;25.5;8.3;3.1;5.4;11.9;12.4
18.9;81.7;41.8;6.8;10.2;26.6;8.4;3.3;5.7;12.6;13
18.7;81.8;40.4;6.5;10;26.4;8.5;3.2;5.5;12.1;12.8
18;80.9;40.9;6.5;9.8;26.1;8.4;3.1;5.3;11.8;12.7
17;75.5;38.4;6.1;9.3;24.5;7.7;2.9;5;11.4;11.8
16.7;75.1;37.1;5.9;9;24.1;7.7;2.9;4.9;11.1;11.7
16.2;73.6;37;5.9;8.8;23.4;7.5;2.8;4.9;10.7;11.5
16.1;72.3;36.6;5.8;8.8;23.5;7.3;2.8;4.8;10.4;11.5
15.7;68.4;34.7;5.5;8.6;22.9;7.1;2.7;4.6;10.3;10.8
15.1;69;33.6;5.5;8.3;22;7;2.6;4.6;10.2;10.4
14.9;67.5;34.1;5.5;8.1;22.1;6.9;2.6;4.5;10;10.6
15.2;68.4;34.2;5.5;8.2;22.1;6.9;2.6;4.5;10.2;10.6
15.9;71;36.2;5.7;8.6;23.2;7.3;2.7;4.6;10.4;11.1
16.2;73.3;36.1;5.9;8.9;23.6;7.1;2.8;4.8;11;11.3
17.4;77.4;38.8;6.2;9.6;25.7;8.2;3;5.2;11.8;12.3
18.5;83;41.6;6.6;10.2;27.3;8.4;3.2;5.5;12.6;13.1
19.2;85.9;43.4;6.9;10.4;27.8;8.6;3.3;5.7;13;13.5
19.1;86.1;44.2;7;10.4;28.3;9.2;3.4;5.9;12.8;13.7
19.7;87.9;44.3;7.2;11;29.1;9.1;3.4;6;13;14
20;91.1;45.4;7.2;10.7;29.3;9.1;3.5;6.1;13.3;14
20.3;91.3;45.3;7.2;11.1;29.5;9.3;3.4;6;13.5;14.1
20.3;90.8;44.9;7.2;10.9;29.6;9.2;3.4;6;13.5;14.1
20.2;91.1;46.1;7.2;11;29.4;9.1;3.5;6;13.3;14.3
20.4;89.6;45.3;7.3;11.1;29.5;9.3;3.6;6;13.4;14.2
20.2;90.2;44.7;7.4;10.9;29;9.1;3.5;6;13.4;14
19.8;91.8;45.2;7.2;11;29.7;9.2;3.5;6;13.5;14.1
20.1;87.5;44.3;7.1;10.9;28.8;9.1;3.4;6;13.2;13.8
19.9;87.6;44.1;7.1;10.4;29;8.9;3.4;5.9;12.9;14
18.9;86.4;43.2;7;10.5;28.1;8.9;3.4;5.8;12.9;13.4
19.2;85.3;42.2;6.8;10.5;27.8;8.7;3.3;5.6;12.8;13.4
18.7;83.1;42;6.7;10.4;27.4;8.7;3.2;5.6;12.6;13.3
18.7;83.2;41.9;6.6;10.3;27.4;8.5;3.2;5.5;12.7;13
18.4;82.3;41.2;6.5;10.1;27.3;8.5;3.2;5.5;12.3;13.1
19;82.7;41.3;6.7;10.2;27;8.5;3.3;5.5;12.5;12.9
19.5;84.6;43.1;6.9;10.3;28.4;8.9;3.3;5.8;12.5;13.4
19.9;87.6;44.1;7.1;10.6;28.9;9.1;3.5;6;13.2;13.9
20;90.4;44;7;10.9;28.9;9;3.4;6;13.1;13.9
19.4;87.2;44;7.1;10.7;28.4;9;3.4;5.8;13;13.7
19.1;82.9;42.3;6.8;10.2;27.4;8.6;3.3;5.6;12.4;12.9
18.7;81.1;41.2;6.6;10;26.6;8.5;3.2;5.4;12.3;12.9
17.7;80.7;39.7;6.4;10;26.3;8.2;3.1;5.3;12;12.7
18;79.7;40.1;6.4;9.8;26.7;8.2;3.1;5.3;12;12.5
18.8;83.9;41.9;6.9;10.3;27.2;8.7;3.3;5.6;12.4;12.9
18.4;82.2;40.8;6.7;10.1;26.9;8.7;3.2;5.5;12.5;12.8
18.4;80.4;40.6;6.5;9.8;26.7;8.4;3.1;5.5;12.2;12.8
17.5;75.7;38.6;6.1;9.3;25.1;7.9;3;5.2;11.4;12.2
17.1;74.4;36.9;6;9.1;24.5;7.7;2.9;4.9;11.1;11.9
16.8;74.6;37.1;5.9;9;24.1;7.6;2.8;4.9;11;11.6
16.5;72.5;36.7;5.8;9;23.6;7.5;2.8;4.8;10.8;11.4
15.8;69.3;35.1;5.6;8.6;22.8;7.3;2.7;4.6;10.3;10.9
15.4;68.4;34;5.5;8.3;22;7.1;2.6;4.5;10.2;10.7
15.3;67.8;33.3;5.5;8.3;21.9;6.9;2.6;4.6;10.2;10.6
15.3;68.3;33.8;5.5;8.2;22.3;7;2.6;4.5;10.2;10.7
15.9;70.4;34.9;5.6;8.7;23;7.1;2.8;4.7;10.5;10.9
16.5;70.6;36.4;5.9;8.7;23.9;7.6;2.8;4.9;11;11.4
17.7;78.1;38.8;6.4;9.3;25.5;8;3;5.2;11.7;12
18.5;82.1;41.6;6.5;10;26.9;8.5;3.2;5.5;12.5;12.6
19.7;84.8;43.3;6.9;10.4;28.1;8.9;3.4;5.7;13.1;13.5
20;86.3;44;7.1;10.9;29;9.1;3.4;5.9;13.2;13.7
20.4;88.3;44.8;7.3;11.2;29.6;9.1;3.4;5.9;13.6;14
20.6;91.4;44.8;7.2;11;29.1;9.2;3.4;6.1;13.5;14.4
20.6;89.3;45.1;7.3;11.1;29.8;9.2;3.5;6.1;13.7;14.4
20.6;89.9;45.5;7.3;10.9;29.5;9.3;3.5;6.1;13.5;14.1
20.6;90.2;45.2;7.3;11;29.6;9.2;3.6;6;13.5;14
20.8;90.5;45.1;7.4;11.2;29.9;9.4;3.5;6;13.5;14.1
20.3;89.8;45.5;7.4;11;29.7;9.4;3.5;6;13.5;14.3
20.7;91.4;45.3;7.3;11.1;29.9;9.3;3.5;6.1;13.7;14.2
