1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
116.2;15.7;101;0;0
103.7;16.3;101;0;0
93.7;17.1;101;0;0
90.4;18.2;101;0;0
87.1;19.2;101;0;0
78.5;20.2;101;0;0
73.3;21.1;100.9;0;0
69.4;21.9;100.9;0;0
69.1;22.4;100.9;0;0
73.8;22.7;100.9;0;0
80.4;22.8;100.9;0;0
93.3;22.8;100.9;0;0
104.9;22.8;100.9;0.1;0.2
112.1;23.2;100.9;1.4;2.2
108;24.3;100.9;4.6;7.1
98.6;26;100.9;8.7;14
90.7;28.2;100.9;11.9;20.1
83.1;30.2;100.9;13.8;24.7
77.4;31.8;100.9;14.7;28.2
74.7;32.8;100.9;14.7;30.1
75.4;33.3;100.9;14.1;30.6
74.6;33.6;100.9;13.6;30.3
76.5;33.9;100.9;13.3;29.1
74;34.5;100.8;12.4;26.3
75.7;36.1;100.8;10.7;21.5
79.2;38.8;100.8;8.1;15
80.6;42.2;100.8;4.7;8.1
82.6;45.6;100.8;1.5;2.5
80.4;48.3;100.8;0.1;0.1
77.6;50.2;100.8;0;0
78.9;51.3;100.8;0;0.1
83;52.1;100.8;0;0
87.6;52.9;100.8;0;0
89.3;53.6;100.8;0;0
85.4;54.6;100.8;0;0
77.5;55.8;100.8;0;0
70.7;57;100.8;0;0
66.1;57.5;100.8;0;0
64.6;56.8;100.8;0;0
76.8;55.2;100.8;0;0
78.8;53.6;100.8;0;0
76.8;53.1;100.7;0;0
64.2;54.4;100.7;0;0
49.6;57.2;100.7;0;0
43.6;60.7;100.7;0;0
36.7;64.3;100.7;0;0
26;67.3;100.7;0;0
18.1;69.5;100.7;0;0
12.7;70.5;100.7;0;0
11.3;70.3;100.7;0;0
12.7;69.6;100.7;0;0
15.3;69.2;100.7;0;0
18.6;70;100.7;0;0
20.2;71.6;100.7;0;0
22.1;73.1;100.7;0.8;1
20.7;73.8;100.7;3.4;4.3
17.2;73.1;100.7;8.2;10.2
13.7;71.4;100.7;13.8;16.7
9.5;69.1;100.7;18.9;22.2
6.8;66.7;100.6;22.8;25.7
5.3;64.5;100.6;25.1;27.3
7.5;63;100.6;26.1;27.3
11.9;62.6;100.7;25.8;26.2
18.9;63.2;100.7;24.2;23.9
18.5;64.3;100.7;21.2;20.5
20.2;65.3;100.8;16.8;15.9
27.3;65.5;100.8;11.4;10.7
32;65.3;100.9;6.2;5.7
37.1;64.7;101;2.1;1.9
38.3;64.1;101.1;0.2;0.2
38.1;63.4;101.2;0;0
42.1;62.1;101.2;0;0
50.1;59.8;101.3;0;0
59;56.6;101.4;0;0
66.7;53.6;101.5;0;0
67.4;52;101.6;0;0
61.8;52.7;101.6;0;0
55.5;54.9;101.7;0;0
50.4;56.9;101.8;0;0
49.2;56.9;101.9;0;0
61.9;54.1;102;0;0
71;50.4;102;0;0
71.6;47.3;102.1;0;0
64.3;46;102.2;0;0
52.1;46.1;102.3;0;0
49.2;46.5;102.4;0;0
45.5;46.3;102.4;0;0
39.6;45.1;102.5;0;0
34.6;43.7;102.6;0;0
30.4;42.5;102.7;0;0
28.4;41.9;102.8;0;0
27.6;41.7;102.8;0;0
28.8;41.2;102.9;0;0
31.1;40.1;103;0;0
33.9;38.3;103.1;0;0
36.9;36;103.2;0.8;0.8
36.7;33.7;103.3;3.5;3.6
34.6;31.4;103.4;8.1;8.7
32.6;29.6;103.5;12.6;14.6
31.1;28.4;103.5;16;19.8
30.1;27.9;103.6;17.9;23.7
29.3;28;103.7;18.8;26.2
30.8;28;103.8;19;27.4
34.6;27.3;103.9;18.8;27.6
41.5;25.8;103.9;18.3;26.8
41.6;24.1;104;17.3;24.7
39.6;22.9;104.1;15.3;21.1
44.7;22.6;104.2;12;15.8
49.1;22.8;104.2;7.5;9.4
56.1;23.2;104.3;3;3.6
59;23.2;104.4;0.4;0.4
59.3;22.7;104.5;0;0
63;21.9;104.6;0;0
70.4;20.8;104.6;0;0
79.3;19.7;104.7;0;0
88.2;18.9;104.8;0;0
91.2;18.5;104.9;0;0
89.2;18.8;104.9;0;0
86.1;19.6;105;0;0
82.3;20.6;105.1;0;0
79.7;21.1;105.2;0;0
86.2;20.8;105.2;0;0
94.1;20.1;105.3;0;0
92.5;19.3;105.4;0;0
86.5;18.9;105.5;0;0
74.2;18.7;105.6;0;0
72.2;18.6;105.6;0;0
69.4;18.4;105.7;0;0
65.1;18;105.8;0;0
59.2;17.8;105.9;0;0
55.1;18;105.9;0;0
54.1;19;106;0;0
55.5;20.5;106.1;0;0
62.3;22;106.2;0;0
71.9;22.9;106.2;0;0
85.6;22.9;106.3;0;0
97.1;22.3;106.4;0.6;0.7
100.5;21.6;106.5;2.9;3.3
96.3;21;106.6;7.1;8.5
89.7;20.7;106.6;11.6;14.7
82.9;20.8;106.7;15.5;20.4
74.7;21.2;106.8;18.7;25.6
68.3;22;106.9;21;29.6
66.4;22.9;106.9;21.5;31.2
68.6;23.7;107;20.5;30.9
70.1;24.2;107.1;18.8;29.6
73.4;24.5;107.2;16.5;27.3
75.8;24.9;107.2;13.5;23.6
83.9;25.7;107.3;9.4;17.5
88.8;26.7;107.4;5.1;10.3
93.6;27.8;107.5;2;4.3
94.2;29;107.6;0.5;1
92.7;29.9;107.6;0;0.1
92.6;30.3;107.7;0;0
97;30.1;107.8;0;0
103.5;29.2;107.9;0;0
112.2;28.2;107.9;0;0
111.5;27.6;108;0;0
104.6;28.3;108.1;0;0
95.1;30.1;108.2;0;0
87.2;32.2;108.2;0;0
81.2;33.4;108.3;0;0
84.7;32.9;108.4;0;0
95.4;31.5;108.5;0;0
92.2;30.4;108.6;0;0
86;30.6;108.6;0;0
70.5;32.1;108.7;0;0
65.4;33.8;108.8;0;0
61.9;34.3;108.9;0;0
59.7;33.1;108.9;0;0
54.6;31.1;109;0;0
52;29.7;109.1;0;0
50.7;29.9;109.2;0;0
50.9;31.2;109.2;0;0
57.1;32.5;109.3;0;0
65.9;32.6;109.4;0;0
81.8;31;109.5;0;0
96.1;28.8;109.6;0.3;0.5
102.7;27.1;109.6;1.4;2.5
101;26.7;109.7;3.8;6.4
95.2;27.4;109.8;7.2;11
88.4;28.6;109.9;11;15.2
79.9;29.7;109.9;14.8;18.9
72.8;30.5;110;18.3;21.8
69.2;31;110.1;20.6;23.3
69.1;31.2;110.2;21.4;23.7
67.2;31.4;110.2;21.2;23.3
69.3;31.4;110.3;19.9;22.1
69.4;31.1;110.4;17.6;20
76.6;30.2;110.5;13.9;16.2
82.7;29.1;110.6;9.1;10.9
91;28;110.6;4.2;5.2
95.9;27.2;110.7;0.9;1.1
96.2;26.9;110.8;0;0
96.1;26.8;110.9;0;0
99.9;26.8;110.9;0;0
105.2;26.5;111;0;0
113.3;26.3;111.1;0;0
112.6;26.3;111.2;0;0
106.3;26.8;111.2;0;0
97.3;28;111.3;0;0
90.3;29.1;111.4;0;0
85;29.5;111.5;0;0
86.6;28.6;111.6;0;0
99.1;27;111.6;0;0
95.9;25.4;111.7;0;0
92.1;24.7;111.8;0;0
78;24.9;111.9;0;0
72.2;25.8;111.9;0;0
68.1;27;112;0;0
64;28.2;112.1;0;0
55.2;29.3;112.2;0;0
50;30.5;112.2;0;0
47.1;31.8;112.3;0;0
46.7;33.1;112.4;0;0
52.9;33.9;112.5;0;0
60.5;34.1;112.6;0;0
75.2;33.5;112.6;0;0
87.7;32.8;112.7;0.3;0.3
94;32.6;112.8;2.1;2.1
90.1;33.5;112.9;6;6.3
81;35.5;112.9;11;11.9
71.1;37.7;113;15.6;17.6
61.8;39.3;113.1;19;22.4
55.9;39.8;113.2;21.1;25.8
53.5;39.5;113.2;22;28
55.1;38.6;113.3;22.1;29.2
54.8;37.6;113.4;21.4;29.1
58.3;37;113.5;19.7;27.7
59.1;37.4;113.6;16.9;24.4
65;39.5;113.6;13;19.1
68.5;43.2;113.7;8.3;12.2
71.4;47.2;113.8;3.9;5.6
72.9;50;113.9;0.9;1.2
72.5;50.2;113.9;0;0
73.1;48.8;114;0;0
77.7;47.4;114.1;0;0
83.1;47.2;114.2;0;0
89.8;48.4;114.2;0;0
88.5;50.2;114.3;0;0
81.8;51.4;114.4;0;0
73.6;51.6;114.5;0;0
67.8;51.1;114.6;0;0
63.3;50.5;114.6;0;0
62.6;50.4;114.7;0;0
73.9;50.6;114.8;0;0
69.8;50.7;114.9;0;0
67.1;50.4;114.9;0;0
55;49.4;115;0;0
49.6;47.9;115.1;0;0
48.4;46.3;115.2;0;0
47.4;44.9;115.2;0;0
40.6;43.8;115.3;0;0
37.1;43.1;115.4;0;0
34.4;43.1;115.5;0;0
34.3;43.4;115.6;0;0
40.3;43.5;115.6;0;0
48.1;42.7;115.7;0;0
64.1;40.8;115.8;0;0
78.5;38.5;115.9;0.1;0.2
87.9;36.8;115.9;1;1.7
86.8;36.5;116;3.2;5.4
79.9;37.4;116.1;6.5;11
71.8;38.5;116.2;10.3;17.1
63.2;38.8;116.2;13.8;22.5
57.6;37.7;116.3;16.7;26.4
56.3;35.9;116.4;18.4;28.1
59.6;34.1;116.5;18.9;27.7
60.7;33;116.6;18.7;25.9
65.4;32.7;116.6;17.7;22.9
66.2;32.7;116.7;15.8;18.9
71.6;33;116.8;12.9;14.2
76.5;33.2;116.9;9.2;9.4
80.9;32.8;116.9;5.1;4.9
85.8;31.4;117;1.6;1.5
88.7;28.9;117.1;0.2;0.2
90.9;26.2;117.2;0;0
95.6;24.2;117.2;0;0
101.1;23.5;117.3;0;0
108;24.2;117.4;0;0
108.8;25.4;117.5;0;0
103.8;25.8;117.6;0;0
97.1;24.7;117.6;0;0
92.5;22.9;117.7;0;0
89.2;21.3;117.8;0;0
87.8;20.5;117.9;0;0
99;20.6;117.9;0;0
96.2;21.3;118;0;0
92.8;22.3;118.1;0;0
79.9;23.3;118.2;0;0
69.9;24;118.2;0;0
67.1;24.5;118.3;0;0
64.7;24.5;118.4;0;0
57.4;24.2;118.5;0;0
53.5;23.7;118.6;0;0
50.9;23;118.6;0;0
51.7;22.4;118.7;0;0
57.2;21.9;118.8;0;0
64.1;21.6;118.9;0;0
