2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
17.7;77.7;40.4;5.8;8.7;24.3;7.6;2.7;5.1;11.5;12.8
17.4;77.4;40.3;5.6;8.6;23.2;7.7;2.8;5;10.9;12.6
16.9;72.8;38.5;5.5;8.1;23.4;7.2;2.7;4.7;10.6;12.2
16.4;70.1;36.6;5.2;7.9;22.3;7.1;2.6;4.7;10.2;11.7
16.1;70;36.3;5.2;7.9;21.8;6.9;2.6;4.6;10.2;11.8
16.1;70;36.6;5.2;7.9;21.4;7;2.5;4.7;10.1;11.5
15.7;69.5;35.8;5.2;8;21.4;6.8;2.5;4.5;9.8;11.4
15.6;68.4;35.8;5.1;7.7;21.3;6.9;2.5;4.6;10;11.4
15.5;68.8;35.5;5.1;7.9;21.1;6.8;2.5;4.5;9.8;11.2
15.1;66.1;34.1;4.9;7.5;20.8;6.6;2.4;4.4;9.6;11
14.8;66.4;33.9;4.9;7.3;20.5;6.5;2.4;4.3;9.6;10.9
14.5;64.2;33;4.8;7.1;20.5;6.5;2.4;4.3;9.3;10.8
14.6;62.8;33.3;4.8;7.2;20.3;6.3;2.3;4.2;9.1;10.5
14.5;64.5;33.4;4.8;7.2;20.1;6.3;2.4;4.2;9.2;10.5
14.5;63.8;33.3;4.8;7.2;20.2;6.3;2.3;4.2;9.3;10.6
14.8;63.4;33.4;4.8;7.3;20.6;6.4;2.4;4.2;9.3;10.6
15.3;67.8;34.4;5;7.6;20.9;6.5;2.5;4.4;9.4;10.9
15.4;67.7;34.7;4.9;7.8;21.4;6.8;2.5;4.5;9.8;11.4
16.2;71.1;35.7;5.2;7.9;21.7;7;2.6;4.6;10.1;11.7
16.7;72;38.2;5.4;8.4;23.2;7.1;2.7;4.7;10.4;12
17.2;74.5;40.1;5.6;8.6;23.8;7.4;2.8;4.9;10.9;12.4
17.9;76.5;40.5;5.8;8.7;24.6;7.8;2.8;5.1;11.4;13.1
18.2;79.7;42;6;9.3;25.6;8;2.9;5.3;11.5;13.1
18.7;82.2;42.4;6.2;9.4;25.5;8.2;3;5.4;12;13.7
19;83.1;43.2;6.2;9.6;26.5;8.4;3;5.5;12;14
19.4;82.9;44.1;6.3;9.7;26.8;8.3;3.1;5.7;12.2;14
19.7;85.8;45.2;6.3;9.6;26.9;8.6;3.2;5.7;12.6;14.1
19.5;87.5;45;6.5;9.7;27;8.5;3.1;5.6;12.7;14.2
20;87.5;45.6;6.5;9.9;27.5;8.7;3.2;5.8;12.7;14.6
19.5;88.8;45.9;6.5;9.9;27.3;8.8;3.2;5.8;12.4;14.5
20.3;87.7;46;6.4;10;27.9;8.9;3.2;5.8;12.5;14.5
20.2;89.5;45.5;6.6;10.2;27.2;8.8;3.2;5.8;12.7;14.8
20;88;45.6;6.6;9.9;27.5;8.7;3.2;5.7;12.9;14.3
20.3;88.2;45.6;6.6;10;27.8;8.7;3.2;5.9;13;14.6
20.1;89.1;46.3;6.6;10.1;27.5;8.7;3.2;5.8;12.8;14.7
20.1;89.8;46.6;6.7;10;28.1;8.9;3.2;5.8;12.7;14.5
20.4;89.6;46.8;6.6;10.1;27.9;8.9;3.3;5.9;12.8;14.7
20.3;88.8;46.5;6.6;10;28.1;8.8;3.2;5.9;12.8;14.9
19.9;88.7;46.8;6.7;10;27.6;8.8;3.2;5.9;13.1;14.7
20.9;88.3;45.8;6.6;10.2;28.4;8.9;3.3;5.8;12.9;14.6
20;87.3;44.9;6.9;9.8;27.5;8.7;3.2;5.9;12.7;14.5
20;89.7;45.3;6.5;10;27.7;8.8;3.2;5.7;12.6;14.3
19.9;87.9;44.9;6.4;9.8;27.7;8.7;3.2;5.8;12.7;14.4
20.2;87.5;45;6.6;9.9;27;8.5;3.2;5.7;12.8;14.1
19.4;86.6;43.9;6.4;9.7;27.2;8.5;3.1;5.8;12.5;14.3
19.4;86.7;43.7;6.3;9.6;26.2;8.3;3.1;5.5;12.3;13.9
19.3;84.3;43.5;6.3;9.7;26.8;8.6;3.1;5.5;12.2;13.9
19.1;84.1;43.1;6.2;9.4;26.1;8.3;3;5.5;12.2;14.1
19;82.6;43.4;6.3;9.5;26.3;8.2;3;5.5;12;13.6
18.9;81.2;43.4;6.2;9.5;26;8.1;3;5.4;11.9;13.7
18.5;82.7;42.6;6.1;9.5;25.9;8.1;3;5.3;11.9;13.7
18.9;80.8;42.9;6.1;9.4;26.1;8.2;3;5.3;11.9;13.5
19.2;81.3;42;6.2;9.3;26;8.2;3;5.5;12;13.5
19.1;82.8;43;6.1;9.4;26.1;8.3;3;5.5;11.8;13.8
19;84;43.5;6.4;9.6;26.2;8.4;3.1;5.5;12.1;14
19.8;86.6;43.9;6.4;9.8;27.1;8.6;3.1;5.6;12;14
20.4;87.6;45.2;6.5;9.9;27.4;8.6;3.2;5.6;12.3;14.2
20.2;88.3;45.8;6.6;9.9;28;8.9;3.3;5.8;12.6;14.7
20.2;87.6;45.8;6.7;10.1;28.2;9;3.2;5.9;12.9;14.4
20.5;86.5;45.6;6.6;10;27.5;8.9;3.2;5.7;12.6;14.3
19.9;86.7;45.7;6.6;9.9;27.2;8.5;3.2;5.7;12.5;14.3
19.6;86.9;44;6.6;9.8;26.8;8.5;3.1;5.5;12.2;13.9
19.3;83.7;42.9;6.4;9.5;26.1;8.4;3;5.4;12.1;13.8
18.7;82.5;43.4;6.3;9.5;26.4;8.1;3;5.4;12.1;13.6
18.6;80.9;41.7;6.1;9.2;25.5;8;3;5.3;11.6;13.5
18.5;79.2;41.6;6;9;25.1;8;3;5.3;11.4;13.1
18.1;78.4;41.2;6;8.9;25.3;7.8;2.9;5.2;11.4;13.2
18.3;80.7;41.5;6;9.1;25.2;7.9;2.9;5.3;11.3;13.1
18.3;80.9;42.6;6.2;9.3;25.7;8.2;2.9;5.3;11.5;13.3
19.4;84;43;6.4;9.7;26.2;8.2;3.1;5.5;11.8;13.6
19.3;82.3;43;6.3;9.5;26.4;8.3;3;5.4;11.9;14
18.9;84.1;42.8;6.3;9.4;25.9;8.2;3;5.4;11.7;13.7
18.9;83;41.9;6.3;9.4;26;8.1;3;5.3;11.5;13.8
18.3;80;41.5;6;9.2;24.7;7.9;3;5.4;11.4;13.3
18;77.1;39.3;5.9;8.8;24.3;7.7;2.8;5.1;10.9;12.7
17.3;75.2;39.5;5.7;8.6;23.3;7.6;2.7;4.9;10.6;12.3
17.3;74.9;38.6;5.6;8.7;23.2;7.4;2.7;4.8;10.6;12.3
16.9;72.9;38;5.6;8.5;23.3;7.3;2.7;4.9;10.5;12.1
16.8;72.6;37.3;5.6;8.3;23.9;7.3;2.7;4.9;10.6;12
16.6;73.4;37.7;5.5;8.3;23.2;7.2;2.7;4.8;10.4;12
16.4;71;37.4;5.4;8.3;22.8;7;2.6;4.7;10.1;11.7
16.2;69.6;36.7;5.2;8.1;21.9;7;2.6;4.6;10;11.8
16.2;68.7;35.8;5.3;8;21.9;6.9;2.5;4.6;10;11.5
16.1;68.3;35.2;5.2;7.8;21.6;6.8;2.5;4.5;9.8;11.2
15.6;68;35.4;5.1;7.8;21;6.7;2.5;4.4;9.6;11.3
15.8;66.4;34.9;5.2;7.8;21.4;6.8;2.5;4.5;9.7;11.2
15.7;67.1;34.2;5;7.7;21.2;6.6;2.5;4.5;9.7;11.5
15.8;69.7;34.9;5.1;7.9;21.7;6.8;2.5;4.5;9.7;11.3
16;70.3;35.7;5.3;7.9;22.5;7;2.6;4.6;10;11.7
16.5;72.8;36.4;5.4;8.1;22.8;7;2.6;4.7;10.2;11.9
17;72.5;37.3;5.5;8.3;23;7.3;2.7;4.8;10.5;12
17.7;75.8;38.9;5.8;8.6;23.7;7.5;2.7;4.9;10.9;12.3
18;78.5;40.5;5.9;8.8;25.4;7.8;2.9;5.2;11.3;13
18.1;81.5;41.6;6.1;9.3;25.4;7.8;3;5.3;11.3;13.4
19.1;84.5;43.6;6.3;9.6;26.5;8.4;3.1;5.5;12.3;13.9
19.9;86.8;43.8;6.5;9.9;27;8.5;3.2;5.6;12.3;14.4
20.2;88.5;45.2;6.5;10;27.6;8.6;3.2;5.8;12.5;14.4
20.3;88.8;46.2;6.7;10.2;27.6;8.7;3.2;5.8;12.5;14.6
20.6;88.8;45.8;6.7;10.2;27.9;8.8;3.2;5.9;12.7;14.6
20.4;88.6;46.1;6.8;10.2;28;8.8;3.2;5.9;12.7;14.5
20.8;90.3;46.8;6.7;10.4;28.7;8.9;3.3;5.9;12.9;15.1
20.8;90.7;47.4;6.8;10.3;28.6;8.9;3.3;5.8;12.7;14.9
21;89.4;46.6;6.8;10.5;28.4;8.9;3.3;5.7;12.9;14.9
21.2;90.4;46.2;6.9;10.4;28.2;9;3.3;5.9;12.7;15
20.4;92.5;47;6.8;10.4;28.8;9;3.3;5.9;12.8;14.9
20.7;90;46.9;6.9;10.3;28.3;8.9;3.3;6;12.8;15
20.8;90.8;47.3;6.8;10.4;28.7;8.9;3.3;5.9;13;14.9
20.9;90;47.2;6.8;10.6;28.5;8.9;3.3;6.1;13;14.9
20.6;91.1;46;7;10.5;28.7;9.1;3.3;6;12.7;15.2
20.9;89.9;46.4;6.9;10.5;28.9;9.1;3.3;6;12.9;14.9
21;91.2;46.3;6.8;10.5;28.5;8.9;3.3;5.9;12.8;14.8
20.8;89.5;46.9;6.9;10.4;28.7;9;3.3;5.9;12.9;14.7
20.3;89.8;45.5;6.8;10.2;28.2;9;3.3;6;12.7;14.7
