1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
94.5;6.8;116.2;0;0
89.9;6.4;118.2;0;0
81.7;6.2;118.4;0;0
76.3;6.1;117.3;0;0
74.7;6;117.2;0;0
74.9;5.9;115.8;0;0
73.7;5.8;115.6;0;0
71.6;5.8;116.2;0;0
67.8;5.7;116.9;0;0
63.4;5.5;116.2;0;0
62.9;5.4;115.2;0;0
59.3;5.4;116.8;0;0
58.1;5.2;115.4;0;0
59.1;5.1;115.4;0;0
59;5.1;116.6;0;0
60.8;4.9;115.5;0;0
65.8;4.7;116.7;0;0
70.2;4.9;115.6;0;0
75.3;4.9;116.2;0;0
83.1;4.9;116.9;0;0
89.5;5;115;0;0
98.4;5.2;116.5;0;0
102.2;5.3;115.2;0.3;0.4
107.8;5.6;116.4;1.1;1.5
108.2;5.6;115.2;2.4;3.6
105.4;5.7;117.6;4.6;6.9
102.4;5.6;116.6;6.9;10.9
97.7;5.5;116;9.2;15.1
95.1;5.5;115.2;10.9;19.2
88.7;5.5;115.8;12.3;22.5
89.2;5.6;113.4;13.4;25.4
86.3;5.8;116;14.2;27.1
84.5;6.1;114.4;14.6;27.9
83.2;6.4;113.7;14.8;29.8
82.1;6.7;113.6;15.3;29.6
83.6;7;116.1;15.8;29.7
83.2;7.2;115.9;16.3;29.2
85.3;6.9;114.9;16.3;29.2
84.6;6.9;116.3;16.6;27.9
86.9;6.4;114.2;17;26.3
86.8;6.3;116.7;17.2;24.7
86.4;6.1;115.3;16.7;22.4
89.8;6.3;114.5;15.7;19.4
95.7;6.3;113.2;13.8;16
97.1;6.5;113.7;11.5;12.5
100.1;7;115.4;8.9;8.9
103;7.5;113.7;6;5.6
105.6;8;114.1;3.2;2.8
109.1;8.6;113.2;1.2;0.9
109.1;9;115.1;0.1;0.1
108.5;9.3;113;0;0
106.3;9.9;112.7;0;0
106.9;10;115.1;0.1;0.1
108.9;10.3;114.4;0;0
111.1;10.5;112.2;0;0
114.8;10.8;113.5;0;0
121.3;10.9;114.2;0;0
122.7;11.3;114.8;0;0
126.1;11.4;114.6;0;0
122.4;11.6;113.9;0;0
119.9;11.8;116;0;0
115.7;12;113.5;0;0
112;12.4;112.2;0;0
107.9;12.3;114.5;0;0
103.6;12.6;114.3;0;0
100.2;12.6;112.6;0;0
99.2;13.2;113.3;0;0
96.6;13.3;113.5;0;0
102.6;13.3;112;0;0
110.2;13.8;111.8;0;0
107.4;14;112.4;0;0
104.4;14.1;113.4;0;0
103.6;14.8;111.4;0;0
99.2;14.8;113;0;0
91.6;15.2;113;0;0
83.8;15.6;113.5;0;0
80.9;15.8;113.7;0;0
79.6;16.3;112.7;0;0
76.1;16.9;111.8;0;0
74.8;17.6;111.8;0;0
72.2;18.2;112.8;0;0
65.4;18.4;112.8;0;0
63.2;19.8;114.4;0;0
60.6;19.9;110.8;0;0
57.9;20.7;115.4;0;0
56.7;20.7;114;0;0
56.9;21.1;112.9;0;0
58.9;21.1;112.6;0;0
63;21;111.9;0;0
67.3;21.6;112.5;0;0
71.4;22.3;111;0;0
79;22.9;111.5;0;0
87.2;23.8;112.8;0;0
91.2;25.3;111.9;0;0
97.4;26.4;111.8;0.5;0.6
102;27.5;111.2;1.4;1.6
101.4;28.2;112.4;2.7;3.2
99.9;28.4;112.1;4.6;5.2
94.8;28.5;109.6;6.6;8
92.6;28.2;110.5;8.9;10.6
88.4;28.3;112.3;10.7;12.9
86.3;28.4;114.2;12.5;15.2
81.1;29.8;110.9;14.4;17.6
76.9;31.6;112.9;15.8;19.4
72.5;33.6;111.1;17;21
66.7;37.2;111.9;18;21.8
62.3;40.1;109.5;18.8;23.3
58.6;42.7;110.2;19.3;23.6
57.9;45.1;110;19.4;24
53.9;48;110.5;19.3;24.3
55;47.1;111.4;18.6;23
56.5;46.6;109.6;17.7;22.8
57.6;46.9;110.4;16.5;21
58.5;47.7;109.4;15.4;19
60.4;46.6;109.8;13.6;16.8
65.8;47.2;108.9;11.7;14.2
68.4;47.9;109.7;9.1;11.3
68.2;48.2;109.2;6.7;8.2
72.1;49.3;110.9;4.3;5.2
74.4;49.6;111.5;2.3;2.7
76.9;49.2;108.9;0.8;0.9
76.8;49.6;109.8;0.1;0.1
75.6;48.6;111.2;0;0
76.9;47.9;109.1;0;0
79.4;46.8;111.5;0.1;0.1
80.8;46.8;112.5;0;0
85.5;46.4;111.1;0;0
86.3;47.3;109.7;0;0
90.7;48.2;109.4;0;0
93.7;48.9;108.7;0;0
92.5;50.3;108.1;0;0
88.7;51.8;108.8;0;0
86.2;52.8;109.2;0;0
80.7;54.6;109.6;0;0
72.9;55.1;108.6;0;0
69.3;56.4;109;0;0
66.9;57.1;109.9;0;0
63.7;56.9;110.3;0;0
61.6;57.4;110.5;0;0
61.2;56.6;107.8;0;0
67.1;56.4;107.6;0;0
76;54.8;108.3;0;0
72;53.6;106.8;0;0
72.8;54.3;107.5;0;0
71.2;55;106;0;0
66.6;55.4;107.8;0;0
56.6;55.5;108.7;0;0
48.5;56.6;109.8;0;0
45.2;56.9;107.8;0;0
43.2;58.6;109.4;0;0
41.6;57.7;108.8;0;0
42.3;56.7;108;0;0
40.4;57.1;108.5;0;0
37;54;109.5;0;0
35.1;52.3;107.8;0;0
34.4;52;108.5;0;0
33.3;51.1;107.8;0;0
34;49.9;106.8;0;0
34.1;51.7;108.4;0;0
34.4;51.2;106.7;0;0
38.4;51.2;108.2;0;0
43.3;52.3;106.6;0;0
47.5;52.4;109;0;0
56.8;50.1;106.9;0;0
65.6;50;107.8;0;0
74.3;47.8;106.9;0;0
82.6;46.2;108.7;0.3;0.6
87;45.2;108.6;0.8;1.7
90.3;42.8;106.3;1.6;3.5
90.4;43.7;107.9;2.8;6.2
88.5;42.3;107.8;4.2;9.4
85.4;41.9;107.7;5.7;12.9
81.5;42.6;107.3;7;16.1
81;42.2;106.8;8.3;19.2
75.8;43.1;108;9.3;22
72.9;42.8;106.2;10.2;23.6
71.6;42.7;105.3;10.8;25.3
71.4;41.7;107;11.9;26
70.1;41.7;107.1;12.5;26.5
71.5;40.8;109.1;13.1;27.2
73.7;39.3;107.2;13.8;27.2
72;39;107.8;14.3;26.6
72.1;38.2;108.3;15.3;26.3
73.7;37.1;106.1;15.4;24.5
74.5;35.8;106.7;15.2;23.2
75.7;34.3;104.9;15.2;21.5
79;33.4;105.1;14;19.6
85;32.1;106;12.6;16.3
88.2;30.4;105.6;10.7;13
89.7;29.9;103.8;8.2;9.5
96.9;29.5;105.7;5.6;6.2
99.9;28.9;107.2;3.1;3.2
102.9;28.8;107.5;1.1;1.2
102.7;29.7;105.7;0.2;0.2
101.9;29.4;106.7;0;0
100;29.6;106.2;0;0
103.2;30.1;106.3;0.1;0.1
105.4;29.4;104.9;0;0
108.2;29.1;105.5;0;0
113.5;27.5;106.5;0;0
120.7;26.1;105.4;0;0
125.9;24.9;105.2;0;0
126;23.1;106.3;0;0
126.8;22.7;104.6;0;0
123.3;22.2;106.1;0;0
119.7;22.8;105.7;0;0
113.3;23.8;108.2;0;0
107.4;24.4;106.8;0;0
102.6;25.7;103.9;0;0
98.7;27.1;106.6;0;0
95.7;27.4;105.5;0;0
94.9;27.3;105.6;0;0
101.4;27.3;104.7;0;0
108.1;26.7;103.9;0;0
110.7;25.5;102.7;0;0
109.2;24.5;106.7;0;0
107.2;24.4;103.2;0;0
102.2;24.3;105;0;0
93.4;24.8;106;0;0
84.6;25.5;104.2;0;0
81.8;26.3;104;0;0
80.9;27;104.5;0;0
79.5;27.7;104.7;0;0
78.6;28.7;103.4;0;0
74.7;28.9;104.6;0;0
68.4;28.8;104.3;0;0
65.4;28.9;102.3;0;0
63.4;29.1;102.9;0;0
62.3;28.7;106.5;0;0
62.1;28.2;103.5;0;0
62.4;27.8;104.6;0;0
63.1;27.5;103.9;0;0
68.8;27.6;105;0;0
73.4;27.2;104.7;0;0
76.7;26.4;106.6;0;0
84.8;26.8;103.5;0;0
96.8;25.6;102.3;0;0
101.9;26.1;103.3;0;0
107.9;26.2;102.6;0.3;0.5
113.7;26.2;102.2;0.9;1.5
113.8;26.2;101.9;1.9;3.1
112.2;26.4;101.4;3.3;5.5
108.9;26.2;104.9;5;8.4
104.9;26.2;103.2;6.8;11.9
101.9;27.2;101.7;8.9;15.4
96.3;27.9;101.5;10.5;18.6
90.2;29.1;101.9;12.2;21.3
85;31;101.5;13.6;24.3
78.9;33.6;102.2;15.2;25.9
75.6;36.3;103;16.6;27.4
69.1;38.5;103.6;17.2;29.1
66.7;40.3;102.9;18.3;29.2
65.7;43.7;102.8;19;29.4
62.5;43.1;101.2;19.4;28.7
64;43.4;100.3;19.6;28
64.9;43.2;101.1;20.1;26.3
64.9;42.6;101.8;19.5;24.7
67.3;41.8;102.7;19.1;22
70.4;40.8;101.1;17.4;19.1
75.6;41.3;102.4;15.4;15.5
79.7;42.1;100.4;12.5;11.9
82.3;42;100.8;9.5;8.4
85.3;43.3;103.5;6.4;5.3
89.2;43.8;100.6;3.3;2.7
90.6;44.3;101.1;1.2;0.9
92;45.6;101.6;0.1;0.1
89.3;46.1;102.2;0;0
86.6;47.1;100.3;0;0
88.1;46.4;101.9;0.1;0.1
89.2;47.7;100.7;0;0
92.1;48.1;99.2;0;0
95.6;48.5;101.5;0;0
99.8;47.7;100;0;0
104.1;48.3;101.4;0;0
103.6;48.9;100.4;0;0
102.9;48.5;100.8;0;0
96.9;50.7;99.8;0;0
90.9;53;100.2;0;0
84.5;54.2;99.8;0;0
79.3;56.1;99.1;0;0
73.3;59.3;101.2;0;0
69;62;100.2;0;0
64.4;62.8;100.1;0;0
63.1;64.9;100.5;0;0
68.6;64.5;102;0;0
75.9;65.4;99.9;0;0
74;64.2;98.9;0;0
73.5;62.6;99.2;0;0
74.1;61.5;99;0;0
70.6;61.1;101.4;0;0
62.4;59.7;99.3;0;0
56.9;60.9;100.8;0;0
54.8;59.6;100.3;0;0
54.3;58.3;98.7;0;0
