1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
78.8;24.2;115.4;0;0
73.9;23.7;115.4;0;0
66.3;23.6;115.4;0;0
60.1;23.8;115.5;0;0
58.7;24.1;115.5;0;0
56.4;24.5;115.5;0;0
53.8;24.7;115.5;0;0
51.8;24.7;115.6;0;0
47.5;24.6;115.6;0;0
42.9;24.3;115.6;0;0
40.4;23.9;115.7;0;0
37.8;23.3;115.7;0;0
35.9;22.6;115.7;0;0
35.2;21.9;115.7;0;0
34.7;21.1;115.8;0;0
35;20.4;115.8;0;0
36.3;19.7;115.8;0;0
37.1;19.1;115.9;0;0
37.9;18.7;115.9;0;0
39.4;18.3;115.9;0;0
40.1;18.1;116;0;0
40.8;17.9;116;0.1;0.1
41.5;17.8;116;0.5;0.6
41;17.6;116;1.4;1.8
39.5;17.4;116.1;3;3.9
37.6;17.1;116.1;5.2;6.8
35.5;16.8;116.1;7.7;10
33.7;16.5;116.2;10.3;13.2
32.8;16.2;116.2;12.6;16
31.9;16;116.2;14.7;18.2
31.4;15.9;116.2;16.4;19.8
31.7;15.8;116.3;17.6;20.9
32;15.8;116.3;18.5;21.4
32.7;15.8;116.3;19;21.5
34.5;15.8;116.4;19.1;21.3
36.7;15.8;116.4;18.9;20.9
39.6;15.7;116.4;18.5;20.4
43.2;15.5;116.4;17.8;19.7
47.7;15.3;116.5;16.8;19
49.6;15.1;116.5;15.5;18.1
46.7;14.9;116.5;14.1;17
44.6;14.8;116.6;12.4;15.7
44.8;14.8;116.6;10.6;14
47;14.8;116.6;8.6;12
47.7;15;116.6;6.6;9.6
48.6;15.1;116.7;4.7;7.1
51.3;15.3;116.7;2.9;4.6
52.8;15.5;116.7;1.5;2.4
53.4;15.5;116.8;0.5;0.8
53.7;15.5;116.8;0.1;0.1
53.5;15.4;116.8;0;0
54.1;15.3;116.8;0;0
56.6;15.1;116.9;0;0
60.2;14.9;116.9;0;0
64.3;14.8;116.9;0;0
68.7;14.7;117;0;0
74.1;14.6;117;0;0
78.7;14.5;117;0;0
81.1;14.4;117.1;0;0
82.3;14.2;117.1;0;0
82.1;14.1;117.1;0;0
80.5;13.9;117.1;0;0
79.4;13.7;117.2;0;0
78.5;13.5;117.2;0;0
77;13.3;117.2;0;0
75.5;13.1;117.3;0;0
74.9;12.9;117.3;0;0
76.4;12.7;117.3;0;0
83.7;12.6;117.3;0;0
89.4;12.5;117.4;0;0
87.1;12.4;117.4;0;0
86.4;12.3;117.4;0;0
85.1;12.3;117.5;0;0
80.2;12.2;117.5;0;0
72.8;12.1;117.5;0;0
67.2;12;117.5;0;0
66.6;12;117.6;0;0
65;12;117.6;0;0
63.2;12;117.6;0;0
62.1;12.1;117.7;0;0
58.1;12.3;117.7;0;0
53.5;12.6;117.7;0;0
50.9;12.8;117.7;0;0
48.3;13.2;117.8;0;0
46.4;13.5;117.8;0;0
46.4;13.9;117.8;0;0
46.8;14.2;117.9;0;0
48.9;14.5;117.9;0;0
53.7;14.8;117.9;0;0
57.7;14.9;117.9;0;0
63.1;15;118;0;0
71.8;15;118;0;0
79.5;14.8;118;0;0
86.3;14.6;118;0.1;0.1
92.2;14.4;118.1;0.8;0.8
94.6;14.3;118.1;2.1;2.2
93.5;14.2;118.1;4.3;4.5
90;14.2;118.1;7.2;7.8
85.4;14.3;118.2;10.3;11.6
80.9;14.5;118.2;13.1;15.2
77.1;14.8;118.2;15.4;18.5
73;15.3;118.2;17.2;21.5
68.7;16.1;118.3;18.6;24.2
64.5;16.9;118.3;19.8;26.6
61.2;17.9;118.3;20.5;28.5
59.2;18.9;118.3;20.7;29.8
59;19.8;118.4;20.4;30.2
60.8;20.4;118.4;19.6;30
62.7;20.5;118.4;18.6;29.5
63.6;20.1;118.4;17.6;28.7
67.1;19.5;118.5;16.5;27.7
70.4;18.7;118.5;15.3;26.5
70.9;18;118.5;14;24.9
73;17.5;118.5;12.5;22.8
76.8;17.4;118.6;10.6;20.1
81.4;17.7;118.6;8.5;16.5
83.9;18.4;118.6;6.4;12.6
85.7;19.2;118.6;4.3;8.8
88.3;20;118.7;2.7;5.5
89.7;20.7;118.7;1.4;2.9
90;21;118.7;0.6;1.2
90;21;118.7;0.2;0.4
89.9;20.6;118.8;0;0.1
90.3;20;118.8;0;0
91.8;19.5;118.8;0;0
94.4;19.2;118.8;0;0
97.5;19.1;118.9;0;0
100.4;19.4;118.9;0;0
104.7;19.9;118.9;0;0
107.8;20.6;118.9;0;0
107.1;21.4;119;0;0
104.6;22;119;0;0
100.8;22.4;119;0;0
96.1;22.5;119;0;0
92.1;22.3;119.1;0;0
88.8;22;119.1;0;0
86.2;21.4;119.1;0;0
83.8;20.9;119.1;0;0
82.4;20.3;119.2;0;0
83.5;19.8;119.2;0;0
90.9;19.4;119.2;0;0
96.6;19;119.2;0;0
93.8;18.6;119.3;0;0
92.7;18.3;119.3;0;0
91.1;18.1;119.3;0;0
85.4;17.9;119.3;0;0
77.2;17.8;119.4;0;0
71;17.9;119.4;0;0
69.9;18.1;119.4;0;0
68;18.5;119.4;0;0
65.7;19.2;119.5;0;0
63.9;20.1;119.5;0;0
58.9;21.2;119.5;0;0
53.3;22.4;119.5;0;0
49.9;23.5;119.6;0;0
46.7;24.3;119.6;0;0
44.6;24.8;119.6;0;0
44.6;24.8;119.6;0;0
