2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
12.3;54.6;26.5;4.6;6.6;16;5.2;2;3.6;8;9
12;53.2;25.8;4.5;6.4;15.6;5.1;2;3.5;7.8;8.8
11.5;51.3;24.9;4.3;6.2;15;4.9;1.9;3.4;7.5;8.5
11.2;49.8;24.2;4.2;6;14.6;4.8;1.8;3.3;7.3;8.3
11.1;49.5;24;4.2;6;14.5;4.7;1.8;3.3;7.2;8.2
11;49.1;23.8;4.1;5.9;14.4;4.7;1.8;3.2;7.2;8.1
10.9;48.5;23.5;4.1;5.8;14.2;4.6;1.8;3.2;7.1;8
10.8;48;23.3;4.1;5.8;14.1;4.6;1.8;3.2;7;8
10.5;46.9;22.7;4;5.6;13.7;4.5;1.7;3.1;6.8;7.8
10.3;45.7;22.2;3.9;5.5;13.4;4.4;1.7;3;6.7;7.6
10.1;45;21.8;3.8;5.4;13.2;4.3;1.7;3;6.6;7.5
9.9;44.2;21.4;3.7;5.3;12.9;4.2;1.6;2.9;6.4;7.3
9.8;43.5;21.1;3.7;5.2;12.8;4.2;1.6;2.9;6.3;7.2
9.7;43.2;20.9;3.6;5.2;12.6;4.1;1.6;2.8;6.3;7.2
9.6;42.9;20.8;3.6;5.2;12.6;4.1;1.6;2.8;6.3;7.1
9.6;42.8;20.7;3.6;5.1;12.5;4.1;1.6;2.8;6.2;7.1
9.7;43;20.8;3.6;5.2;12.6;4.1;1.6;2.8;6.3;7.1
9.7;43;20.8;3.6;5.2;12.6;4.1;1.6;2.8;6.3;7.1
9.7;43.1;20.9;3.6;5.2;12.6;4.1;1.6;2.8;6.3;7.1
9.7;43.4;21;3.7;5.2;12.7;4.1;1.6;2.9;6.3;7.2
9.8;43.5;21.1;3.7;5.2;12.7;4.1;1.6;2.9;6.3;7.2
9.8;43.7;21.2;3.7;5.3;12.8;4.2;1.6;2.9;6.4;7.2
9.9;44.1;21.4;3.7;5.3;12.9;4.2;1.6;2.9;6.4;7.3
10;44.5;21.5;3.8;5.4;13;4.2;1.6;2.9;6.5;7.4
10.1;44.9;21.8;3.8;5.4;13.2;4.3;1.7;3;6.6;7.4
10.3;45.7;22.1;3.9;5.5;13.4;4.3;1.7;3;6.7;7.6
