2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
19;79.4;41.2;6.5;9.6;26.1;7.8;3.1;5.3;12;12.8
18.5;77.4;40.2;6.3;9.4;25.4;7.6;3;5.2;11.7;12.5
17.9;74.6;38.7;6.1;9;24.5;7.3;2.9;5;11.2;12
17.4;72.4;37.6;5.9;8.8;23.8;7.1;2.8;4.9;10.9;11.7
17.3;72.1;37.4;5.9;8.8;23.7;7.1;2.8;4.9;10.9;11.7
17.2;71.6;37.2;5.8;8.7;23.5;7;2.8;4.8;10.8;11.6
17;71.1;36.9;5.8;8.6;23.4;7;2.7;4.8;10.7;11.5
17;70.8;36.7;5.7;8.6;23.2;7;2.7;4.8;10.7;11.4
16.6;69.5;36;5.6;8.4;22.8;6.8;2.7;4.7;10.5;11.2
16.3;67.9;35.2;5.5;8.2;22.3;6.7;2.6;4.6;10.2;11
16.1;67.2;34.8;5.5;8.1;22;6.6;2.6;4.5;10.1;10.9
15.9;66.4;34.4;5.4;8.1;21.8;6.5;2.5;4.5;10;10.7
15.8;65.8;34.1;5.3;8;21.6;6.5;2.5;4.4;9.9;10.7
15.8;65.8;34.1;5.3;8;21.6;6.5;2.5;4.4;9.9;10.7
15.8;65.9;34.2;5.4;8;21.6;6.5;2.5;4.4;9.9;10.7
16;66.7;34.5;5.4;8.1;21.9;6.6;2.6;4.5;10;10.8
16.4;68.3;35.4;5.5;8.3;22.4;6.7;2.6;4.6;10.3;11.1
16.7;69.7;36.1;5.7;8.5;22.9;6.8;2.7;4.7;10.5;11.3
17.1;71.5;37;5.8;8.7;23.4;7;2.7;4.8;10.8;11.6
17.9;74.5;38.6;6;9;24.4;7.3;2.9;5;11.2;12.1
18.5;77.1;40;6.3;9.4;25.3;7.6;3;5.2;11.6;12.5
19.1;79.6;41.2;6.5;9.7;26.1;7.8;3.1;5.3;12;12.9
19.7;82.3;42.6;6.7;10;27;8.1;3.2;5.5;12.4;13.4
20.1;83.9;43.5;6.8;10.2;27.5;8.3;3.2;5.6;12.6;13.6
20.4;85;44;6.9;10.3;27.9;8.4;3.3;5.7;12.8;13.8
20.6;85.8;44.4;7;10.4;28.1;8.4;3.3;5.8;12.9;13.9
20.7;86.5;44.8;7;10.5;28.3;8.5;3.3;5.8;13;14.1
20.9;87.1;45;7.1;10.6;28.5;8.6;3.3;5.8;13.1;14.2
21;87.7;45.3;7.1;10.6;28.7;8.6;3.4;5.9;13.2;14.3
21.1;87.9;45.5;7.1;10.7;28.8;8.6;3.4;5.9;13.2;14.3
21.1;88;45.5;7.1;10.7;28.8;8.6;3.4;5.9;13.2;14.3
21.1;88;45.5;7.1;10.7;28.8;8.7;3.4;5.9;13.2;14.3
21.1;88.1;45.5;7.1;10.7;28.8;8.7;3.4;5.9;13.2;14.3
21.1;88.1;45.6;7.2;10.7;28.9;8.7;3.4;5.9;13.3;14.4
21.2;88.4;45.7;7.2;10.7;28.9;8.7;3.4;5.9;13.3;14.4
21.3;88.8;45.9;7.2;10.8;29.1;8.7;3.4;5.9;13.3;14.5
21.3;88.8;45.9;7.2;10.8;29.1;8.7;3.4;5.9;13.3;14.5
21.1;88.2;45.6;7.2;10.7;28.9;8.7;3.4;5.9;13.2;14.4
21.2;88.3;45.6;7.2;10.7;28.9;8.7;3.4;5.9;13.3;14.4
21.2;88.2;45.6;7.2;10.7;28.9;8.7;3.4;5.9;13.3;14.4
20.9;87.1;45;7.1;10.6;28.5;8.6;3.3;5.8;13.1;14.2
20.7;86.4;44.6;7;10.5;28.3;8.5;3.3;5.8;13;14.1
20.7;86.1;44.5;7;10.5;28.2;8.5;3.3;5.8;12.9;14.1
20.6;86;44.4;7;10.4;28.1;8.4;3.3;5.8;12.9;14
20.4;85;43.9;6.9;10.3;27.8;8.4;3.3;5.7;12.8;13.9
20.1;83.9;43.3;6.8;10.2;27.4;8.2;3.2;5.6;12.6;13.7
20;83.3;43;6.8;10.1;27.3;8.2;3.2;5.6;12.5;13.6
19.8;82.7;42.7;6.7;10;27;8.1;3.2;5.5;12.4;13.5
19.7;82.1;42.4;6.7;10;26.8;8.1;3.1;5.5;12.3;13.4
19.6;81.7;42.1;6.6;9.9;26.7;8;3.1;5.5;12.3;13.4
19.5;81.4;42;6.6;9.9;26.6;8;3.1;5.4;12.2;13.3
19.5;81.3;41.9;6.6;9.9;26.6;8;3.1;5.4;12.2;13.3
19.6;81.7;42.1;6.6;9.9;26.7;8;3.1;5.5;12.3;13.4
19.8;82.5;42.5;6.7;10;27;8.1;3.2;5.5;12.4;13.5
20;83.5;43.1;6.8;10.1;27.3;8.2;3.2;5.6;12.5;13.7
20.3;84.6;43.6;6.9;10.3;27.6;8.3;3.2;5.7;12.7;13.8
20.7;86.2;44.5;7;10.5;28.2;8.5;3.3;5.8;12.9;14.1
21;87.5;45.1;7.1;10.6;28.6;8.6;3.3;5.8;13.1;14.3
21;87.4;45.1;7.1;10.6;28.6;8.6;3.3;5.8;13.1;14.3
20.8;86.7;44.7;7;10.5;28.3;8.5;3.3;5.8;13;14.2
20.5;85.5;44.1;6.9;10.4;27.9;8.4;3.3;5.7;12.8;14
20.1;84;43.3;6.8;10.2;27.4;8.2;3.2;5.6;12.6;13.8
19.8;82.5;42.5;6.7;10;26.9;8.1;3.2;5.5;12.4;13.5
19.5;81.2;41.8;6.6;9.9;26.5;8;3.1;5.4;12.2;13.3
19.2;80.2;41.3;6.5;9.7;26.2;7.9;3.1;5.4;12;13.2
19;79.2;40.8;6.4;9.6;25.9;7.8;3;5.3;11.9;13
18.8;78.5;40.4;6.4;9.5;25.6;7.7;3;5.2;11.8;12.9
18.9;78.7;40.5;6.4;9.6;25.7;7.7;3;5.3;11.8;12.9
19.5;81.1;41.7;6.6;9.9;26.5;8;3.1;5.4;12.1;13.3
19.9;82.9;42.7;6.7;10.1;27;8.1;3.2;5.5;12.4;13.6
19.6;81.8;42.1;6.6;9.9;26.7;8;3.1;5.5;12.3;13.4
19.5;81.3;41.8;6.6;9.9;26.5;8;3.1;5.4;12.2;13.4
19.4;80.7;41.5;6.5;9.8;26.3;7.9;3.1;5.4;12.1;13.3
18.9;78.6;40.4;6.4;9.6;25.6;7.7;3;5.2;11.8;12.9
18.2;75.7;38.9;6.1;9.2;24.7;7.4;2.9;5;11.3;12.5
17.6;73.6;37.8;6;8.9;24;7.2;2.8;4.9;11;12.1
17.6;73.3;37.7;5.9;8.9;23.9;7.2;2.8;4.9;11;12.1
17.5;72.8;37.4;5.9;8.8;23.7;7.1;2.8;4.9;10.9;12
17.3;72.2;37.1;5.9;8.8;23.5;7.1;2.8;4.8;10.8;11.9
17.2;71.9;36.9;5.8;8.7;23.4;7.1;2.7;4.8;10.8;11.8
16.9;70.5;36.2;5.7;8.6;23;6.9;2.7;4.7;10.5;11.6
16.5;69;35.4;5.6;8.4;22.5;6.8;2.6;4.6;10.3;11.4
16.3;68.1;35;5.5;8.3;22.2;6.7;2.6;4.5;10.2;11.2
16.2;67.3;34.6;5.5;8.2;21.9;6.6;2.6;4.5;10.1;11.1
16;66.8;34.3;5.4;8.1;21.8;6.6;2.6;4.4;10;11
16;66.8;34.3;5.4;8.1;21.8;6.6;2.6;4.4;10;11
16.1;66.9;34.4;5.4;8.1;21.8;6.6;2.6;4.5;10;11
16.2;67.6;34.7;5.5;8.2;22;6.6;2.6;4.5;10.1;11.2
16.6;69.3;35.6;5.6;8.4;22.6;6.8;2.6;4.6;10.4;11.4
16.9;70.6;36.3;5.7;8.6;23;6.9;2.7;4.7;10.6;11.7
17.4;72.4;37.2;5.9;8.8;23.6;7.1;2.8;4.8;10.8;12
18.1;75.4;38.7;6.1;9.2;24.5;7.4;2.9;5;11.3;12.5
18.7;78;40;6.3;9.5;25.4;7.7;3;5.2;11.7;12.9
19.3;80.4;41.3;6.5;9.8;26.2;7.9;3.1;5.3;12;13.3
19.9;83;42.6;6.7;10.1;27;8.1;3.2;5.5;12.4;13.7
20.4;84.9;43.5;6.9;10.3;27.6;8.3;3.2;5.6;12.7;14
20.6;86.1;44.2;7;10.5;28;8.4;3.3;5.7;12.9;14.2
20.9;87;44.6;7.1;10.6;28.3;8.5;3.3;5.8;13;14.4
21.1;87.8;45;7.1;10.7;28.5;8.6;3.3;5.8;13.1;14.5
21.2;88.4;45.4;7.2;10.8;28.8;8.7;3.4;5.9;13.2;14.6
21.4;89;45.7;7.2;10.8;29;8.7;3.4;5.9;13.3;14.7
21.4;89.3;45.8;7.2;10.9;29;8.8;3.4;5.9;13.3;14.8
21.5;89.4;45.9;7.2;10.9;29.1;8.8;3.4;5.9;13.4;14.8
21.5;89.5;45.9;7.3;10.9;29.1;8.8;3.4;5.9;13.4;14.8
21.5;89.5;45.9;7.3;10.9;29.1;8.8;3.4;5.9;13.4;14.8
21.5;89.6;45.9;7.3;10.9;29.1;8.8;3.4;6;13.4;14.9
21.5;89.8;46;7.3;10.9;29.2;8.8;3.4;6;13.4;14.9
21.7;90.2;46.2;7.3;11;29.3;8.9;3.4;6;13.5;15
21.7;90.4;46.3;7.3;11;29.4;8.9;3.4;6;13.5;15
21.6;89.8;46;7.3;10.9;29.2;8.8;3.4;6;13.4;14.9
21.6;89.8;46;7.3;10.9;29.2;8.8;3.4;6;13.4;14.9
21.5;89.7;45.9;7.3;10.9;29.1;8.8;3.4;6;13.4;14.9
21.3;88.6;45.4;7.2;10.8;28.8;8.7;3.4;5.9;13.2;14.7
21.1;87.9;45;7.1;10.7;28.6;8.6;3.4;5.8;13.1;14.6
21;87.7;44.9;7.1;10.7;28.5;8.6;3.3;5.8;13.1;14.6
21;87.5;44.8;7.1;10.6;28.4;8.6;3.3;5.8;13.1;14.5
20.8;86.5;44.3;7;10.5;28.1;8.5;3.3;5.7;12.9;14.4
20.5;85.4;43.7;6.9;10.4;27.7;8.4;3.3;5.7;12.7;14.2
20.3;84.8;43.4;6.9;10.3;27.5;8.3;3.2;5.6;12.6;14.1
20.2;84.2;43.1;6.8;10.2;27.3;8.3;3.2;5.6;12.5;14
20.1;83.6;42.8;6.8;10.2;27.1;8.2;3.2;5.5;12.5;13.9
20;83.1;42.5;6.7;10.1;27;8.2;3.2;5.5;12.4;13.8
19.9;82.8;42.4;6.7;10.1;26.9;8.1;3.2;5.5;12.3;13.8
19.9;82.7;42.3;6.7;10.1;26.8;8.1;3.2;5.5;12.3;13.8
19.9;83;42.5;6.7;10.1;26.9;8.1;3.2;5.5;12.4;13.8
20.1;83.9;42.9;6.8;10.2;27.2;8.2;3.2;5.6;12.5;14
20.4;85;43.4;6.9;10.3;27.6;8.3;3.2;5.6;12.7;14.2
20.6;86;44;7;10.5;27.9;8.4;3.3;5.7;12.8;14.3
21.1;87.7;44.8;7.1;10.7;28.4;8.6;3.3;5.8;13.1;14.6
