1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
126.4;42.2;58.8;0;0
121.2;41.4;58.9;0;0
113.7;40.5;59.1;0;0
108.3;39.7;59.3;0;0
108;39;59.5;0;0
106.6;38.7;59.7;0;0
104.7;38.9;59.9;0;0
103;39.6;60.1;0;0
97.9;40.7;60.2;0;0
92;41.9;60.4;0;0
88.3;43.3;60.6;0;0
84.6;44.4;60.8;0;0
82.1;45.2;61;0;0
81.6;45.5;61.2;0;0
81.8;45.5;61.3;0;0
84;45.2;61.5;0;0
88.9;44.8;61.7;0;0
92.8;44.5;61.9;0;0
97.9;44.4;62.1;0;0
106.2;44.6;62.3;0;0
113.3;45;62.5;0;0
119.5;45.4;62.6;0.1;0.2
125.1;45.9;62.8;0.5;1
127.2;46.3;63;1.2;2.5
126.5;46.4;63.2;2.2;4.8
124.4;46.4;63.4;3.6;7.8
121.4;46.2;63.6;5;11.1
118.3;46.1;63.7;6.5;14.4
115.4;46.2;63.9;7.9;17.4
111.7;46.5;64.1;9.2;20
107.5;47.4;64.3;10.3;22.2
103;48.7;64.5;11.4;24.1
98.6;50.4;64.7;12.5;25.6
94.8;52.2;64.9;13.4;26.8
92;53.8;65;14.3;27.6
90.7;55;65.2;14.9;28
89.8;55.5;65.4;15.4;27.8
88.7;55.1;65.6;15.6;27.1
91.1;54.1;65.8;15.5;25.8
94.3;52.6;66;15.2;24.2
95.5;50.7;66.1;14.6;22.2
98.4;48.8;66.3;13.6;19.9
103.4;46.9;66.5;12.3;17.2
109.3;45.2;66.7;10.6;14.1
113;43.8;66.9;8.5;10.8
115.9;42.9;67.1;6.3;7.6
119.8;42.6;67.3;4;4.6
121.9;43;67.4;2;2.2
121.6;44.2;67.6;0.6;0.6
119.2;46.4;67.8;0;0
115.3;49.2;68;0;0
111.8;52.3;68.2;0;0
109.8;55.1;68.4;0.1;0.1
109.9;57.2;68.5;0;0
111.8;58.2;68.7;0;0
115.1;57.6;68.9;0;0
121.3;56;69.1;0;0
127;53.8;69.3;0;0
128.9;51.5;69.5;0;0
128.8;49.4;69.7;0;0
126.7;47.9;69.8;0;0
122.7;47.2;70;0;0
118.2;47.2;70.2;0;0
113.9;47.7;70.4;0;0
110;48.6;70.6;0;0
105.8;49.8;70.8;0;0
102.3;51.1;70.9;0;0
101.4;52.4;71.1;0;0
106.7;53.6;71.3;0;0
110.8;54.5;71.5;0;0
106.9;55.1;71.7;0;0
105.4;55;71.9;0;0
104.1;54.4;72.1;0;0
99.2;53;72.2;0;0
92.5;51.3;72.4;0;0
88.1;49.3;72.6;0;0
89;47.5;72.8;0;0
89;45.9;73;0;0
88.2;44.8;73.2;0;0
87.5;44.4;73.3;0;0
83.5;44.3;73.5;0;0
78.5;44.7;73.7;0;0
75.4;45.3;73.9;0;0
72.1;46.1;74.1;0;0
69.6;46.9;74.3;0;0
68.6;47.7;74.5;0;0
68;48.4;74.6;0;0
69.3;48.9;74.8;0;0
73.6;49.1;75;0;0
77.4;49;75.2;0;0
83;48.4;75.4;0;0
92.2;47.4;75.6;0;0
100.6;46.1;75.9;0;0
108.5;44.8;76.1;0.1;0.1
115.9;43.7;76.3;0.6;0.6
119.8;42.8;76.5;1.4;1.7
120.3;42.5;76.8;2.9;3.3
118.5;42.7;77;4.8;5.4
115.3;43.2;77.2;6.9;7.8
111.7;43.9;77.4;9.1;10.2
108.4;44.6;77.6;11.2;12.4
105;45.1;77.9;12.9;14.1
102.5;45;78.1;14.2;15.4
101.2;44.5;78.3;15.1;16.2
101;43.6;78.5;15.7;16.7
101.6;42.5;78.8;15.9;16.9
102.9;41.3;79;16;17
105.1;40.3;79.2;15.9;17
106.2;39.6;79.4;15.7;17
105.2;39.3;79.6;15.3;17
105.7;39.2;79.9;14.7;16.9
106;39.3;80.1;14;16.6
104;39.3;80.3;13;16.2
103.8;39.3;80.5;11.9;15.4
105.8;39.1;80.8;10.4;14.2
108.8;38.7;81;8.7;12.5
110.4;38;81.2;6.9;10.3
112.1;37.2;81.4;5;7.8
115.5;36.4;81.6;3.1;5.2
118.4;35.6;81.9;1.5;2.7
