2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
17.7;77.5;40.6;6.3;9.2;24.8;7.4;2.9;5.3;11.6;13.1
16.8;73.7;38.6;6;8.7;23.6;7.1;2.7;5;11;12.5
16.1;70.5;37;5.8;8.3;22.6;6.8;2.6;4.8;10.6;12
15.9;69.5;36.4;5.7;8.2;22.3;6.7;2.6;4.7;10.4;11.8
15.6;68.3;35.8;5.6;8.1;21.9;6.5;2.5;4.6;10.2;11.6
14.9;65.3;34.2;5.3;7.7;20.9;6.3;2.4;4.4;9.8;11.1
14.5;63.4;33.2;5.2;7.5;20.3;6.1;2.3;4.3;9.5;10.7
14.1;61.8;32.3;5;7.3;19.8;5.9;2.3;4.2;9.2;10.5
13.9;61;31.9;5;7.2;19.5;5.8;2.2;4.1;9.1;10.3
13.9;61.1;32;5;7.2;19.5;5.8;2.2;4.1;9.1;10.3
14;61.2;32;5;7.2;19.6;5.9;2.2;4.2;9.2;10.4
14.1;61.9;32.4;5;7.3;19.8;5.9;2.3;4.2;9.2;10.5
14.2;62.2;32.5;5.1;7.3;19.9;6;2.3;4.2;9.3;10.5
14.4;63.2;33.1;5.2;7.5;20.2;6;2.3;4.3;9.4;10.7
14.7;64.5;33.7;5.3;7.6;20.6;6.2;2.4;4.4;9.6;10.9
15.2;66.6;34.8;5.4;7.9;21.3;6.4;2.4;4.5;9.9;11.2
15.8;69;36.1;5.6;8.1;22.1;6.6;2.5;4.7;10.3;11.7
16.2;70.9;37.1;5.8;8.4;22.7;6.8;2.6;4.8;10.6;12
16.5;72.4;37.8;5.9;8.5;23.1;6.9;2.7;4.9;10.8;12.2
16.7;73.3;38.3;6;8.6;23.4;7;2.7;5;10.9;12.4
17;74.4;38.9;6.1;8.8;23.8;7.1;2.7;5;11.1;12.5
17.2;75.6;39.5;6.2;8.9;24.1;7.2;2.8;5.1;11.3;12.7
17.6;77;40.2;6.3;9.1;24.6;7.3;2.8;5.2;11.5;13
16.9;74.1;38.7;6;8.7;23.7;7.1;2.7;5;11;12.5
16.3;71.6;37.4;5.8;8.4;22.8;6.8;2.6;4.8;10.7;12.1
16;70.2;36.6;5.7;8.3;22.4;6.7;2.6;4.7;10.4;11.8
15.6;68.3;35.6;5.6;8;21.8;6.5;2.5;4.6;10.2;11.5
15.3;67.2;35;5.5;7.9;21.4;6.4;2.5;4.5;10;11.3
15.1;66.5;34.7;5.4;7.8;21.2;6.3;2.4;4.5;9.9;11.2
15.1;66.4;34.6;5.4;7.8;21.2;6.3;2.4;4.5;9.9;11.2
15.5;67.9;35.4;5.5;8;21.7;6.5;2.5;4.6;10.1;11.4
16;70.4;36.7;5.7;8.3;22.4;6.7;2.6;4.8;10.5;11.8
16.7;73.5;38.3;6;8.6;23.4;7;2.7;5;10.9;12.3
17.3;75.8;39.5;6.2;8.9;24.1;7.2;2.8;5.1;11.3;12.7
17.4;76.4;39.8;6.2;9;24.3;7.3;2.8;5.2;11.4;12.8
17.2;75.5;39.3;6.1;8.9;24;7.2;2.8;5.1;11.2;12.7
17;74.8;38.9;6.1;8.8;23.8;7.1;2.7;5.1;11.1;12.5
16.8;73.8;38.4;6;8.7;23.5;7;2.7;5;11;12.4
16.7;73.4;38.2;6;8.6;23.4;7;2.7;5;10.9;12.3
17.6;77.3;40.2;6.3;9.1;24.6;7.3;2.8;5.2;11.5;13
17.7;77.6;40.4;6.3;9.1;24.7;7.4;2.8;5.2;11.5;13
17.6;77.2;40.2;6.3;9.1;24.6;7.3;2.8;5.2;11.5;12.9
16.8;73.9;38.4;6;8.7;23.5;7;2.7;5;11;12.4
16;70.3;36.5;5.7;8.2;22.4;6.7;2.6;4.7;10.4;11.8
15.8;69.7;36.2;5.7;8.2;22.2;6.6;2.5;4.7;10.3;11.7
15.7;68.9;35.8;5.6;8.1;21.9;6.5;2.5;4.6;10.2;11.5
15.1;66.5;34.6;5.4;7.8;21.1;6.3;2.4;4.5;9.9;11.1
14.7;64.9;33.7;5.3;7.6;20.6;6.1;2.4;4.4;9.6;10.8
14.5;63.7;33.1;5.2;7.5;20.3;6;2.3;4.3;9.4;10.6
14.6;64.1;33.3;5.2;7.5;20.4;6.1;2.3;4.3;9.5;10.7
15;65.9;34.2;5.3;7.7;20.9;6.2;2.4;4.4;9.8;11
15.6;68.7;35.7;5.6;8;21.8;6.5;2.5;4.6;10.2;11.5
16.7;73.4;38.1;5.9;8.6;23.3;6.9;2.7;4.9;10.9;12.3
17.7;78;40.5;6.3;9.1;24.8;7.4;2.8;5.3;11.6;13
18.7;82.2;42.6;6.7;9.6;26.1;7.8;3;5.5;12.2;13.7
19.2;84.5;43.8;6.8;9.9;26.8;8;3.1;5.7;12.5;14.1
19.5;86.1;44.6;7;10.1;27.3;8.1;3.1;5.8;12.7;14.3
19.9;87.5;45.3;7.1;10.2;27.8;8.3;3.2;5.9;12.9;14.6
20;88.2;45.7;7.1;10.3;28;8.3;3.2;5.9;13;14.7
20.1;88.5;45.8;7.2;10.3;28.1;8.3;3.2;6;13.1;14.7
