1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
112.9;7.5;107.2;0;0
100.4;7.5;107.2;0;0
90.7;7.4;107.3;0;0
87.8;7.2;107.4;0;0
84.8;7;107.4;0;0
76.8;6.8;107.5;0;0
71.6;6.6;107.6;0;0
67.4;6.8;107.6;0;0
65.5;7.2;107.7;0;0
66.4;7.7;107.8;0;0
67.8;8.2;107.8;0;0
71.8;8.4;107.9;0;0
74.9;8.4;108;0.1;0.1
78.3;8.4;108.1;1.1;0.8
78.3;8.4;108.1;4.1;3
76.4;8.5;108.2;8.4;6.9
74.3;8.7;108.3;12.3;11.7
70.1;8.9;108.3;14.9;16.6
66.4;9;108.4;16.2;20.8
63.2;9.1;108.5;16.6;23.8
63.1;9.2;108.5;16.7;25.5
64.3;9.6;108.6;17.1;26
67.8;10.1;108.7;17.4;25.2
62.9;10.8;108.7;17;22.6
62.8;11.5;108.8;15.3;18.4
67.8;12.1;108.9;11.8;12.7
72.7;12.7;109;6.9;6.7
78;13.2;109;2.3;2
78.9;13.8;109.1;0.1;0.1
77.6;14.4;109.2;0;0
80.4;15;109.2;0;0
85.6;15.5;109.3;0;0
91.2;15.9;109.4;0;0
94.5;16.4;109.4;0;0
92;17.4;109.5;0;0
85.3;19;109.6;0;0
79.5;20.9;109.6;0;0
75;22.5;109.7;0;0
74.2;22.8;109.8;0;0
87.2;21.9;109.9;0;0
90.6;20.8;109.9;0;0
88.4;20.5;110;0;0
77.4;21.6;110.1;0;0
64.4;23.9;110.1;0;0
59.3;26.6;110.2;0;0
53.6;28.7;110.3;0;0
44.5;29.8;110.3;0;0
37.9;30.6;110.4;0;0
32;31.5;110.5;0;0
28.3;32.9;110.5;0;0
26.1;34.6;110.5;0;0
25.3;36;110.6;0;0
26.1;36.7;110.6;0;0
27;36.7;110.7;0;0
27.9;36.7;110.7;0.8;0.9
25.7;37.3;110.8;3.3;3.2
22.3;38.7;110.8;7.2;7
19;40.5;110.8;11;11.3
15.9;42.1;110.9;13.8;15.6
13.9;42.9;110.9;15.4;19.4
12.6;43.3;110.9;16;22.5
13.3;43.5;110.9;15.8;24.7
15.4;44;110.9;15.3;25.9
19.5;44.8;110.9;14.3;26
14.8;45.7;111;12.9;24.7
11.5;46.1;111;10.9;21.7
15.9;45.8;111;8.1;16.6
20.5;45.2;111;4.9;10
27.3;44.8;111;1.8;3.7
29.3;45.4;111.1;0.2;0.3
27.7;46.9;111.1;0;0
29.2;48.9;111.1;0;0.1
33.8;51;111.1;0;0
40.2;52.8;111.1;0;0
46.3;54.1;111.1;0;0
47.9;54.6;111.2;0;0
46.2;54;111.2;0;0
45.7;52.6;111.2;0;0
44.7;50.7;111.2;0;0
45.2;48.6;111.2;0;0
55.8;46.6;111.3;0;0
61.5;44.9;111.3;0;0
61.3;43.6;111.3;0;0
54;42.9;111.3;0;0
42.7;42.7;111.3;0;0
41;42.8;111.3;0;0
38.2;43;111.4;0;0
32.4;43.1;111.4;0;0
27.3;42.9;111.4;0;0
24.3;42.2;111.4;0;0
26.1;41;111.4;0;0
31.5;39.5;111.5;0;0
41.3;37.9;111.5;0;0.1
54.8;36.4;111.5;0;0
69.3;35;111.5;0;0
81;33.6;111.5;0.5;1.2
84.8;32.1;111.5;2;4.3
83.8;30.4;111.6;4.5;9.1
83;28.5;111.6;7;13.1
82.5;26.4;111.6;9.3;15.7
81.3;24.3;111.6;11.4;17.8
81.1;22.4;111.6;13;18.9
83.2;21.3;111.7;13.6;18.7
85.3;21.4;111.7;13.4;17.8
85.3;22.6;111.7;12.9;16.9
83.7;24.3;111.7;12;15.6
83.2;25.3;111.7;10.3;13.6
88.6;24.7;111.7;7.5;10.1
92;22.9;111.8;4.3;5.9
97.1;21;111.8;1.8;2.5
98.8;19.7;111.8;0.4;0.5
98.5;19.1;111.8;0;0
99.6;18.9;111.8;0;0
104.3;18.9;111.9;0;0
110.7;18.6;111.9;0;0
117.9;18.2;111.9;0;0
116.4;17.6;111.9;0;0
110.4;16.8;111.9;0;0
104;16;111.9;0;0
99;15.4;112;0;0
94.9;15.3;112;0;0
99.7;15.7;112;0;0
105.7;16.3;112;0;0
102;16.6;112;0;0
94.9;16.1;112.1;0;0
82.3;15.2;112.1;0;0
80.7;14.5;112.1;0;0
78;14.5;112.1;0;0
72.6;15.3;112.1;0;0
65.2;16.5;112.1;0;0
60.5;17.3;112.2;0;0
60.1;17.2;112.2;0;0
63.1;16.6;112.2;0;0
71.4;16.1;112.1;0;0
81.4;16.3;112.1;0;0
94.1;17.5;112;0;0
103.9;19.3;112;0.6;0.8
104.6;20.8;111.9;2.6;3.8
98.9;21.7;111.9;6.2;9.3
91.4;21.9;111.8;10;15.7
84.7;21.8;111.8;13.1;21.5
77.7;22;111.7;15.3;26.4
72.8;22.5;111.7;16.6;29.7
72;23.4;111.6;16.6;30.6
73.6;24.9;111.6;15.8;29.3
73.8;26.8;111.5;14.6;26.4
75.8;29.1;111.5;13.2;22.4
76.3;31.1;111.4;11.5;17.7
81.9;32.6;111.4;8.9;12.2
84.1;33.4;111.3;5.7;6.9
88.3;33.6;111.3;2.6;2.8
89.8;33.4;111.2;0.5;0.5
89.2;33.1;111.2;0;0
89.6;33.3;111.1;0;0
92.9;34.3;111.1;0;0
96;36.6;111;0;0
100.3;39.9;111;0;0
95.1;43.4;110.9;0;0
85.9;46.4;110.9;0;0
76.4;48.3;110.8;0;0
70;49.3;110.8;0;0
65.2;49.7;110.7;0;0
67.8;49.7;110.7;0;0
77;49.7;110.6;0;0
72.7;49.9;110.6;0;0
66.2;50.3;110.5;0;0
51.4;51.2;110.5;0;0
46.8;52.6;110.4;0;0
41.9;54.6;110.4;0;0
35.8;57.1;110.3;0;0
26;60;110.3;0;0
19.4;62.7;110.2;0;0
16.2;65;110.2;0;0
16;66.7;110.1;0;0
22.5;67.9;110.1;0;0
30.7;68.5;110;0;0
44.5;68.7;110;0;0
57;68;109.9;0.4;0.6
63;66.4;109.9;2.1;3.2
61.9;63.9;109.8;5.6;8.4
57.5;61.4;109.8;9.8;14.5
52;60.3;109.7;13.5;19.9
44.7;61.9;109.6;16;23.7
37.5;66.1;109.6;17.3;25.6
32.3;71.1;109.5;17.6;26.2
31.5;74.7;109.5;17.3;25.6
31.5;75.3;109.4;16.4;23.9
36.8;73.6;109.4;14.9;21
41;71.3;109.3;12.7;17.1
49.5;69.9;109.3;9.5;12.2
53.6;69.6;109.2;5.8;7.1
57.1;70;109.2;2.6;2.9
57.9;70.8;109.1;0.5;0.5
56.3;71.4;109.1;0;0
56.1;71.4;109;0;0
61;70.4;109;0;0
68.7;68;108.9;0;0
79.5;65.2;108.9;0;0
80.5;63.6;108.8;0;0
73.8;64.4;108.8;0;0
62.3;68;108.7;0;0
52.2;72.3;108.7;0;0
44.9;74.8;108.6;0;0
47.2;73.4;108.6;0;0
62.4;69.2;108.5;0;0
62.9;64.3;108.5;0;0
62.3;60.9;108.4;0;0
50;59.4;108.4;0;0
45.5;59.1;108.3;0;0
42.7;59.1;108.3;0;0
40.4;58.5;108.2;0;0
33.7;57.6;108.2;0;0
31;56.3;108.1;0;0
30.4;55;108.1;0;0
32.4;53.7;108;0;0
40.5;52.5;108;0;0
49.3;51.6;107.9;0;0
64.4;50.9;107.9;0;0
77;50.4;107.8;0.2;0.3
83.5;50;107.8;1.3;2.2
81.5;49.6;107.7;4;6.3
75.9;48.9;107.7;8.1;11.5
70.6;47.8;107.6;12.5;16.3
65.5;45.9;107.6;16.7;19.8
63;43.3;107.5;19.8;21.8
64.2;40.7;107.5;21.6;22.1
68.6;38.5;107.4;22;21.1
69.3;37.2;107.4;21.7;19.8
73.3;36.4;107.3;20.4;18.2
73.5;35.7;107.2;18.2;16
79.6;34.4;107.2;14.8;13.2
84.9;32.8;107.1;10.4;9.6
91.6;31.5;107.1;5.5;5.3
96.5;31;107;1.6;1.6
96.6;31.8;107;0.1;0.1
95.2;33.1;106.9;0;0
97.6;34;106.9;0;0
103.1;33.7;106.8;0;0
112.6;32.1;106.8;0;0
115.3;30.1;106.7;0;0
112;28.4;106.7;0;0
105.3;27.4;106.6;0;0
99.7;27;106.6;0;0
94.8;27.1;106.5;0;0
93.8;27.4;106.5;0;0
105.3;27.7;106.4;0;0
101.6;28;106.4;0;0
98.6;28.1;106.3;0;0
85.8;27.8;106.3;0;0
79.6;27.2;106.2;0;0
77.8;26.3;106.2;0;0
76.5;25.2;106.1;0;0
69.7;24.3;106.1;0;0
66;23.9;106;0;0
62.9;24.5;106;0;0
61.9;25.9;105.9;0;0
66.5;27.4;105.9;0;0
72.9;28.2;105.8;0;0
87.1;27.4;105.8;0;0
100.1;26;105.7;0.2;0.3
107.8;24.7;105.7;1.8;2.3
104.6;24.5;105.6;5.4;7.1
96.8;25.2;105.6;9.8;13
90.8;26.1;105.5;13.6;17.8
85.6;26.4;105.5;16.2;20.9
83.6;25.8;105.4;17.7;22.2
83.9;24.8;105.4;18.4;22.5
86.1;24;105.3;18.6;22.1
85.4;24.1;105.3;18.5;21.2
87.3;24.9;105.2;17.8;20
83.3;26;105.2;16.5;18.2
85;26.6;105.1;14.2;15.5
88.7;26.7;105.1;10.5;11.7
93.5;26.5;105;5.9;6.8
98.5;26.5;105;1.9;2.3
98.8;27;104.9;0.2;0.3
97.9;27.7;104.9;0;0
100.6;28.2;104.8;0;0
105.7;27.9;104.7;0;0
112.4;27.1;104.7;0;0
114.2;26.6;104.6;0;0
109.9;27.4;104.6;0;0
100.3;30.2;104.5;0;0
91.1;34.1;104.5;0;0
84;37.2;104.4;0;0
82.7;37.2;104.4;0;0
97.3;34.7;104.3;0;0
98.2;32;104.3;0;0
96.2;31.2;104.2;0;0
81.5;33.3;104.2;0;0
67.9;37;104.1;0;0
61.6;40.4;104.1;0;0
57.6;41.2;104;0;0
50.9;39.7;104;0;0
47.4;37.8;103.9;0;0
43.8;37.5;103.9;0;0
40.4;39.4;103.8;0;0
39;42.3;103.8;0;0
38.6;44.8;103.7;0;0
42.4;45.5;103.7;0;0
46.3;44.8;103.6;0.1;0.1
49.9;43.9;103.6;1.3;1.5
49.1;44.1;103.5;4.2;4.7
46.1;45.6;103.5;7.9;9.1
44.1;47.9;103.4;10.8;13.1
41.2;50.1;103.4;12.3;16
39.6;51.4;103.3;12.6;17.8
38.9;52.1;103.3;12.1;18.7
41.2;52.6;103.2;11.4;18.8
44.5;53.2;103.1;10.7;18.2
49.1;54;103.1;10.1;17.1
43.3;54.8;103;9.5;15.6
40.3;55.4;102.9;8.5;13.5
41.3;55.7;102.8;6.8;10.4
42.6;55.7;102.7;4.2;6.4
46.3;55.5;102.6;1.5;2.3
47.6;55.1;102.5;0.2;0.2
47.5;54.9;102.4;0;0
50.8;55.2;102.3;0;0
55.3;56.6;102.2;0;0
59;59.1;102.1;0;0
60.2;62.1;102;0;0
56.1;64.8;101.9;0;0
49.5;66.4;101.9;0;0
45.5;66.6;101.8;0;0
43.5;65.7;101.7;0;0
45.2;63.7;101.6;0;0
60.3;61.1;101.5;0;0
65.1;58.8;101.4;0;0
63.9;57.6;101.3;0;0
53.6;58.1;101.2;0;0
41.3;59.7;101.1;0;0
37.1;61.5;101;0;0
32.3;62.8;100.9;0;0
