2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
14.6;55.7;28.6;4.5;7.1;18.6;5.7;2.1;3.8;8.4;9
13.4;51.9;27.6;4.3;6.7;18;5.3;2;3.5;7.9;8.7
13;51.4;26;4.1;6.4;16.8;5.1;1.9;3.4;7.6;8.2
12.8;49.3;25.8;4.1;6.3;16.9;5;1.9;3.4;7.6;8.2
12.6;49.8;25.7;4;6.3;16.6;4.9;1.9;3.3;7.5;8
12.1;47.9;24.8;3.9;6;16.2;4.9;1.8;3.2;7.1;7.7
12;46.1;23.7;3.8;5.9;15.6;4.7;1.8;3.1;7;7.5
11.7;45.3;23.6;3.7;5.9;15.5;4.7;1.8;3;6.9;7.4
11.8;46.2;23.4;3.7;5.7;15.5;4.6;1.8;3.1;6.9;7.5
12;46.3;24.2;3.7;5.9;15.5;4.7;1.8;3.2;7;7.6
12.6;47.6;25.3;3.9;6.1;16.4;4.8;1.9;3.2;7.3;7.8
13.3;50.9;26.7;4.2;6.5;17.4;5.3;2;3.5;7.5;8.2
13.7;54.3;28.4;4.4;6.9;18.4;5.5;2.1;3.6;8.1;8.7
14.3;56.3;29.4;4.6;7.2;19.1;5.7;2.2;3.9;8.6;9.2
14.9;58.5;29.9;4.8;7.3;20;5.9;2.2;3.9;8.9;9.3
15.1;59.7;30.8;4.8;7.4;19.9;6;2.2;3.9;8.7;9.6
15.2;59.7;30.5;4.8;7.7;20.1;6.1;2.3;4;9;9.6
15.6;60.5;31.2;4.9;7.6;20.5;6.1;2.3;4.1;9.1;9.9
15.2;60.7;31.8;4.9;7.7;20.1;6.1;2.3;4.1;9;9.8
15.3;61;30.3;4.9;7.6;20.5;6.2;2.3;4;9.1;9.7
15;61.1;31.9;5;7.8;20.1;6.2;2.3;4.1;9;9.7
15.4;61.8;31.6;5;7.7;20.5;6.1;2.3;4.1;8.9;9.6
15.7;61;31;4.9;7.5;20.2;6.2;2.3;4;9.2;9.6
15.1;58.4;30.3;4.8;7.6;19.8;6.1;2.2;4;9;9.7
15;58.4;30.1;4.7;7.2;19.6;5.9;2.2;3.9;8.8;9.4
14.9;57.6;29.8;4.7;7.3;19.2;5.9;2.2;3.8;8.9;9.4
14.5;55.8;29.5;4.6;7.2;19.2;5.6;2.2;3.8;8.3;9
14;55.6;28.8;4.5;6.9;19;5.6;2.1;3.7;8.4;8.7
14;55.7;28.1;4.4;7;18.2;5.7;2.1;3.7;8.3;8.9
14;54.3;28.2;4.5;6.9;18.3;5.5;2.1;3.7;8.1;8.6
14.1;54.7;28.5;4.5;6.8;18.2;5.6;2.1;3.7;8.1;8.9
14.2;56.6;29.7;4.5;7.1;19.1;5.8;2.1;3.8;8.5;9.1
14.4;57.4;29.6;4.6;7.3;19.2;5.8;2.2;3.8;8.5;9.3
15;56.8;30;4.7;7.4;19.4;5.9;2.2;3.9;8.9;9.3
14.5;57.7;30.1;4.6;7.3;19.6;5.9;2.2;3.8;8.6;9.4
14.5;56.3;29;4.5;7;19;5.7;2.2;3.7;8.4;9
14.1;53.7;28.2;4.5;6.9;18.6;5.6;2.1;3.6;8.2;8.8
13.7;53.9;27.5;4.4;6.8;17.8;5.4;2.1;3.6;8.2;8.7
13.4;52.9;27.4;4.3;6.7;17.9;5.4;2;3.6;8;8.4
13.9;55.8;28.4;4.4;6.9;18.2;5.7;2.1;3.7;8.2;8.7
14;56.6;29.1;4.5;7.1;18.7;5.7;2.1;3.7;8.2;8.7
14.2;54.4;28.8;4.4;7;18.8;5.5;2.1;3.7;8.4;8.8
13.5;53.3;27.5;4.3;6.6;18.4;5.4;2;3.5;7.8;8.5
12.5;49.9;26.1;4;6.3;16.7;5;1.9;3.3;7.5;8
12.6;49.4;25.7;4;6.2;16.4;5;1.9;3.2;7.3;7.8
12.3;48.2;25;3.9;6.1;16.3;4.9;1.8;3.2;7.2;7.7
11.8;47.2;24.5;3.7;5.9;15.7;4.7;1.7;3.1;7.2;7.5
11.5;45.3;23.1;3.6;5.7;15.1;4.6;1.7;3;6.8;7.3
11.2;44.3;23;3.6;5.5;14.8;4.4;1.7;2.9;6.6;7.2
11.3;43.9;22.1;3.6;5.5;14.7;4.4;1.7;2.9;6.6;7
11.2;43.4;22.6;3.5;5.5;14.6;4.4;1.7;2.9;6.6;7
11.4;44.8;23.1;3.5;5.6;14.8;4.5;1.7;2.9;6.4;7.1
11.6;46.3;23.5;3.7;5.7;15.2;4.6;1.7;3;6.6;7.2
11.6;46.2;24.1;3.7;5.9;15.6;4.7;1.7;3.1;6.9;7.2
12.1;47.5;24.5;3.8;5.9;15.9;4.8;1.8;3.1;7.1;7.5
12.4;48.4;25;3.9;6.2;16.2;4.9;1.8;3.3;7.2;7.7
12.5;49.7;25.5;4;6.3;16.2;5;1.9;3.3;7.5;8
