2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
12.8;56.8;28;4.5;6.5;17.7;5.5;2.1;3.6;8.1;8.2
12.5;55.5;27.3;4.4;6.3;17.3;5.3;2;3.5;7.9;8
12;53.4;26.3;4.3;6.1;16.7;5.1;1.9;3.3;7.6;7.7
11.7;51.9;25.5;4.2;5.9;16.2;5;1.9;3.2;7.4;7.5
11.6;51.6;25.4;4.1;5.9;16.1;5;1.9;3.2;7.4;7.5
11.5;51.1;25.2;4.1;5.8;15.9;4.9;1.9;3.2;7.3;7.4
11.4;50.5;24.9;4;5.7;15.8;4.9;1.8;3.2;7.2;7.3
11.2;50;24.6;4;5.7;15.6;4.8;1.8;3.1;7.1;7.2
11;48.9;24.1;3.9;5.5;15.2;4.7;1.8;3.1;7;7.1
10.7;47.6;23.4;3.8;5.4;14.8;4.6;1.7;3;6.8;6.9
10.5;46.8;23.1;3.7;5.3;14.6;4.5;1.7;2.9;6.7;6.8
10.4;46;22.7;3.7;5.2;14.4;4.4;1.7;2.9;6.6;6.7
10.2;45.3;22.3;3.6;5.1;14.1;4.4;1.6;2.8;6.5;6.6
10.1;45;22.1;3.6;5.1;14;4.3;1.6;2.8;6.4;6.5
10.1;44.7;22;3.6;5.1;13.9;4.3;1.6;2.8;6.4;6.5
10;44.6;21.9;3.6;5.1;13.9;4.3;1.6;2.8;6.4;6.4
10.1;44.8;22;3.6;5.1;14;4.3;1.6;2.8;6.4;6.5
10.1;44.8;22.1;3.6;5.1;14;4.3;1.6;2.8;6.4;6.5
10.1;44.9;22.1;3.6;5.1;14;4.3;1.6;2.8;6.4;6.5
10.2;45.2;22.3;3.6;5.1;14.1;4.4;1.6;2.8;6.5;6.5
10.2;45.4;22.3;3.6;5.1;14.2;4.4;1.6;2.8;6.5;6.6
10.3;45.5;22.4;3.6;5.2;14.2;4.4;1.7;2.8;6.5;6.6
10.4;46;22.6;3.7;5.2;14.3;4.4;1.7;2.9;6.6;6.6
10.4;46.3;22.8;3.7;5.3;14.5;4.5;1.7;2.9;6.6;6.7
10.6;46.8;23.1;3.7;5.3;14.6;4.5;1.7;2.9;6.7;6.8
10.7;47.6;23.4;3.8;5.4;14.9;4.6;1.7;3;6.8;6.9
10.9;48.5;23.9;3.9;5.5;15.1;4.7;1.8;3;6.9;7
11.1;49.4;24.3;4;5.6;15.4;4.8;1.8;3.1;7.1;7.1
11.4;50.5;24.9;4;5.7;15.8;4.9;1.8;3.2;7.2;7.3
11.6;51.3;25.3;4.1;5.8;16;5;1.9;3.2;7.3;7.4
11.7;52;25.6;4.2;5.9;16.2;5;1.9;3.3;7.4;7.5
11.9;52.7;25.9;4.2;6;16.4;5.1;1.9;3.3;7.5;7.6
12;53.1;26.2;4.3;6;16.6;5.1;1.9;3.3;7.6;7.7
12.1;53.5;26.3;4.3;6.1;16.7;5.2;1.9;3.3;7.7;7.7
12.2;53.9;26.6;4.3;6.1;16.8;5.2;2;3.4;7.7;7.8
12.3;54.4;26.8;4.4;6.2;17;5.3;2;3.4;7.8;7.9
12.4;54.8;27;4.4;6.2;17.1;5.3;2;3.4;7.8;7.9
12.5;55.4;27.3;4.4;6.3;17.3;5.4;2;3.5;7.9;8
12.7;56.1;27.6;4.5;6.4;17.5;5.4;2;3.5;8;8.1
12.6;56;27.6;4.5;6.3;17.5;5.4;2;3.5;8;8.1
12.3;54.5;26.8;4.4;6.2;17;5.3;2;3.4;7.8;7.9
12;53.2;26.2;4.3;6;16.6;5.1;1.9;3.3;7.6;7.7
11.8;52.3;25.8;4.2;5.9;16.3;5.1;1.9;3.3;7.5;7.5
11.7;51.8;25.5;4.1;5.9;16.2;5;1.9;3.2;7.4;7.5
11.5;50.9;25.1;4.1;5.8;15.9;4.9;1.8;3.2;7.3;7.3
11.3;50.1;24.7;4;5.7;15.6;4.8;1.8;3.1;7.2;7.2
11.2;49.7;24.5;4;5.6;15.5;4.8;1.8;3.1;7.1;7.2
11.1;49.2;24.2;3.9;5.6;15.4;4.8;1.8;3.1;7;7.1
