2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18.7;81.1;43.1;6.7;9.9;26.2;8;3;5.4;11.9;12.1
18.4;79.6;42.1;6.6;9.6;25.8;7.7;2.9;5.2;11.3;11.9
17.9;76.4;40.3;6.3;9.2;24.7;7.7;2.8;5.1;11.2;11.5
16.9;73.9;40;6;8.9;23.9;7.2;2.7;5;10.7;11
17.2;73.3;38.7;6.1;8.9;23.3;7.2;2.7;4.9;10.6;11.2
16.6;72.2;39.2;6;8.9;23.4;7.1;2.7;4.8;10.7;11.1
16.7;71.5;39.1;5.9;8.7;23.3;7;2.7;4.7;10.7;10.8
16.6;72.2;38.6;6;8.9;23.2;7.1;2.6;4.7;10.5;10.8
16.5;72.1;37.8;5.8;8.6;23.2;7.1;2.6;4.7;10.2;10.5
15.9;70;36.8;5.7;8.5;22.1;6.9;2.6;4.5;10.2;10.5
15.6;68.6;36.2;5.7;8.2;22;6.7;2.6;4.6;9.9;10.3
15.6;67.3;36.4;5.6;8.1;21.6;6.7;2.5;4.4;10;10.1
15.2;67;35.6;5.5;8.2;21.5;6.7;2.5;4.5;9.7;10.1
15.2;67.5;35.9;5.5;8;21.6;6.7;2.4;4.4;9.5;10
15.3;66.9;35.4;5.5;8.2;22;6.6;2.5;4.5;9.7;10
15.8;68.1;36.3;5.6;8.1;21.6;6.6;2.4;4.4;9.7;10.1
15.9;69.4;37.6;5.7;8.3;22.5;6.9;2.5;4.5;10;10.3
16.2;70.3;37.1;5.8;8.7;22.6;7;2.6;4.7;10.1;10.6
16.5;70.7;38.6;5.9;8.5;23.2;7.1;2.6;4.8;10.5;10.8
17.2;74.4;40.4;6.2;8.9;24.3;7.4;2.8;4.9;10.8;11.1
17.7;79.6;41.5;6.4;9.2;24.8;7.8;2.9;5.2;11.1;11.7
18.5;81;42.5;6.5;9.5;26.2;7.9;3;5.3;11.7;12.1
19.5;82.9;44.5;6.7;10.1;26.6;8.3;3;5.6;12;12.2
19.3;86.7;44.8;6.9;10.3;27.2;8.4;3.1;5.7;12.3;12.9
19.9;84.8;45.5;7.1;10.4;27.9;8.5;3.2;5.7;12.7;12.8
20.1;87.3;46.9;7.2;10.5;28.4;8.6;3.2;5.7;12.6;13
20.1;88.6;46;7.2;10.7;27.8;8.7;3.2;5.8;12.6;13.3
20.2;88.5;47.3;7.2;10.7;28.8;8.8;3.2;5.9;13;13.1
20.2;88.2;47.1;7.2;10.8;28.8;8.7;3.3;6;13;13.3
20.3;89.4;47.6;7.2;10.9;28.7;8.7;3.2;5.9;13;13.5
20.5;90.5;47.6;7.4;10.7;28.6;8.9;3.3;6;12.9;13.4
20.4;89;47.7;7.4;10.8;28.7;8.8;3.3;5.9;13.1;13.5
20.7;91.1;46.8;7.3;10.9;28.7;8.8;3.3;6.1;13.1;13.3
20.8;89.7;46.2;7.3;11;29;8.8;3.3;6;12.9;13.5
20.7;91.3;47.9;7.4;11;29;9;3.3;6;12.9;13.5
20.6;90.3;47.3;7.4;10.9;29.1;9;3.3;5.9;13;13.7
20.6;90.1;47.9;7.4;10.9;28.9;8.9;3.3;5.9;13;13.5
20.5;90.7;47.5;7.4;11;28.7;8.9;3.3;6;13.2;13.7
20.6;90.1;48.1;7.4;10.8;28.4;9;3.2;5.9;13;13.5
21.1;90.6;47.6;7.4;10.9;28.9;8.8;3.3;5.9;13.2;13.8
20.7;87.8;47.9;7.3;10.7;28.3;8.7;3.3;5.8;12.9;13.4
20.8;88.8;47.1;7.3;10.5;27.9;8.6;3.1;5.9;12.7;13.4
20.1;87.9;46.2;7.1;10.5;28.1;8.7;3.2;5.8;12.8;13.4
20;87.3;46;7.2;10.5;28.3;8.7;3.2;5.8;12.7;13.3
20.1;88.6;46;7;10.5;28.1;8.6;3.2;5.8;12.6;12.9
19.7;85.9;45.4;6.8;10.3;27.4;8.4;3.1;5.6;12.3;13
19.3;84.9;45.1;6.9;10.3;27.7;8.3;3.1;5.6;12.4;12.9
19.3;84.8;44.5;6.8;10.1;27.1;8.3;3;5.5;12;12.5
19.1;84.2;44.5;7;9.9;26.7;8.1;3;5.5;12.1;12.6
19.2;84;43.5;6.8;10;26.8;8.2;3.1;5.5;12.3;12.5
19.3;84;43.2;6.8;10;26.6;8.3;3.1;5.5;12;12.5
19.2;84;43.5;6.7;10;26.4;8.2;3;5.4;11.8;12.4
18.9;83.2;43.8;6.8;10.2;26.2;8.2;3;5.4;12.1;12.3
19.1;83.2;44;6.8;10.2;27;8.3;3.1;5.5;12.2;12.5
19.7;85.9;44.9;6.9;10.2;27.4;8.3;3.1;5.6;12.3;13
19.5;87.3;45.3;7;10.3;27.2;8.5;3.2;5.6;12.4;12.8
19.7;87;46.5;7.1;10.4;27.9;8.7;3.2;5.9;12.6;13.1
20.6;87.7;47;7.2;10.8;28.4;8.8;3.3;6.1;12.8;13.2
20.2;88.8;47.3;7.2;10.6;28.8;8.7;3.3;5.9;12.9;13.8
20.3;87.9;47.1;7.1;10.5;28;8.6;3.2;5.8;12.9;13.4
20.4;88.1;47;7.1;10.5;27.7;8.6;3.2;5.8;12.6;13.1
19.8;87.2;45.6;7.1;10.2;27.3;8.5;3.1;5.7;12.6;13
19.7;85.5;44;6.9;10;26.7;8.3;3.1;5.6;12.4;12.7
18.9;82.7;44.2;6.7;10;26.5;8;3;5.5;12.1;12.6
18.9;83;43.6;6.6;9.9;25.2;8;3;5.5;11.9;12.4
18.6;80.1;43.3;6.6;9.6;25.4;7.9;3;5.4;11.6;12.1
18.1;79.9;42.1;6.5;9.6;25.4;8;2.9;5.3;11.6;12.2
18.4;81.7;42.7;6.5;9.7;25.4;7.9;2.9;5.3;11.7;12
18.6;81.1;43.6;6.8;9.8;25.7;8;2.9;5.4;11.9;12
19.6;84.9;44.2;6.7;10.1;27;8.2;3.1;5.6;12.3;12.8
19.4;83.8;43.8;6.8;10;26.3;8.3;3;5.5;12.1;12.6
19.2;82.9;43.1;6.7;9.9;26.5;8.2;3;5.5;12;12.8
18.9;82.7;43.8;6.6;10;26.3;8.1;3;5.5;12.1;12.5
18.2;82;42.6;6.5;9.6;25.8;8;3;5.3;11.6;12.2
17.9;77.7;41.7;6.2;9.4;24.7;7.7;2.8;5.1;11.2;11.8
17.3;76.7;39.4;6.1;9;23.8;7.4;2.8;5.1;10.8;11.4
17.5;75.2;39.5;6.2;8.8;23.9;7.3;2.7;5;10.7;11.3
17.2;75.1;39.3;6.1;8.8;23.9;7.3;2.7;4.9;10.7;11.2
17.3;74.6;38.8;5.9;8.9;23.7;7.1;2.7;5;10.7;11.3
17;73.1;38.8;6.1;8.7;23.4;7.2;2.6;4.8;10.6;10.9
16.9;72.3;37.9;5.9;8.6;23.2;7;2.6;4.8;10.6;10.9
16.3;70.2;37.1;5.8;8.5;22.6;6.9;2.6;4.8;10.2;10.7
16.3;70;36.9;5.7;8.2;22.1;6.8;2.5;4.6;9.9;10.5
15.8;68.8;37.1;5.6;8.1;21.7;6.7;2.5;4.5;10;10.4
15.5;67.8;36;5.5;8.2;21.6;6.6;2.5;4.6;9.9;10.3
