2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18.4;76;38.1;6;9.3;23.6;7.6;2.8;5.1;10.9;11.9
18.2;73.1;37;5.9;8.9;22.9;7.3;2.7;4.9;10.6;11.2
16.8;68.2;34.8;5.6;8.5;20.9;7;2.6;4.6;10;10.7
17;68.4;34.9;5.4;8.3;21.6;6.9;2.6;4.6;9.8;10.7
16.5;68.4;33.7;5.3;8.4;20.6;6.8;2.5;4.5;9.8;10.5
16.1;64.7;32.5;5.3;8.1;20.1;6.6;2.4;4.4;9.5;10.2
15.8;63.7;32.2;5.1;7.8;19.7;6.4;2.4;4.3;9.2;10
15.2;63;31.9;5;7.6;19.6;6.3;2.3;4.2;9.2;10
15.2;62.3;31.9;5.1;7.7;19.7;6.3;2.3;4.2;9.1;10
15.8;65.3;32.7;5.1;8;19.8;6.4;2.4;4.3;9.3;10
16.5;68.4;34.4;5.3;8.3;20.9;6.7;2.5;4.4;9.8;10.7
17.8;72.6;36.7;5.7;8.8;22.1;7.3;2.7;4.8;10.4;11.2
18.8;77.1;38.8;6.1;9.2;23.8;7.7;2.8;5.1;11.2;12.1
20;80.8;40.7;6.3;9.7;24.7;8.2;3;5.4;11.5;12.6
20.1;83.6;42.1;6.6;10;25.3;8.2;3.1;5.5;11.9;12.9
20.6;86.7;43.1;6.8;10.2;26.1;8.4;3.2;5.7;12.2;13.3
21.1;87.4;43.5;6.9;10.4;26.2;8.5;3.2;5.7;12.3;13.7
21.4;87;43.6;6.8;10.4;26.8;8.8;3.3;5.8;12.7;13.4
21.7;89.2;43.5;7;10.5;26.5;8.7;3.2;5.9;12.5;13.5
21.6;89.1;44.3;6.9;10.7;26.5;8.8;3.2;5.9;12.7;13.9
21.8;90.1;43.4;7;10.7;26.9;8.8;3.2;5.9;12.8;13.6
20.8;89.5;43.8;6.9;10.7;27.4;8.9;3.2;5.8;12.7;13.6
21.7;90.1;44.4;7.1;10.7;27.3;8.8;3.3;5.9;12.6;13.9
21;88;43.6;6.8;10.6;26.5;8.7;3.2;5.7;12.6;13.7
21.1;87.7;43.2;6.8;10.3;26.3;8.5;3.2;5.8;12.5;13.4
20.7;86.2;41.7;6.8;10.4;26;8.6;3.1;5.7;12.1;13.3
20.5;83;42.4;6.7;10.3;26.1;8.3;3.1;5.6;12;13.2
20.3;81.9;41.6;6.6;10;25.3;8.3;3;5.3;11.9;12.7
20;81.5;40.5;6.4;10;25.3;8.2;3.1;5.5;11.6;12.5
19.8;81.6;39.9;6.4;9.9;25.3;8.2;3;5.4;11.6;12.7
20.1;81.7;40.7;6.5;9.9;25.3;8.2;3;5.5;11.8;12.7
20.4;84;42;6.5;10;25.7;8.5;3.1;5.5;11.7;13
21.1;86.3;43.2;6.8;10.3;26.3;8.4;3.2;5.7;12.3;13.4
21.6;88;43.2;6.9;10.6;27.1;8.8;3.3;5.8;12.6;13.8
21.1;87;43.4;6.9;10.4;27.1;8.7;3.1;5.8;12.5;13.6
20.7;84.7;42.5;6.7;10.2;25.4;8.2;3.1;5.5;11.9;12.9
20.4;83;41.2;6.6;9.8;25.3;8.3;3;5.5;11.6;12.7
19.2;81.5;40.3;6.3;9.6;24.7;8;3;5.4;11.4;12.5
19.1;79.2;38.9;6.2;9.7;24.1;7.9;2.9;5.2;11.2;12.1
19.4;81.8;40.4;6.5;9.9;24.4;8;3;5.3;11.6;12.8
