1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
85.2;38.1;111.7;0;0
79.2;38.2;111.7;0;0
70.9;38.2;111.8;0;0
64.8;38.1;111.8;0;0
64.1;38;111.8;0;0
62.6;38;111.9;0;0
60.7;38.1;111.9;0;0
59.3;38.4;112;0;0
54.8;38.9;112;0;0
49.6;39.5;112;0;0
46.6;40.1;112.1;0;0
43.5;40.7;112.1;0;0
41.1;41.3;112.1;0;0
40.4;41.8;112.2;0;0
40.1;42.2;112.2;0;0
41.6;42.5;112.2;0;0
46;42.6;112.3;0;0
49.6;42.7;112.3;0;0
54.9;42.6;112.4;0;0
63.6;42.4;112.4;0;0
71.4;42.2;112.4;0;0
78.3;42.2;112.5;0.1;0.1
84.7;42.4;112.5;0.4;0.4
87.5;43.1;112.5;0.9;1.2
86.8;44.4;112.6;1.9;2.5
83.7;46.3;112.6;3.1;4.6
79;48.6;112.6;4.6;7.3
73.7;50.9;112.7;6.1;10.5
68.4;53.1;112.7;7.5;13.9
63;54.5;112.7;8.9;17.3
58.4;55;112.8;10;20.6
55.2;54.4;112.8;11;23.5
53.4;53;112.9;11.7;25.9
52.7;51.3;112.9;12.3;27.9
52.9;49.7;112.9;12.8;29.3
53.8;48.7;113;13.1;30.2
53.5;48.4;113;13.2;30.7
50.7;49.3;113;13.3;30.6
49.9;51;113.1;13.3;30
48.7;53.4;113.1;13;28.8
44.8;56.4;113.1;12.5;27
42.8;59.6;113.2;11.7;24.5
43.2;62.8;113.2;10.5;21.2
45;65.9;113.3;8.9;17.3
45.4;68.6;113.3;7.1;13
45.9;70.8;113.3;5.1;8.9
48.3;72.4;113.4;3.2;5.2
50;73.2;113.4;1.6;2.4
50.9;73.2;113.4;0.5;0.7
51.6;72.4;113.5;0;0
52;71.1;113.5;0;0
53.4;69.6;113.5;0;0
55.8;68.2;113.6;0;0
59;67.3;113.6;0;0
62.1;67.2;113.7;0;0
64.4;67.9;113.7;0;0
67.6;69.4;113.7;0;0
69.2;71.4;113.8;0;0
66.7;73.6;113.8;0;0
62.4;75.8;113.8;0;0
57;77.8;113.9;0;0
51;79.2;113.9;0;0
45.7;80.2;113.9;0;0
41.6;80.7;114;0;0
39;80.6;114;0;0
36.7;79.9;114.1;0;0
35.9;78.6;114.1;0;0
38.2;76.8;114.1;0;0
47.1;74.8;114.2;0;0
54.4;72.9;114.2;0;0
52.9;71.6;114.2;0;0
52.3;70.9;114.3;0;0
50;71.4;114.3;0;0
42.4;73.1;114.3;0;0
31.6;75.5;114.4;0;0
22.8;78;114.4;0;0
19.9;80.1;114.5;0;0
17.1;81.3;114.5;0;0
15.6;80.9;114.5;0;0
16.5;78.9;114.6;0;0
15.7;75.7;114.6;0;0
14.7;72.1;114.6;0;0
15.8;68.7;114.7;0;0
15.9;66.1;114.7;0;0
15.3;64.9;114.7;0;0
14.9;65.2;114.8;0;0
13.6;66.6;114.8;0;0
13.4;68.5;114.9;0;0
16.1;70.3;114.9;0;0
18.6;71.4;114.9;0;0
23.9;71.1;115;0;0
33.8;69.3;115;0;0
44;66.3;115;0;0
54;62.8;115.1;0.1;0.1
63.5;59.3;115.1;0.7;0.8
69;56.3;115.1;1.7;2.1
70.4;54.1;115.2;3.3;4.3
68.8;53;115.2;5.3;7.2
65.6;52.7;115.2;7.5;10.4
62.3;53;115.3;9.4;13.5
59.5;53.6;115.3;10.8;16.1
56.2;54.4;115.4;12;18.4
52.9;55;115.4;12.9;20.4
50.3;55.3;115.4;13.6;22.1
48.6;55.1;115.5;14;23.5
47.9;54.5;115.5;14.3;24.6
48.5;53.4;115.5;14.5;25.4
50.2;51.6;115.6;14.7;26
51.6;49.2;115.6;15;26.7
51.8;46.3;115.6;15.4;27.4
54.4;43.2;115.7;15.8;27.9
56.7;40.3;115.7;16.1;28.1
55.8;37.6;115.8;16;27.6
56.7;35.6;115.8;15.5;26.4
59.8;34.2;115.8;14.5;24.3
64.2;33.5;115.9;12.9;21.4
67;33.4;115.9;10.7;17.6
70.2;33.6;115.9;8.1;13.2
75.5;34;116;5.3;8.6
79.9;34.2;116;2.7;4.4
82.5;34.2;116;0.9;1.4
83.3;33.8;116.1;0.1;0.1
83.2;33;116.1;0;0
84.2;32;116.2;0;0.1
86.6;30.8;116.2;0.1;0.1
90.6;29.4;116.2;0;0
94.9;28;116.3;0;0
98.7;26.7;116.3;0;0
103.6;25.4;116.3;0;0
107.3;24.3;116.4;0;0
107.8;23.4;116.4;0;0
106.8;22.8;116.4;0;0
104.2;22.5;116.5;0;0
100;22.5;116.5;0;0
96.1;22.8;116.6;0;0
92.8;23.1;116.6;0;0
90;23.3;116.6;0;0
87.6;23.4;116.7;0;0
86.3;23.1;116.7;0;0
88;22.4;116.7;0;0
96.1;21.5;116.8;0;0
102.8;20.5;116.8;0;0
100.9;19.5;116.8;0;0
100.3;18.7;116.9;0;0
98.7;18.2;116.9;0;0
92.6;17.9;117;0;0
83.8;17.8;117;0;0
77;17.9;117;0;0
75.5;18.1;117.1;0;0
73.2;18.4;117.1;0;0
70.7;18.6;117.1;0;0
68.8;18.8;117.2;0;0
64.2;18.9;117.2;0;0
59.2;18.9;117.2;0;0
56.4;18.7;117.3;0;0
53.8;18.4;117.3;0;0
52.1;17.8;117.4;0;0
51.8;17.1;117.4;0;0
51.7;16.3;117.4;0;0
52.5;15.6;117.5;0;0
55;14.9;117.5;0;0
56.6;14.4;117.5;0;0
58.2;14.2;117.6;0;0
60.9;14.3;117.6;0;0
62.6;14.5;117.6;0;0
64;15;117.7;0.1;0.1
65.8;15.5;117.7;0.4;0.6
66.1;16;117.7;1.1;1.8
65.2;16.5;117.8;2.4;3.9
63.8;16.9;117.8;4.1;6.9
61.8;17.2;117.9;6.1;10.4
60.1;17.4;117.9;8.1;13.8
59.1;17.6;117.9;9.8;17
57.4;17.7;118;11.3;19.6
55.8;17.8;118;12.4;21.5
54.9;17.9;118;13.1;22.8
54;17.9;118.1;13.6;23.5
53.6;17.9;118.1;13.9;23.7
54.4;17.8;118.1;14.1;23.6
56.2;17.6;118.2;14.2;23.2
58.6;17.3;118.2;14.4;22.5
61;16.9;118.3;14.5;21.8
64.8;16.5;118.3;14.6;20.8
66.5;16;118.3;14.5;19.6
63.4;15.7;118.4;14.2;18.1
61.7;15.5;118.4;13.5;16.4
62.3;15.6;118.4;12.3;14.4
64.5;15.8;118.5;10.7;12
65.3;16.2;118.5;8.8;9.5
66.1;16.8;118.5;6.5;6.9
68.7;17.3;118.6;4.2;4.4
70.2;17.8;118.6;2.2;2.3
70.6;18.2;118.7;0.7;0.8
70.6;18.3;118.7;0.1;0.1
69.9;18.3;118.7;0;0
70.1;18.3;118.8;0;0
72;18.3;118.8;0;0
75;18.4;118.8;0;0
78.1;18.7;118.9;0;0
80.6;19.2;118.9;0;0
83.9;19.8;118.9;0;0
86.4;20.5;119;0;0
86.7;21.1;119;0;0
85.6;21.5;119.1;0;0
83.4;21.6;119.1;0;0
80.4;21.3;119.1;0;0
78.2;20.8;119.2;0;0
76.7;20.3;119.2;0;0
75.4;19.9;119.2;0;0
73.8;19.7;119.3;0;0
73.1;19.9;119.3;0;0
74.6;20.5;119.3;0;0
81.8;21.5;119.4;0;0
87.2;22.7;119.4;0;0
84.3;24;119.5;0;0
81.9;25.1;119.5;0;0
79;25.8;119.5;0;0
73.3;26.1;119.6;0;0
65.4;26;119.6;0;0
59.5;25.7;119.6;0;0
58.7;25.4;119.7;0;0
56.9;25.2;119.7;0;0
54.3;25.4;119.7;0;0
51.9;25.8;119.8;0;0
46.5;26.6;119.8;0;0
40.6;27.5;119.9;0;0
36.5;28.6;119.9;0;0
32.3;29.6;119.9;0;0
28.7;30.4;120;0;0
26.6;31;120;0;0
25;31.5;120;0;0
24.2;31.7;120.1;0;0
24.8;31.9;120.1;0;0
24.8;32;120.1;0;0
25.1;32.1;120.2;0;0
26.1;32.3;120.2;0;0
26.4;32.5;120.2;0;0
26.6;32.8;120.3;0.1;0.1
27.1;33.2;120.3;0.5;0.4
26.7;33.6;120.4;1.3;1.1
25.4;34;120.4;2.8;2.4
23.8;34.5;120.4;5.1;4.2
21.7;35;120.5;7.8;6.5
19.5;35.5;120.5;10.6;9.2
17.5;35.9;120.5;13.4;12
15;36.2;120.6;16;14.9
12.5;36.5;120.6;18.2;17.8
10.5;36.5;120.6;20;20.4
8.5;36.5;120.7;21.4;22.7
7;36.5;120.7;22.3;24.7
6.6;36.5;120.7;22.9;26.4
6.8;36.6;120.8;23.1;27.6
7.9;36.8;120.8;22.8;28.4
9.8;37.2;120.8;22.3;28.8
13;37.7;120.8;21.3;28.6
14;38.3;120.9;20.1;28
10.5;38.8;120.9;18.4;26.7
8.6;39.3;120.9;16.4;24.9
9.7;39.6;120.9;14.1;22.3
13.6;39.7;121;11.5;19
16.7;39.6;121;8.8;15.2
20.2;39.4;121;6.1;11.1
25.6;39;121;3.8;7
29.5;38.4;121.1;1.9;3.6
31.9;37.8;121.1;0.6;1.2
33.4;37;121.1;0.1;0.1
33.8;36.3;121.2;0;0
35;35.6;121.2;0;0
37.9;35;121.2;0;0.1
41.8;34.7;121.2;0;0
46;34.6;121.3;0;0
50.1;34.9;121.3;0;0
55;35.5;121.3;0;0
58.8;36.3;121.4;0;0
60.2;37.3;121.4;0;0
60.1;38.5;121.4;0;0
58.4;39.8;121.5;0;0
55.1;41.3;121.5;0;0
52.4;42.7;121.5;0;0
49.9;44.1;121.5;0;0
46.9;45.3;121.6;0;0
44.1;46.4;121.6;0;0
42.5;47.1;121.6;0;0
43.6;47.4;121.7;0;0
51.1;47.4;121.7;0;0
57.2;47.1;121.7;0;0
55.3;46.5;121.7;0;0
55.4;45.6;121.8;0;0
55;44.6;121.8;0;0
51.1;43.4;121.8;0;0
44.6;42.2;121.9;0;0
39.8;41;121.9;0;0
40.1;40.1;121.9;0;0
39.2;39.4;121.9;0;0
37.8;39;122;0;0
36.8;39;122;0;0
32.6;39.3;122;0;0
27.7;39.7;122.1;0;0
24.9;40.1;122.1;0;0
22.2;40.4;122.1;0;0
20.6;40.5;122.2;0;0
21.3;40.2;122.2;0;0
22.5;39.7;122.2;0;0
25.7;39;122.2;0;0
31.7;38.1;122.3;0;0
36.9;37.3;122.3;0;0.1
43.4;36.4;122.4;0;0
53;35.6;122.5;0;0
61.6;34.8;122.5;0;0
69.2;34;122.6;0.1;0.2
75.8;33.1;122.7;0.7;1
79.1;32.2;122.7;1.8;2.7
79.2;31.2;122.8;3.5;5.3
77.3;30.2;122.9;5.6;8.8
74.8;29.1;122.9;7.9;12.5
72.6;28.2;123;10;15.8
71.1;27.4;123.1;11.7;18.5
69.1;26.8;123.1;13.2;20.8
66.6;26.5;123.2;14.5;22.8
64;26.5;123.3;15.7;24.5
61.9;26.7;123.3;16.6;25.9
60.8;27;123.4;17.1;26.6
61;27.3;123.5;17.1;26.8
62.7;27.5;123.5;16.8;26.5
64.3;27.4;123.6;16.4;26
64.4;27.1;123.7;15.8;25.4
66.9;26.6;123.7;15.2;24.8
69.2;25.8;123.8;14.5;23.9
68.9;25;123.8;13.7;22.8
70.4;24;123.9;12.6;21.3
74.2;23.1;124;11.1;19
79.3;22.1;124;9.2;15.9
82.8;21.3;124.1;7.2;12.3
85.8;20.5;124.2;5.1;8.7
89.8;19.9;124.2;3.3;5.5
92.4;19.5;124.3;1.8;3
93.4;19.3;124.4;0.8;1.3
93.4;19.2;124.4;0.3;0.4
92.8;19.4;124.5;0;0.1
92.5;19.6;124.6;0;0
93.2;19.7;124.6;0;0
95.5;19.8;124.7;0;0
98.6;19.8;124.8;0;0
102.1;19.5;124.8;0;0
107.5;19.1;124.9;0;0
111.9;18.6;125;0;0
112.4;18.1;125;0;0
110.9;17.6;125.1;0;0
107.8;17.2;125.2;0;0
103.3;16.9;125.2;0;0
99.2;16.7;125.3;0;0
95.6;16.5;125.4;0;0
92.5;16.4;125.4;0;0
89.6;16.1;125.5;0;0
87.8;15.9;125.5;0;0
88.7;15.5;125.6;0;0
96.2;15.2;125.7;0;0
102;14.8;125.7;0;0
99.1;14.4;125.8;0;0
97.9;14.2;125.9;0;0
96.2;14;125.9;0;0
90.1;13.9;126;0;0
81.5;13.9;126.1;0;0
75.1;14;126.1;0;0
74;14.2;126.2;0;0
72.2;14.4;126.3;0;0
70.2;14.6;126.3;0;0
69;14.9;126.4;0;0
64.7;15.1;126.5;0;0
59.9;15.3;126.5;0;0
57.3;15.5;126.6;0;0
54.7;15.7;126.6;0;0
53;15.7;126.7;0;0
52.9;15.7;126.8;0;0
53.3;15.6;126.8;0;0
55.5;15.5;126.9;0;0
60.5;15.4;126.9;0;0
64.5;15.3;127;0;0
69.9;15.2;127;0;0
78.8;15.1;127.1;0;0
86.7;15.1;127.1;0;0
93.9;15.1;127.2;0.1;0.1
100.7;15.1;127.3;0.5;0.5
104;15.1;127.3;1.4;1.2
104.6;15.1;127.4;2.6;2.5
103.7;15.2;127.4;4.2;4.2
101.6;15.2;127.5;6;6.3
99.2;15.2;127.5;7.6;8.7
97;15.3;127.6;9.1;11
94;15.3;127.6;10.4;13.5
90.4;15.4;127.7;11.5;16
86.9;15.5;127.7;12.5;18.4
83.8;15.7;127.8;13.2;20.7
81.7;15.8;127.9;13.5;22.5
80.7;16;127.9;13.6;23.8
81.1;16.2;128;13.3;24.6
81;16.5;128;12.8;24.9
79.5;16.7;128.1;12.2;24.8
80.7;17;128.1;11.5;24.3
81.9;17.2;128.2;10.7;23.5
80.6;17.4;128.2;9.8;22.3
81;17.4;128.3;8.8;20.7
83.5;17.3;128.3;7.7;18.5
87.3;17.1;128.4;6.4;15.7
89.1;16.8;128.5;5;12.5
90.7;16.5;128.5;3.6;9.1
94;16.2;128.6;2.3;5.8
96.1;16.1;128.6;1.2;3
96.9;16.1;128.7;0.4;1.1
96.6;16.3;128.7;0.1;0.2
95.5;16.7;128.8;0;0
94.8;17.2;128.8;0;0
95.2;17.7;128.9;0;0
97.1;18.3;128.9;0;0
99.6;18.7;129;0;0
102.3;19;129.1;0;0
106.9;19.3;129.1;0;0
110.5;19.4;129.2;0;0
110.1;19.5;129.2;0;0
107.8;19.6;129.3;0;0
104.2;19.7;129.3;0;0
99.3;19.9;129.4;0;0
94.5;20.1;129.4;0;0
90.5;20.3;129.5;0;0
87.1;20.7;129.5;0;0
83.7;21.2;129.6;0;0
81;21.8;129.7;0;0
80.7;22.5;129.7;0;0
86.9;23.3;129.8;0;0
91.4;24.1;129.8;0;0
87.4;24.7;129.9;0;0
85.4;25.2;129.9;0;0
83.4;25.3;130;0;0
77.3;25.1;130;0;0
69.1;24.6;130.1;0;0
63.3;24.1;130.1;0;0
63;23.5;130.2;0;0
62;23;130.3;0;0
60.6;22.6;130.3;0;0
59.5;22.5;130.4;0;0
55.4;22.6;130.4;0;0
50.5;22.9;130.5;0;0
47.5;23.3;130.5;0;0
44.6;23.9;130.6;0;0
42.3;24.5;130.6;0;0
41.5;25.2;130.7;0;0
41.1;25.9;130.7;0;0
42.5;26.5;130.8;0;0
46.8;27;130.9;0;0
50.4;27.3;130.9;0;0
55.8;27.2;131;0;0
64.7;26.9;131;0;0
72.9;26.3;131.1;0;0
80.6;25.6;131.1;0.1;0.1
87.9;24.9;131.2;0.5;0.8
91.8;24.2;131.2;1.3;2
92.5;23.7;131.3;2.6;4
91;23.4;131.3;4.3;6.8
88.1;23.2;131.4;6.3;10.1
84.6;23.1;131.5;8.2;13.6
81.2;23.1;131.5;10;17.1
77.2;23;131.6;11.6;20.3
73.5;22.9;131.6;12.8;23.1
70.5;22.8;131.7;13.7;25.4
68.1;22.7;131.7;14.4;27.4
66.4;22.6;131.8;14.8;28.9
65.5;22.7;131.8;15;30
65.6;23.1;131.9;15.1;30.7
65;23.7;131.9;15;31
62.6;24.7;132;14.8;30.9
62.5;25.8;132.1;14.5;30.3
62.5;27.1;132.1;13.8;29.1
60.8;28.2;132.2;13;27.3
61.6;29;132.2;11.8;24.9
65.2;29.3;132.3;10.2;21.7
70.5;28.9;132.3;8.4;18
74.3;28.2;132.4;6.4;13.8
78;27.2;132.4;4.5;9.6
82.6;26.3;132.5;2.7;5.9
85.9;25.6;132.5;1.3;2.9
87.3;25.2;132.6;0.4;0.9
87.1;25.3;132.7;0;0.1
85.8;25.6;132.7;0;0
85;26.1;132.8;0;0
85.4;26.5;132.8;0;0.1
87.6;26.7;132.9;0;0
90.8;26.6;132.9;0;0
94.5;26.1;133;0;0
100.1;25.3;133;0;0
104.7;24.4;133.1;0;0
105.3;23.5;133.1;0;0
103.7;22.8;133.2;0;0
100.5;22.3;133.3;0;0
95.8;22.1;133.3;0;0
91.1;22.2;133.4;0;0
87;22.5;133.4;0;0
83.5;23;133.5;0;0
79.9;23.6;133.5;0;0
77.1;24.2;133.6;0;0
76.9;24.8;133.6;0;0
83.2;25.5;133.7;0;0
88;26;133.7;0;0
84.3;26.5;133.8;0;0
82.6;26.8;133.9;0;0
80.6;27;133.9;0;0
74.6;27;134;0;0
66.1;26.8;134;0;0
60;26.5;134.1;0;0
59.4;26.2;134.1;0;0
58.1;25.9;134.2;0;0
56.5;25.7;134.2;0;0
55.6;25.5;134.3;0;0
51.6;25.4;134.3;0;0
46.9;25.3;134.4;0;0
44.4;25.3;134.5;0;0
41.7;25.4;134.5;0;0
39.7;25.5;134.6;0;0
39.3;25.8;134.6;0;0
39.1;26;134.7;0;0
40.6;26.3;134.7;0;0
44.9;26.6;134.8;0;0
48.3;27;134.8;0;0
53.2;27.3;134.9;0;0
61.6;27.7;134.9;0;0
69;28;135;0;0
75.7;28.4;135.1;0.1;0.1
82.1;28.7;135.1;0.4;0.7
84.9;28.9;135.2;1;1.8
84.6;29.1;135.2;2;3.7
82.5;29.3;135.3;3.7;6.3
79.1;29.4;135.3;5.8;9.3
75.2;29.3;135.4;8.2;12.4
71.3;29.2;135.4;10.9;15.5
66.8;29;135.5;13.7;18.2
62.2;28.6;135.5;16.5;20.6
58.2;28.2;135.6;19.1;22.6
55.1;27.7;135.7;21.3;24
53.1;27.3;135.7;22.9;24.8
52.6;27;135.8;24;25
53.4;27;135.8;24.5;24.8
53.6;27.3;135.9;24.6;24.2
52.1;27.9;135.9;24.3;23.5
53.3;28.7;136;23.5;22.5
54.5;29.7;136;22.3;21.2
53.4;30.5;136.1;20.7;19.7
54.4;31.2;136.1;18.7;17.9
57.7;31.4;136.2;16.3;15.8
62.2;31.3;136.3;13.6;13.4
65.1;30.7;136.3;10.7;10.9
67.9;30.1;136.4;7.8;8.2
72.4;29.5;136.4;5;5.4
75.6;29;136.5;2.6;3
77.2;28.9;136.5;1;1.2
77.4;29.1;136.6;0.3;0.3
76.4;29.6;136.6;0;0
75.6;30.2;136.7;0;0
76;30.9;136.7;0;0
77.8;31.5;136.8;0;0
80.3;31.9;136.9;0;0
83.4;32;136.9;0;0
88.3;31.8;137;0;0
92.2;31.6;137;0;0
92.1;31.3;137.1;0;0
90.2;31.1;137.1;0;0
86.6;31.1;137.2;0;0
81.7;31.3;137.2;0;0
76.9;31.6;137.3;0;0
72.8;32;137.3;0;0
69.5;32.4;137.4;0;0
66.1;32.8;137.5;0;0
63.8;32.9;137.5;0;0
64.5;32.8;137.6;0;0
71.7;32.6;137.6;0;0
77.6;32.3;137.7;0;0
74.9;32;137.7;0;0
73.9;31.7;137.8;0;0
72.2;31.5;137.8;0;0
66.1;31.5;137.9;0;0
57.3;31.6;137.9;0;0
50.7;31.8;138;0;0
49.5;32.1;138.1;0;0
47.4;32.5;138.1;0;0
45.1;32.9;138.2;0;0
43.6;33.3;138.2;0;0
39;33.7;138.3;0;0
33.9;34.1;138.3;0;0
31.1;34.5;138.4;0;0
28.2;34.8;138.4;0;0
26.1;35;138.5;0;0
25.9;35.1;138.5;0;0
25.9;35.2;138.6;0;0
27.5;35.3;138.7;0;0
31.9;35.5;138.7;0;0
35.4;35.7;138.8;0;0
40.1;36;138.8;0;0
47.9;36.5;138.9;0;0
54.8;37;138.9;0;0
61;37.5;139;0.1;0.1
66.7;37.8;139;0.8;0.8
68.9;37.9;139.1;2.2;1.9
68.2;37.6;139.1;4.4;3.8
65.6;37;139.2;7.3;6.3
62.4;36.2;139.3;10.5;9
59.6;35.4;139.3;13.4;11.6
57.5;34.8;139.4;15.9;13.9
54.9;34.4;139.4;17.8;15.8
52;34.6;139.5;19.2;17.3
49.3;35.2;139.5;20.1;18.5
46.9;36.2;139.6;20.6;19.4
44.9;37.3;139.6;20.8;20.1
43.6;38.4;139.7;20.8;20.7
43.5;39.1;139.7;20.6;21.1
43.2;39.4;139.8;20.3;21.3
42.3;38.9;139.9;19.9;21.4
44.3;38.1;139.9;19.3;21.4
46.1;37;140;18.6;21.1
44.5;35.8;140;17.7;20.6
44.5;34.8;140.1;16.5;19.7
46.7;34.2;140.1;15;18.4
50;34;140.2;13;16.4
51.4;34.1;140.2;10.6;13.9
52.9;34.5;140.3;8;10.9
56.6;35;140.3;5.3;7.6
59.4;35.7;140.4;2.9;4.3
60.6;36.4;140.5;1.1;1.8
60.3;37.1;140.5;0.3;0.5
59.4;37.6;140.6;0;0.1
58.9;38.1;140.6;0;0
59.8;38.5;140.7;0;0
62.2;38.7;140.7;0;0
65;38.8;140.8;0;0
67.6;38.6;140.8;0;0
71.6;38.3;140.9;0;0
74.8;37.7;140.9;0;0
75.2;36.9;141;0;0
74.5;35.9;141.1;0;0
72.8;34.7;141.1;0;0
69.9;33.3;141.2;0;0
67.4;31.9;141.2;0;0
65.6;30.7;141.3;0;0
64;29.7;141.3;0;0
62.1;29.1;141.4;0;0
60.5;29.1;141.4;0;0
61;29.6;141.5;0;0
67.5;30.4;141.5;0;0
72.2;31.5;141.6;0;0
68.1;32.6;141.7;0;0
65.8;33.4;141.7;0;0
63.3;33.8;141.8;0;0
57;33.5;141.8;0;0
48.6;32.8;141.9;0;0
42.8;31.8;141.9;0;0
42.6;30.6;142;0;0
41.6;29.5;142;0;0
40.2;28.5;142.1;0;0
39.2;27.7;142.1;0;0
35.2;27.2;142.2;0;0
30.5;26.8;142.3;0;0
27.6;26.6;142.3;0;0
24.7;26.5;142.4;0;0
22.2;26.6;142.4;0;0
21;26.7;142.5;0;0
19.8;27;142.5;0;0
19.7;27.2;142.6;0;0
21.3;27.3;142.6;0;0
22.4;27.3;142.7;0;0
24.1;27.1;142.7;0;0
27.2;26.7;142.8;0;0
29.8;26.2;142.9;0;0
32.2;25.5;142.9;0.1;0.2
34.8;24.8;143;0.6;0.9
