2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18.2;81.2;40;6.5;9.2;25.3;7.8;2.9;5.1;11.6;11.8
17.3;77.1;38;6.2;8.8;24;7.4;2.8;4.8;11;11.2
16.6;73.8;36.3;5.9;8.4;23;7.1;2.7;4.6;10.6;10.7
16.4;72.8;35.8;5.8;8.3;22.7;7;2.6;4.6;10.4;10.5
16.1;71.5;35.2;5.7;8.1;22.3;6.9;2.6;4.5;10.2;10.4
15.4;68.4;33.7;5.5;7.8;21.3;6.6;2.5;4.3;9.8;9.9
14.9;66.4;32.7;5.3;7.5;20.7;6.4;2.4;4.2;9.5;9.6
14.5;64.6;31.8;5.2;7.3;20.2;6.2;2.3;4;9.2;9.4
14.4;63.8;31.4;5.1;7.2;19.9;6.2;2.3;4;9.1;9.2
14.4;63.9;31.4;5.1;7.3;19.9;6.2;2.3;4;9.1;9.2
14.4;64;31.5;5.1;7.3;20;6.2;2.3;4;9.2;9.3
14.6;64.7;31.8;5.2;7.3;20.2;6.2;2.3;4;9.2;9.4
14.7;65;32;5.2;7.4;20.3;6.3;2.4;4.1;9.3;9.4
14.9;66.1;32.5;5.3;7.5;20.6;6.4;2.4;4.1;9.5;9.6
15.2;67.4;33.2;5.4;7.7;21;6.5;2.4;4.2;9.6;9.7
15.7;69.6;34.3;5.6;7.9;21.7;6.7;2.5;4.4;10;10.1
16.3;72.1;35.5;5.8;8.2;22.5;7;2.6;4.5;10.3;10.4
16.7;74.1;36.5;5.9;8.4;23.1;7.2;2.7;4.6;10.6;10.7
17.1;75.6;37.2;6.1;8.6;23.6;7.3;2.7;4.7;10.8;10.9
17.3;76.6;37.7;6.1;8.7;23.9;7.4;2.8;4.8;11;11.1
17.5;77.7;38.3;6.2;8.8;24.3;7.5;2.8;4.9;11.1;11.2
17.8;78.9;38.9;6.3;9;24.7;7.6;2.9;4.9;11.3;11.4
18.1;80.3;39.6;6.4;9.1;25.1;7.8;2.9;5;11.5;11.6
17.5;77.3;38.1;6.2;8.8;24.2;7.5;2.8;4.8;11.1;11.2
16.9;74.7;36.8;6;8.5;23.3;7.2;2.7;4.7;10.7;10.8
16.5;73.2;36;5.9;8.3;22.9;7.1;2.7;4.6;10.5;10.6
16.1;71.2;35.1;5.7;8.1;22.3;6.9;2.6;4.5;10.2;10.3
15.8;70.1;34.5;5.6;7.9;21.9;6.8;2.5;4.4;10;10.1
15.7;69.3;34.1;5.5;7.9;21.7;6.7;2.5;4.3;9.9;10
15.7;69.2;34.1;5.5;7.8;21.6;6.7;2.5;4.3;9.9;10
16;70.8;34.9;5.7;8;22.1;6.9;2.6;4.4;10.1;10.2
16.6;73.3;36.1;5.9;8.3;22.9;7.1;2.7;4.6;10.5;10.6
17.3;76.5;37.7;6.1;8.7;23.9;7.4;2.8;4.8;11;11
17.9;78.9;38.9;6.3;9;24.7;7.6;2.9;4.9;11.3;11.4
18;79.5;39.2;6.4;9;24.9;7.7;2.9;5;11.4;11.5
