2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18.1;80.9;40.2;6.4;9.3;25.4;7.8;3;5.1;11.5;11.7
17.7;79;38.4;6.2;8.8;25;7.5;2.9;4.9;10.9;11.6
16.7;74.2;36;5.9;8.5;23;7.2;2.7;4.7;10.6;10.8
16.3;72.9;35.4;5.9;8.5;23;6.9;2.6;4.5;10.4;10.6
16;72.5;34.8;5.8;8.1;22.3;6.8;2.6;4.6;10.4;10.5
15.6;67;34.4;5.5;7.8;21.2;6.6;2.5;4.4;9.9;9.9
15.1;66.2;32.9;5.4;7.6;20.9;6.4;2.4;4.1;9.6;9.5
14.6;64.2;31.8;5.3;7.3;20.3;6.2;2.3;4.1;9.2;9.3
14.2;63.6;31.3;5.2;7.3;19.7;6.1;2.3;4;9.1;9
14.3;64.8;31.7;5.1;7.2;19.9;6.1;2.3;4;9.1;9.3
14.2;65;31.8;5;7.3;20;6.1;2.4;4;9;9.2
14.7;64.5;31.9;5.1;7.3;20;6.2;2.3;4.1;9.2;9.3
14.7;64.8;32.2;5.2;7.4;20.4;6.1;2.3;4;9.3;9.3
14.9;66.3;32.6;5.2;7.4;20.9;6.4;2.4;4.1;9.5;9.6
15.2;67.6;33.1;5.3;7.6;20.7;6.5;2.5;4.3;9.6;9.7
15.6;68;34.1;5.5;7.9;21.5;6.7;2.5;4.3;9.9;10
16.3;70.6;35.1;5.7;8.1;22.5;6.8;2.6;4.5;10.4;10.3
16.8;73.8;35.8;5.9;8.3;22.9;7;2.7;4.6;10.5;10.8
17.1;75.6;37.9;6;8.6;23.6;7.2;2.7;4.7;10.9;10.9
17;75.8;38.1;6.1;8.7;23.8;7.3;2.8;4.7;10.9;11.2
17.7;77.5;38.1;6.2;8.8;24;7.4;2.8;4.9;10.9;11.1
17.9;79.8;38.8;6.4;8.8;24.3;7.6;2.9;4.9;11.3;11.2
18;80.7;39.3;6.5;9;25.4;7.8;2.9;5;11.5;11.6
17.5;78.9;38.8;6.3;8.8;24.4;7.6;2.8;4.9;11.2;11.3
17;74.9;36.8;6;8.4;23.3;7.2;2.7;4.6;10.5;10.8
16.9;72.6;36.1;5.8;8.4;23.4;7.1;2.6;4.6;10.7;10.5
16.4;71.2;35.4;5.6;8.1;22;6.8;2.6;4.4;10.4;10.3
16;71;34.2;5.6;8;21.8;6.9;2.5;4.4;9.8;10.1
15.8;68.9;34.3;5.5;7.9;22;6.7;2.5;4.3;9.9;10.1
15.3;68.2;33.8;5.5;7.8;21.2;6.7;2.5;4.4;9.8;9.9
15.8;71.5;34.7;5.6;8.1;21.7;6.8;2.5;4.4;10.3;10.1
16.5;72.6;35.9;5.8;8.2;22.7;6.9;2.6;4.6;10.4;10.5
17.1;75.8;37.3;6;8.8;23.9;7.4;2.8;4.7;10.8;10.9
17.7;78.4;38.8;6.3;8.9;24.5;7.6;2.8;4.9;11.2;11.4
18;78.2;39.6;6.4;9.1;25;7.7;2.9;5;11.6;11.5
18.3;79;39.3;6.4;8.9;24.8;7.7;2.9;5;11.3;11.5
17.6;79.1;38;6.3;8.7;24;7.6;2.8;4.9;11.3;11.3
17.3;75.5;38;6.1;8.7;23.7;7.5;2.8;4.8;10.9;11
17.2;76.4;37.6;6.1;8.6;24;7.4;2.8;4.8;10.9;10.8
17.9;79.6;39.7;6.4;9.1;25.1;7.7;2.9;5;11.5;11.5
18.6;81.1;39.6;6.4;9.2;25.7;7.8;2.9;5.1;11.4;11.8
18.3;80.3;40.2;6.5;9.1;25.4;7.8;2.9;5;11.6;11.5
17.9;77.2;37.5;6.2;8.7;24.5;7.7;2.9;4.9;11.2;11
16.5;72.8;36.4;5.9;8.3;22.9;7.1;2.6;4.6;10.3;10.6
16.4;72.5;36.2;5.7;8.2;22.6;6.9;2.7;4.5;10.5;10.4
16.3;71.7;35.1;5.6;8.2;22.4;6.9;2.6;4.5;10.3;10.3
15.6;71.1;34.7;5.6;7.9;21.6;6.7;2.5;4.3;10.1;10
15.4;66.8;33.4;5.4;7.6;21.1;6.6;2.4;4.2;9.7;9.6
14.9;67;32.3;5.3;7.5;20.7;6.4;2.4;4.1;9.6;9.4
15;65.7;32.8;5.4;7.5;20.8;6.4;2.4;4.2;9.5;9.6
15.4;66.3;33.4;5.6;7.8;21.2;6.6;2.5;4.3;9.6;9.9
16.2;71.2;34.7;5.7;8.1;22;6.9;2.6;4.5;10.1;10.1
17.2;75.3;37.4;6;8.6;23.9;7.4;2.7;4.7;10.7;10.9
18.2;78.3;38.6;6.5;9.2;24.4;7.7;2.9;5.1;11.6;11.7
19;84.8;41.6;6.8;9.7;26.9;8.2;3;5.3;12.2;12.1
19.7;87.1;42.7;7.1;9.9;27.2;8.4;3.2;5.6;12.6;12.5
20.3;89.7;44.7;7;10.1;27.8;8.6;3.3;5.7;12.9;12.7
20.4;91.2;44.7;7.3;10.3;28.3;8.9;3.3;5.7;12.9;13.2
20.9;90.6;45.1;7.2;10.3;28.8;8.8;3.3;5.7;12.8;13.1
20.8;92.3;45.5;7.4;10.3;28.8;9;3.3;5.6;13.1;13
21;92.5;45;7.4;10.3;28.7;8.9;3.4;5.8;13.3;13.3
21.3;92.1;45.2;7.4;10.5;29.2;9.1;3.4;5.9;13;13.6
20.8;93.3;45.6;7.5;10.5;29.3;8.9;3.3;5.8;13.4;13.4
21.1;91.9;46.5;7.5;10.5;28.7;9;3.4;5.8;13.3;13.3
21.1;91.5;46.1;7.3;10.5;29.2;9;3.3;5.9;13.3;13.1
20.3;90;45.1;7.3;10.3;29.3;9;3.3;5.7;12.9;12.9
21.1;91;43.9;7.2;10.2;28.2;8.8;3.2;5.7;12.9;12.9
20.1;88;43.7;7.2;10;27.6;8.7;3.2;5.6;12.8;12.6
19.8;87.7;42.6;7;10;27.2;8.5;3.2;5.5;12.5;12.3
19.7;84.2;41.9;6.9;9.7;26.6;8.4;3.1;5.5;12.3;12.3
19.7;85.5;42;6.8;9.7;26.9;8.3;3.1;5.4;12.5;12.1
19.8;86.4;42.8;6.9;9.8;26.9;8.4;3.1;5.3;12.3;12.4
19.9;87.9;43.9;7.1;9.8;27.5;8.6;3.1;5.4;12.7;12.7
20.5;89.4;43.9;7.1;10.2;28;8.7;3.3;5.6;12.7;12.7
21.2;91.6;45.9;7.5;10.5;29.5;9.1;3.3;5.8;13.1;13.2
20.8;91.5;45.4;7.5;10.4;29;8.9;3.3;5.8;13.2;13.1
20.7;88.7;43.9;7.2;10;27.6;8.7;3.3;5.5;12.7;12.8
19.8;84.9;42.5;6.8;9.8;27.5;8.6;3.1;5.4;12.4;12.4
19.4;85.6;42.2;6.9;9.6;26.3;8.2;3.1;5.2;11.9;12
19.1;82.4;40.9;6.6;9.4;25.5;8.1;3;5.1;11.9;11.7
19.4;84.3;41.7;6.8;9.5;26.3;8.1;3;5.3;12.3;12
20;87.7;43.4;6.9;9.8;27.3;8.4;3.2;5.5;12.7;12.4
19.8;85.5;43.5;6.8;9.5;27.1;8.5;3.1;5.3;12.2;12.1
19;82.1;40.9;6.6;9.3;25.7;8.2;3;5.2;11.8;11.7
17.7;79.5;38.2;6.2;8.8;24.3;7.6;2.9;4.8;11.2;11.4
17.7;75.8;38.5;6.2;8.8;24.3;7.6;2.8;4.8;11.1;11.1
17.4;75.7;38.2;6.1;8.7;23.9;7.5;2.7;4.8;10.9;10.8
17.3;75.2;36.9;6;8.4;23.5;7.2;2.7;4.7;10.8;10.8
16.4;72.9;35.9;5.8;8.1;22.4;7.1;2.6;4.5;10.3;10.3
16.4;72.1;34.6;5.7;8;22.5;7;2.5;4.5;10.1;10.2
16.2;71;35.3;5.7;8;22;7;2.6;4.4;10.4;10.2
16.4;71.3;35;5.7;8;22.7;7;2.6;4.4;10.4;10.3
