2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
17.6;76.9;40;5.7;8.7;24.1;7.6;2.8;5.1;11.2;12.8
16.7;73.2;38;5.5;8.3;23;7.3;2.7;4.8;10.6;12.1
16.1;70.2;36.5;5.2;7.9;22;7;2.6;4.6;10.2;11.6
15.9;69.4;36.1;5.2;7.8;21.8;6.9;2.5;4.6;10.1;11.5
15.7;68.7;35.7;5.1;7.8;21.6;6.8;2.5;4.5;10;11.4
15.1;66.1;34.3;4.9;7.5;20.7;6.6;2.4;4.4;9.6;11
14.8;64.6;33.5;4.8;7.3;20.3;6.4;2.4;4.3;9.4;10.7
14.6;63.6;33;4.8;7.2;20;6.3;2.3;4.2;9.2;10.5
14.7;64;33.2;4.8;7.2;20.1;6.4;2.3;4.2;9.3;10.6
15.2;66.3;34.4;5;7.5;20.8;6.6;2.4;4.4;9.6;11
15.8;69.1;35.8;5.2;7.8;21.7;6.9;2.5;4.6;10;11.4
16.9;74;38.4;5.5;8.4;23.2;7.3;2.7;4.9;10.7;12.3
18;78.5;40.7;5.9;8.9;24.6;7.8;2.9;5.2;11.3;13
18.9;82.4;42.7;6.2;9.3;25.9;8.2;3;5.4;11.9;13.6
19.3;84.5;43.8;6.3;9.6;26.5;8.4;3.1;5.6;12.2;14
19.7;86;44.6;6.4;9.8;27;8.5;3.1;5.7;12.4;14.2
20;87.4;45.3;6.5;9.9;27.4;8.7;3.2;5.8;12.6;14.5
20.1;88;45.6;6.6;10;27.6;8.7;3.2;5.8;12.7;14.6
20.2;88.2;45.7;6.6;10;27.7;8.7;3.2;5.8;12.7;14.6
20.3;88.5;45.9;6.6;10;27.8;8.8;3.2;5.8;12.8;14.6
20.4;89.2;46.2;6.7;10.1;28;8.8;3.3;5.9;12.9;14.8
20.4;89.1;46.1;6.7;10.1;28;8.8;3.2;5.9;12.8;14.7
20.5;89.5;46.3;6.7;10.2;28.1;8.9;3.3;5.9;12.9;14.8
20.2;88;45.6;6.6;10;27.6;8.7;3.2;5.8;12.7;14.5
20;87.2;45.1;6.5;9.9;27.4;8.6;3.2;5.7;12.6;14.4
19.8;86.3;44.7;6.5;9.8;27.1;8.5;3.1;5.7;12.4;14.2
19.4;84.5;43.7;6.3;9.6;26.5;8.4;3.1;5.6;12.2;14
19.1;83.5;43.2;6.3;9.5;26.2;8.3;3;5.5;12;13.8
18.9;82.5;42.7;6.2;9.4;25.9;8.2;3;5.4;11.9;13.6
18.8;82.1;42.5;6.2;9.3;25.8;8.1;3;5.4;11.8;13.5
19;82.8;42.8;6.2;9.4;26;8.2;3;5.4;11.9;13.7
19.4;84.6;43.8;6.4;9.6;26.6;8.4;3.1;5.6;12.2;14
20;87.3;45.1;6.6;9.9;27.4;8.6;3.2;5.7;12.5;14.4
20.3;88.8;45.9;6.7;10.1;27.9;8.8;3.2;5.8;12.7;14.6
20.1;87.5;45.2;6.6;10;27.5;8.7;3.2;5.7;12.6;14.4
19.4;84.8;43.8;6.4;9.7;26.6;8.4;3.1;5.6;12.2;14
18.9;82.4;42.6;6.2;9.4;25.9;8.1;3;5.4;11.8;13.6
18.5;80.5;41.6;6.1;9.2;25.3;8;2.9;5.3;11.5;13.3
18.2;79.4;41;6;9.1;25;7.9;2.9;5.2;11.4;13.1
19.1;83.1;42.9;6.3;9.5;26.1;8.2;3;5.5;11.9;13.7
