2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
17.7;77.7;40.4;5.8;8.7;24.3;7.6;2.7;5.1;11.5;12.8
17;73.6;37.9;5.6;8.4;23.4;7.3;2.7;5;10.7;12.2
16;70.4;36.4;5.2;8;21.8;6.9;2.5;4.6;10.1;11.8
16;70.3;36.5;5.2;7.8;22.3;6.9;2.6;4.6;9.9;11.6
15.6;68.4;35.8;5.1;7.7;21.3;6.9;2.5;4.6;10;11.4
15.1;66.7;34.7;5;7.4;20.8;6.6;2.4;4.4;9.6;10.9
14.9;64.2;33.8;4.9;7.4;19.9;6.4;2.4;4.2;9.3;10.7
14.8;63.8;33.9;4.8;7.2;20.1;6.3;2.3;4.2;9;10.4
14.5;63.8;33.3;4.8;7.2;20.2;6.3;2.3;4.2;9.3;10.6
14.8;65.2;34;4.9;7.2;20.7;6.5;2.4;4.3;9.5;10.8
15.6;68.8;35.5;5.2;7.8;21.3;6.8;2.5;4.5;10;11.2
16.9;72.2;38.6;5.6;8.3;23;7.4;2.7;4.8;10.7;12.1
17.9;76.5;40.5;5.8;8.7;24.6;7.8;2.8;5.1;11.4;13.1
18.5;80.8;42.7;6.1;9.3;25.5;8.2;3;5.3;12;13.5
19;83.5;43.5;6.3;9.6;26.3;8.3;3.1;5.6;12.2;14
19.4;85.8;44.3;6.5;9.6;26.8;8.6;3.2;5.8;12.5;14.1
20;87.5;45.6;6.5;9.9;27.5;8.7;3.2;5.8;12.7;14.6
20.1;88;45.1;6.5;10;27.9;8.6;3.2;5.8;12.5;14.6
20.2;90;44.9;6.5;9.7;28.2;8.8;3.2;5.8;12.8;14.9
20.3;88.7;46.1;6.6;10.1;28.1;8.9;3.2;5.7;12.9;14.4
20.1;89.8;46.6;6.7;10;28.1;8.9;3.2;5.8;12.7;14.5
20.3;89;47.2;6.8;9.9;27.6;8.9;3.3;5.9;12.9;14.7
20.8;88.9;46;6.7;10.2;28.1;8.7;3.2;5.9;12.8;14.7
20.2;86.8;44.7;6.6;10.1;27.5;8.6;3.3;5.8;12.5;14.6
19.9;87.9;44.9;6.4;9.8;27.7;8.7;3.2;5.8;12.7;14.4
19.6;87.3;46;6.4;9.9;27.3;8.7;3.2;5.7;12.4;14.4
19.2;84.1;43.5;6.3;9.7;26.8;8.3;3.1;5.7;12.2;13.8
19.6;83.2;43.4;6.3;9.6;26.6;8.3;3;5.5;12;13.8
18.9;81.2;43.4;6.2;9.5;26;8.1;3;5.4;11.9;13.7
18.8;82.2;42.2;6.2;9.2;25.6;8.1;3;5.4;11.8;13.4
19.3;82.1;43.2;6.3;9.4;25.9;8.3;3;5.4;11.8;13.4
19.4;84.6;43.4;6.3;9.6;26.4;8.4;3.1;5.5;12.2;13.8
20.4;87.6;45.2;6.5;9.9;27.4;8.6;3.2;5.6;12.3;14.2
20.5;90;45.7;6.6;10.4;27.9;8.8;3.3;5.9;12.7;14.5
20;87.8;46;6.5;10;27.1;8.7;3.3;5.7;12.8;14.5
19.4;84.7;44.2;6.5;9.8;26.7;8.6;3.1;5.5;12.4;14
18.7;82.5;43.4;6.3;9.5;26.4;8.1;3;5.4;12.1;13.6
18.8;78.6;40.9;6.2;9.1;25.1;8;2.9;5.2;11.5;13.4
18.2;80.2;40.9;5.9;9.1;25.3;7.7;2.9;5.2;11.4;13.1
19.1;81.8;42.6;6.2;9.4;25.8;8.2;3;5.4;11.7;13.6
19.3;82.3;43;6.3;9.5;26.4;8.3;3;5.4;11.9;14
18.9;80;42.6;6.3;9.5;26.1;8;3;5.4;11.9;13.6
18.3;80.2;40.2;6;9.1;24.9;7.8;2.8;5.3;11.2;13.2
17.2;74.5;38.6;5.6;8.5;23.3;7.5;2.7;4.9;10.7;12.3
16.9;72.9;38;5.6;8.5;23.3;7.3;2.7;4.9;10.5;12.1
16.8;74.2;38.5;5.5;8.4;22.4;7.2;2.7;4.7;10.5;11.8
16.5;70.4;36.7;5.4;8.2;22.5;7.1;2.6;4.6;10.2;11.7
15.9;68.2;34.9;5.3;8;21.5;6.7;2.5;4.6;10;11.5
15.6;68;35.4;5.1;7.8;21;6.7;2.5;4.4;9.6;11.3
15.8;67.8;35.2;5.1;7.9;21.5;6.7;2.5;4.5;9.7;11.3
