1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
97.8;32.9;89.9;0;0
85.1;33.9;90;0;0
75.4;36;89.9;0;0
71.6;37;90.1;0;0
66.3;38.1;88.5;0;0
58.7;38.6;89;0;0
53;38.4;90.1;0;0
47.8;37.8;90.2;0;0
47.1;36.7;89.8;0;0
48.5;36;88.9;0;0
49;34.7;92.4;0;0
52.2;34;91.1;0;0
52.1;34.9;90.5;0;0
52;34.4;87.7;0.8;1.2
49.8;34.3;88.7;3.1;4.9
46.1;35.5;90.8;6.8;10.2
42.4;35.8;89.1;11.2;15.6
40.7;36.4;90;15.4;19.2
40.4;35.7;89.5;18.4;21.2
40.7;36;88.1;20.2;21.3
43;35.9;88.9;21.1;21.2
46.1;36.2;87.5;21;21
49.8;37.7;90;19.5;20.4
46.9;38.5;88.3;17.2;19.4
43.7;39.1;91.2;13.6;17.1
48.5;39;89.3;9.7;13.1
53.5;37.2;87.8;5.4;8
60.1;37.5;89.3;1.8;2.9
60.8;38.3;89.8;0.1;0.2
57.4;41.8;88.1;0;0
57;45.4;89.1;0;0
58.9;49.1;89.5;0;0
64.7;52.2;89.9;0;0
71.2;53.6;88.9;0;0
72.3;53.4;89.4;0;0
71.5;53.4;87.6;0;0
71.7;51.4;89;0;0
69.8;51.3;88.4;0;0
67.5;50.3;88.1;0;0
72.6;53.1;86.2;0;0
73.8;57.6;87.4;0;0
71.1;59.4;88.1;0;0
62.5;58.9;89;0;0
54.2;56.5;87.7;0;0
53.8;54.1;87.2;0;0
53.2;53.1;88;0;0
45.2;54.7;88.9;0;0
38.1;56.3;87.4;0;0
32.5;58.3;88.2;0;0
32;59.5;89.2;0;0
35.3;59.7;88.2;0;0
44.9;59.7;87.5;0;0
57.5;58;87.7;0;0
73.3;57;87.8;0;0
82.4;57.1;88.7;1.3;0.9
84.2;56.1;87.3;5;3.7
77.3;58.3;87.6;10.6;8.4
68.2;60.3;86.5;15.4;13
64.3;61.4;88.3;17.6;15.8
61;62.2;87.8;19.4;18.6
61.6;61.9;85.8;19.2;20.3
66;59;87.8;17.2;20.6
71.4;58.2;87.3;15.1;19.7
73.5;58.2;87.7;12.8;18.9
74.4;58.2;87.1;10.5;17.2
73.3;61.8;86;8.5;14.9
77;63.3;86.8;5.5;11
75.8;65.8;87.5;3.1;6.2
76.7;67;87.9;1.3;2.6
78.5;65.4;87.6;0.3;0.6
80.4;63;85.7;0;0
85;58.6;86.8;0;0
92.2;57.9;87.1;0;0
99.6;56.7;88;0;0
103.2;57.4;87.4;0;0
103.2;59;86.8;0;0
91.9;60.9;88.1;0;0
86.2;61.8;86.9;0;0
78.2;62;87;0;0
75.9;62.1;85.3;0;0
81.5;59.4;87;0;0
90.6;57.1;85.2;0;0
90.5;54.7;84.5;0;0
84.8;52.3;87.6;0;0
74.2;51.5;86.3;0;0
72.8;50.9;85.6;0;0
70.8;49.6;85.3;0;0
65.3;48.6;85.3;0;0
60.4;49.5;85.6;0;0
57.2;48.9;86;0;0
56.9;47.2;87.5;0;0
59.6;46.3;87.1;0;0
70.2;44.3;85.4;0;0
80.9;43.1;86.3;0;0
95.5;42.3;85.7;0;0
106.9;41.9;86.3;0.7;0.8
111.8;42.1;86.7;2.8;3.1
107.1;41.5;84.9;6.7;7.1
103.7;40.9;85.1;10.8;11.2
100.6;39.5;85.2;14.6;14.3
97.4;38.6;85.2;17.6;17.4
93.8;35.7;86;19.9;19.9
96.5;32.9;85.7;20.8;20.9
99.4;31.7;84.3;20;20.8
98.9;31;84.6;19.4;20.2
103;30.6;84.5;18.2;18.9
101.6;30.9;84.9;15.3;16.6
106.9;31.6;84.6;11.8;13.2
107.1;32.6;84.1;7.7;8.6
114.9;33.1;84.4;3.4;3.9
117.8;32.8;85.1;0.6;0.7
118.7;31.8;85.1;0;0
119.5;30.4;84.3;0;0
127.5;29.9;84.9;0;0
131.4;28.6;82.8;0;0
139.4;28.8;85;0;0
136.4;28.8;84.6;0;0
130.7;30.2;84;0;0
122.6;31.1;84.1;0;0
115.2;31.5;84;0;0
110.3;32.5;84.3;0;0
111.2;33.9;83.8;0;0
121.6;34.6;83.9;0;0
115.5;34.9;83.8;0;0
109.3;35.4;81.8;0;0
96.2;35.3;82.3;0;0
92.3;34.5;83.1;0;0
90.4;34.2;82.8;0;0
85.3;35.1;82.6;0;0
78.2;35.9;83;0;0
73.6;36.6;82.7;0;0
71.5;37.8;82;0;0
72.5;38.3;82.6;0;0
79.2;38.2;81.9;0;0
90.2;39.1;82.5;0;0
101.1;39.2;82.4;0;0
111.6;39.4;83.6;0.4;0.5
118.5;41.9;83.1;2.3;2.3
113.2;43.7;81.4;6;5.8
103.3;47.3;82;10.6;10
96.9;49.6;79.8;14.7;13.8
88.3;51.8;81.6;17.3;16.5
86.9;52.4;81.8;18.7;18.6
83.8;53.1;81.3;19.6;19.2
85.8;51.8;81.2;20.4;20.2
83.5;52.4;83.2;19.4;20.4
83.5;53.9;81.8;18.9;20.1
80.3;56;79.8;16.3;17.9
82.8;57.6;79;12.8;14.2
85.6;60.1;80.9;8.1;9.1
87.3;64.5;81.4;3.6;4.1
91.1;66.4;80.3;0.7;0.8
90;67.3;81.1;0;0
87.6;68.5;81.5;0;0
90.4;69.2;80.4;0;0
94.7;72.4;80.5;0;0
99.7;73;82.1;0;0
95.6;75.1;80;0;0
88.2;80.5;80.3;0;0
74.8;83.3;82;0;0
64.5;88.7;78;0;0
55.7;90.8;79.9;0;0
55.6;92.4;79.5;0;0
66.3;93.8;80.1;0;0
63.5;92.5;79.5;0;0
59.5;91.2;81;0;0
48.1;88.8;79.9;0;0
45.1;90.4;81.2;0;0
41.5;89.2;79.6;0;0
36.2;91.6;78.4;0;0
24.9;95.2;79.1;0;0
17.7;98.5;79.6;0;0
13.1;100.8;79.8;0;0
12.2;103;80.1;0;0
18.7;105;79.4;0;0
27;101.7;79.5;0;0
43.3;98.6;78.7;0;0
56.9;98.3;78.8;0.2;0.3
63;99.3;79.4;1.3;1.7
59.6;101.2;79.5;3.8;5
50.6;105.9;78.2;7;9.9
42.5;109;77.5;10;14.9
33.1;109.6;77.9;12.4;19.8
30.3;106.6;79.6;13.9;23.9
30.9;102.8;78.8;14.8;25.9
36.1;101.7;78.6;15.7;26.4
35.2;98.6;78.9;15.7;25.6
36.7;102;79;16.2;23.4
31.8;104.3;77.9;15.7;20.6
31.9;104.8;79.3;13.8;16.1
33.4;109;78.3;10.4;11
37.3;114.4;77.9;5.9;5.6
42.7;112.3;76.5;1.7;1.6
48.1;109;77.8;0.1;0.1
52.7;102.7;78.9;0;0
62.1;97.8;77.7;0;0
64.5;99.6;77.4;0;0
69.3;104.8;78.6;0;0
64.7;109.1;78.4;0;0
56.4;113.3;77.7;0;0
49.5;113.9;78.5;0;0
46.2;108.3;77.8;0;0
45.3;105.2;77.7;0;0
47.5;100.6;78.6;0;0
63.1;99.8;77.7;0;0
61.1;98.3;78.1;0;0
56.4;98.8;76.2;0;0
42.1;101.1;78.9;0;0
31.8;103.6;76.8;0;0
27.1;105.5;77.9;0;0
23.8;104.7;76.4;0;0
16.6;106.4;78.1;0;0
12.5;105.7;76.6;0;0
9.7;105.7;76.4;0;0
9.2;106.4;77.2;0;0
14.3;110.4;78.2;0;0
21.5;105.9;76;0;0
37.4;105.4;75.2;0;0
52;102;76.7;0.2;0.3
61.1;98.7;77.6;1.9;2.4
60.2;97.6;75.5;5.9;7.5
55;91.2;75.2;11.1;14.6
48.9;93.1;77.5;14.8;20.9
40.8;93.9;77.3;17.5;25.9
34;96.1;76.3;18.3;28.8
29.8;98.9;76.3;18.2;30.3
29.2;101.7;75.8;17.2;29.7
32;100.2;76.3;16.2;29.2
41.1;94.7;75.4;15.3;26.4
46.1;90.8;77.5;13.4;22.3
52.8;88;75.5;11.3;18.2
58.8;86;75.6;8.1;12.4
62.1;88.8;75.5;4.7;6.8
62.9;91.7;75.3;1.5;2.1
58.9;93.3;75.7;0.2;0.2
55.4;97.7;76.9;0;0
57.8;98.9;77.1;0;0
66;96.9;76.3;0;0
77.5;89.8;75.6;0;0
84.2;84.8;74.3;0;0
85.6;80.3;74.2;0;0
77.2;80.3;74.7;0;0
69.1;85.2;74.3;0;0
60.5;87.6;75.1;0;0
55.8;92.2;74.8;0;0
67.3;92.5;75.4;0;0
66.7;92.3;76.3;0;0
65.6;91.2;74.3;0;0
55.6;89.3;74.6;0;0
46.9;85.3;74.4;0;0
44.5;85.6;75.6;0;0
40.2;87.8;74.3;0;0
28.9;89.2;74.5;0;0
22;91.6;75;0;0
19.2;90.1;73.8;0;0
22.8;85.1;75.1;0;0
30.4;80;73.3;0;0
36;77.1;73.4;0;0
40.2;75.7;73;0;0
40.6;78;73.8;0.1;0.1
40.8;83;74;1.1;1.3
38.5;82;74.9;4;4.8
38;80.8;73.7;8.4;10.6
36.7;78;75;13.2;16.6
34;73.9;73.6;17.5;22.6
31.7;71.7;73.2;20.6;26.9
28.1;70.9;73.3;22.3;29
28.7;70.4;74.1;22.3;29.4
32.3;71.6;73.5;22.5;27.9
38.3;72.4;73.3;20.7;24.9
36.2;73.5;72.5;19.5;21.4
37;75.5;73.6;16.4;17.2
43.5;75.8;74;12.4;12.1
48.7;74.4;73.3;7.1;6.6
57.4;73.1;73.2;2.4;2.2
60.3;71.8;72.7;0.2;0.2
62.4;68.8;72.8;0;0
67;67;72.7;0;0
75.3;66.3;73.8;0;0
79.6;64.8;72.1;0;0
85.5;65;73.1;0;0
83.8;63.6;73.8;0;0
79.3;63;73.4;0;0
79;61.4;72.4;0;0
75.6;60.3;74.5;0;0
75.7;60.9;72.9;0;0
85.3;63.6;73.6;0;0
84.3;65.7;73.1;0;0
79.7;69.4;72.6;0;0
68.5;72;73.3;0;0
58.9;69;73;0;0
56.5;69.4;72.4;0;0
57.3;65.8;71.6;0;0
50.4;61.8;72;0;0
47.4;62.3;72.5;0;0
43.8;59.3;72.8;0;0
41.2;60;70.7;0;0
40.8;60.4;71.9;0;0
41.8;59.8;72.5;0;0
46;57.6;72.5;0;0
49.1;56.2;72.7;0;0.1
51.6;53.4;71.6;0.7;1.2
47.6;53.8;72.9;2.9;5.2
39.9;56.9;71.5;7.1;11.9
31.3;60.6;71.9;11.5;19.1
24.4;63.4;70.6;15.4;24.8
21.7;66.8;72.5;17.3;27.1
21.9;66.2;71.8;18.7;28.1
25;66.6;71.2;19.3;28.9
31.8;66.6;71.7;18.1;27.1
42.8;64.6;72;15.9;22.2
43.3;64.7;70.9;13.5;18.1
43.7;64.7;70.2;10.7;13.3
47.8;63.9;70.1;7.3;8.4
48.7;65.5;72.1;4.1;4.4
50.9;66.2;70.8;1.5;1.5
52.9;65.5;70.5;0.2;0.2
54.6;61.2;70.5;0;0
60.5;60.1;72.3;0;0
66.7;60.4;72;0;0
74.4;61.1;70.8;0;0
78.2;64.2;70.7;0;0
78.9;68;70.2;0;0
74;69.1;70.6;0;0
71.9;68.6;71.3;0;0
70.6;66.8;70.6;0;0
69.1;66.9;71.1;0;0
76.3;69;70.7;0;0
80.1;70.8;70.5;0;0
74.8;71.9;71.4;0;0
63.5;77.5;70.5;0;0
47.7;81.8;70.2;0;0
42.4;84.2;71.2;0;0
38.5;86;70.2;0;0
32.7;84.7;70.3;0;0
28.4;85.2;70.6;0;0
25.1;84.8;69.4;0;0
26.3;84.5;69.6;0;0
30;84.1;70.6;0;0
38.1;84.7;71.1;0;0
49.6;83.6;69.3;0;0
62.3;84.7;70.5;0;0
70.3;87.1;71.4;0.9;0.9
68.6;91.5;69.9;3.7;3.7
60.2;94.8;69.9;8.4;8.7
49.8;99.5;69;13.2;14
41.9;103.3;70.6;16.2;18.2
35.3;103.5;69.3;18;20.8
